Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
20. Five Nights at Freddy's 2,2025,1h 44m,PG-13,5.1,43K,26,"One year after the supernatural nightmare at Freddy Fazbear's Pizza, Abby runs away to reconnect with her animatronic friends, uncovering dark secrets about the true origins of Freddy's and unleashing a horror hidden for decades.",https://www.imdb.com/title/tt30274401/?ref_=sr_i_20
21. The Housemaid,2025,2h 11m,R,6.7,172K,65,"Millie a struggling young woman becomes live in maid for a wealthy couple Nina and Andrew. She enters a mansion of secrets, manipulation, and escalating psychological games that pull her into a dangerous relationship dynamic.",https://www.imdb.com/title/tt27543632/?ref_=sr_i_21
22. Dog Man,2025,1h 29m,PG,6.3,14K,66,"After a policeman and his police dog are fused together to turn into Dog Man, he must stop the villainous Petey the Cat from cloning himself and creating an evil kitten, doubling his evil abilities.",https://www.imdb.com/title/tt10954718/?ref_=sr_i_22
23. Marty Supreme,2025,2h 29m,R,7.6,198K,89,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",https://www.imdb.com/title/tt32916440/?ref_=sr_i_23
24. Freakier Friday,2025,1h 50m,PG,6.2,40K,60,"22 years after Tess and Anna endured an identity crisis, Anna now has a daughter and a soon-to-be stepdaughter. As they navigate the challenges that come when two families merge, Tess and Anna discover that lightning might strike twice.",https://www.imdb.com/title/tt31956415/?ref_=sr_i_24
25. Predator: Badlands,2025,1h 47m,PG-13,7.2,160K,71,A young Predator outcast from his clan finds an unlikely ally on his journey in search of the ultimate adversary.,https://www.imdb.com/title/tt31227572/?ref_=sr_i_25
26. Snow White,2025,1h 49m,PG,2.2,397K,50,A princess joins forces with seven dwarfs and a group of rebels to liberate her kingdom from her cruel stepmother the Evil Queen.,https://www.imdb.com/title/tt6208148/?ref_=sr_i_26
27. The Bad Guys 2,2025,1h 44m,PG,7.0,30K,64,"The Bad Guys are struggling to find trust and acceptance in their newly minted lives as Good Guys, when they are pulled out of retirement and forced to do ""one last job"" by an all-female squad of criminals.",https://www.imdb.com/title/tt30017619/?ref_=sr_i_27
28. David,2025,1h 49m,PG,6.8,6.7K,55,"From his mother's songs to his clash with Goliath, David's journey from humble shepherd to anointed king tests the limits of faith, courage, and love--culminating in a battle for the soul of a kingdom.",https://www.imdb.com/title/tt15678738/?ref_=sr_i_28
29. Black Phone 2,2025,1h 54m,R,6.0,66K,61,"As Finn, now 17, struggles with life after his captivity, his sister begins receiving calls in her dreams from the black phone and seeing disturbing visions of three boys being stalked at a winter camp known as Alpine Lake.",https://www.imdb.com/title/tt29644189/?ref_=sr_i_29
30. Tron: Ares,2025,1h 59m,PG-13,6.1,83K,48,"A highly sophisticated program, Ares, is sent from the digital world into the real world on a dangerous mission.",https://www.imdb.com/title/tt6604188/?ref_=sr_i_30
31. Elio,2025,1h 38m,PG,6.6,47K,66,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",https://www.imdb.com/title/tt4900148/?ref_=sr_i_31
32. One Battle After Another,2025,2h 41m,R,7.6,425K,95,"When their enemy resurfaces after 16 years, a group of ex-revolutionaries reunite to rescue the daughter of one of their own.",https://www.imdb.com/title/tt30144839/?ref_=sr_i_32
33. The SpongeBob Movie: Search for SquarePants,2025,1h 28m,PG,5.7,9K,65,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following the Flying Dutchman, a mysterious swashbuckling ghost pirate, to the deepest depths of the deep sea.",https://www.imdb.com/title/tt23572848/?ref_=sr_i_33
34. 28 Years Later,2025,1h 55m,R,6.6,221K,77,"A group of survivors of the rage virus live on a small island. When one of the group leaves the island on a mission into the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors.",https://www.imdb.com/title/tt10548174/?ref_=sr_i_34
35. The Accountant 2,2025,2h 12m,R,6.6,133K,58,Christian Wolff applies his brilliant mind and illegal methods to reconstruct the unsolved puzzle of a Treasury chief's murder.,https://www.imdb.com/title/tt7068946/?ref_=sr_i_35
36. Anaconda,2025,1h 39m,PG-13,5.5,68K,43,A group of friends are going through a mid-life crisis. They decide to remake a favorite movie from their youth but encounter unexpected events when they enter the jungle.,https://www.imdb.com/title/tt33244668/?ref_=sr_i_36
37. Now You See Me: Now You Don't,2025,1h 53m,PG-13,5.9,73K,50,The Four Horsemen reunite and team up with a new generation of young illusionists to expose a diamond heiress's global money laundering scheme for criminals.,https://www.imdb.com/title/tt4712810/?ref_=sr_i_37
38. The King of Kings,2025,1h 43m,PG,6.8,8.5K,42,"Through a father's vivid storytelling, a boy journeys through Jesus' life, from humble beginnings to ultimate sacrifice. Along the way, he discovers the transformative power of faith.",https://www.imdb.com/title/tt7967302/?ref_=sr_i_38
39. Ballerina,2025,2h 4m,R,6.8,158K,59,An assassin trained in the traditions of the Ruska Roma organization sets out to seek revenge after her father's death.,https://www.imdb.com/title/tt7181546/?ref_=sr_i_39
40. The Naked Gun,2025,1h 25m,PG-13,6.3,131K,75,"Following in his father's footsteps, a detective works to solve a murder case and save his police department from closure.",https://www.imdb.com/title/tt3402138/?ref_=sr_i_40
41. Karate Kid: Legends,2025,1h 34m,PG-13,6.3,49K,51,"After kung fu prodigy Li Fong relocates to New York City, he attracts unwanted attention from a local karate champion and embarks on a journey to enter the ultimate karate competition with the help of Mr. Han and Daniel LaRusso.",https://www.imdb.com/title/tt1674782/?ref_=sr_i_41
42. One of Them Days,2025,1h 37m,R,6.5,20K,73,"When best friends and roommates Dreux and Alyssa discover Alyssa's boyfriend has blown their rent money, the duo finds themselves going to extremes in a race against the clock to avoid eviction and keep their friendship intact.",https://www.imdb.com/title/tt32221196/?ref_=sr_i_42
43. Regretting You,2025,1h 56m,PG-13,6.0,23K,33,"A mother and daughter must grapple with what's left after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover themselves.",https://www.imdb.com/title/tt33088452/?ref_=sr_i_43
44. Mickey 17,2025,2h 17m,R,6.7,254K,72,"During a human expedition to colonize space, Mickey 17, a so-called ""expendable"" employee, is sent to explore an ice planet.",https://www.imdb.com/title/tt12299608/?ref_=sr_i_44
45. Downton Abbey: The Grand Finale,2025,2h 3m,PG,7.3,19K,66,"When Mary finds herself in a public scandal and the family faces financial trouble, the household grapples with the threat of social disgrace. The Crawleys must embrace change with the next generation leading Downton Abbey into the future.",https://www.imdb.com/title/tt31888477/?ref_=sr_i_45
46. Chainsaw Man - The Movie: Reze Arc,2025,1h 40m,R,8.3,62K,71,"A direct sequel to the first season of the series ""Chainsaw Man"", featuring Denji, a young man who co-exists with a chainsaw demon. Denji encounters a new romantic interest, but will his involvement place them both in danger?",https://www.imdb.com/title/tt30472557/?ref_=sr_i_46
47. The Amateur,2025,2h 2m,PG-13,6.5,99K,52,"When his supervisors at the CIA refuse to take action after his wife is killed in a London terrorist attack, a decoder takes matters into his own hands.",https://www.imdb.com/title/tt0899043/?ref_=sr_i_47
48. The Monkey,2025,1h 38m,R,5.9,95K,62,"When twin brothers Bill and Hal find their father's old monkey toy in the attic, a series of gruesome deaths start. The siblings decide to throw the toy away and move on with their lives, growing apart over the years.",https://www.imdb.com/title/tt27714946/?ref_=sr_i_48
49. Song Sung Blue,2025,2h 12m,PG-13,7.3,29K,61,"Lightning and Thunder, a Milwaukee husband and wife Neil Diamond tribute act, experience soaring success and devastating heartbreak in their musical journey together.",https://www.imdb.com/title/tt30343021/?ref_=sr_i_49
50. The Running Man,2025,2h 13m,R,6.4,115K,56,"A man joins a game show in which contestants, allowed to flee anywhere in the world, are pursued by ""hunters"" hired to kill them.",https://www.imdb.com/title/tt14107334/?ref_=sr_i_50
51. A Working Man,2025,1h 56m,R,5.7,79K,52,"Levon Cade left his profession behind to work construction and be a good dad to his daughter. But when a local girl vanishes, he's asked to return to the skills that made him a mythic figure in the shadowy world of counter-terrorism.",https://www.imdb.com/title/tt9150192/?ref_=sr_i_51
52. Materialists,2025,1h 56m,R,6.2,103K,70,An ambitious young New York City matchmaker finds herself torn between the perfect match and her imperfect ex.,https://www.imdb.com/title/tt30253473/?ref_=sr_i_52
53. Den of Thieves: Pantera,2025,2h 24m,R,6.3,45K,60,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",https://www.imdb.com/title/tt8008948/?ref_=sr_i_53
54. The Long Walk,2025,1h 48m,R,6.7,129K,71,"A group of teenage boys compete in an annual contest known as ""The Long Walk,"" in which they must maintain a certain walking speed or get shot.",https://www.imdb.com/title/tt10374610/?ref_=sr_i_54
55. Taylor Swift: The Official Release Party of a Showgirl,2025,1h 29m,,6.7,1.3K,47,"Taylor Swift gives a look at her creative process during the production of her twelfth album, The Life of a Showgirl, revealing moments in the studio and her artistic vision.",https://www.imdb.com/title/tt38367304/?ref_=sr_i_55
56. I Know What You Did Last Summer,2025,1h 51m,R,5.1,50K,42,A group of friends are terrorised by a mysterious killer who knows about a gruesome incident from their past.,https://www.imdb.com/title/tt4045450/?ref_=sr_i_56
57. Gabby's Dollhouse: The Movie,2025,1h 38m,G,5.4,2.8K,46,Gabby and Grandma Gigi's road trip takes an unexpected turn when Gabby's prized dollhouse ends up with eccentric cat lady Vera. Gabby embarks on a adventure to reunite the Gabby Cats and retrieve her beloved dollhouse before it's too late.,https://www.imdb.com/title/tt32214143/?ref_=sr_i_57
58. Smurfs,2025,1h 29m,PG,4.3,7.6K,31,"When Papa Smurf is taken by evil wizards Razamel and Gargamel, Smurfette leads the Smurfs on a mission to the real world to save him.",https://www.imdb.com/title/tt18069420/?ref_=sr_i_58
59. Heart Eyes,2025,1h 37m,R,6.0,39K,61,"When two coworkers have to survive the Heart Eyes Killer on Valentine's Day, the two have to find out who it is.",https://www.imdb.com/title/tt32558992/?ref_=sr_i_59
60. Flight Risk,2025,1h 31m,R,5.2,45K,38,"A pilot transports an Air Marshal accompanying a fugitive to trial. As they cross the Alaskan wilderness, tensions soar and trust is tested, as not everyone on board is who they seem.",https://www.imdb.com/title/tt10078772/?ref_=sr_i_60
61. Warfare,2025,1h 35m,R,7.1,114K,78,"A platoon of Navy SEALs embark on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",https://www.imdb.com/title/tt31434639/?ref_=sr_i_61
62. Primate,2025,1h 32m,R,5.8,32K,58,"A group of friends' tropical vacation turns into a terrifying, primal tale of horror and survival.",https://www.imdb.com/title/tt33028778/?ref_=sr_i_62
63. Him,2025,1h 36m,R,5.0,26K,38,A young athlete descends into a world of terror when he's invited to train with a legendary champion whose charisma curdles into something darker.,https://www.imdb.com/title/tt20990442/?ref_=sr_i_63
64. KPop Demon Hunters,2025,1h 35m,PG,7.4,139K,77,A world-renowned K-Pop girl group balance their lives in the spotlight with their secret identities as demon hunters.,https://www.imdb.com/title/tt14205554/?ref_=sr_i_64
65. Hamnet,2025,2h 5m,PG-13,7.8,124K,84,"In late 16th-century England, Agnes, a healer sensitive to the world around her, builds a home with William, a local tutor and aspiring playwright. As their lives fracture, they are tested by distance, silence, and grief.",https://www.imdb.com/title/tt14905854/?ref_=sr_i_65
66. M3GAN 2.0,2025,2h,PG-13,6.0,54K,54,"Two years after M3GAN's rampage, her creator, Gemma, resorts to resurrecting her infamous creation in order to take down Amelia, the military-grade weapon who was built by a defense contractor who stole M3GAN's underlying tech.",https://www.imdb.com/title/tt26342662/?ref_=sr_i_66
67. Ne Zha 2,2025,2h 24m,PG-13,7.9,25K,68,"After a great catastrophe, the souls of Nezha and Aobing are saved, but their bodies face ruin. To give them new life, Taiyi Zhenren turns to the mystical seven-colored lotus in a daring bid to rebuild them and change their fate.",https://www.imdb.com/title/tt34956443/?ref_=sr_i_67
68. Roofman,2025,2h 6m,R,6.9,81K,66,"A charismatic criminal, while on the run from the police, hides in a hidden space of a toy store. There, he adopts a new identity and becomes involved with an employee, beginning a relationship as unlikely as it is risky.",https://www.imdb.com/title/tt4627382/?ref_=sr_i_68
69. Springsteen: Deliver Me from Nowhere,2025,1h 59m,PG-13,6.6,28K,59,"Bruce Springsteen's journey crafting his 1982 album Nebraska, which emerged as he recorded Born in the USA with the E Street Band. Based on Warren Zanes' book.",https://www.imdb.com/title/tt31923069/?ref_=sr_i_69
70. The Woman in the Yard,2025,1h 28m,PG-13,5.0,22K,51,"A mysterious woman repeatedly appears in a family's front yard, often delivering chilling warnings and unsettling messages, leaving them to question her identity, motives and the potential danger she might pose.",https://www.imdb.com/title/tt31314296/?ref_=sr_i_70
71. Nobody 2,2025,1h 29m,R,6.3,99K,59,"Former assassin Hutch Mansell takes his family on vacation to a small-town theme park, only to be pulled back into action when he clashes with the town's corrupt officials and a ruthless crime boss.",https://www.imdb.com/title/tt28996126/?ref_=sr_i_71
72. Black Bag,2025,1h 33m,R,6.7,96K,85,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband - also a legendary agent - faces the ultimate test of whether to be loyal to his marriage, or his country.",https://www.imdb.com/title/tt30988739/?ref_=sr_i_72
73. Together,2025,1h 42m,R,6.7,84K,75,"Years into their relationship, Tim and Millie find themselves at a crossroads as they move to the country. With tensions already flaring, an encounter with an unnatural force threatens to corrupt their lives, their love and their flesh.",https://www.imdb.com/title/tt31184028/?ref_=sr_i_73
74. Last Breath,2025,1h 33m,PG-13,6.6,38K,65,A true story that follows seasoned deep-sea divers as they battle the raging elements to rescue their crew mate trapped hundreds of feet below the ocean's surface.,https://www.imdb.com/title/tt14403504/?ref_=sr_i_74
75. Companion,2025,1h 37m,R,6.9,182K,70,A weekend getaway with friends at a remote cabin turns into chaos after it's revealed that one of the guests is not what they seem.,https://www.imdb.com/title/tt26584495/?ref_=sr_i_75
76. Wolf Man,2025,1h 43m,R,5.6,44K,50,"A family at a remote farmhouse is attacked by an unseen animal, but as the night stretches on, the father begins to transform into something unrecognizable.",https://www.imdb.com/title/tt4216984/?ref_=sr_i_76
77. Until Dawn,2025,1h 43m,R,5.7,69K,47,"A group of friends trapped in a time loop, where mysterious foes chase and kill them in gruesome ways, must survive until dawn to escape it.",https://www.imdb.com/title/tt30955489/?ref_=sr_i_77
78. Undertone,2025,1h 34m,R,5.9,25K,64,"Evy Babic, a skeptical paranormal pod-caster caring for her comatose mother, receives disturbing recordings tied to a folkloric threat, and every new file pulls her closer to fears she can no longer explain away.",https://www.imdb.com/title/tt35892608/?ref_=sr_i_78
79. Novocaine,2025,1h 50m,R,6.5,91K,58,"When the girl of his dreams is kidnapped, a man incapable of feeling physical pain turns his rare condition into an unexpected advantage in the fight to rescue her.",https://www.imdb.com/title/tt29603959/?ref_=sr_i_79
80. Dhurandhar,2025,3h 34m,R,8.3,147K,,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",https://www.imdb.com/title/tt33014583/?ref_=sr_i_80
81. The Phoenician Scheme,2025,1h 41m,PG-13,6.6,71K,70,"Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists and determined assassins.",https://www.imdb.com/title/tt30840798/?ref_=sr_i_81
82. Bring Her Back,2025,1h 44m,R,7.1,134K,75,A brother and sister uncover a terrifying ritual at the secluded home of their new foster mother.,https://www.imdb.com/title/tt32246771/?ref_=sr_i_82
83. Caught Stealing,2025,1h 47m,R,6.8,87K,65,"When his neighbor asks him to take care of his cat, a former baseball prodigy now working as a bartender finds himself in the middle of gangsters without knowing why. He must use all his cunning to survive and understand what is happening.",https://www.imdb.com/title/tt1493274/?ref_=sr_i_83
84. Bugonia,2025,1h 58m,R,7.4,208K,72,"Two conspiracy-obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",https://www.imdb.com/title/tt12300742/?ref_=sr_i_84
85. Drop,2025,1h 35m,PG-13,6.1,58K,65,"A widowed mother's first date in years takes a terrifying turn when she's bombarded with anonymous threatening messages on her phone during their upscale dinner, leaving her questioning if her charming date is behind the harassment.",https://www.imdb.com/title/tt32149847/?ref_=sr_i_85
86. Good Fortune,2025,1h 37m,R,6.5,49K,61,A well-meaning but rather inept angel named Gabriel meddles in the lives of a struggling gig worker and a wealthy venture capitalist.,https://www.imdb.com/title/tt27543578/?ref_=sr_i_86
87. Jujutsu Kaisen: Execution,2025,1h 27m,R,6.6,5.3K,,"A veil abruptly descends over the busy Shibuya area amid the bustling Halloween crowds, trapping countless civilians inside. In the aftermath, ten colonies across Japan are transformed into dens of curses.",https://www.imdb.com/title/tt38121182/?ref_=sr_i_87
88. Eternity,2025,1h 54m,PG-13,6.9,63K,58,"In an afterlife where souls have one week to decide where to spend eternity, Joan is faced with the impossible choice between the man she spent her life with and her first love, who died young and has waited decades for her to arrive.",https://www.imdb.com/title/tt24950660/?ref_=sr_i_88
89. Love Hurts,2025,1h 23m,R,5.3,19K,34,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",https://www.imdb.com/title/tt30788842/?ref_=sr_i_89
90. The Roses,2025,1h 45m,R,6.6,59K,58,A tinderbox of competition and resentments underneath the façade of a picture-perfect couple is ignited when the husband's professional dreams come crashing down.,https://www.imdb.com/title/tt31973693/?ref_=sr_i_90
91. The Last Rodeo,2025,1h 56m,PG,6.3,3.8K,61,"To save his grandson, a retired rodeo star enters a high-stakes bull-riding competition. Along the way, he confronts his past, discovers faith, and proves that true courage lies in family.",https://www.imdb.com/title/tt30908405/?ref_=sr_i_91
92. The Strangers: Chapter 2,2025,1h 38m,R,4.7,14K,28,"Left stranded in a small town with no way out, Maya must once again face a night of terror courtesy of three deadly killers whose rampage she must put to an end.",https://www.imdb.com/title/tt28671344/?ref_=sr_i_92
93. Nuremberg,2025,2h 28m,PG-13,7.3,106K,61,"A WWII psychiatrist evaluates Nazi leaders before the Nuremberg trials, growing increasingly obsessed with understanding evil as he forms a disturbing bond with Hermann Göring.",https://www.imdb.com/title/tt29567915/?ref_=sr_i_93
94. Epic: Elvis Presley in Concert,2025,1h 36m,PG-13,8.1,6K,86,"Follows Elvis Presley, featuring never-before-seen footage and recordings.",https://www.imdb.com/title/tt35003538/?ref_=sr_i_94
95. Dracula,2025,2h 9m,R,6.2,41K,44,"When a 15th-century prince denounces God after the loss of his wife he inherits an eternal curse: he becomes Dracula. Condemned to wander the centuries, he defies fate and death, guided by a single hope - to be reunited with his lost love.",https://www.imdb.com/title/tt31434030/?ref_=sr_i_95
96. Death of a Unicorn,2025,1h 47m,R,5.8,55K,51,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature's miraculous curative properties.",https://www.imdb.com/title/tt28443655/?ref_=sr_i_96
97. Sarah's Oil,2025,1h 43m,PG,6.9,3.2K,,"The remarkable true story of eleven year old Sarah Rector, an African American girl born in Oklahoma Indian Territory in the early 1900s, who believes there is oil beneath the barren land she's allotted and whose faith is proven right.",https://www.imdb.com/title/tt31727267/?ref_=sr_i_97
98. The Smashing Machine,2025,2h 3m,R,6.3,75K,65,"The story of mixed-martial arts and UFC champion, Mark Kerr.",https://www.imdb.com/title/tt11214558/?ref_=sr_i_98
99. Becoming Led Zeppelin,2025,2h 2m,PG-13,7.5,9.2K,64,"The film traces the journeys of the four members of the Stairway To Heaven rockers through the music scene of the 1960s and their meeting in the summer of 1968, culminating in 1970.",https://www.imdb.com/title/tt10365912/?ref_=sr_i_99
100. Eddington,2025,2h 28m,R,6.6,62K,65,"In May of 2020, a standoff between a small-town sheriff and mayor sparks a powder keg as neighbor is pitted against neighbor in Eddington, New Mexico.",https://www.imdb.com/title/tt31176520/?ref_=sr_i_100
101. Rental Family,2025,1h 49m,PG-13,7.6,61K,64,"An American actor in Tokyo struggling to find purpose lands an unusual gig: working for a Japanese ""rental family"" agency, playing stand-in roles for strangers. He rediscovers purpose, belonging, and the beauty of human connection.",https://www.imdb.com/title/tt14142060/?ref_=sr_i_101
102. No Other Choice,2025,2h 19m,R,7.5,69K,86,"After being fired, a man devises a unique plan to secure a new job: eliminate his competition.",https://www.imdb.com/title/tt1527793/?ref_=sr_i_102
"103. Good Luck, Have Fun, Don't Die",2025,2h 14m,R,7.0,62K,66,"A ""Man From the Future"" arrives at a diner in Los Angeles where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.",https://www.imdb.com/title/tt1341338/?ref_=sr_i_103
104. Soul on Fire,2025,1h 52m,PG,6.6,1.7K,,"In 1987, nine-year-old John O'Leary survives a terrible accident and grows into a man who shows what it means to truly live.",https://www.imdb.com/title/tt28078628/?ref_=sr_i_104
105. Clown in a Cornfield,2025,1h 36m,R,5.6,27K,55,"A fading midwestern town in which Frendo the clown, a symbol of bygone success, reemerges as a terrifying scourge.",https://www.imdb.com/title/tt23060698/?ref_=sr_i_105
106. A Big Bold Beautiful Journey,2025,1h 49m,R,6.0,23K,43,"Two strangers who meet at a mutual friend's wedding have the chance to relive important moments from their pasts, illuminating the path that led them to the present and gaining the opportunity to change their futures.",https://www.imdb.com/title/tt13650700/?ref_=sr_i_106
107. Good Boy,2025,1h 12m,PG-13,6.1,35K,73,"A loyal dog moves to a rural family home with his owner, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",https://www.imdb.com/title/tt35521922/?ref_=sr_i_107
108. The Last Supper,2025,1h 54m,PG-13,5.1,1.3K,,"In the days leading up to his death, Jesus gathers his disciples for the Last Supper. Amidst words of love and farewell, while faith is strengthened, the shadow of betrayal hangs over, but not even pain can erase the promise of redemption.",https://www.imdb.com/title/tt32461003/?ref_=sr_i_108
109. The Furious,2025,1h 53m,R,7.5,14K,85,A father fights fiercely against ruthless kidnappers to save his abducted daughter.,https://www.imdb.com/title/tt33311069/?ref_=sr_i_109
110. The Unbreakable Boy,2025,1h 49m,PG,6.2,2.9K,35,"A young boy with both a rare brittle-bone disease and autism transforms everyone around him with his joyous, funny, and life-affirming world view.",https://www.imdb.com/title/tt5181260/?ref_=sr_i_110
111. Is This Thing On?,2025,2h 1m,R,6.7,18K,72,"As their marriage unravels, Alex faces middle age and divorce, seeking new purpose in the New York comedy scene. Meanwhile, his wife Tess confronts sacrifices made for their family, forcing them to navigate co-parenting and identities.",https://www.imdb.com/title/tt28083456/?ref_=sr_i_111
112. The Alto Knights,2025,2h 3m,R,5.9,22K,47,"Two of New York City's most notorious crime bosses vie for control of the city's streets. Once best friends, petty jealousies and a series of betrayals set them on a deadly collision course.",https://www.imdb.com/title/tt21815562/?ref_=sr_i_112
