Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
"18. Aelita, the Queen of Mars",1924,1h 51m,Not Rated,6.3,3.1K,,Engineer Mstislav Sergeyevich Los travels to Mars where he leads a popular uprising against the ruling group of Elders with the support of Queen Aelita who has fallen in love with him after watching him through a telescope.,https://www.imdb.com/title/tt0014646/?ref_=sr_i_18
19. Dante's Inferno,1924,1h,Passed,5.8,236,,"The tactics of a vicious slumlord and greedy businessman finally drive a distraught man to commit suicide. The businessman is tried for murder, executed, and afterward swiftly taken by demons to the Hell where he will spend the rest of eternity.",https://www.imdb.com/title/tt0014826/?ref_=sr_i_19
20. L'inhumaine,1924,2h 15m,Not Rated,7.2,1.2K,,"Claire Lescot is a famous first lady. All men want to be loved by her and among them is the young scientist Einar Norsen. When she mocks at him, he leaves her house with the declared intention to kill himself.",https://www.imdb.com/title/tt0015014/?ref_=sr_i_20
21. Girl Shy,1924,1h 27m,Not Rated,7.6,4K,,"A shy young man who can't talk to women ventures out to publish a book full of fictional conquests, but finds true love along the way.",https://www.imdb.com/title/tt0014945/?ref_=sr_i_21
22. Forbidden Paradise,1924,1h 16m,,6.0,261,,"Alexei saves the Czarina from conspirators and is rewarded with her love. He deserts his sweetheart Anna, but discovers that his Queen is unfaithful too. Enraged, Alexei becomes a leader in the ongoing revolution against the royals.",https://www.imdb.com/title/tt0014925/?ref_=sr_i_22
23. The Marriage Circle,1924,1h 25m,Not Rated,7.0,1.7K,,"Professor Stock and his wife Mizzi are always bickering. Mizzi tries to seduce Dr. Franz Braun, the new husband of her good friend Charlotte.",https://www.imdb.com/title/tt0015119/?ref_=sr_i_23
24. The Sea Hawk,1924,2h 3m,Passed,7.1,723,,A wrongly-convicted English gentleman goes from galley slave to pirate captain.,https://www.imdb.com/title/tt0015310/?ref_=sr_i_24
25. The Great White Silence,1924,1h 20m,,7.9,2.1K,,"In 1910 the British Antarctic Expedition, led by Capt. Robert F. Scott, embarks from Lyttleton, NZ on a quest to become the first to reach the South Pole.",https://www.imdb.com/title/tt1764657/?ref_=sr_i_25
26. Monsieur Beaucaire,1924,1h 46m,Passed,5.9,529,,"When M. Beaucaire, a handsome barber, catches the Duke of Winterset cheating at gambling, Beaucaire exacts Winterset's cooperation in sneaking Beaucaire into a great ball, disguised as the Duke de Chartres, and to introduce him to the beautiful Lady Mary. The disguised barber successfully pulls off the masquerade and is soon the toast of society. But Winterset is embittered at having been blackmailed so, and he sets out to destroy Beaucaire if he can do so without revealing his own duplicity.",https://www.imdb.com/title/tt0015145/?ref_=sr_i_26
27. Quo Vadis?,1924,1h 30m,Not Rated,5.9,124,,"In Rome, during the reign of Nero, a young pagan general named Marcus Vinicius falls in love with a beautiful Christian hostage named Licia. Their love appears to be impossible, because of the conflict of their religions. Nero burns the city of Rome and blames the Christians, already hated by the pagan Romans.",https://www.imdb.com/title/tt0015253/?ref_=sr_i_27
28. Women First,1924,51m,,,,,"En route to apply for a job as horse-trainer for Colonel Doon, ex-jockey Billy Decker rescues a girl on a runaway horse and discovers that she is Jennie Doon, the late colonel's daughter and manager of the stables. Jennie hires Billy to train Moonstone for the Kentucky Derby and approves of her brother, Johnny, as jockey. While the Doons work with Moonstone, Harvey Boyd places his hopes on his horse, Bluebell, the derby favorite, so that he may satisfy the demand of Amos Snivens that he repay certain loans. Boyd unsuccessfully offers to buy Moonstone and attempts to bribe Billy. While Billy and Johnny guard the stable, Boyd's men drug them and set fire to the building. Moonstone is rescued, Johnny is injured, and Jennie herself dons the family silks and arrives at the track in time to ride to victory. Boyd must answer to the sheriff for his tactics.",https://www.imdb.com/title/tt0015509/?ref_=sr_i_28
29. A Society Scandal,1924,1h,Passed,7.6,77,,"Hector Colbert sues his wife Marjorie for a divorce after Peters, an admirer of Marjorie, deliberately compromises her. Colbert's lawyer, Daniel Farr, believing that Marjorie's behavior was wrong, gets the divorce, but he ruins the reputation of a fun-loving woman who was simply bored with her husband. Later, she and Farr meet; she plots a revenge against the lawyer but confesses her fabrication when she realizes that she loves him.",https://www.imdb.com/title/tt0015349/?ref_=sr_i_29
30. Hot Water,1924,53m,Passed,7.1,1.7K,,"Episodic look at married life and in-law problems. Adventures include a ride on a crowded trolley with a live turkey, a wild spin in a new auto with the in-laws in tow, and a sequence in which Hubby accidentally chloroforms his mother-in-law and is convinced that he has killed her. When she begins sleep-walking, he thinks that she has returned to haunt him.",https://www.imdb.com/title/tt0015002/?ref_=sr_i_30
31. Finances of the Grand Duke,1924,1h 20m,Not Rated,6.2,1.1K,,"The likeable and carefree Grand Duke of Abacco is in dire straits. There is no money left to service the State's debt; the main creditor is looking forward to expropriating the entire Duchy. The marriage with Olga, Grand Duchess of Russia, would solve everything, but a crucial letter of hers about the engagement has been stolen. Besides, a bunch of revolutionaries and a dubious businessman have other plans regarding the Grand Duke. With the intrusion of adventurer Philipp Collins into the Grand Duke's affairs, a series of frantic chases, plots and counter-plots begins...",https://www.imdb.com/title/tt0014900/?ref_=sr_i_31
32. Isn't Life Wonderful,1924,1h 55m,,6.9,457,,"A family of Polish refugees tries to survive in post-World War I Germany. For a while it seems that they are making it, but soon the economic and political deterioration in the country begins to take their toll.",https://www.imdb.com/title/tt0015018/?ref_=sr_i_32
33. Three Women,1924,1h 23m,,6.4,347,,"A frivolous middle-aged socialite is suddenly put upon to have her daughter live with her. Her conniving paramour dumps her for her daughter, leaving her young boyfriend crushed.",https://www.imdb.com/title/tt0015409/?ref_=sr_i_33
34. White Shadows,1924,1h 22m,,6.0,278,,"In Paris, a wild girl becomes possessed by the soul of her twin who died to save her life.",https://www.imdb.com/title/tt0015493/?ref_=sr_i_34
35. Cytherea,1924,1h 20m,,7.1,18,,"Weary of business duties and a conventional home life, Lee Randon acquires a long-lost sense of excitement and romance with young flapper Claire Morris.",https://www.imdb.com/title/tt0014816/?ref_=sr_i_35
36. The Epic of Everest,1924,1h 27m,Not Rated,7.6,759,,The official record of Mallory and Irvine's 1924 expedition.,https://www.imdb.com/title/tt0219671/?ref_=sr_i_36
37. Manhandled,1924,1h 15m,Passed,6.7,1.2K,,"Gloria Swanson plays Tessie McGuire, a shopgirl who, when her boyfriend breaks their date one evening, goes to a party with a louche crowd of artists and hangers-on. She wows them with some zesty mimicry, and so gains an introduction to a better-paying job, impersonating a high-toned Russian countess to attract snobby customers into a dressmaker's establishment.",https://www.imdb.com/title/tt0015116/?ref_=sr_i_37
38. The Enchanted Cottage,1924,1h 10m,,6.9,788,,"World War I veteran retreats to countryside cottage, meets kind woman. Cottage is an old honeymoon spot haunted by newlywed spirits who cast love spell on them, leading to romance between unlikely pair.",https://www.imdb.com/title/tt0014869/?ref_=sr_i_38
39. Beau Brummel,1924,2h 15m,,6.6,557,,"George Bryan Brummel, a British military officer, loves Lady Margery, the betrothed of Lord Alvanley. Despite her own desperate love for Brummel, she submits to family pressure and marries Lord Alvanley. Brummel, broken-hearted, embarks upon a life of revelry. He befriends the Prince of Wales and leaves the army, becoming subsequently the best-known rake and decider of fashion in Europe. As his affairs flourish, so does his disdain for his benefactor, the Prince. Eventually Brummel falls into disfavor, and it is only Lady Margery who has any chance of helping him.",https://www.imdb.com/title/tt0014702/?ref_=sr_i_39
40. The Midnight Express,1924,56m,Passed,5.8,49,,"Jack Oakes, the playboy son of a railroad president, is disowned by his father, and takes a job in the railroads yards under an assumed name. Mary Traves still believes he has the right stuff, and he soon gets a chance to show it when The Midnight Expess is on a collision course with a run-away freight train.",https://www.imdb.com/title/tt0015133/?ref_=sr_i_40
41. The Moon of Israel,1924,1h 10m,,5.8,128,,"Egypt, circa 1230 BC. Israelites are inslaved, and the jewish girl Merapi falls in love with egyptian prince Seti, son of pharaoh Merneptah., which creates a lot of problems. By the end, Moses leads his people away from Egypt.",https://www.imdb.com/title/tt0015339/?ref_=sr_i_41
42. Captain Blood,1924,1h 50m,,6.4,93,,"Peter Blood, a young Irish physician, treats a rebel soldier wounded in battle, and he is arrested, tried for treason and sent into slavery to Barbados. He and his friend Jeremy are bought by the vicious Col. Bishop, who purchases them for his niece Arabella. Blood rallies the other slaves to rebel against their slavery; they escape and take over a Spanish galleon. Blood and his crew become pirates and the scourge of the Caribbean. England, at war with France and losing, offers him a commission in the Royal Navy if he will fight for them. Blood, who has no love for the French but even less for the English, has to decide whether it's better for he and his men to fight with the English or against them.",https://www.imdb.com/title/tt0014759/?ref_=sr_i_42
43. The City Without Jews,1924,1h 20m,,6.3,590,,"In the Republic of Utopia, because of the bad economic crisis ailing the nation, the Jews are made the scapegoats for the economic and social ills affecting the population; therefore, the government decides to expel them.",https://www.imdb.com/title/tt0016392/?ref_=sr_i_43
44. America,1924,2h 21m,Passed,6.3,509,,The story of a family caught up in the American Revolutionary War.,https://www.imdb.com/title/tt0014672/?ref_=sr_i_44
45. Kino Eye,1924,1h 18m,Not Rated,6.9,1.3K,,"This documentary promoting the joys of life in a Soviet village centers around the activities of the Young Pioneers. These children are constantly busy, pasting propaganda posters on walls, distributing hand bills, exhorting all to ""buy from the cooperative"" as opposed to the Private Sector, promoting temperance, and helping poor widows. Experimental portions of the film, projected in reverse, feature the un-slaughtering of a bull and the un-baking of bread.",https://www.imdb.com/title/tt0015039/?ref_=sr_i_45
46. Romola,1924,1h 42m,Not Rated,6.0,273,,"In Renaissance Florence, Tito, a no-good young man pretending to be a scholar, wins the admiration of a blind man who has long looked for someone to finish his scholarly work. He has a beautiful daughter named Romola. Tito flirts with a peasant girl in the streets, and for fun goes through a mock marriage with her -- but she takes it seriously. Romola doesn't really love him, but marries him because her father wishes it. When the Medici are forced out, Tito joins the new government and rises to be chief magistrate. His evil actions earn him the hatred of Romola and of the people, and he is killed by his stepfather. Romola ends up with sculptor Carlo, who has always loved her.",https://www.imdb.com/title/tt0015289/?ref_=sr_i_46
47. Pied Piper Malone,1924,1h 17m,,5.7,37,,"Jack Malone, mate of the Langland, is accused of drunkenness by Crosby, a rival suitor of his sweetheart, Patty Thomas. He and the captain, who really was drunk, are both fired. He is finally vindicated by the children of the town, and Patty agrees to wait for him when he goes to sea in a ship his brothers have purchased for him and the captain.",https://www.imdb.com/title/tt0015229/?ref_=sr_i_47
48. King of the Circus,1924,1h 4m,,6.5,62,,"Max suffers from drunkenness, but gets serious after he falls for the daughter of a circus director - who forbids her romance with an outsider.",https://www.imdb.com/title/tt0015526/?ref_=sr_i_48
49. Fighting Fury,1924,1h 1m,Passed,5.6,16,,"A Spanish-American boy raised by his Mexican servant, Clay Hill, Jr. vows vengeance on the three ranchers who murdered his parents.",https://www.imdb.com/title/tt0014893/?ref_=sr_i_49
50. The City Struck by Lightning,1924,1h 12m,,5.5,56,,A crazed scientist planning to rule the world decides to destroy the city of Paris with his lightning/ray gun.,https://www.imdb.com/title/tt0201528/?ref_=sr_i_50
51. Wages of Virtue,1924,1h 10m,,6.4,20,,"Luigi, a traveling-show strongman, saves Carmelita from drowning and persuades her to join him. When Luigi kills his assistant, Giuseppe, in a jealous rage, they flee to Algiers, where Luigi joins the Foreign Legion and installs Carmelita as proprietress of a cafe. Marvin, an American legionnaire, falls in love with Carmelita, who has become a favorite of the regiment, but she remains loyal to Luigi out of gratitude. Luigi frames Marvin, who is punished by the authorities. In the ensuing fight between Marvin and Luigi, the strongman is getting the better of the American when Carmelita, who has learned of Luigi's intent to marry Madame La Cantinière, stabs her benefactor. The legionnaires decide to attribute Luigi's death to an Arab; Marvin and Carmelita are united.",https://www.imdb.com/title/tt0015465/?ref_=sr_i_51
52. His Hour,1924,1h 10m,,5.3,35,,"Gritzko (John Gilbert) is a Russian nobleman, and Tamara (Aileen Pringle) is the object of his desire. After a series of misunderstandings and much drama, they fall in love.",https://www.imdb.com/title/tt0014991/?ref_=sr_i_52
53. White Man,1924,1h 10m,,6.7,39,,"About to be married to a wealthy South African mine owner whom she does not love, Lady Andrea Pellor rebels after she gets her bridal gown on, and seeing an airplane of the beach begs the aviator to take her away. He consents and takes her to his home in the jungle, where she is forced to stay, as the henchmen of his enemy the River Pirate have splintered the propeller and it takes weeks to send for a new one. The hero is a disappointed, disillusioned man seeking to forget and is only known as White Man. He respects her but treats he with a touch of brutality. Lady Andrea contracts jungle fever and her nurses her back to health, and they love each other but her training makes her hide it. The River Pirate pays them a visit and after a fight kidnaps Lady Andrea. White Man goes in his airplane, crashes through the roof of the house and rescues her. He then takes her back to civilization. He follows and turns out to be her brother's war buddy. Finally she confesses her love as he is about to return to the jungle. - Moving Picture World, November 22, 1925.",https://www.imdb.com/title/tt0015491/?ref_=sr_i_53
54. The Heart Buster,1924,50m,Passed,,,,"Rose Hillyer, the sweetheart of cowboy Tod Walton, is about to marry Edward Gordon a slick con-man and a bigamist. Tod has proof of Gordon's bad deeds but it is late in arriving and he has to resort to many tricks to keep the marriage from happening... including kidnapping the minister.",https://www.imdb.com/title/tt0014974/?ref_=sr_i_54
55. Leap Year,1924,56m,Passed,6.0,382,,"A young man, heir to his misogynistic and millionaire uncle and in love with a nurse, gets in trouble when he gives marriage advice to his girlfriends.",https://www.imdb.com/title/tt0012382/?ref_=sr_i_55
56. The Red Lily,1924,1h 21m,Passed,7.2,560,,Two young lovers escape their past lives to Paris until fate separates them.,https://www.imdb.com/title/tt0015268/?ref_=sr_i_56
57. Argentine Love,1924,1h,Passed,,,,"While his daughter, Consuelo, is visiting the United States, Emanuel García, the Mayor of Alcorta in the Argentine, arranges for her marriage to Juan Martin, in return for Martin's financial assistance. On her return, Consuelo, who is in love with Philip Sears, an American engineer working in Argentina, refuses Juan but gives no reason. Juan is furious with outraged pride and soon kills Rafael Cornejo, the son of a senator, when he flirts with Consuelo. The people of Alcorta hold her apparently willful refusal of Juan responsible for the killing; they tie her to a cart and beat her. When she is rescued by Philip, Consuelo, fearing that Juan will kill Philip if she betrays her lover for the American, feigns love for the touchy Latin and asks Philip to help them elope. Philip gallantly assists them to the border and returns to Alcorta; Consuelo tells Juan that she will still consent to marriage but that she can never love him, since she loves Philip instead. Not to be shamed by Philip's gallantry, Juan decides to step aside. He is returning to Alcorta to give himself up when he is shot by Senator Cornejo.",https://www.imdb.com/title/tt0014681/?ref_=sr_i_57
58. The Heritage of the Desert,1924,1h,,,,,"Pioneer rancher August Naab finds Easterner Jack Hare in the desert and takes him home, where Naab's Spanish-Indian ward Mescal cares for and falls in love with Jack though she is betrothed to Naab's wayward son Snap. To avoid marrying Snap, Mescal flees into the desert and is captured there by desert pirate Mal Holderness, a ruthless man seeking to control the surrounding area's water rights by buying or seizing the local ranches. Because Naab has refused to sell, Holderness begins a feud, taking Mescal prisoner and killing her prospective bridegroom Snap, who has followed her into the desert. As the leader of the law-abiding community, Naab, with a group of sympathetic Indians, burns down the neighboring town serving as a hideout for Holderness and his gang. Mescal is rescued and returned to Jack.",https://www.imdb.com/title/tt0014984/?ref_=sr_i_58
59. The Man Who Came Back,1924,1h 44m,Passed,6.8,14,,"Henry Potter is the irresponsible playboy son of a New York millionaire. Fearing he will disgrace the family name if he stays in New York, the father sends him to San Francisco to work in the family shipyards and, to make a man out of him, he is told he will have to start at the bottom and work his way up. Henry decides this is not a good idea and resents it to the point he will indeed start at the bottom but will work his way down from there, and disgrace the family name in San Francisco. On one of his drinking binges, he meets Marcelle, a cabaret dancer. He tolerates her and she falls in love with him and pleads for him to give up his drinking and carousing. The father sends a company-man out to check on him and he finds Henry an alcoholic and very much in debt. He pays off Henry's debts and then pays a freighter captain $500 to shanghai Henry to Shanghai, where the family name is less well-known. There Henry sinks even lower and frequents the worse dives in the worse sections of the city. He offers to buy a drink for a girl in an opium den and the girl turns out to be Marcelle. But Marcelle has changed a bit since he last saw her, and she is now hooked on drugs and is less inclined to harp on Henry about his drinking and/or carousing. But they decide they truly love each other, and begin the long, uphill fight back to respectability together, with the codicil that if he takes a drink or Marcelle uses a needle, the other is free to leave. Their regeneration path is so good that, a year later, they own a pineapple ranch outside Honolulu and making good. Henry's family, none too approving of Marcelle, shows up and asks him to return to New York where his father is gravely ill. Henry, because he thinks Marcelle needs him more, refuses. Marcell thinks she is holding Henry back from his true destiny, so she lets Henry and his family catch her with a needle in her hand. There is more.",https://www.imdb.com/title/tt0015110/?ref_=sr_i_59
60. The Dramatic Life of Abraham Lincoln,1924,2h,,5.5,36,,A biographical film featuring the presidency and assassination of Abraham Lincoln during the American Civil War.,https://www.imdb.com/title/tt0014644/?ref_=sr_i_60
61. The Extraordinary Adventures of Mr. West in the Land of the Bolsheviks,1924,1h 34m,Not Rated,6.4,1.2K,,"Experience the chronicle adventures of Mr. West and his faithful bodyguard and servant Jeddie, as they visit the land of the horrible and evil Bolsheviks.",https://www.imdb.com/title/tt0015167/?ref_=sr_i_61
62. The Lighthouse by the Sea,1924,1h 10m,Passed,6.2,79,,"A lighthouse keeper and his daughter are in trouble on two fronts--if the authorities find out he is going blind they will remove him, and a gang of liquor-smugglers is trying to destroy the lighthouse so they can land their illegal cargo on shore without being spotted.",https://www.imdb.com/title/tt0015068/?ref_=sr_i_62
63. The White Moth,1924,1h 10m,Passed,6.6,64,,"An American art student in Paris loses her scholarship and considers ending it all in the River Seine but is rescued by a dashing actor. 2 years later, now a stage sensation--every woman wants to be her, and every man wants to be with her.",https://www.imdb.com/title/tt0015492/?ref_=sr_i_63
64. Wanderer of the Wasteland,1924,1h,,7.0,17,,"When Adam Larey, a young mining engineer, shoots his brother Guerd in a quarrel and wounds the sheriff in escaping from town, he seeks refuge in the desert and is saved by Dismukes, an old prospector. After severe hardships, he stumbles on the home of the Vireys, the parents of his sweetheart, Ruth. Virey, who believes his wife is unfaithful, starts an avalanche which destroys both himself and his wife. Adam informs Ruth of the tragedy, and she urges him to return to atone for his past. He finds his brother has sustained only a minor injury, and thus he is free to marry Ruth.",https://www.imdb.com/title/tt0015467/?ref_=sr_i_64
65. White Paradise,1924,1h 13m,,5.8,48,,"Bílý ráj / White Paradise (1924). After a young man is arrested for a crime he didn't commit, the daughter of the local tavern owners must spring to the rescue.",https://www.imdb.com/title/tt0165659/?ref_=sr_i_65
66. The Mine with the Iron Door,1924,1h 20m,,6.6,13,,"Bob Hill and Thad Grove, two prospectors, find a small child in the desert cabin of bandit Sonora Jack. The little girl, Marta, who has been kidnapped by Jack, is taken by the men, who vainly attempt to find her parents. Marta grows to womanhood and falls in love with Hugh Edwards, a young fugitive from justice. Edwards saves Natachee, an educated Indian, from the depredations of a bandit gang, and in return the grateful Indian shows Edwards the location of the ""mine with the iron door,"" a hidden and extremely rich gold mine. Sonora Jack returns and kidnaps Marta, offering to exchange her for knowledge of the location of the ""mine with the iron door."" Edwards and Natachee go after the bandit and kill him while saving Marta. Edwards is proved to be innocent of the charge of embezzlement placed against him, and he and Marta are married.",https://www.imdb.com/title/tt0015140/?ref_=sr_i_66
67. Tess of the D'Urbervilles,1924,1h 20m,,4.2,16,,"A young girl is seduced and raped by an older middle class man in Victorian England. After moving on with her path, she gets married. All is well until her husband discovers her past. Leading her on a life of wandering, murder, and execution.",https://www.imdb.com/title/tt0015394/?ref_=sr_i_67
68. Husbands and Lovers,1924,1h 20m,,5.2,15,,Comedy about a negligent housewife who restyles herself as a flapper and almost loses her husband when an admiring friend is quite taken with her new appearance.,https://www.imdb.com/title/tt0015005/?ref_=sr_i_68
69. Umi wa warau,1924,,,,,,,https://www.imdb.com/title/tt5050812/?ref_=sr_i_69
70. Slesar i kantsler,1924,54m,,,,,The Government of the fictional country Norland has unleashed a war with the neighboring Galikania and is suffering one defeat after another.,https://www.imdb.com/title/tt0230794/?ref_=sr_i_70
71. Pêcheur d'Islande,1924,1h 33m,,6.6,89,,Faithfully reproduced observations of Breton fisherfolk in story of the man a local woman really loves who will not at first give himself to her because of his fondness for the sea that takes him away.,https://www.imdb.com/title/tt0159682/?ref_=sr_i_71
72. Name the Man!,1924,1h 24m,Passed,6.8,65,,Victor Stowell is engaged to Fenella Stanley. He becomes involved in an intrigue with local girl Bessie Collister.,https://www.imdb.com/title/tt0014302/?ref_=sr_i_72
73. Her Night of Romance,1924,1h 35m,,6.9,320,,"An impoverished British lord (Paul Menford) impersonates a doctor in order to woo an ailing American heiress (Dorothy Adams). The lord is in it for love, but his business associate (Joe Diamond) smells money.",https://www.imdb.com/title/tt0014982/?ref_=sr_i_73
74. Sandra,1924,1h 18m,,,,,"Sandra Waring is a woman with two personalities. Her easy-going complacent husband David cannot understand her, for at times she is an affectionate home-loving wife and at other times she is exotic with a craving for adventure and romance.",https://www.imdb.com/title/tt0015302/?ref_=sr_i_74
75. Revelation,1924,1h 30m,,6.0,13,,"Paul Granville becomes a famous painter for his portraits of great women as modeled by the beautiful Joline Hofer. When one of Paul's paintings appears to result in a miracle, Joline's life is changed forever. She leaves her previous life to live one of service and piety, a decision that ultimately saves Paul's life.",https://www.imdb.com/title/tt0015272/?ref_=sr_i_75
76. Flowing Gold,1924,1h 20m,,7.1,14,,"Soldier of fortune Calvin Gray finds work in a Texas oil town aiding the Briskows, a family of homesteaders who have become rich from the discovery of oil on their property. The Briskows allow Gray to manage their investments, and he thwarts the evil plans of Henry Nelson, a banker who, as an officer in the Army, persecuted him. Gray then prevents an adventuress, ""The Suicide Blonde,"" from swindling Buddy, the Briskows' son. Finally, he marries the daughter, Allegheny Briskow, after she saves his life during a fire and flood caused by a thunderstorm.",https://www.imdb.com/title/tt0014915/?ref_=sr_i_76
77. Messalina,1924,1h 45m,,5.4,48,,"Spectacle in the expected silent Italian style with elaborate sets, athletic events, and a notorious Roman empress lusting after a Persian slave who drives chariots.",https://www.imdb.com/title/tt0013388/?ref_=sr_i_77
78. Grit,1924,1h,Passed,4.4,23,,"Two former childhood gang members, ""Kid"" Hart (Hunter) and Orchid McGonigle (Bow), attempt to go straight, despite pressure to continue their lives of lawlessness. Eventually, they escape the hardships of gang life and find happiness together.",https://www.imdb.com/title/tt0014960/?ref_=sr_i_78
79. L'inondation,1924,1h 17m,,6.4,90,,"After the death of her mother, Germaine moves in with her father in a small town near the Rhône river. She falls in love with a young man, Alban, already engaged.",https://www.imdb.com/title/tt0231794/?ref_=sr_i_79
80. Merton of the Movies,1924,1h 20m,,4.5,10,,"Merton Gill dreams of being a star of western films in Hollywood. When the filmmakers there see his acting style, they get their own idea of how to use his talent.",https://www.imdb.com/title/tt0015131/?ref_=sr_i_80
81. The Sixth Commandment,1924,1h,,,,,"John loves Marian, engaged to unfaithful Robert. Marian breaks engagement after learning of Robert's infidelity. John goes to war, returns blinded. Robert dies, John and Marian accused of murder.",https://www.imdb.com/title/tt0015338/?ref_=sr_i_81
82. Janice Meredith,1924,2h 33m,Passed,5.5,732,,"It is 1774, the eve of the American War of Independence. Janice comes from a Tory household. She cavorts with American and British alike, is pursued by Charles Fownes, patriot and friend of General Washington. Fields is a comic, drunken British sergeant.",https://www.imdb.com/title/tt0015022/?ref_=sr_i_82
83. Dorothy Vernon of Haddon Hall,1924,2h 15m,,6.8,195,,"In the year 1550, Sir George Vernon agrees to have his young daughter Dorothy betrothed to John Manners, the son of the Earl of Rutland. Sir George signs a contract, promising that the marriage will take place on Dorothy's 18th birthday, or else he will have to pay a large penalty to Rutland. But when the two children have grown older, rumors of John's wild behavior in France provoke Sir George to call off the engagement, and to pledge his daughter instead to her cousin Malcolm. Rutland now claims the forfeit from Sir George, and meanwhile, John has befriended Mary Stuart, the sworn enemy of Elizabeth, who is now Queen of England.",https://www.imdb.com/title/tt0014854/?ref_=sr_i_83
