Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
107. Arsène Lupin,1932,1h 24m,Approved,6.9,1.5K,,A detective is tasked to capture an elusive thief called Arsene Lupin.,https://www.imdb.com/title/tt0022639/?ref_=sr_i_107
108. Miss Pinkerton,1932,1h 6m,Passed,6.0,847,,A hospital nurse is recruited by the police to watch a household where a suspicious death has occurred.,https://www.imdb.com/title/tt0023230/?ref_=sr_i_108
109. Madame Butterfly,1932,1h 26m,Passed,6.0,515,,Lieutenant Pinkerton marries geisha-in-training but soon after abandons her and goes back to the US.,https://www.imdb.com/title/tt0023169/?ref_=sr_i_109
110. The Big Stampede,1932,54m,Passed,5.6,707,,Deputy Sheriff John Steele recruits bandit Sonora Joe to help him find out who's been bumping off all the local lawmen and rustling the cattle.,https://www.imdb.com/title/tt0022681/?ref_=sr_i_110
111. Shopworn,1932,1h 12m,Approved,6.4,1.2K,,"A poor woman and a man from an upper-class family fall in love, but his mother will go to any lengths to prevent their marriage.",https://www.imdb.com/title/tt0023464/?ref_=sr_i_111
112. The Lost Squadron,1932,1h 19m,Passed,6.4,892,,"In hard times just after World War I, three ex-fighter pilots manage to land jobs as Hollywood stunt fliers working for dictatorial director Von Furst.",https://www.imdb.com/title/tt0023151/?ref_=sr_i_112
113. Discarded Lovers,1932,1h,Not Rated,4.8,170,,Hollywood star Irma Gladden piles up the haters as she goes along her merry way-until she's found dead in her car.,https://www.imdb.com/title/tt0022821/?ref_=sr_i_113
114. Zarina,1932,,,,,,,https://www.imdb.com/title/tt0242157/?ref_=sr_i_114
115. Le Chien jaune,1932,1h 28m,,5.7,103,,"Maigret investigates in Concarneau where the passage of a yellow dog accompanies a series of murders, sowing terror in the population. The police seem helpless. It must be said that it has no significant evidence.",https://www.imdb.com/title/tt0199414/?ref_=sr_i_115
"116. Ride Him, Cowboy",1932,55m,Approved,5.5,827,,"John Drury arrives in town and is taken on as a hero by the townspeople after he saves a horse's life. They ask him to lead them in their fight against the mysterious Hawk who has been plaguing them for years with theft, arson and murder.",https://www.imdb.com/title/tt0023396/?ref_=sr_i_116
117. They Call It Sin,1932,1h 9m,Approved,6.4,900,,Marian moves to New York to make it big in the chorus and becomes involved in a love triangle.,https://www.imdb.com/title/tt0023581/?ref_=sr_i_117
118. End of the Trail,1932,59m,TV-PG,6.9,80,,"Framed by Major Jenkins, Capt. Travers is kicked out of the Army. When Travers, now living with the Indians, is captured by Jenkins, the Indians attack the fort. With his men greatly outnumbered Colonel Burke realizes that Travers is their only chance.",https://www.imdb.com/title/tt0022856/?ref_=sr_i_118
119. The Big Broadcast,1932,1h 28m,Passed,6.6,332,,"A radio-singer, Bing Crosby, is none-too-concerned about his job, and an affair with Mona leads to his dismissal. When it appears Hornsby is getting and paying a lot of attention to his fiancée, Anita Rogers, station manager Leslie McWhinney buys the station, gives Hornsby his job back, and goes on a honeymoon with Anita.",https://www.imdb.com/title/tt0022675/?ref_=sr_i_119
120. The Indiscretions of Eve,1932,1h 3m,,5.5,21,,An Earl loves a girl who models for shop window dummies.,https://www.imdb.com/title/tt0023060/?ref_=sr_i_120
