link,writers,director,budget
https://www.imdb.com/title/tt0056937/?ref_=sr_i_1,,,
https://www.imdb.com/title/tt0057193/?ref_=sr_i_2,,,
https://www.imdb.com/title/tt0057590/?ref_=sr_i_3,,,
https://www.imdb.com/title/tt0057187/?ref_=sr_i_4,,,
https://www.imdb.com/title/tt0057076/?ref_=sr_i_5,,,
https://www.imdb.com/title/tt0057546/?ref_=sr_i_6,,,
https://www.imdb.com/title/tt0056923/?ref_=sr_i_7,,,
https://www.imdb.com/title/tt0056891/?ref_=sr_i_8,,,
https://www.imdb.com/title/tt0057115/?ref_=sr_i_9,,,
https://www.imdb.com/title/tt0057581/?ref_=sr_i_10,,,
https://www.imdb.com/title/tt0056869/?ref_=sr_i_11,,,
https://www.imdb.com/title/tt0057413/?ref_=sr_i_12,,,
https://www.imdb.com/title/tt0057634/?ref_=sr_i_13,,,
https://www.imdb.com/title/tt0057163/?ref_=sr_i_14,,,
https://www.imdb.com/title/tt0057426/?ref_=sr_i_15,,,
https://www.imdb.com/title/tt0057372/?ref_=sr_i_16,,,
https://www.imdb.com/title/tt0057556/?ref_=sr_i_17,,,
https://www.imdb.com/title/tt0057473/?ref_=sr_i_18,,,
https://www.imdb.com/title/tt0056904/?ref_=sr_i_19,,,
https://www.imdb.com/title/tt0057197/?ref_=sr_i_20,,,
https://www.imdb.com/title/tt0057360/?ref_=sr_i_21,,,
https://www.imdb.com/title/tt0057100/?ref_=sr_i_22,,,
https://www.imdb.com/title/tt0056875/?ref_=sr_i_23,,,
https://www.imdb.com/title/tt0056142/?ref_=sr_i_24,,,
https://www.imdb.com/title/tt0057129/?ref_=sr_i_25,,,
https://www.imdb.com/title/tt0057128/?ref_=sr_i_26,,,
https://www.imdb.com/title/tt0057362/?ref_=sr_i_27,,,
https://www.imdb.com/title/tt0057580/?ref_=sr_i_28,,,
https://www.imdb.com/title/tt0057517/?ref_=sr_i_29,,,
https://www.imdb.com/title/tt0057038/?ref_=sr_i_30,,,
https://www.imdb.com/title/tt0057344/?ref_=sr_i_31,,,
https://www.imdb.com/title/tt0057177/?ref_=sr_i_32,,,
https://www.imdb.com/title/tt0134873/?ref_=sr_i_33,,,
https://www.imdb.com/title/tt0056846/?ref_=sr_i_34,,,
https://www.imdb.com/title/tt0056883/?ref_=sr_i_35,,,
https://www.imdb.com/title/tt0056801/?ref_=sr_i_36,,,
https://www.imdb.com/title/tt0057345/?ref_=sr_i_37,,,
https://www.imdb.com/title/tt0057490/?ref_=sr_i_38,,,
https://www.imdb.com/title/tt0056868/?ref_=sr_i_39,,,
https://www.imdb.com/title/tt0054177/?ref_=sr_i_40,,,
https://www.imdb.com/title/tt0057202/?ref_=sr_i_41,,,
https://www.imdb.com/title/tt0057298/?ref_=sr_i_42,,,
https://www.imdb.com/title/tt0057091/?ref_=sr_i_43,,,
https://www.imdb.com/title/tt0057565/?ref_=sr_i_44,,,
https://www.imdb.com/title/tt0057007/?ref_=sr_i_45,,,
https://www.imdb.com/title/tt0056943/?ref_=sr_i_46,,,
https://www.imdb.com/title/tt0057261/?ref_=sr_i_47,,,
https://www.imdb.com/title/tt0057463/?ref_=sr_i_48,,,
https://www.imdb.com/title/tt0057523/?ref_=sr_i_49,,,
https://www.imdb.com/title/tt0057603/?ref_=sr_i_50,,,
https://www.imdb.com/title/tt0057171/?ref_=sr_i_51,,,
https://www.imdb.com/title/tt0055894/?ref_=sr_i_52,,,
https://www.imdb.com/title/tt0057504/?ref_=sr_i_53,,,
https://www.imdb.com/title/tt0057997/?ref_=sr_i_54,,,
https://www.imdb.com/title/tt0057449/?ref_=sr_i_55,,,
https://www.imdb.com/title/tt0057358/?ref_=sr_i_56,,,
https://www.imdb.com/title/tt0057262/?ref_=sr_i_57,,,
https://www.imdb.com/title/tt0057428/?ref_=sr_i_58,,,
https://www.imdb.com/title/tt0057569/?ref_=sr_i_59,,,
https://www.imdb.com/title/tt0057251/?ref_=sr_i_60,,,
https://www.imdb.com/title/tt0057465/?ref_=sr_i_61,,,
https://www.imdb.com/title/tt0056983/?ref_=sr_i_62,,,
https://www.imdb.com/title/tt0056800/?ref_=sr_i_63,,,
https://www.imdb.com/title/tt0057058/?ref_=sr_i_64,,,
https://www.imdb.com/title/tt0057579/?ref_=sr_i_65,,,
https://www.imdb.com/title/tt0057083/?ref_=sr_i_66,,,
https://www.imdb.com/title/tt0304355/?ref_=sr_i_67,,,
https://www.imdb.com/title/tt0056907/?ref_=sr_i_68,,,
https://www.imdb.com/title/tt0057263/?ref_=sr_i_69,,,
https://www.imdb.com/title/tt0057611/?ref_=sr_i_70,,,
https://www.imdb.com/title/tt0057200/?ref_=sr_i_71,,,
https://www.imdb.com/title/tt0057180/?ref_=sr_i_72,,,
https://www.imdb.com/title/tt0056485/?ref_=sr_i_73,,,
https://www.imdb.com/title/tt0057443/?ref_=sr_i_74,,,
https://www.imdb.com/title/tt0057693/?ref_=sr_i_75,,,
https://www.imdb.com/title/tt0057102/?ref_=sr_i_76,,,
https://www.imdb.com/title/tt0057495/?ref_=sr_i_77,,,
https://www.imdb.com/title/tt0057687/?ref_=sr_i_78,,,
https://www.imdb.com/title/tt0057071/?ref_=sr_i_79,,,
https://www.imdb.com/title/tt0057329/?ref_=sr_i_80,,,
https://www.imdb.com/title/tt0057578/?ref_=sr_i_81,,,
https://www.imdb.com/title/tt0057168/?ref_=sr_i_82,,,
https://www.imdb.com/title/tt0056825/?ref_=sr_i_83,,,
https://www.imdb.com/title/tt0057598/?ref_=sr_i_84,,,
https://www.imdb.com/title/tt0057542/?ref_=sr_i_85,,,
https://www.imdb.com/title/tt0057393/?ref_=sr_i_86,,,
https://www.imdb.com/title/tt0057254/?ref_=sr_i_87,,,
https://www.imdb.com/title/tt0167886/?ref_=sr_i_88,,,
https://www.imdb.com/title/tt0057226/?ref_=sr_i_89,,,
https://www.imdb.com/title/tt0056940/?ref_=sr_i_90,,,
https://www.imdb.com/title/tt0057334/?ref_=sr_i_91,,,
https://www.imdb.com/title/tt0056632/?ref_=sr_i_92,,,
https://www.imdb.com/title/tt0056930/?ref_=sr_i_93,,,
https://www.imdb.com/title/tt0062322/?ref_=sr_i_94,,,
https://www.imdb.com/title/tt0122111/?ref_=sr_i_95,,,
https://www.imdb.com/title/tt0057078/?ref_=sr_i_96,,,
https://www.imdb.com/title/tt0057541/?ref_=sr_i_97,,,
https://www.imdb.com/title/tt0056860/?ref_=sr_i_98,,,
https://www.imdb.com/title/tt0056903/?ref_=sr_i_99,,,
https://www.imdb.com/title/tt0057277/?ref_=sr_i_100,,,
https://www.imdb.com/title/tt0057379/?ref_=sr_i_101,,,
https://www.imdb.com/title/tt0057652/?ref_=sr_i_102,,,
https://www.imdb.com/title/tt0056945/?ref_=sr_i_103,,,
https://www.imdb.com/title/tt0057527/?ref_=sr_i_104,,,
https://www.imdb.com/title/tt0056844/?ref_=sr_i_105,,,
https://www.imdb.com/title/tt0056912/?ref_=sr_i_106,,,
https://www.imdb.com/title/tt0057537/?ref_=sr_i_107,,,
https://www.imdb.com/title/tt0056956/?ref_=sr_i_108,,,
https://www.imdb.com/title/tt0057446/?ref_=sr_i_109,,,
https://www.imdb.com/title/tt0056961/?ref_=sr_i_110,,,
https://www.imdb.com/title/tt0057859/?ref_=sr_i_111,,,
https://www.imdb.com/title/tt0057543/?ref_=sr_i_112,,,
https://www.imdb.com/title/tt0056863/?ref_=sr_i_113,,,
https://www.imdb.com/title/tt0057643/?ref_=sr_i_114,,,
