Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
52. My Lady of Whims,1925,59m,Passed,5.7,199,,"Clara plays wealthy Prudence Severin, whose reckless, profligate behavior causes nothing but headaches for her father. A detective (Lee Moran) is hired to protect Prudence from herself, but to no avail.",https://www.imdb.com/title/tt0017184/?ref_=sr_i_52
53. The Man Who Found Himself,1925,1h 10m,,,,,"Tom Macauley and his younger brother, Edwin, are directors in their father's bank. Edwin speculates with the bank's funds, but banker Lon Morris, a supposed friend, plots successfully to have Tom shoulder the blame. In prison, Tom becomes a trusty, but he breaks out when he learns that Morris is to marry Nora Brooks, his fiancee. He confronts Morris and Nora with the truth, beats up Morris for good luck, and returns to prison. His father dies heartbroken, and Tom is scorned by Edwin's wife when he is released. With the aid of two prison buddies (The Optimist and The Pessimist), Tom breaks into the Macauley bank (now controlled by Morris), steals funds, plants them in Morris' house, and notifies the bank examiners. Morris, who actually has been embezzling funds, goes to the bank to obtain more money before making a getaway. He is shot by a watchman; Tom learns that Nora has been a wife in name only; and he marries her.",https://www.imdb.com/title/tt0016075/?ref_=sr_i_53
54. Madame Sans-Gêne,1925,1h 40m,,5.1,54,,A French washerwoman becomes a duchess and a friend of Napoleon.,https://www.imdb.com/title/tt0016065/?ref_=sr_i_54
55. North Star,1925,50m,Passed,6.1,36,,Melodrama about a man who heads into the Northwest after he mistakenily believes he has killed another man and is followed there by his sister.,https://www.imdb.com/title/tt0017212/?ref_=sr_i_55
56. A Daughter of Love,1925,,,,,,A Lord objects to his son's love for a bastard until a society doctor is revealed as her father.,https://www.imdb.com/title/tt0215698/?ref_=sr_i_56
57. The Salvation Hunters,1925,1h 10m,,6.6,497,,"A cowardly young man, a bitter young woman, and a helpless child live on the docks, spend their days full of ennui watching a dredge dig the same hole day in and day out, chased around by the dredge workers. One day they finally decide to leave for the city together after they see a black cat.",https://www.imdb.com/title/tt0016310/?ref_=sr_i_57
58. Free to Love,1925,1h,,6.0,117,,A young woman is released from the reformatory where she was unjustly sent. She starts a new life with the help of a judge and an idealistic young minister. But a gang of criminals have made plans that could destroy the new life that she has built.,https://www.imdb.com/title/tt0015840/?ref_=sr_i_58
59. Contraband,1925,1h 32m,,,,,"After inheriting a newspaper in a small country town, Carmel Lee leaves her home in the city to take charge of it. She soon discovers that the town is terrorized by a band of bootleggers, who abduct and later kill the local sheriff. With the aid of Professor Pell, who has been recently fired as school superintendent, Carmel makes a public issue of the sheriff's murder, editorializing in her paper for justice and reform. Pell and Carmel are kidnapped by the bootleggers, but Carmel escapes and alerts the police. The bootleggers are arrested, the sheriff's murder in solved, and Abner Fownes, a politician and one of the town's leading citizens, is uncovered as the leader of the gang.",https://www.imdb.com/title/tt0015703/?ref_=sr_i_59
60. The Air Mail,1925,1h 20m,,6.0,38,,"Russ Kane obtains work as a pilot in the airmail service with the purpose of robbing the mails. However, during his training period at the Reno field, he becomes imbued with the spirit of the service and dedicates himself to getting the mail through. Russ is forced to make an emergency landing near a ghost town, where he meets Alice Rendon and her invalid father, who is badly in need of medicine. Russ repairs his plane and promises to return on the following day with the elder Rendon's medicine. Making good on his promise, Russ returns, carrying with him a valuable mail shipment and his friend, Sandy. The plane is attacked by two planes belonging to a gang that smuggles dope and aliens across the Mexican border. Sandy makes a parachute jump with the mail sack, and Russ maneuvers his craft so that the pursuing planes are forced to crash. Russ then lands his plane, only to discover that the Rendons have been captured by three escaped convicts. Russ manages to bring the men to justice, winning the gratitude and love of Alice. Sandy realizes the crowning ambition of his young life and delivers the mail.",https://www.imdb.com/title/tt0015547/?ref_=sr_i_60
61. Dick Turpin,1925,1h 10m,,5.8,118,,"Dick Turpin, an English highwayman who robs from the rich and gives to the poor, holds up the coach of Lord Churlton. Sometime later, in aiding a coach attacked by ruffians, Dick meets aristocratic Alice Brookfield, who is being forced by her family to marry Churlton. Dick offers to assist her to avoid the unwanted marriage, and they travel to London together, with Alice disguised as a boy. Churlton pursues them, and, after several narrow escapes, Dick is captured by the royal guards and sentenced to be hanged. On the scaffold, Dick is told by his friend, Tom King, who has taken the hangman's place, that the crowd is sympathetic; and Dick makes his escape, riding his horse to York. Dick finds the house where Alice is being held prisoner, kills Churlton, and escapes to France with Alice, whom he marries. Dick gives up his profession and settles down to family life.",https://www.imdb.com/title/tt0015750/?ref_=sr_i_61
62. The Late Mathias Pascal,1925,2h 50m,Not Rated,7.1,484,,"Mathias Pascal, only son of a once rich family, marries beautiful Romilde, who has a terrible mother-in-law. She controls her daughter, and soon his home life becomes a nightmare, as well as his job as assistant librarian in his home town. His only moments of lights are his mother and his baby, but both die on the same day. Shocked he leaves his hometown and gets to Monte Carlo, where he wins a fortune at the Casino. Returning home, he reads his own obituary in a paper. They have found a corpse in a creek and connected it with his disappearance. Mathias, noticing that he now is free from all ties to his old live, decides to start a new one, and goes to Rome, where he rents a room in a pension full of fake spiritualists who are controlling the owner. The chief of the gang, Terence, wants to marry the owner's daughter Adrienne, and has convinced her father to give her to him, with no regards of Adrienne's feelings, who is in love with and loved by Mathias. When Terence steals Mathias 50,000 Lira, and Mathias, being officially dead can neither marry Adrienne nor denounce Terence to the police, he decides to do something about his state and travels home, just to notice that Romalinda has remarried.",https://www.imdb.com/title/tt0015801/?ref_=sr_i_62
63. The Tower of Lies,1925,1h 10m,Passed,7.5,112,,"After his beloved daughter leaves for the city to pay off his debt, an old farmer goes mad when her letters become less frequent and it is suspected she may be using her body to get the money.",https://www.imdb.com/title/tt0016446/?ref_=sr_i_63
64. A Woman of the World,1925,1h 10m,,6.6,216,,"A sensual European countess arrives at a small American town and quickly provokes moral outrage from the community. During her stay with a cousin, the temptress courts scandal smoking, enticing men, extravagant clothes and a tattoo.",https://www.imdb.com/title/tt0016548/?ref_=sr_i_64
65. The Circle,1925,1h 11m,Passed,6.4,757,,An unhappy woman considers leaving her dull husband for another man.,https://www.imdb.com/title/tt0015684/?ref_=sr_i_65
66. The Chronicles of the Gray House,1925,1h 50m,,6.8,187,,A lord falls in love with one of his serfs and chooses to be disinherited and stripped of his title in order to marry her. Her love and gratitude extend beyond the grave.,https://www.imdb.com/title/tt0016563/?ref_=sr_i_66
67. The Vanishing American,1925,1h 50m,,6.8,394,,"A Navajo tribe suffers mistreatment by an Indian-hating agent who steals their horses. When WWI breaks out, a teacher convinces the tribe leader that enlisting will lead to better treatment.",https://www.imdb.com/title/tt0016480/?ref_=sr_i_67
68. The Adventurous Sex,1925,1h,,5.9,32,,"A young man (Rawlinson) spends so much time at work on his airplane that he neglects his girl (Bow). She goes out on her own to live the high life, but her reputation is soiled by a letcherous Adventurer (Williams). The young woman resolves to kill herself, and throws herself into the water rushing towards niagra falls, but is saved at the last minute by her former sweetheart. Their mode of rescue, a rope ladder hung from an airplane. They are reconciled and the letcher gets his dues.",https://www.imdb.com/title/tt0015543/?ref_=sr_i_68
69. The Bushwhackers,1925,,,,,,A wharf worker takes to the road as a swag-man (or 'bushwhacker') after losing his job.,https://www.imdb.com/title/tt0315340/?ref_=sr_i_69
70. The Great Sensation,1925,50m,Passed,,,,"Jack Ruby (William Fairbanks), the son of a wealthy family, pretends to be a chauffeur and goes to work for Peggy Howell (Pauline Garon), a beautiful flapper. Not only does he save her from drowning but recovers her mother's (Adelaide Hallock) jewels from a society crook Captain Winslow (Lloyd Whitlock).",https://www.imdb.com/title/tt0015879/?ref_=sr_i_70
71. The Masked Bride,1925,1h 4m,,5.4,25,,An American millionaire wants to reform a Parisian cabaret singer who moonlights as a jewel thief.,https://www.imdb.com/title/tt0016097/?ref_=sr_i_71
72. The Plastic Age,1925,1h 13m,Not Rated,5.8,426,,"Hugh Carver is an athletic star and a freshman at Prescott College. He falls in love with Cynthia Day, a popular girl who loves to go to parties. He finds that it is impossible to please her and still keep up with his studies and his athletic training, and soon the two face some difficult decisions.",https://www.imdb.com/title/tt0016226/?ref_=sr_i_72
73. Cobra,1925,1h 10m,,6.4,812,,"A penniless, skirt-chasing Italian nobleman finds love and scandal when he travels to New York City.",https://www.imdb.com/title/tt0015693/?ref_=sr_i_73
74. Kiss Me Again,1925,1h 20m,,6.2,89,,"Gaston Fleury's (Monte Blue) wife, Loulou (Marie Prevost), takes a perfunctory interest in music but a deeper one in a musician named Maurice (John Roche). Although Gaston has no intention of releasing his wife into the hands of Maurice, he feigns willingness to give Loulou a divorce. Loulou then becomes bored with Maurice, and clever maneuvering on the part of Gaston brings her to want desperately a reconciliation with him. He happily fulfills her wish.",https://www.imdb.com/title/tt0015979/?ref_=sr_i_74
75. Bajirao Mastani,1925,,,7.3,31,,"An historical film, focusing on the Maratha Peshwai (18th C.).",https://www.imdb.com/title/tt0252257/?ref_=sr_i_75
76. Lorraine of the Lions,1925,1h 10m,,5.9,54,,"A ship carrying a touring circus troupe sinks at sea, and Lorraine, a young girl, is washed up on a deserted island. Her only companion is a gorilla from the circus, Bimi, who raises her as its own. Several years later Lorraine's wealthy grandfather, who has hired a psychic to help find her, is led by the psychic to Lorraine's island, and she and Bimi are taken back to ""civiliation"" in San Francisco, but things don't work out exactly as planned.",https://www.imdb.com/title/tt0016038/?ref_=sr_i_76
77. Jewish Luck,1925,1h 40m,PG-13,6.1,189,,"Jewish Luck revolves around Menakhem Mendl (one of Sholem Aleichem's characters), a daydreaming entrepreneur who specializes in doomed strike-it-rich schemes. Despite Jewish oppression in Tsarist Russia, Mendl continues to pursue his dreams and his continued persistence transforms him from schlemiel to hero.",https://www.imdb.com/title/tt0015959/?ref_=sr_i_77
78. Womanhandled,1925,1h 10m,Passed,6.3,108,,"Bill Dana, a New York City playboy, can resist the flaming flapper and red-hot mamas along the Great White Way, so he decides to head out west to his uncle's ranch in Wind River, Texas. But the gold-diggers and their relatives follow him.",https://www.imdb.com/title/tt0016550/?ref_=sr_i_78
79. When Husbands Flirt,1925,57m,,4.4,25,,"Newlywed lawyer Henry Gilbert lends his car to his partner, Wilbur Belcher, while he works late one night on a case for Percy Snodgrass' Purity League. Wilbur, a gay old blade, goes joyriding with Charlotte Germaine, an old sweetheart.",https://www.imdb.com/title/tt0016515/?ref_=sr_i_79
80. Smouldering Fires,1925,1h 20m,,6.7,140,,A successful businesswoman falls in love with one of her (much younger) factory workers. She doesn't know that he is in love with her younger sister.,https://www.imdb.com/title/tt0016361/?ref_=sr_i_80
81. Pretty Ladies,1925,1h 14m,,5.2,293,,"Comedienne Maggie falls for musician Al Cassidy. They get married, Al becomes a songwriter and Maggie a housewife. Al is hired to write a number for one of the Follies' most beautiful stars and falls for her. Complications ensue.",https://www.imdb.com/title/tt0016241/?ref_=sr_i_81
82. The Splendid Crime,1925,1h,,,,,"Pretty thief Jenny is discovered by young millionaire Bob Van Dyke when she is about to burgle his safe. He lectures her on the evils of crime and, to test her decency, leaves her alone with a large roll of bills. Jenny decides to go straight and leaves the money alone. She then gets a job as a dressmaker and is later called to the Van Dyke home to do some work for Bob's sister, and Jenny discovers that, faced with financial ruin in the stock market, Bob is about to steal $20,000 from his housekeeper. To forestall him, Jenny arranges for her old confederates to steal the money first, taking the blame for the crime herself. Inspired by Jenny's example, Bob accepts his bankruptcy with grace, becomes a golf pro, and marries Jenny, who in the meantime has returned the money and settled her score with the law.",https://www.imdb.com/title/tt0016385/?ref_=sr_i_82
83. The Power God,1925,5h,,5.8,51,,"Professor Sturgess invents a miraculous engine which can draw unlimited power from the atoms of the air. When the professor is killed, his daughter and her fiance must fight to keep the secret of the power engine out of the hands of evil Weston Dore and his henchmen.",https://www.imdb.com/title/tt0016237/?ref_=sr_i_83
84. Too Many Kisses,1925,1h,,6.4,274,,"Richard Gaylord, Jr. is a modern Lothario who has so many sweethearts that his father does not know what to do with him. Tired of paying to get his son out of one romantic entanglement after another, the elder Gaylord sends his son to the Basque region of France, believing that the women there will accept attentions only from their own people. Almost immediately, a local girl, Yvonne Hurja becomes infatuated with Richard, whom she sees as being able to help her break free from the unwanted attention of local guardsman Julio. A rivalry grows between Richard and Julio.",https://www.imdb.com/title/tt0016439/?ref_=sr_i_84
85. Das Spielzeug von Paris,1925,1h 40m,,5.8,103,,"A British playboy in Paris marries a dancer and convinces her to give up her career to move to a small cottage in the country. One night at a party given by her former manager, she is persuaded to perform one of the dances she was renowned for. That leads to a fight with her husband, who runs out of the party in the middle of a raging storm. Her subsequent search for him ends up placing her life in danger.",https://www.imdb.com/title/tt0016384/?ref_=sr_i_85
86. A Kiss for Cinderella,1925,1h 45m,,6.9,110,,"In London during World War One, a simple-minded slavey awaits her Fairy Godmother and her Prince Charming.",https://www.imdb.com/title/tt0017033/?ref_=sr_i_86
87. The Unchastened Woman,1925,52m,,6.0,162,,"When Caroline Knollys goes to tell her husband Husband they they are expecting, she finds him in the arms of another woman. She leaves him, not telling him of her pregnancy, and runs off to Europe where she has the baby and becomes the toast of European society. Then she returns to settle with her husband once and for all.",https://www.imdb.com/title/tt0016469/?ref_=sr_i_87
88. White Fang,1925,1h,,6.1,39,,"Joe Holland, the superintendent of a gold mine, saves his invalid friend, Weadon Scott, from a pack of wolves. Frank Wilde, an executive engaged to Holland's daughter, Mollie, buys White Fang, a man-eating dog, from an Indian and matches him with a bulldog in a pit fight. Scott rescues the dog and tames him. After Mollie Holland marries Wilde, she discovers that he is robbing the mine. Mollie tells Scott of Wilde's perfidy, but Wilde escapes, blackjacking Scott and killing Holland. Orphaned, Mollie goes to the home of Judson Black, the owner of the mine. Wilde attempts to spirit her away and is killed by White Fang. Scott and Mollie eventually find happiness together.",https://www.imdb.com/title/tt0016524/?ref_=sr_i_88
89. Stella Maris,1925,1h 10m,,5.8,16,,"Stella Maris, the crippled daughter of an aristocratic couple, is brought up in tender solicitude, living in a castle midst gardens and rustic walks. Her constant companions are Walter Herold and John Risca, who provide Stella with a daily round of make-believe and fancy. John Risca, who is separated from his wife, assumes the care of a slavey named Unity Blake when his wife is sent to jail for 3 years for torturing the girl. Stella is cured by a great physician, and John declares his love for her. John's wife, released from jail, learns of his devotion to Stella and tells her that John is not free to love her. Unity, who has become devoted to John, kills his wife and then takes her own life. John comes to realize that Stella loves Herold and gives his blessing to their marriage.",https://www.imdb.com/title/tt0016396/?ref_=sr_i_89
90. The Patent Leather Pug,1925,50m,,,,,"The morning after his engagement party, wealthy young New York playboy Billy Hepburn awakens, battered and bruised, but without any memory of what happened the night before. Billy's valet then informs him that he and prize fighter Battling Burke had gotten into a brawl over Billy's fiancée, and Burke won. Determined to regain his honor, Billy goes into training, with his valet's help. Billy arranges to finance a boxing match with Burke, but because Billy's father objects, the fight must take place on a raft near Coney Island. Billy finally wins the fight, thereby impressing his fiancée and winning the respect of his father.",https://www.imdb.com/title/tt0147153/?ref_=sr_i_90
91. The Limited Mail,1925,1h 10m,,,,,"Bob Wilson, who becomes a tramp after being jilted by his fiancee, prevents the Limited Mail from being wrecked during a mountain storm and becomes fast friends with Jim Fowler, a railway mail clerk. Jim gets Bob a job on the railroad, and Bob works himself up to the position of engineer on the Limited. Both of the men fall in love with Caroline Dale, but she prefers Bob. A runaway freight runs into the Limited, and Jim is killed. Bob becomes a tramp again, making pals with an ex-convict. When the sides of a tunnel give way, Bob again prevents a train wreck and is reunited with Caroline, who is a passenger on the train. Jim's son, Bobby, is saved from drowning in a mountain stream by the ex-con, and Bob and Caroline make plans to be married.",https://www.imdb.com/title/tt0016025/?ref_=sr_i_91
92. Sally,1925,1h 30m,,6.9,20,,"Sally works at a cafe resort in Paris. After dancing at the cafe, Otis, an American theatrical agent, convinces her to pose as a Russian dancer. After being unmasked, she is offered a contract on Broadway.",https://www.imdb.com/title/tt0016307/?ref_=sr_i_92
