Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
18. Oliver Twist,1922,1h 38m,Passed,6.6,985,,"An orphan named Oliver Twist meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://www.imdb.com/title/tt0013450/?ref_=sr_i_18
19. Beyond the Rocks,1922,1h 20m,Passed,6.7,2.5K,,A young woman marries an older millionaire and then falls in love with a handsome nobleman on her honeymoon.,https://www.imdb.com/title/tt0012938/?ref_=sr_i_19
"20. Dr. Mabuse, der spieler: Teil II: Inferno",1922,1h 55m,,,,,,https://www.imdb.com/title/tt43521150/?ref_=sr_i_20
21. Tess of the Storm Country,1922,2h 17m,Unrated,7.0,545,,"Wealthy Elias Graves builds his home on the top of a hill; a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess' father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret while caring for Elias' daughter's illegitimate child.",https://www.imdb.com/title/tt0013662/?ref_=sr_i_21
22. Back Pay,1922,1h 28m,,6.5,113,,"Hester Bevins is a simple country girl who yearns for adventure. Though she has a handsome young man, Jerry, who is devoted to her, she leaves her village and goes to New York in search of a grander life. There she becomes the lover of a wealthy and unscrupulous businessman. But when Jerry returns blinded and dying from the war, Hester must choose between her new life and the man whose loyalty to her has never failed.",https://www.imdb.com/title/tt0012917/?ref_=sr_i_22
23. The Burning Soil,1922,1h 38m,,6.9,852,,"When farmer Rog dies, his son Peter stays, but Johannes can not be satisfied with such a condition (and servant Maria's love) and finds a job as old Count Rudenberg's secretary. His ambition leads him to charm Gerda, the Count's unique daughter. But when he discovers that Count's second wife Helga will soon inherit a field that only he knows his underground is full with petroleum, he changes his allegiance... Greed and death.",https://www.imdb.com/title/tt0012973/?ref_=sr_i_23
24. When Knighthood Was in Flower,1922,2h,,6.6,1.2K,,"Mary Tudor, sister of England's Henry VIII, causes a stir by falling in love with a guardsman below her class.",https://www.imdb.com/title/tt0013750/?ref_=sr_i_24
25. The Three Must-Get-Theres,1922,58m,Not Rated,6.9,700,,"This delightful burlesque of Alexandre Dumas' famous adventure narrative (and then-leading screen swashbuckler Douglas Fairbanks' hit films) represented one of writer/director/star Max Linder's attempts to conquer Hollywood on its own turf. He'd been an enormous star in early silent cinema, influencing the style of such subsequent silent comedy luminaries as Charles Chaplin and Buster Keaton. But his health suffered after he was gassed fighting for France in World War I. Despite the support of Chaplin himself (among others), his subsequent career in America never reached the popular heights he had at home. The commercial failure of this final U.S. effort seems particularly bewildering now, since THE THREE MUST-GET-THERES holds up so well. This spoof has the antic star as Dart-in-Again, a rapier-wielding dandy with a lovelorn horse (pining for the cow it left behind in the country) and a tendency to make an idiot of himself whilst attempting to conquer the forces of tyranny. Making scant effort to hide its incongruous modern Southern California backdrops, the movie is full of gags both slapstick and absurdist. Critics gratefully received it at the time. Audiences? Not so much. - Dennis Harvey",https://www.imdb.com/title/tt0013674/?ref_=sr_i_25
26. Nero,1922,2h,Passed,,,,Biography portraying the life of the Roman Emperor Nero.,https://www.imdb.com/title/tt0013430/?ref_=sr_i_26
27. Shadows,1922,1h 10m,Passed,6.1,519,,A dying Chinese man converts to Christianity in order to stop a friend from being blackmailed.,https://www.imdb.com/title/tt0013592/?ref_=sr_i_27
28. Dr. Jack,1922,1h,Passed,7.1,1.8K,,"Country doctor Jack Jackson is called in to treat the Sick-Little-Well-Girl, who has been making Dr. Saulsbourg and his sanitarium very rich, after years of unsuccessful treatment. Dr. Jack's old-fashioned methods do the trick, and the quack is sent packing.",https://www.imdb.com/title/tt0013075/?ref_=sr_i_28
29. The Trap,1922,1h,,6.1,268,,"A miner's happiness is destroyed when a rival steals his mine. He becomes obsessed with revenge, and plans a trap for the man who took his mine.",https://www.imdb.com/title/tt0013704/?ref_=sr_i_29
30. Flames of Passion,1922,1h 30m,,6.7,17,,A KC's wife is forced to admit in court that the child killed by her drunken ex-chauffeur was hers.,https://www.imdb.com/title/tt0325389/?ref_=sr_i_30
31. The Headless Horseman,1922,1h 15m,Not Rated,5.0,393,,"""The Headless Horseman"" is a 1922 fantasy / supernatural movie that tells Washington Irving's tale of the village's legendary ghost, a headless horseman who is said to be searching for the head that he lost in battle.",https://www.imdb.com/title/tt0013223/?ref_=sr_i_31
32. The Ghost Breaker,1922,57m,,5.1,34,,"A young man and his manservant, escaping from a backwoods family feud, are persuaded by a beautiful young heiress to help her rid her newly-gained Spanish castle of ghosts. The ghostly sightings, however, are the handiwork of the Duke d'Alba, who hopes to seize the castle's hidden treasure and use it to win the hand of the heiress.",https://www.imdb.com/title/tt0013170/?ref_=sr_i_32
33. The Man from Beyond,1922,1h 14m,Not Rated,5.3,375,,A man who has been frozen in the Arctic ice for 100 years returns to civilization to find his lost love.,https://www.imdb.com/title/tt0013367/?ref_=sr_i_33
34. Manslaughter,1922,1h 40m,TV-PG,6.3,546,,"Thrill-seeking society girl Lydia causes a motorcycle policeman's death and is prosecuted by her fiancé Daniel, who describes in lurid detail the downfall of Rome. While she's in prison, she reforms and Daniel becomes a wasted alcoholic.",https://www.imdb.com/title/tt0013372/?ref_=sr_i_34
35. The Woman from Nowhere,1922,1h 1m,,6.5,320,,"A woman appears at the house where she used to live a long time ago. The new inhabitants, a married couple with a toddler, welcome her to stay for the night. Meanwhile, the wife has to choose between family and adventure.",https://www.imdb.com/title/tt0013122/?ref_=sr_i_35
36. Lucrezia Borgia,1922,1h 15m,,6.5,136,,"Rodrigo Borgia, Pope Alexander VI, has three adult children: Juan, who is virtuous and has a sweetheart who is a woman of the people, Lucrezia, who is virtuous and wants to marry Alfonso, and Cesare, who is wicked and lusts after Lucrezia, Juan's girlfriend, and probably others. Cesare has vowed to kill any suitor for Lucrezia's love, and he has three thugs to carry out his wishes. Bodies fall into the Tiber, into the Colosseum (with lions prowling), and onto the Vatican floors.",https://www.imdb.com/title/tt0013342/?ref_=sr_i_36
37. Down to the Sea in Ships,1922,1h 23m,Unrated,6.1,426,,Story of the lives of the people in a small Quaker community and the adventures of a whaling ship.,https://www.imdb.com/title/tt0013085/?ref_=sr_i_37
38. Bulldog Drummond,1922,,,7.0,41,,A captain saves a kidnapped magnate from a nursing home run by foreign agents.,https://www.imdb.com/title/tt0013902/?ref_=sr_i_38
39. Vingt ans après,1922,,,6.2,16,,,https://www.imdb.com/title/tt0013736/?ref_=sr_i_39
40. Lorna Doone,1922,1h 10m,Passed,6.6,343,,"In 17th-century England, an outlaw clan kidnaps a young girl, who grows up among them. The farm boy who met her just before the kidnapping eventually rescues her, and they fall in love.",https://www.imdb.com/title/tt0013332/?ref_=sr_i_40
41. Die Trutze von Trutzberg,1922,,,,,,,https://www.imdb.com/title/tt0486931/?ref_=sr_i_41
42. The Man Who Played God,1922,1h,,5.9,28,,"At the height of his success musician John Arden loses his hearing as the result of an explosion. His young wife's devotion is sorely tested by his melancholy and cynicism, but her sense of duty prevents Marjorie from leaving him for Philip Stevens. At the point of suicide, John discovers that other people have greater problems, and he turns to philanthropy. His hearing is restored after a fall, and John realizes his wife's loyalty.",https://www.imdb.com/title/tt0013363/?ref_=sr_i_42
43. Othello,1922,1h 19m,TV-PG,6.3,328,,Based on Shakespeare's play: The treacherous Iago plans to ruin the life of Othello by provoking him to jealousy.,https://www.imdb.com/title/tt0013469/?ref_=sr_i_43
44. Moran of the Lady Letty,1922,1h 8m,Passed,6.4,396,,A milquetoast young man of society toughens up once he's shanghaied and falls for the captain's tomboy daughter.,https://www.imdb.com/title/tt0013404/?ref_=sr_i_44
45. The Prisoner of Zenda,1922,2h 5m,Passed,6.7,598,,"When the king is drugged and abducted by his ambitious brother, a lookalike relative must take his place to keep the evil sibling off the throne.",https://www.imdb.com/title/tt0013515/?ref_=sr_i_45
46. Monte Cristo,1922,1h 40m,Passed,6.7,470,,"A film adaptation of the classic Alexandre Dumas novel. Edmond Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmond of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmond escapes disguised as the dead body. Now free, Edmond must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him.",https://www.imdb.com/title/tt0013402/?ref_=sr_i_46
47. Trapped by the Mormons,1922,1h 37m,,5.7,179,,Mormons capture women for their wives in this silent anti-Mormon propaganda film featuring the original organ music.,https://www.imdb.com/title/tt0013705/?ref_=sr_i_47
48. The Lights of New York,1922,1h,,7.0,7,,"Two distinct stories of New York life are told in this film. In the first, Daniel, a foundling, is given a home by Robert Reid, an East Side pawnbroker. He is a good boy but is led astray by evil companions until a dream shocks him into the realization of what his life may become; Daniel then resolves to ""go straight."" In the second episode, wealthy Wall Street financier Charles Redding plunges into despair and dereliction after he learns of his fiancée's elopement with another man. Sometime later, a bachelor party of 13 brings him in from the street to alter their number. When the guests urge Redding to tell his life story, it is revealed that the host is the son of Redding's former fiancée. She and Redding are then reunited.",https://www.imdb.com/title/tt0013313/?ref_=sr_i_48
49. The Little Minister,1922,1h,,,,,A Lord's fiancée poses as a gypsy and falls in love with the new minister.,https://www.imdb.com/title/tt0013318/?ref_=sr_i_49
50. The Glorious Adventure,1922,1h 10m,,6.2,54,,An Earl's cousin survives drowning and saves a lady from the Great Fire of London.,https://www.imdb.com/title/tt0013182/?ref_=sr_i_50
51. O Destino,1922,,,5.0,7,,"Traveling by car to Sintra, a mysterious lady, arriving in Lisbon by ship, is the victim of an accident.",https://www.imdb.com/title/tt0013064/?ref_=sr_i_51
52. Ganesh Avatar,1922,,,,,,,https://www.imdb.com/title/tt0391171/?ref_=sr_i_52
53. Shadows of the Sea,1922,55m,Passed,,,,"An idealistic sea captain, Dick Carson (Conway Tearle), is wounded by revenue officers while smuggling arms to a South American country. He finds aid and refuge at the home of Dr. Jordan (J. Barney Sherry) whose young wife, Dorothy (Doris Kenyon), is being courted by Andrews (Crauford Kent), who kills the doctor in a quarrel. To avoid the revenue officers, Carson takes them aboard his ship and sets sail for the Far East. He and Dorothy fall in love but, first, he must deal with a mutiny on his ship.",https://www.imdb.com/title/tt0013593/?ref_=sr_i_53
54. Polikushka,1922,50m,,6.8,93,,"In 19th century Russia, peasant Polikei is sent by the wealthy landlady to town. Things start to get complicated and even tragic, when he loses the lady's money he was sent for.",https://www.imdb.com/title/tt0013501/?ref_=sr_i_54
55. Sodom and Gomorrah,1922,2h 30m,,5.9,268,,"When the old multimillionaire Jackson Harber wants to marry the young model Mary, she hesitates, but her mother convinces her that this is her chance to lead a life in luxury and leisure. The engagement is celebrated with an extravagant party at his estate, which is a gigantic palace and park in oriental style. His son Eduard arrives from Cambridge, accompanied by a priest, who is his tutor. The priest is disgusted by the bacchanalian reveling and womanizing going on everywhere. Mary's adorer, the sculptor Harry Lighton, tries to convince her to break the engagement. When she refuses, he shoots himself and is seriously injured. Mary falls asleep and is transported in her dream to the Biblical story of Sodom and Gomorrah. In the dream she sees herself as the wife of Lot, leaving her husband to play a central role in the excessive rites of the goddess Astarte. An angel arrives and leads Lot and his wife out of Sodom, just when the city starts to collapse. Lot's wife cannot resist looking back, and is because of her disobedience converted into a pillar of salt. The dream opens the eyes of Mary, and when she wakens, she leaves the party and hastens to Harry in the hospital.",https://www.imdb.com/title/tt0013619/?ref_=sr_i_55
56. More to Be Pitied Than Scorned,1922,58m,Passed,,,,"An actor, Julian Lorraine (J. Frank Glendon), mistakenly believes his wife Viola Lorraine (Alice Day) has been unfaithful. Complications and tears and scorn follow.",https://www.imdb.com/title/tt0013405/?ref_=sr_i_56
57. One Exciting Night,1922,2h 8m,Not Rated,5.2,219,,"A young orphan girl, courted by an unpleasant older wealthy man who has a hold over her adoptive mother, falls in love with a young stranger at a party. Odd noises begin to be heard as a group of bootleggers clandestinely try to get away with their hidden loot. One of them is killed and the young man is suspected of being the killer.",https://www.imdb.com/title/tt0013458/?ref_=sr_i_57
58. Sisters,1922,1h 10m,,6.8,10,,"Cherry, the youngest daughter of Dr. Strickland, marries Martin Lloyd; and Peter, a neighbor who was in love with her, unhappily begins a world tour. Returning home, Peter finds that the doctor has died, leaving the older daughter, Alix, alone; and he marries her out of desperation. Cherry, unhappy with her marriage, leaves her husband and comes to live with her sister and Peter; learning that Peter still loves her, Cherry agrees to run away with him, but they are discovered by his wife and upbraided. Martin is injured in a logging camp accident, and Cherry, realizing that she still loves her husband, goes to him. Peter resolves to free Alix, but she forgives him and they agree to start anew.",https://www.imdb.com/title/tt0164890/?ref_=sr_i_58
59. The Darling of the Rich,1922,1h,,,,,"When Charmion Winship is left penniless by her father, she travels to New York and there is hired by a gang of crooks to pose as a princess who is selling her jewels for relief money. A rich suitor and former admirer are rivals, and the latter, who once saved her life, wins her hand.",https://www.imdb.com/title/tt0013052/?ref_=sr_i_59
60. Dusk to Dawn,1922,1h,Not Rated,5.4,25,,A young woman's split personality creates a complicated life.,https://www.imdb.com/title/tt0013091/?ref_=sr_i_60
61. Thirty Days,1922,50m,Passed,,,,"After being innocently friendly with an Italian woman, John Floyd tries to escape the wrath of Giacomo, her jealous husband, by having himself sentenced to jail for thirty days. But Giacomo also is sent to jail, and both are released at the same time. John explains matters to his fiancée, Lucille, and Giacomo is put on a ship before he can harm John.",https://www.imdb.com/title/tt0013669/?ref_=sr_i_61
62. Os Faroleiros,1922,1h 12m,,6.4,80,,"In a community of fishermen, a love triangle stands out, whose conflict culminates in a lighthouse isolated from the coast.",https://www.imdb.com/title/tt0013118/?ref_=sr_i_62
63. Sleeping Beauty,1922,,,6.1,13,,,https://www.imdb.com/title/tt1233517/?ref_=sr_i_63
64. Once Upon a Time,1922,1h 15m,,6.3,574,,"A beautiful but imperious princess refuses all offers of marriage, often condemning her suitors to death. The prince of Denmark comes seeking her hand and, aided by magic objects given to him by a mysterious spirit, seeks to win her love.",https://www.imdb.com/title/tt0013059/?ref_=sr_i_64
65. 'A Santanotte,1922,1h,,5.4,130,,"Nanninella, a young girl, is exploited and abused by her father, whom she maintains with her waitress salary.",https://www.imdb.com/title/tt0227985/?ref_=sr_i_65
66. Wonders of the Sea,1922,1h,,6.8,11,,"The ocean depths are explored with the aid of a submarine chamber of Williamson's invention and a few hardy souls. The construction of the device is examined; but most of the footage is given to plant and animal life, a girl swimming among the coral growths, and two divers who encounter a moray and an octopus.",https://www.imdb.com/title/tt0013789/?ref_=sr_i_66
67. The Evil Dead,1922,,,5.3,28,,"A re-titled, separately re-released episode from the 1920 serial, The $1,000,000 Reward, directed by George A. Lessey, and starring Lillian Walker and Coit Albertson.",https://www.imdb.com/title/tt0192586/?ref_=sr_i_67
68. The Black Bag,1922,50m,,,,,"Billy Kirkwood, a young businessman, travels to New York City for a vacation. There he comes to the rescue of pretty young Dorothy Calender, escorting her to a taxi because she was being followed by some sinister-looking men. It turns out that the men are thieves who have seen her take an expensive diamond necklace from a store, and are following her to steal it. However, all is not quite as it seems, as Billy is soon to find out.",https://www.imdb.com/title/tt0012944/?ref_=sr_i_68
69. The Power of Love,1922,1h,,6.6,73,,"Because of his financial trouble, Don Almeda (Noah Beery) promises his daughter, Maria (Barbara Bedford), to Don Alvarez (Albert Prisco). But Maria does not love Don Alvarez, and, in fact, she falls in love with Terry O'Neil (Elliott Sparling), a stranger who has been wounded by robbers associated with Alvarez. O'Neil takes Alvarez's place at a masked ball. Alvarez, in turn, robs the old Padre (John Herdman) of some pearls and stabs him to death with O'Neil's knife. He then accuses O'Neil of the murder and tries to shoot him, but wounds Maria instead, because she has thrown herself in front of him. Maria recovers, and, after proving that Alvarez is a thief and a killer, weds O'Neil.",https://www.imdb.com/title/tt0013506/?ref_=sr_i_69
70. Penrod,1922,1h 20m,,5.7,16,,"A lost film about a troublemaker and a group of kids to fight wrongs inflicted by parents, neighbors and cops and. The kids put on a theatrical production, battle a bully and capture two notorious bandits during summer vacation.",https://www.imdb.com/title/tt0013490/?ref_=sr_i_70
71. Nice People,1922,1h 10m,,4.6,24,,"Teddy Gloucester, one of the group of jazz age ""nice people,"" is caught in a farmhouse during a storm with her intoxicated companion, Scotty. A stranger (Billy Wade) also seeking shelter saves her from Scotty's unwelcome attentions but not from the scandal which results from her father's discovery of her and Scotty--alone--the next morning. Hurt by the snubbing she receives from her friends, Teddy settles down and agrees to become an old-fashioned wife to Billy.",https://www.imdb.com/title/tt0013433/?ref_=sr_i_71
72. The Sleep Walker,1922,50m,,,,,"Doris Dumond is called home from a convent school by her mother, who has purchased some diamonds and has sold them although she has paid only one installment of the price. Hammond, the dealer's agent, threatens to have her arrested unless she pays the debt within 24 hours. Doris, who is a somnambulist, enters Hammond's room at night while asleep, and purposely misconstruing her visit, he keeps her there. The house detective, her mother, and her sweetheart, Phillip, gather in the room; and with the exception of Mrs. Dumond, no one believes her story. That night, she again walks in her sleep in response to the cry of a baby who has strayed onto a window ledge in pursuit of pigeons, and she saves the child. With her innocence thus established, Phillip begs her forgiveness, pays for her mother's jewels, and is married to Doris.",https://www.imdb.com/title/tt0013608/?ref_=sr_i_72
73. Under Two Flags,1922,1h 20m,Passed,6.1,31,,"An English nobleman, known only as Victor, arrives in Algiers and joins the French Foreign Legion as a private without revealing his true identity. He attracts and is loved by Cigarette, a French-Arab girl and ""daughter of the regiment,"" but does not return her attentions. She is at first furious, and when she learns Victor's past and the name of his true love she goes to the Princess Corona with the intention of killing her. But Cigarette's hate turns to admiration, and she reveals Victor's identity to the princess. Learning of Sheik Ben Ali Hammed's plots against Victor and Algiers, she gives evidence that clears him of treason, makes a wild ride ahead of the Arabs to warn the troops, and dies in Victor's arms after shielding him from the executioner's bullet.",https://www.imdb.com/title/tt0013719/?ref_=sr_i_73
74. Luffar-Petter,1922,1h 15m,,5.4,93,,"Peter joins the army after fleeing from the repercussions of a love affair. Greta is one of the daughters of a mayor from the army. Her father is the major, at whose town Peter's army regiment is stationed. Peter's escapades include a love affair with Greta. Plus an impersonation, and end with his marrying a rich widow.",https://www.imdb.com/title/tt0013343/?ref_=sr_i_74
75. In the Days of Buffalo Bill,1922,,,,,,,https://www.imdb.com/title/tt0013265/?ref_=sr_i_75
76. East Is West,1922,1h 20m,,7.8,27,,"Ming Toy, the eldest of Hop Toy's many children, is rescued from the auction blocks by Billy Benson and sent to the United States in the care of Lo Sang Kee. There she continues her interest in western ways and attracts attention of a powerful Chinatown figure, Charley Yong.",https://www.imdb.com/title/tt0013093/?ref_=sr_i_76
77. Love in the Dark,1922,1h,,,,,"Mr. and Mrs. Tim O'Brien hire orphan Mary Duffy to care for their son Red, then desert the two of them while eluding the police. Mrs. O'Brien abandons Tim, who can see only at night, and she is killed by an automobile. After finding a home with the Hortons, Mary discovers that Dr. Horton's son Robert is taking European Relief funds from Horton's safe to use for gambling, and she informs Tim of the theft. Tim agrees to recover the money from the gambler's safe, is nearly caught, and is reunited with Mary and Red.",https://www.imdb.com/title/tt0013335/?ref_=sr_i_77
78. Rob Roy,1922,1h 26m,,6.9,76,,A clan chief seeks revenge on the jealous Duke who outlawed him.,https://www.imdb.com/title/tt0013555/?ref_=sr_i_78
79. Smilin' Through,1922,1h 36m,Passed,6.9,121,,"Kathleen, a young Irish woman, is in love with Kenneth Wayne but is prevented from marrying him by her guardian John Carteret. John is haunted by memories of his thwarted love for Kathleen's aunt, Moonyean.",https://www.imdb.com/title/tt0013611/?ref_=sr_i_79
80. Year 1863,1922,1h 33m,,6.2,41,,,https://www.imdb.com/title/tt0953903/?ref_=sr_i_80
81. Little Miss Smiles,1922,50m,,3.5,46,,"The Jewish Aaronson family lives in humble quarters in the ghetto of a large city. Esther spreads sunshine with her smiles, and when Mama is stricken blind and taken to the hospital, she assumes the duties as head of the family.",https://www.imdb.com/title/tt0013321/?ref_=sr_i_81
82. Out of the Silent North,1922,50m,,,,,"At a remote Canadian trading post, Pierre Baptiste, a simple French Canadian, loves Marcette, the storekeeper's daughter. In midwinter, Stannard, a stranger from England, arrives in search of a gold claim and infatuates Marcette. Urged on by Nefferton, a supposed friend who plots to steal his claim, Stannard sets out on the eve of a storm; and Marcette, fearing for his safety, sends Pierre after him. He finds Stannard unconscious in the snow and saves him; Stannard then induces Pierre to work his claim with him, and during the summer they strike a rich gold vein. While Stannard is recuperating from an injury, Nefferton seeks to jump the claim, but Pierre discovers that Nefferton has incorrectly filed the location notice. In a race to the recorder's office, Pierre wins and also learns that he is still loved by Marcette.",https://www.imdb.com/title/tt0013475/?ref_=sr_i_82
83. Hanneles Himmelfahrt,1922,1h 45m,,,,,"In a small mountain village, Hannele, an unhappy girl who is beaten by her stepfather tries to commit suicide.",https://www.imdb.com/title/tt0190441/?ref_=sr_i_83
84. Crainquebille,1922,50m,TV-G,7.0,483,,A poor vegetable peddler in Paris runs afoul of the law and finds himself ground up in the cogs of the corrupt French judicial system.,https://www.imdb.com/title/tt0013033/?ref_=sr_i_84
85. The Bohemian Girl,1922,1h 10m,,6.3,73,,A Polish officer posing as a gypsy loves a gypsy girl who is really the count's daughter.,https://www.imdb.com/title/tt0012958/?ref_=sr_i_85
86. Her Husband's Trademark,1922,50m,,5.0,19,,"Socialite New Yorker James Berkeley and college chum Allan Franklin are rivals for the hand of beautiful Lois Miller. Berkeley marries her, and fifteen years later, he keeps his wife luxuriously attired as a ""trademark"" to further his business opportunities, although he has not realized his ambition to become wealthy. Allan, now an engineer, visits the Berkeleys and reveals that he has obtained a large tract of oil land from the Mexican government. Hoping to profit from Allan's enterprise, James accompanies him back to Mexico, and brings the reluctant Lois along to keep Allan interested. When Allan and Lois realize their love for each other, she denounces James for using her as a trophy wife. A Mexican bandit, who covets the American woman, leads his gang to capture Lois at a hacienda, and James is slain during the attack. Allan rescues her, and they escape Mexico by leaping on horseback from a precipice into the Rio Grande.",https://www.imdb.com/title/tt0013230/?ref_=sr_i_86
87. Le fils du flibustier,1922,,,7.4,9,,,https://www.imdb.com/title/tt0013125/?ref_=sr_i_87
88. Das Mädel mit der Maske,1922,,,,,,,https://www.imdb.com/title/tt0489777/?ref_=sr_i_88
89. Le grillon du foyer,1922,1h 5m,,,,,,https://www.imdb.com/title/tt0145805/?ref_=sr_i_89
90. Diana of the Crossways,1922,,,,,,A barrister divorces his wife after she has an affair with the prime minister and betrays a cabinet secret.,https://www.imdb.com/title/tt0289154/?ref_=sr_i_90
91. Man Under Cover,1922,50m,,,,,"Paul Porter and his swindler friend Daddy Moffat visit Paul's hometown and find an old friend, Holt Langdon, local bank cashier, in trouble over oil investments. Because of his friendship and love for Langdon's sister, Margaret, Paul resolves to help him by robbing the bank. Finding Holt a victim of suicide inside the bank, he makes it appear that Holt died defending the premises. Paul determines to reform, and he aids Margaret by buying a local newspaper. When two confidence men induce the populace to invest in a fake oil well scheme, Paul and Daddy Moffat, with the help of lawyer Colonel Culpepper, start another phony oil well and force the confidence men to buy it out at a high price. Paul returns the townspeople's money and tells Margaret the story; she then agrees to marry him.",https://www.imdb.com/title/tt0013359/?ref_=sr_i_91
