Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
29. Westfront 1918,1930,1h 15m,Not Rated,7.3,2.9K,,A group of German solders face terror and despair and fight on the front line in France at the end of World War I.,https://www.imdb.com/title/tt0021542/?ref_=sr_i_29
30. Paid,1930,1h 26m,Passed,6.2,1.1K,,"Turner, unjustly imprisoned, rejoins former inmates to con elderly men into marriage proposals. Initially seeking vengeance, she ultimately finds redemption and a new path.",https://www.imdb.com/title/tt0021228/?ref_=sr_i_30
31. Ladies' Paradise,1930,1h 25m,,7.2,741,,"Denise, an orphaned girl, moves to Paris where she hopes to find work at her uncle's store. But the glamorous department store 'Aux Bonheur des Dames' across the street crunches all the little businesses around. She finds a position there.",https://www.imdb.com/title/tt0020656/?ref_=sr_i_31
32. Raffles,1930,1h 12m,,6.4,1.3K,,"A distinguished English gentleman has a secret life--he is the notorious jewel thief the press has dubbed ""The Amateur Cracksman"". When he meets a woman and falls in love he decides to ""retire"" from that life, but an old friend comes to him with a predicament that entails him committing one last job.",https://www.imdb.com/title/tt0021281/?ref_=sr_i_32
33. Abraham Lincoln,1930,1h 36m,Approved,5.7,1.9K,,An episodic biography of the 16th President of the United States.,https://www.imdb.com/title/tt0020620/?ref_=sr_i_33
34. Let Us Be Gay,1930,1h 19m,Passed,6.3,751,,"A housewife divorces her self-centered husband. Years later, she attends a party where her ex is pursuing another woman. Unbeknownst to him, she is the same ex-wife he'd neglected, now transformed into a fashionable socialite.",https://www.imdb.com/title/tt0021060/?ref_=sr_i_34
35. The Office Wife,1930,59m,Passed,6.1,680,,"Larry asks Kate to write about ""Office Wives"" - executive stenographers whose work creates wife-like bonds with bosses. He's unaware that such stories can reflect reality.",https://www.imdb.com/title/tt0021197/?ref_=sr_i_35
36. Under the Roofs of Paris,1930,1h 36m,Not Rated,7.0,2.7K,,"Albert is smitten for Pola but ends up wrongly committed in jail, in the meantime her affections are sought after by his friend, and on his release both love and friendship must be tested.",https://www.imdb.com/title/tt0021409/?ref_=sr_i_36
37. City Girl,1930,1h 30m,Passed,7.7,4.1K,,"A Chicago waitress falls in love with a Minnesota farmer, and decides to face a life in the country.",https://www.imdb.com/title/tt0020768/?ref_=sr_i_37
38. Going Wild,1930,1h 8m,Passed,5.8,253,,"Two men mistaken for an ace pilot at White Beach get VIP treatment at Palm Inn. Now they're expected to compete in a flying race, but neither can fly. Local girls bet everything on their ""pilot"" winning.",https://www.imdb.com/title/tt0020924/?ref_=sr_i_38
39. Holiday,1930,1h 31m,,6.3,837,,Holiday is a 1930 American Pre-Code romantic comedy film which tells the story of a young man who is torn between his free-thinking lifestyle and the tradition of his wealthy fiancée's family.,https://www.imdb.com/title/tt0020985/?ref_=sr_i_39
40. Romance,1930,1h 16m,Approved,5.7,1.2K,,"Young Harry is in love and wants to marry an actress, much to the displeasure of his family. Harry thinks that Bishop Armstrong knows nothing about love, so Armstrong tells him the story of Rita and himself. Rita was an opera star singing in New York, who was at a party given by Cornelius. Armstrong was a 28-year-old rector. He fell for Rita when he saw her and after six weeks he wanted to marry her. Naive as he was, he thought that all of Rita's ""relationships"" were in the distant past, but Rita lives for the moment and knows that she can never marry Armstrong.",https://www.imdb.com/title/tt0021310/?ref_=sr_i_40
41. Lord Byron of Broadway,1930,1h 20m,Passed,5.4,187,,"A tunesmith, a user and an out-and-out heel, puts the stories of his broken romances into song, turning old love letters into lyrics, and capitalizing on the death of his best friend to turn it into the subject of a tear-jerker that turns into a hit.",https://www.imdb.com/title/tt0021090/?ref_=sr_i_41
42. Loose Ankles,1930,1h 9m,Passed,6.0,680,,"A young heiress plots a scandal to void her inheritance's strict conditions, involving a straight-laced man hired to compromise her. They fall in love, leading to window escapes and schemes, with unexpected help from her aunts.",https://www.imdb.com/title/tt0021087/?ref_=sr_i_42
43. The Benson Murder Case,1930,1h 5m,Approved,6.1,768,,"A ruthless, crooked stockbroker is murdered at his luxurious country estate, and detective Philo Vance just happens to be there. He decides to find out who killed him.",https://www.imdb.com/title/tt0020679/?ref_=sr_i_43
44. The Texan,1930,1h 19m,Approved,6.3,300,,An outlaw and con-man's plan to bilk an old woman out of a fortune takes an unexpected turn.,https://www.imdb.com/title/tt0021463/?ref_=sr_i_44
45. Just Imagine,1930,1h 53m,Passed,5.3,999,,"New York, 1980: Scientists revive a man struck by lightning in 1930 and call him ‚Single O.' He is befriended by J-21, who can't marry the girl of his dreams before he goes on an expedition to Mars with a friend and stowaway Single O.",https://www.imdb.com/title/tt0021016/?ref_=sr_i_45
46. Street of Chance,1930,1h 15m,Approved,6.3,561,,"A big-time, but honest gambler has to prevent his younger brother from following in his footsteps, and taking up gambling.",https://www.imdb.com/title/tt0021420/?ref_=sr_i_46
47. Paramount on Parade,1930,1h 42m,Approved,5.6,443,,A musical revue that has Paramount stars and contract-players doing unrelated short sketches and elaborately staged song-and-dance numbers like a duet on a giant cuckoo clock and Clara Bow singing aboard a navy vessel.,https://www.imdb.com/title/tt0021232/?ref_=sr_i_47
48. The Devil to Pay!,1930,1h 12m,TV-G,6.6,963,,"Spendthrift Willie Leyland again returns to the family home in London penniless. His father is none too pleased but Willie smooth-talks him into letting him stay. At the same time, he turns the charm on Dorothy Hope, whose father is big in linoleum and who, before Willie's arrival, was about to become engaged to a Russian aristocrat.",https://www.imdb.com/title/tt0020821/?ref_=sr_i_48
49. Journey's End,1930,2h,Passed,6.8,437,,"In France, 1917, an alcoholic captain is afraid that his new replacement, his sweetheart's brother, will betray his downfall.",https://www.imdb.com/title/tt0021013/?ref_=sr_i_49
50. Min and Bill,1930,1h 9m,Approved,6.7,2.1K,,"Min, the owner of a dockside hotel, is forced to make difficult decisions about the future of Nancy, the young woman she took in as an infant.",https://www.imdb.com/title/tt0021148/?ref_=sr_i_50
51. Monte Carlo,1930,1h 30m,Approved,6.6,1.7K,,"A countess flees to Monte Carlo on the day of her wedding, where she is courted by a count posing as a hairdresser.",https://www.imdb.com/title/tt0021153/?ref_=sr_i_51
52. Dangerous Paradise,1930,58m,Passed,5.4,183,,"Heyst, a hermit on his own tropical island, plays unwilling host to red-headed stowaway Alma. Danger looms...",https://www.imdb.com/title/tt0020810/?ref_=sr_i_52
53. Reaching for the Moon,1930,1h 31m,Unrated,5.4,532,,"Wall Street wizard Larry Day, new to the ways of love, is coached by his valet. He follows Vivian Benton on an ocean liner, where cocktails laced with a ""love potion,"" work their magic. He then loses his fortune in the market crash and feels that he has also lost his girl.",https://www.imdb.com/title/tt0021287/?ref_=sr_i_53
54. Tom Sawyer,1930,1h 26m,Approved,6.1,275,,"The classic Mark Twain tale of a young boy and his friends on the Mississippi River. Tom and his pals Huckleberry Finn and Joe Harper have numerous adventures, including running away to be pirates and, being believed drowned, attending their own funeral. The boys also witness a murder and Tom and his friend Becky Thatcher are pursued by the vengeful murderer.",https://www.imdb.com/title/tt0021483/?ref_=sr_i_54
55. A Notorious Affair,1930,1h 9m,Unrated,5.3,423,,A scheming musician seduces a wealthy woman for love and money.,https://www.imdb.com/title/tt0021191/?ref_=sr_i_55
56. For the Defense,1930,1h 5m,Passed,6.3,766,,"Slick attorney William Foster, a slick attorney represents crooks and shady characters, is involved with two-timing Irene Manners. She kills a man driving while out with her other man, who takes the blame. Foster defends Jack.",https://www.imdb.com/title/tt0020896/?ref_=sr_i_56
57. The Naughty Flirt,1930,56m,Not Rated,5.7,495,,Rich party girl sets her eyes on a young attorney.,https://www.imdb.com/title/tt0022191/?ref_=sr_i_57
58. Three Faces East,1930,1h 11m,,5.9,416,,A beautiful British intelligence agent attempts to reveal the identity and motives of a powerful German spy during World War 1.,https://www.imdb.com/title/tt0021472/?ref_=sr_i_58
59. One Romantic Night,1930,1h 13m,Passed,5.6,495,,"A scheming mother wishes to make a successful match between her daughter and a prince, yet another man, a commoner, may stand in the way.",https://www.imdb.com/title/tt0021217/?ref_=sr_i_59
60. The Unholy Three,1930,1h 12m,Passed,6.7,1.6K,,"Professor Echo, a ventriloquist, forms a burglary ring. He disguises himself as an elderly pet store owner selling talking birds to the wealthy, using his skills to make the birds seem to talk while casing the homes for robberies.",https://www.imdb.com/title/tt0021505/?ref_=sr_i_60
61. Whoopee!,1930,1h 33m,Approved,6.3,1.3K,,"Western Sheriff Bob Wells is preparing to marry Sally Morgan, who loves part-Indian Wanenis, whose race is an obstacle. Sally flees the wedding with hypochondriac Henry Williams, who thinks he's just giving her a ride, but she left a note saying they've eloped. Chasing them are jilted Bob, Henry's nurse Mary (who's been trying to seduce him), and others.",https://www.imdb.com/title/tt0021549/?ref_=sr_i_61
62. Ingagi,1930,1h 25m,Passed,4.0,284,,"An expedition enters an area of the Congo jungle to investigate reports of a gorilla-worshipping tribe. After many dangerous adventures, they come upon the tribe they sought, only to watch as a virgin is sacrificed to a huge gorilla, who takes her away. The expedition follows the gorilla in an attempt to save the woman.",https://www.imdb.com/title/tt0164686/?ref_=sr_i_62
63. Free and Easy,1930,1h 32m,Passed,5.5,1.1K,,A bumbling manager tries to get a small town beauty contest winner into the movies.,https://www.imdb.com/title/tt0020902/?ref_=sr_i_63
64. The Return of Dr. Fu Manchu,1930,1h 13m,Passed,5.7,432,,The villainous master criminal Dr. Fu Manchu sets out to destroy the people he holds responsible for the death of his family.,https://www.imdb.com/title/tt0021297/?ref_=sr_i_64
65. Shadow of the Law,1930,1h 9m,Approved,6.3,243,,"John Nelson, a well-to-do businessman, is escorting a woman he knows as Ethel Barry to the door of her apartment suite when a man steps out of the shadows and angrily demands to know where she has been. The embarrassed Nelson excuses himself and goes to his rooms in the same hotel. The woman rushes into his apartment followed by the man who met her in the hall. The man threatens her with violence and Nelson comes to her defense. In the ensuing fight, the man is knocked out of the window and falls to his death to the pavement many stories down. He is charged with the killing and his only witness that can prove self-defense for him has disappeared, and can not be found.",https://www.imdb.com/title/tt0021359/?ref_=sr_i_65
66. Sarah and Son,1930,1h 26m,Approved,5.3,390,,"After years of abusing his wife Sarah, ne'er-do-well Jim disappears with their son Bobby and sells him to a wealthy family. Years later Sarah, now a world-famous opera singer, finally has enough time and money to begin a search for Bobby.",https://www.imdb.com/title/tt0021335/?ref_=sr_i_66
67. Other Men's Women,1930,1h 11m,Passed,6.4,1.6K,,"Events take an unhappy turn for two Bill and Jack, two locomotive engineers, after Bill is attracted to his best friend's wife.",https://www.imdb.com/title/tt0022236/?ref_=sr_i_67
68. Fast and Loose,1930,1h 10m,Approved,6.2,423,,A wealthy family is thrown into turmoil when the daughter falls for the family chauffeur and the son begins to keep company with a chorus girl.,https://www.imdb.com/title/tt0020873/?ref_=sr_i_68
69. The Matrimonial Bed,1930,1h 9m,Passed,5.7,349,,"Lovely Juliet Corton (Florence Eldridge) is sure the dashing coiffeur who just arrived to style her hair is her husband, presumed dead in a railway crash five years earlier.",https://www.imdb.com/title/tt0021132/?ref_=sr_i_69
70. The Silver Horde,1930,1h 15m,Passed,5.8,706,,A salmon fisherman has to choose between a bad girl and a society doll.,https://www.imdb.com/title/tt0021374/?ref_=sr_i_70
71. Dixiana,1930,1h 40m,Passed,5.3,478,,"In antebellum New Orleans, two men vie for the affections of a beautiful young girl during Mardi Gras.",https://www.imdb.com/title/tt0020828/?ref_=sr_i_71
72. Laughter,1930,1h 25m,,6.1,488,,"A former chorus girl weds a millionaire after the composer she loves leaves; meanwhile, she strings along an artist in love with her. When the composer returns, she struggles with her needs for security vs love.",https://www.imdb.com/title/tt0021053/?ref_=sr_i_72
73. The Rogue Song,1930,1h 44m,,5.4,228,,"In tsarist Russia, a princess falls for a dashing bandit leader, but their romance proves a stormy one.",https://www.imdb.com/title/tt0021307/?ref_=sr_i_73
74. Men Without Women,1930,1h 17m,Passed,6.0,479,,U.S. Navy divers race to save the crew of a foundered submarine as the sailors hopelessly prepare to die.,https://www.imdb.com/title/tt0021140/?ref_=sr_i_74
75. Redemption,1930,1h 15m,,5.6,569,,"Fedya wins Lisa away from her fiance, Victor Karenin. But after Fedya weds Lisa, he becomes infatuated with a gypsy girl, Masha. His duplicity leads to tragedy.",https://www.imdb.com/title/tt0021292/?ref_=sr_i_75
76. Conspiracy,1930,1h 9m,Passed,5.1,224,,"For the last four years Margaret Holt has been helping her brother, assistant D.A. Victor Holt, to try to bring down the dope dealing Schemer Marko gang. Margaret kills Marko (aka 'James Morton') when he discovers she's found evidence to use against him. Looking for someplace to hide out, she flees to a local house for disadvantaged women. Her secret is discovered by gossip columnist John Howell and crotchety old mystery writer Winthrop Clavering, who concoct a plan to try to clear Margaret of the crime and, at the same time, capture the Marko gang, who have since kidnapped Victor and are now hot on Margaret's trail as well.",https://www.imdb.com/title/tt0020785/?ref_=sr_i_76
77. Love in the Rough,1930,1h 24m,Passed,5.5,324,,"When shipping clerk Jack Kelly is recruited by his employer to help his golf game, his boss insists he conceal his humble identity at the country club.",https://www.imdb.com/title/tt0021100/?ref_=sr_i_77
78. They Learned About Women,1930,1h 35m,Passed,5.2,273,,"When Jack and Jerry are not playing professional baseball with the Blue Sox, they are packing them in on the Vaudeville circuit. Jack is engaged to Mary, but a gold digger named Daisy has worked her way into his confidence. When Mary sees Jack and Daisy together, she leaves Jack and Jack marries Daisy the next day. When Daisy decides that she wants into the Vaudeville act, she has Jack dump both Jerry and his baseball contract. But Jack soon finds that - no act - means no money - means no Daisy.",https://www.imdb.com/title/tt0021464/?ref_=sr_i_78
79. Maybe It's Love,1930,1h 12m,Passed,5.0,364,,"A college football player (Joe E. Brown) persuades a beautiful young woman (Joan Bennett) to individually flirt with an entire team of All-American football players, in order to entice them over to her college. But the players get angry and threaten to walk out when they find out that they have been fooled, and they get even madder when they discover that she has actually fallen in love with one of their own teammates (James Hall).",https://www.imdb.com/title/tt0021133/?ref_=sr_i_79
80. Walk Cheerfully,1930,1h 36m,,6.4,835,,A small-time hood wants to go straight for a good girl but finds that starting over isn't as simple as it sounds.,https://www.imdb.com/title/tt0020980/?ref_=sr_i_80
81. Danger Lights,1930,1h 14m,Passed,6.1,717,,"The tough boss of a railroad yard befriends a young hobo, and unwittingly places in jeopardy his relationship with the woman he loves.",https://www.imdb.com/title/tt0020806/?ref_=sr_i_81
82. The Sins of the Children,1930,1h 7m,Passed,6.3,299,,"A German immigrant to a small American town is a barber with four children. He has saved enough money to invest in a savings-and-loan company with a friend. Unfortunately, one of his sons has been stricken with tuberculosis, and the investment money goes to pay for the son's treatment in Arizona. Twenty years later, the wastrel son of the now-rich man who was to have been his partner, falls in love with the barber's daughter.",https://www.imdb.com/title/tt0021382/?ref_=sr_i_82
83. Billy the Kid,1930,1h 38m,Approved,6.0,580,,"Billy the Kid shoots land baron Donovan's men for killing his boss. Friend-turned-sheriff Pat Garrett captures him, but Billy escapes toward Mexico. Recapturing him, Garrett faces a choice between duty and mercy.",https://www.imdb.com/title/tt0020693/?ref_=sr_i_83
84. Montana Moon,1930,1h 29m,Passed,4.9,672,,"A vacuous and flirtatious daughter of a wealthy rancher falls in love and marries a Texas cowboy and rancher, who calls her 'Montana', and eventually clash over their different lifestyles, to the point of almost ending their marriage.",https://www.imdb.com/title/tt0021152/?ref_=sr_i_84
85. The Truth About Youth,1930,1h 9m,Passed,5.8,467,,"Richard Carewe raises his late friend's son with his housekeeper and her daughter Phyllis. He plans their marriage, but the young man impulsively weds a nightclub singer called ""The Firefly,"" who leaves him when she learns he's broke.",https://www.imdb.com/title/tt0021493/?ref_=sr_i_85
86. Doughboys,1930,1h 19m,Passed,5.8,619,,A naive and wealthy young man seeks to impress a girl and then unwittingly signs up for army service.,https://www.imdb.com/title/tt0020838/?ref_=sr_i_86
87. Renegades,1930,1h 33m,Passed,5.3,334,,"Four one-for-all and all-for-one privates in the French Foreign Legion are all in jail for disorderly conduct, but they break out and rejoin their regiment and fight off a band of marauding Arabs, and are soon in Casablanca getting decorated by the French Minister of War. Deucalion spots Eleanor, a spy who had done him dirt and after tangling with the local gendarmes, they take her and head back for Morocco where they are charged with desertion, and have to go out and defeat some more marauding natives, and dodge the machine-gun fire directed at them by the highly-displeased Eleanor, and one thing just follows another.",https://www.imdb.com/title/tt0021295/?ref_=sr_i_87
88. Sweet Mama,1930,54m,Passed,7.2,98,,A young girl falls in love with a member of a gang of crooks. She determines to bring the rest of the gang to justice so she can save the man she loves.,https://www.imdb.com/title/tt0021440/?ref_=sr_i_88
89. Sin Takes a Holiday,1930,1h 21m,Passed,6.1,890,,"A plain secretary works for a womanizing divorce lawyer who only dates married women. To avoid having to deal with the matrimonial pursuits of any of his potential romances, he offers her financial support if she marries him in name only.",https://www.imdb.com/title/tt0021377/?ref_=sr_i_89
90. The Devil's Holiday,1930,1h 20m,Passed,5.8,333,,"A savvy city girl is hired to sugar an earnest farm boy into a business deal, but loses her heart.",https://www.imdb.com/title/tt0020823/?ref_=sr_i_90
91. Behind the Make-Up,1930,1h 5m,Passed,5.5,221,,"Gardoni, a down-on-his-luck vaudeville performer, is taken in by a fellow performer, a clown who has a bicycle riding act. Gardoni shows his appreciation by stealing the clown's act and his girlfriend, whom he marries.",https://www.imdb.com/title/tt0020677/?ref_=sr_i_91
92. Bright Lights,1930,1h 9m,Passed,5.6,409,,A successful Broadway star ready to retire from her wild career announces her engagement. But her tumultuous past isn't done with her yet.,https://www.imdb.com/title/tt0020713/?ref_=sr_i_92
93. Be Yourself!,1930,1h 5m,Passed,5.8,245,,Ethnic comedy of a nightclub entertainer trying to train a boxer.,https://www.imdb.com/title/tt0020670/?ref_=sr_i_93
94. Way for a Sailor,1930,1h 25m,Passed,5.7,675,,"Jack, a sailor, persistently pursues Joan with gifts and marriage trickery despite her rejections. After marrying under false pretenses, Joan leaves Jack. He then tries to win her back amidst rocky circumstances.",https://www.imdb.com/title/tt0021534/?ref_=sr_i_94
95. The Florodora Girl,1930,1h 19m,Passed,6.0,1.5K,,A New York chorus girl's friends encourage her to pursue a handsome socialite.,https://www.imdb.com/title/tt0020891/?ref_=sr_i_95
96. Midnight Mystery,1930,1h 9m,,6.4,190,,"When an island castle off the coast of Maine becomes the scene of a murder, a mystery writer tries to nab the criminal.",https://www.imdb.com/title/tt0021144/?ref_=sr_i_96
97. True to the Navy,1930,1h 19m,Passed,6.0,196,,"A countergirl at a San Diego soda shop has a lot of sailor ""boyfriends"", but her heart really belongs to a free-spirited gunner, who doesn't want to be tied down to any one woman.",https://www.imdb.com/title/tt0021492/?ref_=sr_i_97
98. Puttin' on the Ritz,1930,1h 28m,Passed,5.6,220,,A vaudeville and nightclub performer becomes successful and forgets who his friends really are.,https://www.imdb.com/title/tt0021276/?ref_=sr_i_98
99. Feet First,1930,1h 33m,Passed,6.7,1.3K,,An ambitious shoe salesman who unknowingly meets his boss's daughter and tells her he is a leather tycoon has to try to hide his true circumstances.,https://www.imdb.com/title/tt0020876/?ref_=sr_i_99
100. Prix de beauté (Miss Europe),1930,1h 33m,,6.9,718,,"Lucienne, typist and gorgeous bathing beauty, decides to enter the 'Miss Europe' pageant sponsored by the French newspaper she works for. She finds her jealous lover Andre violently disapproves of such events and tries to withdraw, but it's too late; she's even then being named Miss France. The night Andre planned to propose to her, she's being whisked off to the Miss Europe finals in Spain, where admirers swarm around her. Win or lose, what will the harvest be?",https://www.imdb.com/title/tt0021273/?ref_=sr_i_100
101. Man to Man,1930,1h 8m,Passed,6.1,241,,An ex-convict comes home to a collegiate son who wants nothing to do with him.,https://www.imdb.com/title/tt0021118/?ref_=sr_i_101
102. Show Girl in Hollywood,1930,1h 20m,Passed,6.1,456,,"A lecherous film director lures Broadway actress Dixie by promising a film contract, but once in Hollywood finds it was a sleazy ploy. Washed-up actress Donny explains the ropes. Plucky Dixie lands a role, but success goes to her head.",https://www.imdb.com/title/tt0021371/?ref_=sr_i_102
103. Anna Christie,1930,1h 25m,TV-PG,6.9,986,,"A young woman reunites with her estranged father and falls in love with a sailor, but struggles to tell them about her dark past.",https://www.imdb.com/title/tt0020642/?ref_=sr_i_103
104. Those Who Dance,1930,1h 15m,Passed,6.5,61,,A policeman doubles as a gunman to get in with the mob.,https://www.imdb.com/title/tt0021471/?ref_=sr_i_104
105. Mother's Cry,1930,1h 16m,Passed,5.7,138,,"A widowed mother must struggle to raise her four children. She insists that the youngest of them, who turns out to be a gifted architect, must leave the family in order to save his career and to avoid a scandal.",https://www.imdb.com/title/tt0021159/?ref_=sr_i_105
