Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
32. So This Is Paris,1926,1h,Passed,7.1,915,,"Georgette lives in Paris with her unexciting, effeminate husband Maurice. Suzanne lives across the street, spending her time reading romance novels while dreaming of someone more exciting than her own lackluster spouse Paul. The women happen across each other's husbands and begin their dream affairs. Four people, each cheating on a spouse, none of them aware that their own spouse is cheating--who will tire of the ""excitement"" first, and how?",https://www.imdb.com/title/tt0017409/?ref_=sr_i_32
33. For Heaven's Sake,1926,58m,Passed,7.5,2.2K,,An irresponsible young millionaire changes his tune when he falls for the daughter of a downtown minister.,https://www.imdb.com/title/tt0016895/?ref_=sr_i_33
34. The Strong Man,1926,1h 15m,Passed,6.6,1.1K,,"A meek Belgian soldier, fighting in World War I, receives a letter and a photo from ""Mary Brown"", an American girl he has never met. After the war, he travels to America searching for her.",https://www.imdb.com/title/tt0017437/?ref_=sr_i_34
35. Brown of Harvard,1926,1h 25m,Passed,6.1,1.6K,,"Tom Brown shows up at Harvard, confident and a bit arrogant. He becomes a rival of Bob McAndrew, not only in football and rowing crew, but also for the affections of Mary Abbott, a professor's daughter.",https://www.imdb.com/title/tt0016690/?ref_=sr_i_35
36. Poker Faces,1926,1h 20m,,6.3,52,,"In order to secure a lucrative contract, a businessman hires a woman to pose as his wife at a business dinner when his own wife can't make it. Unfortunately, the woman he hires is the wife of an insanely jealous prizefighter.",https://www.imdb.com/title/tt0017272/?ref_=sr_i_36
37. It's the Old Army Game,1926,1h 17m,Passed,6.3,379,,Druggist Elmer Prettywillie is sleeping. A woman rings the night bell only to buy a two-cent stamp. Then garbage collectors waken him. Next it's firemen on a false alarm. And then a real fire.,https://www.imdb.com/title/tt0017004/?ref_=sr_i_37
38. Mantrap,1926,1h 11m,Passed,6.8,501,,"A sexy young manicurist living with her older backwoodsman husband in a small Canadian town finds herself attracted to a young, rich and famous divorce lawyer who comes to town on vacation.",https://www.imdb.com/title/tt0017119/?ref_=sr_i_38
39. Kiki,1926,1h 48m,,6.8,479,,"Kiki, a poor young woman who sells newspapers on the street corners of Paris, is able to land a job singing and dancing at a nearby theater. While she is there, she invites herself into the life of the revue's manager, with whom she has fallen in love.",https://www.imdb.com/title/tt0017029/?ref_=sr_i_39
40. By the Law,1926,1h 20m,,7.5,1.4K,,"A five-person team of gold prospectors in the Yukon has just begun to enjoy great success when one of the members snaps, and suddenly kills two of the others. The two survivors, a husband and wife, subdue the killer but are then faced with an agonizing dilemma. With no chance of turning him over to the authorities for many weeks, they must decide whether to exact justice themselves or to risk trying to keep him restrained until they can return to civilization.",https://www.imdb.com/title/tt0017271/?ref_=sr_i_40
41. The Bride of Glomdal,1926,1h 55m,,6.6,684,,"Tore takes over the rundown family farm. Applying his youthful energy, he intends to make it into a big farm like Glomgården on the other side of the river, where beautiful Berit lives. Tore falls in love with her, but her father has promised her to rich Gjermund. As her wedding to Gjermund draws near, Berit runs away and seeks refuge with Tore and his parents. She soon falls deathly ill but recovers, asking for, and getting, her father's permission to marry Tore. Jealous Gjermund is determined to prevent their wedding, however, in a dramatic climactic scene playing out around the rushing river.",https://www.imdb.com/title/tt0015861/?ref_=sr_i_41
42. The Student of Prague,1926,1h 50m,,6.9,892,,"For Balduin, going out to beer parties with his fellow students and fighting out disputes at the tip of the sword have lost their charms. He wants to find love; but how would he, a penniless student, ever dare looking up to any woman worth of loving? Absorbed in his dreary thoughts and indifferent to the advances of Lyduschka, Balduin is unexpectedly offered a fortune by the mysterious money-lender Scapinelli - but on a strange condition...",https://www.imdb.com/title/tt0017438/?ref_=sr_i_42
"43. Tramp, Tramp, Tramp",1926,1h 2m,Passed,6.3,849,,"Low-life Harry falls in love with sweet Betty who inspires him to improve himself so he can marry her. He enters a $25, 000 cross-country hiking contest. After many adventures he wins, pays off his father Amos's mortgage and marries Betty.",https://www.imdb.com/title/tt0017483/?ref_=sr_i_43
44. The Adventures of the Three Reporters,1926,4h 10m,,7.0,370,,Three reporters and an office girl are trying to stop a bacteriological strike by some powerful western business leaders against the USSR.,https://www.imdb.com/title/tt0017159/?ref_=sr_i_44
45. Mare Nostrum,1926,1h 42m,Passed,6.8,433,,The story of a female German spy who willingly sacrifices her life for her country.,https://www.imdb.com/title/tt0017120/?ref_=sr_i_45
46. A Woman of the Sea,1926,1h 15m,,,,,The sea motif is employed as a device counterpointing a psychologically dramatic though simple love story.,https://www.imdb.com/title/tt0017575/?ref_=sr_i_46
47. The Bells,1926,1h 8m,Passed,6.4,598,,"An innkeeper murders a wealthy guest to pay off his debt, but his conscience will not allow him to get away with the crime so easily.",https://www.imdb.com/title/tt0016640/?ref_=sr_i_47
48. Bardelys the Magnificent,1926,1h 30m,Passed,7.1,1.4K,,"In the reign of King Louis XIII, dashing rogue and libertine Marquis de Bardelys is entranced by Roxalanne de Lavedan. Against a background of knavery and intrigue he sets out to woo and win her.",https://www.imdb.com/title/tt0016627/?ref_=sr_i_48
49. Mother of Mine,1926,1h 5m,Not Rated,6.8,303,,A sincere working-class 13-year old in France is adopted by a well-meaning philanthropic millionairess from America -- who promises his doting mother that the boy will have the finest education -- but things are not so simple.,https://www.imdb.com/title/tt0015883/?ref_=sr_i_49
50. Michel Strogoff,1926,2h 48m,,7.2,149,,"In 1860s Russia, a young officer is sent on a mission to save his country from invaders.",https://www.imdb.com/title/tt0017137/?ref_=sr_i_50
51. The Blackbird,1926,1h 26m,Not Rated,6.7,978,,"Two thieves, the Blackbird and West End Bertie, fall in love with the same girl, a French nightclub performer named Fifi. Each man tries to outdo the other to win her heart.",https://www.imdb.com/title/tt0016655/?ref_=sr_i_51
52. The Johnstown Flood,1926,1h 6m,Passed,6.8,381,,"Follows Tom O'Day, who is loved by two women: Anna Burger and Gloria Hamilton. He has no idea of Anna's love for him, and he becomes engaged to Gloria.",https://www.imdb.com/title/tt0017010/?ref_=sr_i_52
53. The Flying Ace,1926,1h 5m,,6.2,342,,"A WWI fighter pilot returns to his former job as a railroad detective, and must recover a satchel filled with $25,000 of stolen payroll, locate a missing employee, and capture the gang of thieves responsible.",https://www.imdb.com/title/tt0129928/?ref_=sr_i_53
54. The Last Days of Pompeii,1926,3h 1m,,6.1,57,,"Epic, melodramatic and rather risque adaptation of the British novel about ancient Roman decadence, culminates in the eruption of a nearby volcano.",https://www.imdb.com/title/tt0143962/?ref_=sr_i_54
55. The Road to Mandalay,1926,1h 10m,Passed,6.3,262,,"A former captain tries to reunite with his daughter, twenty years after leaving her as an infant.",https://www.imdb.com/title/tt0017329/?ref_=sr_i_55
56. The Overcoat,1926,1h 24m,,6.7,456,,"One of the most acknowledged film interpretations of classic short story ""The Overcoat"" (1842) by Nikolai Gogol, describing a fate of a ""small person"".",https://www.imdb.com/title/tt0017378/?ref_=sr_i_56
57. The American Venus,1926,1h 20m,Passed,6.7,57,,"Mary Gray, whose father manufactures cold cream, is engaged to sappy Horace Niles, the son of Hugo Niles, the elder Gray's most competitive rival in the cosmetics business. Chip Armstrong, a hot-shot public relations man, quits the employ of Hugo Niles and goes to work for Gray, persuading Mary to enter the Miss America contest at Atlantic City, with the intention of using her to endorse her father's cold cream should she win. Mary breaks her engagement with Horace. When it appears that she will win the contest, Hugo lures her home on the pretext that her father is ill, and she misses the contest. Chip and Mary return to Atlantic City, discovering that the new Miss America has told the world that she owes all her success to Gray's cold cream. On this note, Chip and Mary decide to get married.",https://www.imdb.com/title/tt0016603/?ref_=sr_i_57
58. Padlocked,1926,1h 10m,Passed,6.9,55,,"Edith Gilbert, the daughter of Henry Gilbert--a wealthy but bigoted and puritanical reformer--leaves home following her mother's death to seek her fortune on Broadway. Through her boardinghouse roommate, Edith gets work as a cafe dancer. At the cafe, she attracts man-about-town Monte Hermann and also Norman Van Pelt, a youth who falls in love with her. At Hermann's suggestion, Mrs. Alcott, an unsavory society woman, takes Edith under her protective wing; and despite Edith's denials of his base suspicions, Norman leaves for Europe to forget her. Meanwhile, Gilbert, who has married Belle Galloway, a designing spinster, is shocked to learn that Edith is a cabaret dancer and has her committed to a reformatory, where she is crushed mentally and physically. Discovering that Belle is only a scheming hypocrite, however, Gilbert pays her to leave him, and he seeks out Edith to atone for the past. They go abroad, and Edith is happily reunited with Norman.",https://www.imdb.com/title/tt0017242/?ref_=sr_i_58
59. The Boob,1926,1h 4m,Passed,5.4,740,,"Idealistic farm boy Peter loves Amy whose fancy is urbane Harry. Peter discovers Harry is a bootlegger and turns him over to he prohibition agents, including Jane (Joan Crawford). Amy, at last, is impressed with Peter.",https://www.imdb.com/title/tt0016672/?ref_=sr_i_59
60. So's Your Old Man,1926,1h 7m,Passed,6.5,265,,"An unlucky inventor's attempt to demonstrate his break-proof glass at a convention goes humiliatingly wrong, but his luck may be about to change when he runs into pretty young woman on the train ride home.",https://www.imdb.com/title/tt0017410/?ref_=sr_i_60
61. You Never Know Women,1926,1h 12m,,6.8,200,,"A love triangle in a circus troupe,",https://www.imdb.com/title/tt0017584/?ref_=sr_i_61
62. Hard Boiled,1926,1h,Passed,8.2,20,,"Tom Bouden, ordered by his millionaire uncle to help a friend and her niece run a health resort out west, insults the niece before meeting her. Irate, the latter goes west without him.",https://www.imdb.com/title/tt0016948/?ref_=sr_i_62
63. Volcano,1926,1h,Passed,6.2,23,,"In 1850s French Martinique, a newly-arrived girl is sent by her stepmother, who rules the island, to a mulatto quarter where two men vie for her affections as she is auctioned off to the highest bidder.",https://www.imdb.com/title/tt0017518/?ref_=sr_i_63
64. Torrent,1926,1h 28m,Passed,6.9,974,,"A young girl and her father are kicked out of their house by a cruel noblewoman, and the girl's heart is broken when her sweetheart, the noblewoman's son, won't go to Paris with them. After becoming an opera star in Paris, the girl returns to her homeland and finds her romance with the nobleman rekindled.",https://www.imdb.com/title/tt0017480/?ref_=sr_i_64
65. Skinner's Dress Suit,1926,1h 10m,Passed,6.9,261,,"A wife celebrates her husband's expected raise, buying new clothes for a fancy party. While they become socially popular, he actually lost his job but can't tell her. She keeps spending money they don't have.",https://www.imdb.com/title/tt0017401/?ref_=sr_i_65
66. Die Biene Maja und ihre Abenteuer,1926,50m,,7.3,39,,"A dramatized documentary displaying living bees and other forest animals interacting with each other. Based on a fairy tale by the same name (1912), written by Waldemar Bonsels (1881-1952). He himself assisted in the filming.",https://www.imdb.com/title/tt0245687/?ref_=sr_i_66
67. Ella Cinders,1926,1h 15m,Passed,6.9,1.1K,,"Ella Cinders, oppressed and abused by her stepmother and stepsisters, wins a contest for a film role in Hollywood. When the contest turns out to be fraudulent, she determines to stay and achieve Hollywood stardom the hard way.",https://www.imdb.com/title/tt0016822/?ref_=sr_i_67
68. The Stolen Ranch,1926,56m,,5.7,109,,"Two friends return to America after serving in the Great War. Suffering from shell shock, Frank is helpless and Breezy has become his de facto caregiver. Strangers now run Frank's home, the Wilcox Ranch. Breezy goes to investigate.",https://www.imdb.com/title/tt0017432/?ref_=sr_i_68
69. The Great K & A Train Robbery,1926,53m,,6.3,442,,"Disguising as a bandit, a detective infiltrates a group of train robberies while falling in love with the K and A railroad's president's daughter.",https://www.imdb.com/title/tt0016939/?ref_=sr_i_69
70. Fascinating Youth,1926,1h 10m,Passed,6.9,34,,"Playboy Teddy Ward wants to marry artist Jeannie King; his father wants him to marry Loris Lane, but tells him he can marry his choice if he can make the Mountain Inn a profitable operation. Teddy agrees, and with his friends' support he arranges an ice-boat race with a $10,000 prize to the winner. A problem arises when his father refuses to pay such an amount. Teddy thinks one of his friends will win the race and refuse the prize, but champion racer ""Duke"" Slade shows up and Teddy knows he will take the money. Some movie stars show up and, while using their own names, are definitely not playing ""Self"" in this fictional film.",https://www.imdb.com/title/tt0016844/?ref_=sr_i_70
71. Nothing But Time,1926,45m,,7.1,649,,"The life of a great city (Paris) from dawn until dusk, including the beautiful and the ragged, the rich and the poor, with little or no comment (intertitles) from the director, Cavalcanti (whose first film this was).",https://www.imdb.com/title/tt0183710/?ref_=sr_i_71
72. Flickan i frack,1926,1h 54m,,6.7,93,,"Katja's father won't buy her a new gown, so she wears her brother's tailcoat to the ball. This scandalizes the society in town, until she is forgiven by the town's matriarch.",https://www.imdb.com/title/tt0016885/?ref_=sr_i_72
73. Fig Leaves,1926,1h 10m,Passed,6.1,356,,"In the modern day (1920s) story, Adam, a plumber, is happily married to Eve, a wardrobe-obsessed housewife, until she accidentally meets a supercilious fashion designer. At the prompting of her neighbour, who has secret designs on Adam, Eve secretly becomes a fashion model by day, knowing that her husband would disapprove. This tale is book-ended by a sequence of the two principals in the Garden of Eden, having the same preoccupations amid the dinosaurs and boulders.",https://www.imdb.com/title/tt0016854/?ref_=sr_i_73
74. The Red Kimono,1926,1h 17m,Unrated,6.5,423,,"A small-town girl finds escape from her cruel home life in the arms of a handsome stranger. Soon she finds herself working as a prostitute in New Orleans, desperately clinging to the belief that he really loves her.",https://www.imdb.com/title/tt0016276/?ref_=sr_i_74
75. The Duchess of Buffalo,1926,1h 15m,,6.6,126,,"The storyline is loosely-based on Buffalo candy-maker August Merckens' opera-singer daughter Baroness Platon Von Wrangel, who married the Russian leader in the fight for restoration of the Russian monarchy.",https://www.imdb.com/title/tt0016812/?ref_=sr_i_75
76. Let's Get Married,1926,1h 10m,,6.8,29,,"College football star Billy Dexter is prone to getting into public fights. His father demands he reform and sends him to mend his ways with a devout old woman who deals in hymnals. She turns out to be devoutly drunk and a saloon brawler, leading to Billy's imprisonment. He tells his fiancée he's doing missionary work on a pacific island. He escapes and persuades her to marry him, all the while dodging the police who pursue him.",https://www.imdb.com/title/tt0017063/?ref_=sr_i_76
77. The Greater Glory,1926,1h 50m,Passed,7.4,21,,"A story of Vienna following World War I, in which the butchers became millionaires and the aristocrats became beggars, told against a background of mother-love and sacrifice.",https://www.imdb.com/title/tt0016940/?ref_=sr_i_77
78. Bulbule Parastan,1926,,,,,,Probably the first Indian film directed by a woman. It was a big-budget fantasy abounding with special effects set in a Parastan or fairyland.,https://www.imdb.com/title/tt0214554/?ref_=sr_i_78
79. Dødsbokseren,1926,1h 53m,,6.6,18,,,https://www.imdb.com/title/tt0125070/?ref_=sr_i_79
80. Love 'Em and Leave 'Em,1926,1h 16m,Passed,6.1,298,,"The tale of two sisters with the older one pledged to look after the younger one that transpires between a department store, NYC's Central Park and a boarding house. THe older one is the sweet, old-fashioned type and the younger is a jazz-age flapper who takes whatever falls her way. Mame, the older, goes on vacation and returns home to find that her kid sister, Janie, has vamped her way into the arms of Mame's intended.",https://www.imdb.com/title/tt0017082/?ref_=sr_i_80
81. The Girl from Montmartre,1926,1h,,,,,"On the Spanish island of Majorca lives the Faneaux family, product of a degenerate English father of good family and a Spanish woman, whom he had not married. Following the father's death, poverty has driven the daughter, Emilia, into shady living and the brother, Rodney, into disreputable adventures. Rodney, tortured by the realization that his life is doomed to be wasted in penury, urges his sister to marry Ewing, a crooked but immensely wealthy film actor. But Emilia rebels and soon afterwards falls in love with Jerome Hautrive, an aristocratic English writer. Rodney and Ewing plan to fleece the Englishman but when Rodney sees in Jerome the man that he might have been, he comes to his side, rescuing him from a dangerous predicament. Thereafter he remains his devoted servant. With the marriage of Jerome and Emilia imminent, the jealous Ewing persuades Emilia that the difference in there social stations will make both of them miserable. Convinced that Ewing has spoken the truth, Emilia returns to her old ways. Jerome discovers her dancing in one of the lowest dives. But still his love burns for her. Thereupon Ewing, in a last desperate effort to make the girl his own, abducts her. Jerome hotly pursues and after a terrible struggle, in which Ewing is wounded, saves her. A short time later Jerome and Emilia are married in England and through the good offices of Jerome, Rodney and an older brother are both settled in positions to which their blood entitles them.",https://www.imdb.com/title/tt0016924/?ref_=sr_i_81
82. The Night Patrol,1926,1h,,,,,Los Angeles cop goes undercover to catch a gang of murderous thieves.,https://www.imdb.com/title/tt0017207/?ref_=sr_i_82
83. The Blue Eagle,1926,58m,Passed,5.7,234,,"George and Big Jim are comrades in the Navy but rivals outside it, both fighting for the love of Rose. When the war is over Father Regan tries to unite them, making them settle their differences through a boxing fight.",https://www.imdb.com/title/tt0016664/?ref_=sr_i_83
84. Just Another Blonde,1926,1h,Passed,4.1,61,,"Jimmy O'Connor and Scotty are a couple of New York City gamblers and sharpies who decide to go straight and, since they are such good friends, split 50-50 ""even steven"" on anything they get or do. Jimmy, a confirmed bachelor, doesn't care for women but Scotty falls in love with Diana O'Sullivan, a Coney Island girl. They decide that Jimmy needs a girlfriend and they opt for Jeannie Cavanaugh. But, following their 50-50 pact, Jimmy, although he has fallen in love with Jeannie, praises Scotty to her. It takes an airplane ride to get everybody matched up correctly.",https://www.imdb.com/title/tt0017013/?ref_=sr_i_84
85. Camille,1926,1h 48m,,5.2,52,,"Camille is a courtesan in Paris. She falls deeply in love with a young man of promise, Armand Duval. When Armand's father begs her not to ruin his hope of a career and position by marrying Armand, she acquiesces and leaves her lover. However, when poverty and terminal illness overwhelm her, Camille discovers that Armand has not lost his love for her.",https://www.imdb.com/title/tt0017731/?ref_=sr_i_85
86. Miss Brewster's Millions,1926,1h 12m,,6.1,23,,"Polly Brewster, a penniless Hollywood model and movie extra, inherits one million dollars. But her new lawyer, Tom Hancock, informs her that she has to spend it all within 30 days to inherit $5 million more from her spiteful Uncle Ned Brewster, who tries to prevent it from happening.",https://www.imdb.com/title/tt0017158/?ref_=sr_i_86
87. The Whole Town's Talking,1926,1h 10m,Passed,5.6,29,,"In 1919, wounded World War I veteran Chester Binney returns to Los Angeles, where George Simmons hopes to spark a romance with his daughter Ethel.",https://www.imdb.com/title/tt0017554/?ref_=sr_i_87
88. The Night Cry,1926,1h 10m,Passed,6.9,56,,"A giant condor decimates a herd of sheep, and Rin-Tin-Tin is unjustly accused of having turned killer.",https://www.imdb.com/title/tt0017205/?ref_=sr_i_88
89. The Triumph of the Rat,1926,1h 33m,,6.1,52,,"The rise of The Rat, an Apache, from seedy Montmartre bars to the gentleman status of Pierre Boucheron, and his fall to lower than an Apache--all by the hands of a beautiful girl he did not love.",https://www.imdb.com/title/tt0018507/?ref_=sr_i_89
90. Arirang,1926,,,7.4,33,,"A man comes to stay at a friend's house in the country. The household consists of a father, daughter, and a mentally disturbed son. The man falls in love with the daughter. One day she is attacked, but her attacker is slain. At first her boyfriend stands accused of murder, but in a moment of lucidity, her brother steps forward and claims responsibility. He is led away to prison.",https://www.imdb.com/title/tt0149706/?ref_=sr_i_90
91. The Sixth Part of the World,1926,1h 8m,,7.1,676,,"""Sixth Part of the World"" was the size of Soviet Union of the time. Many peoples of many customs composed it. Ice and desert, forest and ocean. Bread, furs, machines. All and every is a part of great unity.",https://www.imdb.com/title/tt0017376/?ref_=sr_i_91
92. Le Voyage imaginaire,1926,1h 20m,,6.6,287,,"In a daydream, a shy bank clerk is led by a fairy into a subterranean world where people transform into animals and waxworks come to life. Lucie, his office crush, follows him but a bad fairy is intent on keeping them apart.",https://www.imdb.com/title/tt0016493/?ref_=sr_i_92
93. The Quarterback,1926,1h 20m,Passed,6.0,26,,"Elmer Stone, quarterback of the 1899 Colton College football team vows to remain a student until Colton beats its biggest rival, State University. Twenty-seven years later, Elmer is still in school and is a classmate of his son, Jack. Other than driving a milk wagon in his spare time, Jack is also the quarterback of the football team. A matter of his eligibility comes up but he is cleared and goes out to do-or-die for Colton against State University. Maybe they will win The Big Game, and Jack's father can get a life...and a job.",https://www.imdb.com/title/tt0017300/?ref_=sr_i_93
94. Kashtanka,1926,,,6.4,20,,A little dog is taken in by a clown. Meanwhile the boy who owns the dog searches the city for it.,https://www.imdb.com/title/tt11985712/?ref_=sr_i_94
95. Man spielt nicht mit der Liebe,1926,1h 10m,,,,,The game of romance involving an older man and a younger woman.,https://www.imdb.com/title/tt0017116/?ref_=sr_i_95
