Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
233. Priceless,2016,1h 37m,PG-13,6.0,4.3K,,"A widower who's lost custody of his daughter finds himself unable to hold down a job. He agrees to drive a truck cross-country, no questions asked, but when he discovers the nature of his cargo, he is faced with a life-changing decision.",https://www.imdb.com/title/tt4978274/?ref_=sr_i_233
234. Julieta,2016,1h 39m,R,7.1,34K,,"After a casual encounter, a brokenhearted woman decides to confront her life and the most important events involving her estranged daughter.",https://www.imdb.com/title/tt4326444/?ref_=sr_i_234
235. Toni Erdmann,2016,2h 42m,R,7.3,53K,,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.,https://www.imdb.com/title/tt4048272/?ref_=sr_i_235
236. The Wedding Plan,2016,1h 50m,PG,6.5,1.6K,,"When her fiancé bows out on the eve of her wedding, Michal refuses to cancel the wedding arrangements. An Orthodox Jew, she insists that God will supply her a husband. As the clock ticks down.",https://www.imdb.com/title/tt5991206/?ref_=sr_i_236
237. Dear Zindagi,2016,2h 31m,Not Rated,7.4,45K,,"Kaira is a budding cinematographer in search of a perfect life. Her encounter with Jug, an unconventional thinker, helps her gain a new perspective on life. She discovers that happiness is all about finding comfort in life's imperfections.",https://www.imdb.com/title/tt5946128/?ref_=sr_i_237
238. Genius,2016,1h 44m,PG-13,6.5,22K,,"A chronicle of Max Perkins's time as the book editor at Scribner, where he oversaw works by Thomas Wolfe, Ernest Hemingway, F. Scott Fitzgerald and others.",https://www.imdb.com/title/tt1703957/?ref_=sr_i_238
239. Fan,2016,2h 22m,Not Rated,6.8,50K,,Gaurav's world revolves around the superstar Aryan Khanna. What happens when his passion turns into a dangerous obsession that crosses the fine line?,https://www.imdb.com/title/tt3495026/?ref_=sr_i_239
240. The Neon Demon,2016,1h 57m,R,6.1,106K,,"An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister.",https://www.imdb.com/title/tt1974419/?ref_=sr_i_240
241. Personal Shopper,2016,1h 45m,R,6.1,44K,,A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.,https://www.imdb.com/title/tt4714782/?ref_=sr_i_241
242. Mohenjo Daro,2016,2h 35m,Not Rated,5.6,13K,,"In 2016 BC, a kind farmer leads an uprising in the city of Mohenjo Daro.",https://www.imdb.com/title/tt3859980/?ref_=sr_i_242
243. Pink,2016,2h 16m,Not Rated,8.0,49K,,"When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.",https://www.imdb.com/title/tt5571734/?ref_=sr_i_243
244. The Women's Balcony,2016,1h 36m,,6.6,864,,A bar mitzvah mishap causes a major rift in a devout Orthodox community in Jerusalem.,https://www.imdb.com/title/tt5974460/?ref_=sr_i_244
245. Housefull 3,2016,2h 20m,Not Rated,4.9,11K,,"A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",https://www.imdb.com/title/tt4559046/?ref_=sr_i_245
246. Lady Macbeth,2016,1h 29m,R,6.8,28K,,"In 19th-century rural England, a young bride who has been sold into marriage discovers an unstoppable desire within herself as she enters into an affair with a worker on her estate.",https://www.imdb.com/title/tt4291600/?ref_=sr_i_246
247. The Insanity of God,2016,,,7.6,138,,"Based on the best selling book by Nik Ripken, The Insanity of God is the personal and lifelong journey of an ordinary couple from rural Kentucky who thought they were going on just your ordinary missionary pilgrimage, but discovered it would be anything but. After spending over six hard years doing relief work in Somalia, and experiencing life where it looked like God had turned away completely and He was clueless about the tragedies of life.",https://www.imdb.com/title/tt4273630/?ref_=sr_i_247
248. Rustom,2016,2h 28m,Not Rated,7.0,29K,,"A naval officer returns home to find out about his wife's affair. Soon, he surrenders after murdering the lover but as the case unfolds, it starts to reveal his hidden intention.",https://www.imdb.com/title/tt5165344/?ref_=sr_i_248
249. The Innocents,2016,1h 55m,PG-13,7.3,12K,,"1945. Mathilde is a French Red Cross doctor working on a mission to help the French survivors of the German camps. While she works in Poland, she is asked for help by a nun. In her convent, several nuns are pregnant.",https://www.imdb.com/title/tt4370784/?ref_=sr_i_249
250. Certain Women,2016,1h 47m,R,6.4,16K,,"The lives of three women intersect in small-town America, where each is imperfectly blazing a trail.",https://www.imdb.com/title/tt4468634/?ref_=sr_i_250
251. Elvis & Nixon,2016,1h 26m,R,6.3,15K,,"The untold true story behind the meeting between Elvis Presley, the King of Rock 'n Roll, and President Richard Nixon, resulting in this revealing, yet humorous moment immortalized in the most requested photograph in the National Archives.",https://www.imdb.com/title/tt2093991/?ref_=sr_i_251
252. Battle for Incheon: Operation Chromite,2016,1h 51m,Not Rated,6.2,6.3K,,A team of spies is sent into Incheon to gain intelligence on North Korean positions ahead of the invasion by UN forces.,https://www.imdb.com/title/tt4939066/?ref_=sr_i_252
253. Money,2016,1h 26m,R,5.5,3.1K,,"Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief, triggering a game of cat and mouse to gain the upper hand.",https://www.imdb.com/title/tt4715356/?ref_=sr_i_253
254. The Hollars,2016,1h 28m,PG-13,6.6,15K,,A man returns to his small hometown after learning that his mother has fallen ill and is about to undergo surgery.,https://www.imdb.com/title/tt3714720/?ref_=sr_i_254
255. Yu-Gi-Oh!: The Dark Side of Dimensions,2016,2h 10m,PG,6.8,3.6K,,Yugi and Kaiba have a special duel that transcends dimensions.,https://www.imdb.com/title/tt4273562/?ref_=sr_i_255
256. Neruda,2016,1h 47m,R,6.8,11K,,"An inspector hunts down Nobel Prize-winning Chilean poet Pablo Neruda, who becomes a fugitive in his home country in the late 1940s for joining the Communist Party.",https://www.imdb.com/title/tt4698584/?ref_=sr_i_256
257. The Red Turtle,2016,1h 20m,PG,7.5,40K,,"A man is shipwrecked on a deserted island and encounters a big red turtle, which changes his life.",https://www.imdb.com/title/tt3666024/?ref_=sr_i_257
258. George Takei's Allegiance,2016,2h 10m,,8.3,275,,"Allegiance illuminates one of American history's lesser known chapters as it tells the story of Sam Kimura, transported back nearly six decades to when his younger self and his sister Kei fought to stay connected to their heritage, their family and themselves after Japanese Americans were wrongfully imprisoned during World War II. An important story told with great resonance and intimacy, Allegiance explores the ties that bind us, the struggle to persevere and the overwhelming power of forgiveness and, most especially, love",https://www.imdb.com/title/tt6316170/?ref_=sr_i_258
259. Frantz,2016,1h 53m,PG-13,7.5,18K,,"In the aftermath of WWI, a young German who grieves the death of her fiancé in France meets a mysterious Frenchman who visits the fiancé's grave to lay flowers.",https://www.imdb.com/title/tt5029608/?ref_=sr_i_259
260. Premam,2016,2h 37m,,6.4,1.9K,,Vikram falls in love with three women at different stages of his life which changes him as a person until he finally meets the love of his life.,https://www.imdb.com/title/tt5712058/?ref_=sr_i_260
261. Operation Mekong,2016,2h 3m,Not Rated,6.5,5.5K,,"Inspired by the true story known as the Mekong Massacre--two Chinese commercial vessels are ambushed while traveling down the Mekong River in the waters of the Golden Triangle, one of the largest drug-manufacturing regions in the world. 13 sailors are executed at gunpoint, and 900,000 methamphetamine pills are recovered at the scene. Upon discovery, the Chinese government immediately sends a band of elite narcotics officers led by Captain Gao Gang (Zhang Hanyu) to the Golden Triangle to uncover the truth behind the murders. Tea field owner and Golden Triangle-based intelligence officer Fang Xinwu (Eddie Peng) joins the investigation. After it is discovered that the drugs seized on the Chinese ships had been planted by the henchman of a notorious drug cartel leader named Naw Khar, the governments of Thailand, Laos, Myanmar and China launch a joint task force to apprehend the criminal. The road to justice is, however, paved with dangerous and deadly obstacles.",https://www.imdb.com/title/tt6044910/?ref_=sr_i_261
262. Ki & Ka,2016,2h 6m,Not Rated,5.7,6.5K,,"Follows a young, married couple whose relationship challenges the gender roles placed upon women and men in Indian society.",https://www.imdb.com/title/tt4744086/?ref_=sr_i_262
263. 31,2016,1h 42m,,5.1,24K,,"Five carnival workers are kidnapped and held hostage in an abandoned, hellish compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns.",https://www.imdb.com/title/tt3835080/?ref_=sr_i_263
264. Chongqing Hot Pot,2016,1h 34m,,6.6,1.4K,,"When a young man and his friends dig a hole to expand their restaurant, they enter a nearby bank vault that is being robbed.",https://www.imdb.com/title/tt5596352/?ref_=sr_i_264
265. I Belonged to You,2016,1h 52m,PG-13,5.5,662,,A recently dumped radio host finds a new perspective on love when a young intern begins to work with him on his show.,https://www.imdb.com/title/tt6074202/?ref_=sr_i_265
266. The Monkey King 2,2016,1h 59m,Not Rated,5.9,3.6K,,"When a travelling monk is stranded in a wasteland, The Monkey King must escort him across the land to retrieve sacred scriptures and protect him from an evil demon.",https://www.imdb.com/title/tt4591310/?ref_=sr_i_266
267. Little Men,2016,1h 25m,PG,6.7,7.9K,,A new pair of best friends have their bond tested by their parents' battle over a dress shop lease.,https://www.imdb.com/title/tt4919484/?ref_=sr_i_267
268. Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,2h 14m,Not Rated,8.6,873,,"A profound and courageous story on how Guru Grace changed Banda Singh Bahadur in and out and enabled him to lead Sikh army to Punjab province to establish righteousness and equality in the state and to punish the Mughals who killed four sons (Chaar Sahibzaade) of Sri Guru Gobind Singh JI along with thousands of innocent Sikhs and Hindu's, under their slaughterous rule.",https://www.imdb.com/title/tt6246170/?ref_=sr_i_268
269. Lost in Paris,2016,1h 23m,Not Rated,6.3,3.7K,,"Fiona visits Paris for the first time to assist her myopic Aunt Martha. Catastrophes ensue, mainly involving Dom, a homeless man who has yet to have an emotion or thought he was afraid of expressing.",https://www.imdb.com/title/tt2936884/?ref_=sr_i_269
270. Mr. Church,2016,1h 44m,PG-13,7.6,32K,,Unique friendship develops when a girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever.,https://www.imdb.com/title/tt4196848/?ref_=sr_i_270
271. American Honey,2016,2h 43m,R,7.0,48K,,"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",https://www.imdb.com/title/tt3721936/?ref_=sr_i_271
272. Range 15,2016,1h 29m,TV-MA,4.0,5.2K,,Veterans wake up after a night of partying to find out that the zombie apocalypse has spread across the United States.,https://www.imdb.com/title/tt4687276/?ref_=sr_i_272
273. Tickled,2016,1h 32m,R,7.5,22K,,"Journalist David Farrier stumbles upon a mysterious tickling competition online. As he delves deeper he comes up against fierce resistance, but that doesn't stop him getting to the bottom of a story stranger than fiction.",https://www.imdb.com/title/tt5278506/?ref_=sr_i_273
274. Baar Baar Dekho,2016,2h 21m,Not Rated,5.4,7.9K,,The highs and lows of a romantic relationship are examined through flashbacks and flash-forwards.,https://www.imdb.com/title/tt5197544/?ref_=sr_i_274
275. The Exception,2016,1h 47m,R,6.8,16K,,"A German soldier tries to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm in Holland during the onset of World War II, but falls for a young Jewish Dutch woman during his investigation.",https://www.imdb.com/title/tt4721124/?ref_=sr_i_275
276. Master,2016,2h 23m,Not Rated,6.6,2.7K,,South Korea's financial crime unit launches a manhunt for a con man involved in a nationwide financial fraud after he absconds with the money and takes on a new identity.,https://www.imdb.com/title/tt5735464/?ref_=sr_i_276
277. Lo and Behold: Reveries of the Connected World,2016,1h 38m,PG-13,7.0,14K,,Werner Herzog's exploration of the Internet and the connected world.,https://www.imdb.com/title/tt5275828/?ref_=sr_i_277
278. Wazir,2016,1h 43m,Not Rated,7.1,20K,,A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.,https://www.imdb.com/title/tt0315642/?ref_=sr_i_278
279. Gleason,2016,1h 50m,R,8.3,3.2K,,"After he is diagnosed with ALS, former professional football player Steve Gleason begins making a video diary for his unborn son, as he, his wife, and their friends and family work to raise money for ALS patients as his disease progresses.",https://www.imdb.com/title/tt4632316/?ref_=sr_i_279
280. Tommy's Honour,2016,1h 52m,PG,6.4,1.4K,,"In every generation, a torch passes from father to son. And that timeless dynamic is the beating heart of Tommy's Honour - an intimate, powerfully moving tale of the real-life founders of the modern game of golf.",https://www.imdb.com/title/tt3467914/?ref_=sr_i_280
281. Cold War 2,2016,1h 50m,Not Rated,6.5,3.2K,,"After the end of Cold War mission, a new incident is happened at Hong Kong. However, cops cannot catch the killer and the police suspects each other in the organization.",https://www.imdb.com/title/tt5112622/?ref_=sr_i_281
282. Saturday's Warrior,2016,2h,PG,5.6,308,,A group of siblings comes to earth to experience trials crucial to their eternal progression and learn the true meaning of their existence.,https://www.imdb.com/title/tt4699130/?ref_=sr_i_282
283. American Pastoral,2016,1h 48m,R,6.1,19K,,An All-American college star and his beauty queen wife watch their seemingly perfect life fall apart as their daughter joins the turmoil of '60s America.,https://www.imdb.com/title/tt0376479/?ref_=sr_i_283
284. The Age of Shadows,2016,2h 20m,TV-MA,7.1,11K,,Korean resistance fighters smuggle explosives to destroy facilities controlled by Japanese forces in this period action thriller.,https://www.imdb.com/title/tt4914580/?ref_=sr_i_284
285. Gentleman,2016,2h 24m,,7.1,2.8K,,"Catherine finds herself in a web of deception and lies when she finds out that the fiance of her friend Aiswarya might not be as ""Gentleman"" as he seem.",https://www.imdb.com/title/tt5815940/?ref_=sr_i_285
286. The First Monday in May,2016,1h 30m,PG-13,7.1,2K,,"Follows the creation of The Metropolitan Museum of Art's most attended fashion exhibition in history, ""China: Through The Looking Glass,"" an exploration of Chinese-inspired Western fashions by Costume Institute curator Andrew Bolton.",https://www.imdb.com/title/tt5519566/?ref_=sr_i_286
287. Raw,2016,1h 39m,R,6.9,92K,,"A young woman, studying to be a vet, develops a craving for human flesh.",https://www.imdb.com/title/tt4954522/?ref_=sr_i_287
288. Fitoor,2016,2h 11m,,5.4,5.4K,,Modern adaptation of Charles Dickens' Great Expectations; a poor but talented boy falls in love with a girl from an affluent family.,https://www.imdb.com/title/tt4399594/?ref_=sr_i_288
289. Jimmy Vestvood: Amerikan Hero,2016,1h 24m,TV-MA,5.1,3.1K,,A wannabe private investigator wins the Green Card lottery and moves to America to pursue his dream only to find himself embroiled in a conspiracy to start the next world war.,https://www.imdb.com/title/tt3135556/?ref_=sr_i_289
290. Luck-Key,2016,1h 52m,,6.9,3.3K,,A hapless loser assumes the identity of an amnesia victim without knowing that he is an assassin.,https://www.imdb.com/title/tt6175078/?ref_=sr_i_290
291. Wiener-Dog,2016,1h 28m,R,5.9,11K,,"A dachshund passes from oddball owner to oddball owner, whose radically dysfunctional lives are all impacted by the pooch.",https://www.imdb.com/title/tt4144190/?ref_=sr_i_291
292. Dishoom,2016,2h 4m,Not Rated,5.2,9.2K,,"When India's top batsman goes missing in the Middle East, two mismatched cops must team up for a 36-hour manhunt before the cricket final.",https://www.imdb.com/title/tt3679060/?ref_=sr_i_292
293. Gimme Danger,2016,1h 48m,R,7.2,6.7K,,An in-depth look at legendary punk band The Stooges.,https://www.imdb.com/title/tt1714917/?ref_=sr_i_293
294. I Am Not Madame Bovary,2016,2h 8m,Not Rated,6.9,2.5K,,"After being swindled by her ex-husband, a woman takes on the Chinese legal system.",https://www.imdb.com/title/tt5918090/?ref_=sr_i_294
295. Baaghi,2016,2h 13m,Not Rated,5.3,10K,,A martial artist faces his biggest test when he has to travel to Bangkok to rescue the woman he loves from the clutches of his romantic rival.,https://www.imdb.com/title/tt4864932/?ref_=sr_i_295
296. The Hollow,2016,2h 8m,Not Rated,4.7,3.4K,,"When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant but jaded lead agent battling demons both past and present, as his beautiful, tough-as-nails partner tries to hold him and the case together. They find a struggling and corrupt sheriff's department, a shadowy and much-feared figure, who seems to be pulling all of the town's strings from his mansion on the edge of town and a local victim with a strange connection to a number of the town's most prominent figures.",https://www.imdb.com/title/tt3827684/?ref_=sr_i_296
297. Chasing Trane: The John Coltrane Documentary,2016,1h 39m,Not Rated,7.3,2.5K,,"An exploration of the global power and impact of the music of John Coltrane where the passions, experiences and forces that shaped his life and revolutionary sounds are revealed.",https://www.imdb.com/title/tt4283892/?ref_=sr_i_297
298. Letters from Baghdad,2016,1h 35m,TV-PG,6.9,495,,"Gertrude Bell, the most powerful woman in the British Empire in her day, shaped the destiny of Iraq after WWI in ways that still reverberate today.",https://www.imdb.com/title/tt6086614/?ref_=sr_i_298
299. Mr. Donkey,2016,1h 53m,,7.4,2.3K,,"In an effort to draw more funding from the government, faculty members of a rural Chinese school try to pass off an uneducated laborer as a qualified teacher.",https://www.imdb.com/title/tt6167014/?ref_=sr_i_299
300. Eat That Question: Frank Zappa in His Own Words,2016,1h 33m,R,7.5,1.4K,,"An in-depth look at the life and work of avant-garde musician, Frank Zappa.",https://www.imdb.com/title/tt5275830/?ref_=sr_i_300
301. L.O.R.D: Legend of Ravaging Dynasties,2016,1h 58m,13+,5.1,1.4K,,An orphan becomes the disciple of a powerful sorcerer and is drawn into a larger conflict among the world's magical elite.,https://www.imdb.com/title/tt4819576/?ref_=sr_i_301
302. Happy Bhaag Jayegi,2016,2h 6m,Not Rated,6.4,5.8K,,"After fleeing an arranged marriage, a feisty Indian woman finds herself stranded in Pakistan where the ex-governor's son helps reunite her with her boyfriend.",https://www.imdb.com/title/tt5472758/?ref_=sr_i_302
303. Chuck,2016,1h 38m,R,6.5,7.1K,,"A drama inspired by the life of heavyweight boxer Chuck Wepner, who had a once-in-a-lifetime bout with Muhammad Ali that would inspire the film Rocky (1976).",https://www.imdb.com/title/tt1610525/?ref_=sr_i_303
304. The Bounce Back,2016,1h 44m,PG-13,5.3,780,,A relationship guru and best-selling author finds himself falling for the licensed therapist who questions his methods.,https://www.imdb.com/title/tt3253232/?ref_=sr_i_304
305. AmeriGeddon,2016,1h 30m,PG-13,3.8,13K,,A family of dedicated patriots living in the United States decide to defend their country against a terrorist organization that shuts down electricity in America and tries to take over the nation.,https://www.imdb.com/title/tt4059702/?ref_=sr_i_305
306. Citizen Jane: Battle for the City,2016,1h 32m,Not Rated,7.0,682,,Writer and urban activist Jane Jacobs fights to save historic New York City during the ruthless redevelopment era of urban planner Robert Moses in the 1960s.,https://www.imdb.com/title/tt3699354/?ref_=sr_i_306
307. Obit.,2016,1h 33m,,7.3,798,,Writers and editors from the New York Times discuss their unique approach to writing the obituaries of public figures.,https://www.imdb.com/title/tt4820284/?ref_=sr_i_307
308. Christine,2016,1h 59m,R,6.9,17K,,"The story of Christine Chubbuck, a 1970s TV reporter struggling with depression and professional frustrations as she tries to advance her career.",https://www.imdb.com/title/tt4666726/?ref_=sr_i_308
309. My Life as a Zucchini,2016,1h 10m,PG-13,7.8,30K,,"After losing his mother, a young boy is sent to an orphanage with other orphans his age where he begins to learn the meaning of trust and true love.",https://www.imdb.com/title/tt2321405/?ref_=sr_i_309
310. Aquarius,2016,2h 26m,Not Rated,7.4,21K,,"Clara, 65, lives her life to the fullest with her family and friends. A construction company wants her Recife oceanfront condo, as they've already bought all the other in the 3 story building. Clara's staying.",https://www.imdb.com/title/tt5221584/?ref_=sr_i_310
311. Things to Come,2016,1h 42m,PG-13,6.9,15K,,"A philosophy teacher soldiers through the death of her mother, losing her book deal, and dealing with a husband who is cheating on her.",https://www.imdb.com/title/tt4120176/?ref_=sr_i_311
312. Kahaani 2,2016,2h 7m,Not Rated,6.5,6.2K,,A woman with a mysterious past is charged with kidnapping and murder.,https://www.imdb.com/title/tt5477608/?ref_=sr_i_312
313. After the Storm,2016,1h 58m,Not Rated,7.4,13K,,"After the death of his father, a private detective struggles to find child support money and reconnect with his son and ex-wife.",https://www.imdb.com/title/tt5294966/?ref_=sr_i_313
314. Wakefield,2016,1h 46m,R,6.3,18K,,A lawyer on the edge of madness decides to disassociate himself from his own life.,https://www.imdb.com/title/tt5195412/?ref_=sr_i_314
"315. I, Daniel Blake",2016,1h 40m,R,7.8,66K,,"After surviving a heart-attack, a 59-year-old carpenter must fight bureaucratic forces to receive Employment and Support Allowance.",https://www.imdb.com/title/tt5168192/?ref_=sr_i_315
316. Te3n,2016,2h 16m,,7.2,14K,,"A grandfather, a priest and a police officer investigate the case of a kidnapped child.",https://www.imdb.com/title/tt4814290/?ref_=sr_i_316
317. Alleluia! The Devil's Carnival,2016,1h 37m,Not Rated,6.5,998,,Lucifer and his carnies are plotting against Heaven. This is how the war begins.,https://www.imdb.com/title/tt3892618/?ref_=sr_i_317
318. Cezanne et Moi,2016,1h 57m,R,6.1,1.5K,,"The parallel paths of the lives, careers and passionate friendship of post-impressionist painter Paul Cezanne and novelist Emile Zola. Both left their hometown to conquer the art scene in Paris.",https://www.imdb.com/title/tt5078354/?ref_=sr_i_318
"319. Life, Animated",2016,1h 32m,PG,7.4,6.2K,,"A coming-of-age story about a boy and his family who overcame great challenges by turning Disney animated movies into a language to express love, loss, kinship and brotherhood.",https://www.imdb.com/title/tt3917210/?ref_=sr_i_319
320. Dean,2016,1h 34m,PG-13,6.3,2.7K,,"A comedy about loss, grief, and the redemptive power of love. Dean is a NY illustrator who falls hard for an LA woman while trying to prevent his father from selling the family home in the wake of his mother's death.",https://www.imdb.com/title/tt3914332/?ref_=sr_i_320
321. Oasis: Supersonic,2016,2h 2m,R,7.8,13K,,Oasis's breakthrough years documented into a detailed depiction of the infamous brothers from Manchester forming the band in the early '90s leading up to the legendary performance at Knebworth.,https://www.imdb.com/title/tt5213534/?ref_=sr_i_321
322. Spirit of the Game,2016,1h 38m,PG,5.2,310,,"In the lead up to the 1956 Olympic games, a group of missionaries are tasked with helping the fledgling Australian basketball team compete in their first ever Olympics, and in doing so, unite a nation still coming to grips after the war.",https://www.imdb.com/title/tt4947738/?ref_=sr_i_322
323. The Wasted Times,2016,2h 5m,Unrated,6.9,2.1K,,"Over the course of several decades, a deal between the Japanese army and criminals in Shanghai plays out with violence and betrayal.",https://www.imdb.com/title/tt4623812/?ref_=sr_i_323
324. California Typewriter,2016,1h 43m,TV-PG,7.3,1.1K,,"California Typewriter is a story about people whose lives are connected by typewriters. The film is a meditation on creativity and technology featuring Tom Hanks, John Mayer, Sam Shepard, David McCullough and others.",https://www.imdb.com/title/tt5966990/?ref_=sr_i_324
325. Kingsglaive: Final Fantasy XV,2016,1h 50m,PG-13,6.7,24K,,"King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power.",https://www.imdb.com/title/tt5595168/?ref_=sr_i_325
326. The Love Witch,2016,2h,Unrated,6.2,21K,,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.",https://www.imdb.com/title/tt3908142/?ref_=sr_i_326
327. Jeremiah Tower: The Last Magnificent,2016,1h 43m,R,6.6,557,,This documentary profiles an influential chef who played a pivotal role in the invention of a revolutionary new American cuisine.,https://www.imdb.com/title/tt5163286/?ref_=sr_i_327
328. Railroad Tigers,2016,2h 4m,TV-PG,5.8,5K,,A railroad worker in China in 1941 leads a team of freedom fighters against the Japanese in order to get food for the poor.,https://www.imdb.com/title/tt4687848/?ref_=sr_i_328
329. All I See Is You,2016,1h 49m,R,5.4,14K,,A blind woman's relationship with her husband changes when she regains her sight and discovers disturbing details about themselves.,https://www.imdb.com/title/tt4486986/?ref_=sr_i_329
330. Big Sonia,2016,1h 33m,,7.6,459,,"In the last store in a defunct shopping mall, 91-year-old Sonia Warshawski - great-grandmother, businesswoman, and Holocaust survivor - runs the tailor shop she's owned for more than thirty years. But when she's served an eviction notice, the specter of retirement prompts Sonia to revisit her harrowing past as a refugee and witness to genocide. A poignant story of generational trauma and healing, BIG SONIA also offers a laugh-out-loud-funny portrait of the power of love to triumph over bigotry, and the power of truth-telling to heal us all.",https://www.imdb.com/title/tt3531176/?ref_=sr_i_330
331. Akira,2016,2h 17m,Not Rated,5.9,4.5K,,"A gripping action thriller about a college girl Akira, who has grown up with the ideals of being self reliant. Her life spirals out of control when she becomes unwittingly involved in a crime involving four corrupt police officers.",https://www.imdb.com/title/tt5465370/?ref_=sr_i_331
332. Autumn Lights,2016,1h 38m,Not Rated,5.1,6.7K,,An American photographer adrift in a remote Icelandic community becomes entangled in the lives of a mysterious European couple.,https://www.imdb.com/title/tt3774866/?ref_=sr_i_332
333. White Girl,2016,1h 28m,TV-MA,5.7,12K,,"Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",https://www.imdb.com/title/tt4129870/?ref_=sr_i_333
334. Risk,2016,1h 26m,TV-MA,6.3,2.4K,,The story of WikiLeak's editor-in-chief Julian Assange as seen by documentary filmmaker Laura Poitras.,https://www.imdb.com/title/tt4964772/?ref_=sr_i_334
335. Spark: A Space Tail,2016,1h 31m,PG,4.4,1.4K,,"Spark, a teenage monkey and his friends, Chunk and Vix, are on a mission to regain Planet Bana, a kingdom overtaken by the evil overlord Zhong.",https://www.imdb.com/title/tt3228088/?ref_=sr_i_335
336. League of Gods,2016,1h 49m,PG-13,4.5,3K,,"Based on the 16th-century Chinese novel Feng Shen Yan Yi (The Investiture of the Gods), the story tells of how King Zhou of Shang becomes a tyrant due to the wiles of Daji, a vixen spirit who is disguised as one of his concubines.",https://www.imdb.com/title/tt5481184/?ref_=sr_i_336
337. The Bad Batch,2016,1h 58m,R,5.2,36K,,"In a desert dystopia, a young woman is kidnapped by cannibals.",https://www.imdb.com/title/tt4334266/?ref_=sr_i_337
338. Graduation,2016,2h 8m,R,7.3,15K,,A film about compromises and the implications of the parent's role.,https://www.imdb.com/title/tt4936450/?ref_=sr_i_338
339. Asura,2016,2h 16m,Not Rated,6.7,3.5K,,A shady cop finds himself in over his head when he gets caught between Internal Affairs and the city's corrupt mayor.,https://www.imdb.com/title/tt5918028/?ref_=sr_i_339
340. In This Corner (and Other Corners) of the World,2016,2h 9m,PG-13,7.8,13K,,A spirited 18-year-old woman is married off to a man she barely knows as she combats the daily struggles of living in Hiroshima during World War II.,https://www.imdb.com/title/tt4769824/?ref_=sr_i_340
341. David Lynch: The Art Life,2016,1h 28m,Not Rated,7.2,6.7K,,Artist and filmmaker David Lynch discusses his early life and the events that shaped his outlook on art and the creative process.,https://www.imdb.com/title/tt1691152/?ref_=sr_i_341
342. Complete Unknown,2016,1h 31m,R,5.4,6.7K,,"As a man contemplates moving to a new state with his wife for her graduate program, an old flame - a woman who often changes identities - reenters his life at a birthday dinner party.",https://www.imdb.com/title/tt4230700/?ref_=sr_i_342
343. Polina,2016,1h 48m,,6.7,2K,,A young girl studies classical ballet. As a young woman she turns to modern dance and choreography.,https://www.imdb.com/title/tt4383288/?ref_=sr_i_343
344. Vaxxed: From Cover-Up to Catastrophe,2016,1h 31m,,4.6,5.2K,,"A documentary alleging that the CDC, the government agency charged with protecting the health of American citizens, destroyed data on their 2004 study that allegedly showed a link between the MMR vaccine and autism.",https://www.imdb.com/title/tt5562652/?ref_=sr_i_344
345. The Unknown Girl,2016,1h 53m,Unrated,6.5,11K,,A doctor gets obsessed with the case of a dead woman after learning that the woman had died shortly after having rung her door for help.,https://www.imdb.com/title/tt4630550/?ref_=sr_i_345
346. The Void,2016,1h 30m,Not Rated,5.9,44K,,"Shortly after delivering a patient to an understaffed hospital, a police officer experiences strange and violent occurrences seemingly linked to a group of mysterious hooded figures.",https://www.imdb.com/title/tt4255304/?ref_=sr_i_346
347. Michael Moore in TrumpLand,2016,1h 13m,Not Rated,5.8,4.1K,,"In the weeks before the 2016 general election, Oscar-winning filmmaker Michael Moore performs a pro-Hillary Clinton stand-up show deep in the heart of TrumpLand.",https://www.imdb.com/title/tt6163356/?ref_=sr_i_347
