Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
28. The Round-up,1920,1h 10m,,6.1,254,,An overweight sheriff does his best to assist a man accused of theft.,https://www.imdb.com/title/tt0011647/?ref_=sr_i_28
29. Just Pals,1920,50m,Not Rated,6.5,568,,Small-town tramp befriends runaway boy.,https://www.imdb.com/title/tt0011358/?ref_=sr_i_29
30. The Parson's Widow,1920,1h 34m,TV-14,7.1,1.7K,,"A newly elected village parson is required to marry the previous parson's widow. However he's already married, and the woman is old enough to be his grandmother.",https://www.imdb.com/title/tt0011607/?ref_=sr_i_30
31. From Morning to Midnight,1920,1h 5m,,6.8,719,,"A Cashier in a bank in a small German town is alerted to the power of money by the visit of a rich Italian lady. He embezzles 60, 000 Marks and leaves for the capital city, where he attempts to find satisfaction in politics, sport, love and religion.",https://www.imdb.com/title/tt0011833/?ref_=sr_i_31
32. The Wandering Image,1920,1h 7m,Not Rated,5.9,737,,"Mia May has surrendered herself to a disciple of free love, and, having given birth to a child, marries the twin brother and Doppelgänger of her chosen lover.",https://www.imdb.com/title/tt0011837/?ref_=sr_i_32
33. The Flapper,1920,1h 28m,,6.4,478,,"Ginger grows up in a slow town. Because of her wild attitude, her father decides to send her to a strict boarding school. Despite the strictness, the girls have fun getting into flapper lifestyle trouble including flirting.",https://www.imdb.com/title/tt0011193/?ref_=sr_i_33
34. Huckleberry Finn,1920,1h 10m,,6.4,127,,"Huckleberry Finn, a rebellious boy, escapes his humdrum world with slave Jim, forming a bond that leads to thrilling adventures and harrowing events.",https://www.imdb.com/title/tt0011313/?ref_=sr_i_34
35. Leaves From Satan's Book,1920,2h 47m,TV-14,6.6,1.5K,,"In 4 episodic tales of human suffering: the temptation of Jesus, the Spanish Inquisition, the French Revolution and the Russo-Finnish war of 1918, Satan attempts to win God's favor.",https://www.imdb.com/title/tt0011000/?ref_=sr_i_35
36. Why Change Your Wife?,1920,1h 30m,Approved,6.7,1.6K,,"Robert and Beth Gordon are married but share little. He runs into Sally at a cabaret and the Gordons are soon divorced. Just as he gets bored with Sally's superficiality, Beth strives to improve her looks. The original couple falls in love again at a summer resort.",https://www.imdb.com/title/tt0011865/?ref_=sr_i_36
37. To Please One Woman,1920,1h 10m,,,,,"A seductive ""vampire"" leads otherwise decent men, and women as well, astray.",https://www.imdb.com/title/tt0011777/?ref_=sr_i_37
38. Kohlhiesel's Daughters,1920,1h 4m,,6.5,534,,"In Southern Bavaria, Xaver wants to marry Gretel, but her father Kohlhiesel insists his elder daughter Liesel marry first. Liesel is shunned as too brutal. Seppel suggests marrying Liesel first, ridding her, then wedding Gretel.",https://www.imdb.com/title/tt0011371/?ref_=sr_i_38
39. Die Brüder Karamasoff,1920,1h 10m,,5.5,32,,,https://www.imdb.com/title/tt0008933/?ref_=sr_i_39
40. The Symbol of the Unconquered,1920,54m,TV-PG,5.8,620,,"Racists learn that the land a negro owns lies over a vast oil field, and threaten his life when he refuses to sell.",https://www.imdb.com/title/tt0139632/?ref_=sr_i_40
41. The Love Flower,1920,1h 35m,Not Rated,6.1,210,,"A man murders his wife's lovers, escapes with his daughter to the South Pacific. A detective pursues him, joined by a young man who eventually falls in love with the daughter.",https://www.imdb.com/title/tt0011415/?ref_=sr_i_41
42. Live Sparks,1920,50m,,,,,"Wealthy wastrel Neil Sparks devotes more attention to the pursuit of pleasure than to his inherited oil business. Neil's neglect allows two schemers, Craig and Abbott, to siphon the Sparks' Texas oil through the construction of an illegal pipeline. Upon receiving notification that his wells are running dry, and in an attempt to rid himself of the unwelcome attentions of his mercenary fiancée, Bess Kinloch, Neil ventures West to investigate, using an assumed name. Discovering the theft, Neil sends for his butler, and the two of them force the crooks to buy a parcel of land and deed the property to Myrtle Pratt, whose father had been swindled and murdered by the scoundrels. Justice served, Neil returns East to be followed by Myrtle and her five brothers, who arrive during his engagement party to Bess. Neil shocks his guests by announcing that the children are his, and he and Myrtle wed.",https://www.imdb.com/title/tt0196706/?ref_=sr_i_42
43. The Amateur Wife,1920,1h,,,,,"Her education in a French convent school completed, plain Justine Spencer returns to New York. There she is shocked to discover that her mother Dodo is a flamboyant musical comedy actress with many male admirers. Dodo, on the other hand, is dismayed to find Justine priggish and dowdy. One of Dodo's suitors is Billy Ferris, who, in a fit of jealousy, murders her and slays himself. Out of pity, Cosmo Spotiswood, another admirer of Dodo, marries Justine, but soon tires of his platonic marriage and leaves for Europe. Upon his return, Cosmo finds Justine transformed. Under the tutelage of Dodo's maid Loti, she has bobbed her hair and donned fashionable apparel. Thus changed, Justine is surrounded by suitors. Stung by jealousy, Cosmo falls in love with his sophisticated wife.",https://www.imdb.com/title/tt0184200/?ref_=sr_i_43
44. Earthbound,1920,1h 20m,,,,,"Jim Rittenshaw is happily married to Daisy, or so he thinks. Richard Desborough, Jim's friend from his college days, becomes enamored of Daisy, who leads him on. Desborough lives by the creed ""No God. No Sin. No future life."" Desborough neglects his own wife and child. His wife Caroline goes to Rittenshaw and tells him what is going on. Rittenshaw then kills Desborough. However, before his spirit can be at rest, Desborough must make right the things he left wronged. He appears in visions to the various characters, even his dog, and one by one they are guided to perform acts that set conditions right. Eventually Flora confesses that she is the reason Desborough was murdered. When Desborough's wife recognizes him, she forgives him, and he is able to depart the earth.",https://www.imdb.com/title/tt0011143/?ref_=sr_i_44
45. 3 Gold Coins,1920,50m,,,,,"Happy-go-lucky cowboy Bob Fleming exhibits such prowess with his pistol, that he wins the three gold coins offered by millionaire Luther Reed to test his marksmanship. Bob also makes an impression on Reed's pretty daughter Betty. The cowboy is so admired by the local citizenry that when crooks J. M. Ballinger and Rufus Berry arrive in town, they decide to make Bob their patsy. After planting oil on Bob's land, they sell stock to the townfolk and the cowboy, who has been innocently drawn into the scheme, turns it over to the crooks for safekeeping. For his efforts, Bob is arrested and found guilty of defrauding the stock holders, and also charged with being notorious outlaw Pat Duncan. After several adventures, Bob succeeds in capturing the real Duncan, vindicates himself of the charges and wins Betty for his bride.",https://www.imdb.com/title/tt0011768/?ref_=sr_i_45
46. The Daughter of Dawn,1920,1h 20m,TV-G,5.8,567,,This restored silent film features a love triangle involving a Kiowa chief's daughter and ensuing conflict between Kiowa and Comanche villages.,https://www.imdb.com/title/tt0191066/?ref_=sr_i_46
47. Headin' Home,1920,1h 11m,Not Rated,5.1,344,,"The ""true story"" of baseball great Babe Ruth; Ruth plays himself.",https://www.imdb.com/title/tt0011267/?ref_=sr_i_47
"48. $30,000",1920,50m,,,,,"Ambitious but struggling attorney John Trask, is puzzled when Christine Lloyd, a mysterious young woman, entrusts him with $30,000 to purchase a necklace that will be delivered to his office the next day. The necklace was stolen by Christine's brother Sydney to pay his gambling debts and Christine, attempting to shield her brother, hires Trask to retrieve it. Trask accepts, and after hiding the money behind a painting, leaves his office for the night. Later that evening, building janitor Annester Norton discovers the money while on his rounds and absconds with it. The next day Aline Norton, the janitor's daughter and an unwitting pawn of the gamblers, appears at Trask's office with the necklace. Discovering that the money is missing, Trask goes to the casino to investigate and miraculously wins $30,000 with which he purchases the necklace. After placing the necklace in Lloyd's hands, Trask is shocked to discover that it is a fake. Entering the gambler's den, Trask retrieves the real necklace, which he restores to its rightful owner. Norton, repenting his theft, returns the money and Trask realizes that he loves the janitor's daughter.",https://www.imdb.com/title/tt0202208/?ref_=sr_i_48
49. The Revenge of Tarzan,1920,1h 30m,,5.3,69,,Tarzan and Jane are sailing for France in answer to a call for help from Countess de Coude who is being persecuted by her brother Rokoff.,https://www.imdb.com/title/tt0011624/?ref_=sr_i_49
50. The Love Expert,1920,1h,,5.9,188,,"A self-appointed ""love expert"" tries to play cupid with uneven results.",https://www.imdb.com/title/tt0011414/?ref_=sr_i_50
51. The Skywayman,1920,50m,,,,,"Captain Norman Craig returns from the Lafayette Escadrille as a shell-shocked veteran suffering from amnesia. With the help of Dr. Wayne Leveridge, his girlfriend Virginia devises a plan to help him restore his memory.",https://www.imdb.com/title/tt0011705/?ref_=sr_i_51
52. The Family Honor,1920,50m,,6.2,25,,"Beverly Tucker, the daughter of an impoverished aristocratic Southern family, has scraped together her last pennies to put her brother Dal through college in the hope that he will support the family after graduation. However, Dal harbors no such ambition and instead spends his time gambling and drinking in a saloon owned by the town's mayor, Curran. During a raid led by Curran's crusading son Merle, a detective is killed and Dal is accused of the crime. When his case seems hopeless, one of the witnesses finally comes forth to testify that the saloon manager committed the killing and Dal is cleared. After this harrowing experience, Dal reforms and Beverly and Merle marry.",https://www.imdb.com/title/tt0011172/?ref_=sr_i_52
53. Algol: Tragedy of Power,1920,1h 39m,,6.3,343,,An alien from the planet Algol gives a man a device that gives him superpowers.,https://www.imdb.com/title/tt0010953/?ref_=sr_i_53
54. Remodeling Her Husband,1920,50m,,6.8,72,,A lost film about a wife who discovers that her husband is a philanderer. Janie refuses to believe that her husband is cheating but learns it is true and leaves him. She returns to her father until a drastic act changes her mind.,https://www.imdb.com/title/tt0011619/?ref_=sr_i_54
55. The Wonder Man,1920,1h 10m,,6.4,16,,French Secret Service agent and boxer Henri D'Alour uncovers a plot to con the government out of millions of francs in its purchase of machinery.,https://www.imdb.com/title/tt0011880/?ref_=sr_i_55
56. The Mollycoddle,1920,1h 26m,Not Rated,6.5,234,,An American who has lived much of his life outside the country returns to Arizona for the first time in years and encounters villainy.,https://www.imdb.com/title/tt0011474/?ref_=sr_i_56
57. Man of the Sea,1920,1h 26m,,6.9,314,,"Nolff, a tough Breton fisherman is happy: his wife has just given birth to a son, Michel. His only wish is to make him a fisherman like him. But when he becomes a man, Michel becomes a good-for-nothing who spends his time in taverns with his evil genius friend Gwenn la Taupe. The sea will be his judge.",https://www.imdb.com/title/tt0011302/?ref_=sr_i_57
58. Hitchin' Posts,1920,50m,,4.8,57,,Brothers-in-law Jefferson Todd and Louis Castiga come to blows on a Mississippi River steamer when Todd discovers Castiga there with a woman.,https://www.imdb.com/title/tt0011298/?ref_=sr_i_58
59. Der Richter von Zalamea,1920,1h 27m,,4.8,24,,"Spain at the beginning of the 1580s, at the time of Philip II. The troops of the king entered the village of Zalamea. Captain Don Alvaro is quartered in the house of Pedro Crespo and his two children. Alvaro is very interested in the proud daughter Isabel, who, however, shows him the cold shoulder.",https://www.imdb.com/title/tt0012622/?ref_=sr_i_59
60. Heliotrope,1920,1h 10m,,,,,A prison inmate obtains his release from prison in order to rescue his daughter from the clutches of her unscrupulous mother's plot to implicate the girl in a blackmail scheme.,https://www.imdb.com/title/tt0011278/?ref_=sr_i_60
61. Gypsy Anne,1920,1h 33m,,6.2,193,,"The story of an orphaned girl brought up by the Storlein family. Young Anne (Asta Nielsen) is brought as an infant to the Storlein farm by her mother, who has been traveling and is in need of a rest. The two are turned away at the door, and the mother takes her young daughter to the barn to sleep. The farmhand Jon discovers them in the morning but the mother has not made it through the night, so young Anne is taken in and raised by the family. She is a rambunctious little girl, always getting her younger (step) brother into trouble. Finally mother Storlein has had enough, and lets slip that she never should have taken Anne in. Young Anne goes to Jon and learns the truth of her arrival at the farm. Years pass, and she and her younger step-brother are now smitten. But Jon, the farmhand who found her in the barn all those years ago is also in love with Anne. Anne will be betrayed by one and saved from a life in prison by the other, and in the end will find true happiness in a new land.",https://www.imdb.com/title/tt0011173/?ref_=sr_i_61
62. Un'alba,1920,,,,,,,https://www.imdb.com/title/tt1184682/?ref_=sr_i_62
63. Daughter of the Night,1920,50m,,5.3,87,,"French aristocrat falls for Russian nightclub singer, gets involved in underground Russian revolutionary movement.",https://www.imdb.com/title/tt0012740/?ref_=sr_i_63
64. Before the White Man Came,1920,46m,,5.0,19,,"Big Elk and Che-wee-na, both of the Great Bear tribe, are engaged to be married. White Wolf, the son of the chief of another tribe, offers to buy Che-wee-na; when her father refuses, Little Wolf challenges Big Elk to a physical contest that Big Elk wins. Embittered, Little Wolf provokes a war between the tribes, abducting Che-wee-na while Big Elk and the other Great Bear warriors are away from their camp. Che-wee-na feigns insanity among Little Wolf's people, who think that she is in communication with the great spirits. She wins the gratitude of the tribe when she nurses a sick child to health, but in so doing incurs the jealousy of the tribe's medicine man, who accuses her of poisoning the tribe's water supply. Che-wee-na is about to be burned at the stake when Big Elk and his warriors rescue her. The lovers are united among their people.",https://www.imdb.com/title/tt0186862/?ref_=sr_i_64
65. Romeo and Juliet in the Snow,1920,45m,,6.3,280,,"Comical variation on the Shakespeare play, featuring two feuding farmers families.",https://www.imdb.com/title/tt0011641/?ref_=sr_i_65
66. Sick Abed,1920,50m,,6.0,23,,"When showing a woman customer some ranch property, real estate agent John Weems's car is disabled by a terrible storm, and he and his client are forced to take refuge in a roadhouse. Weems's wife Constance finds out about her husband's adventure and, bored with her marriage, determines to file for divorce. Constance calls upon Reginald Jay to testify about the roadhouse incident, and Jay, reluctant to testify, feigns illness and is hospitalized, promptly falling in love with one of his nurses. After several comic incidents involving Jay's attempts to convince the doctors of his malaise, Constance is reconciled with her husband and Jay wins the love of his nurse.",https://www.imdb.com/title/tt0011691/?ref_=sr_i_66
67. Something to Think About,1920,1h 18m,,5.8,681,,"Wealthy cripple Markley finances the education of blacksmith's daughter Ruth. When she returns to their small town he asks to marry her, but she runs off with city worker Jim Dirk who is then killed in a subway accident. Markley offers to marry her in name only to protect her new son.",https://www.imdb.com/title/tt0011716/?ref_=sr_i_67
68. The Star Rover,1920,1h,,8.2,14,,A prisoner copes with being in a strait jacket by projecting his mind throughout time and space.,https://www.imdb.com/title/tt0197913/?ref_=sr_i_68
69. The Adventures of Bob and Bill,1920,,,5.0,21,,,https://www.imdb.com/title/tt0010950/?ref_=sr_i_69
70. Humoresque,1920,1h,,6.1,259,,"The matriarch of a poor Jewish family nurtures her talented son's dream of being a great violinist, but as an adult, global events call for him to postpone his dream.",https://www.imdb.com/title/tt0011317/?ref_=sr_i_70
71. The Prince and the Pauper,1920,1h 15m,,6.8,22,,"A poor boy named Tom Canty and Edward, the Prince of Wales exchange identities but events force the pair to experience each other's lives as well.",https://www.imdb.com/title/tt0011604/?ref_=sr_i_71
72. Desire,1920,59m,,7.0,82,,"A young Russian dancer in Geneva returns to Russia, where he falls in love with a grand duchess. He is arrested but manages to escape.",https://www.imdb.com/title/tt0011676/?ref_=sr_i_72
73. The Texan,1920,50m,,5.2,26,,"Tex Benton, riding across the country, sees a turtle, catches a jack rabbit and tests out the old fable of the tortoise and the hare; when the rabbit wins, Tex vows to model his behavior on that style. In a border town, he rescues an Indian, ""Bat,"" and the two become friends. In Wolfville, Tex enters a rodeo. Meanwhile, a stalled Eastern train carries Alice Marcum, the girl Tex decides he wants. Tex competes with an Easterner for the girl's attentions, but Tex, the ""hare,"" loses to the Eastern tenderfoot, the ""tortoise."" Tex then concludes that he is not the marrying kind.",https://www.imdb.com/title/tt0011758/?ref_=sr_i_73
74. Darwin,1920,,,8.0,7,,,https://www.imdb.com/title/tt0206672/?ref_=sr_i_74
75. The Vanishing Dagger,1920,,,5.0,14,,"John Grant, an American, is visiting in England with the family of Sir George Latimer, in a fine house near London. Prince Narr, of the royal house of Numidia, is also a guest with his retainers. Prince Narr is possessed of a strong hypnotic power, which he demonstrates in the course of a reception. After a few days Prince Narr falls in love with Sir George's daughter, Beth, and asks for her hand in marriage. Sir George does not believe in intermarriage between the white and dark races and refuses the prince's offer of his hand. This arouses the latter's displeasure and he also becomes intensely jealous of Grant, who has saved Beth from death during a ride behind the hounds. To avenge himself Prince Narr presents Sir George with a jeweled dagger, and through hypnotic suggestion commands Sir George to commit murder. The crime is really committed by a servant of the Prince, but Sir George is made to believe himself guilty. He is forced, while under the spell, to write a confession across Beth's forehead, which confession is in indelible ink. This at first fades out, but later reappears and can only be removed by a solution concealed in the dagger. The latter weapon is stolen by Claypool, a notorious criminal, and brought to America, where the chief characters follow in due time.",https://www.imdb.com/title/tt0011812/?ref_=sr_i_75
76. Olli's Apprenticeship,1920,1h 31m,,6.3,98,,,https://www.imdb.com/title/tt0138674/?ref_=sr_i_76
77. The Lure of Crooning Water,1920,1h 45m,,8.1,56,,"A London actress collapses on stage and is sent by her doctor to stay in the country with a farmer and his wife. But when she starts an affair with the farmer, the idyllic life at ""Crooning Water"" is threatened with tragedy.",https://www.imdb.com/title/tt0125383/?ref_=sr_i_77
78. The Amazing Quest of Mr. Ernest Bliss,1920,,,8.4,17,,"A millionaire bets £25,000 that he can earn his own living for six months.",https://www.imdb.com/title/tt0163971/?ref_=sr_i_78
79. The Way Women Love,1920,,,,,,"Ralph Barr refuses to lend more money to Trent, who has been rejected by Judith Reynard and is now engaged to Barr. When Trent insults Judith, Barr threatens to kill him. Then Trent calls on Barr, threatening to kill himself and make it appear that Barr killed him if Barr will not lend him the money. Later it seems that Trent has committed suicide and Barr is suspected of the murder, but disappears. A series of complications follows which make it appear that Barr did kill Trent, but it turns out that he was killed from a shot behind the portieres. Another murder takes place and more mystery develops. Finally it is determined that Barr is not guilty, and Judith's loyalty saves him.",https://www.imdb.com/title/tt0157178/?ref_=sr_i_79
80. The Unfortunate Sex,1920,1h,,,,,"Given away by her wealthy father, James Harrington, as an infant because she was born a female, Peggy has been raised by a kindly underworld crook. One day, while selling papers at the news stand, Peggy meets rising young attorney George Bentley who convinces her to aid the police in capturing Spike Kelly, a notorious member of her foster parent's gang. Peggy complies, and with her reward attends finishing school while Bentley tracks down her natural father who, having estranged his wife by his unnatural deed, is now remorseful. After reconciling husband, wife, and daughter, the young lawyer proposes to Peggy, assuring her that she should no longer consider herself a member of the unfortunate sex.",https://www.imdb.com/title/tt0202646/?ref_=sr_i_80
81. Madame Peacock,1920,1h,,6.9,16,,"Jane Goring, a ruthlessly ambitious actress, forsakes her life as a wife and mother for the stage. Returning home from a performance one night, Jane is disgusted to find her husband Robert McNaughton victimized by a tubercular cough and so banishes him and her young daughter to a sanitarium in Colorado. Years pass, finding Jane still estranged from her family. On the opening night of her new play, Jane finds herself upstaged and outperformed by Gloria Cromwell, a rising young actress, who, unknown to Jane, is her abandoned daughter. Returning home, Jane is haunted by visions of her husband and child and begins to sob. Looking up from her pillow, she is startled to see her husband with Gloria. Discovering that the girl is actually her daughter, Jane realizes the error of her ways, and the family is reconciled.",https://www.imdb.com/title/tt0012427/?ref_=sr_i_81
82. A 111-es,1920,,,3.3,21,,,https://www.imdb.com/title/tt0009857/?ref_=sr_i_82
83. Le lys de la vie,1920,,,,,,,https://www.imdb.com/title/tt0011422/?ref_=sr_i_83
84. Romance,1920,1h 10m,,2.2,12,,A young man planning to marry receives a cautionary tale from his bishop based on the sad tale of the bishop's own early romance.,https://www.imdb.com/title/tt0011639/?ref_=sr_i_84
85. The Chorus Girl's Romance,1920,1h,,,,,"When, on a prank, shimmy dancer Marcia Meadows visits bookworm Horace Tarbox in his Yale dormitory, Horace falls madly in love and follows her to New York, where they marry. Denounced by his wealthy father, Horace attempts to support Marcia through his writing, but all his manuscripts are rejected, and he is fired from every job. Marcia continues her dancing, and one night, Horace is soundly thrashed while trying to protect her from a fervent admirer. The incident forces Horace to take up athletics, and he is offered a job as a vaudeville trapeze artist. Marcia has a baby and for amusement writes a dictionary of slang. The book is published, Marcia becomes famous, and Horace's father forgives his son.",https://www.imdb.com/title/tt0011056/?ref_=sr_i_85
86. Alkohol,1920,1h,,,,,"During a fancy masquerade, Hella Swendsen finds out that her fiancé is the son of a woman who died of alcohol problems and at the same time he breaks up his engagement. Later during the party, she meets the man who considers himself guilty of the woman's death. This man tells her the tragic story of her life.",https://www.imdb.com/title/tt0444752/?ref_=sr_i_86
87. The Soul of Youth,1920,1h,,6.9,163,,"The story of an orphan boy who, due to the cruelty of others, is drawn into a life of sin on the streets prior to the redemption of a caring foster family.",https://www.imdb.com/title/tt0011721/?ref_=sr_i_87
88. 39 East,1920,50m,,,,,"The eldest daughter of a poor preacher, Penelope Penn leaves her country home to seek her fortune in the big city. Taking a room in a boarding-house at 39 East, Penelope futilely searches for work as an actress until she secretly accepts a minor part in the chorus. Napoleon Gibbs, Jr., Penelope's fellow boarder, defends her good name against the criticism of other boarders who are scandalized by the girl's late hours. Penelope, having understudied the leading lady of the show, finally gets an opportunity to fill her role and scores a complete triumph. Napoleon, eager to congratulate her, waits backstage where he sees the stage manager escorting his new star home. When she arrives back at the boarding-house, Penelope explains to the crestfallen Napoleon that she has no interest in her stage manager. Napoleon then seizes upon the opportunity to propose, and is accepted.",https://www.imdb.com/title/tt0010945/?ref_=sr_i_88
89. Godless Men,1920,1h 10m,Passed,5.8,41,,"On board his trading schooner in the South Pacific, tough sea captain Black Pawl confronts his own son, who has grown up in his father's shadow and reflects only his dark side.",https://www.imdb.com/title/tt0012227/?ref_=sr_i_89
90. The Little Shepherd of Kingdom Come,1920,1h,,7.0,13,,An orphan boy from the Kentucky hills joins the Union Army and rescues his adopted family from Morgan's raiders. He learns his real identity when he returns after the war.,https://www.imdb.com/title/tt0196704/?ref_=sr_i_90
