Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
13. Smart Money,1931,1h 21m,Approved,6.8,2.5K,,"A Greek barber has uncommon skills in playing poker and soon rises in the seedy world of illegal gambling, but pretty blondes remain his Achilles' heel.",https://www.imdb.com/title/tt0022403/?ref_=sr_i_13
14. Arrowsmith,1931,1h 48m,Approved,6.2,2.3K,,"A medical researcher is sent to a plague outbreak, where he has to decide priorities for the use of a vaccine.",https://www.imdb.com/title/tt0021622/?ref_=sr_i_14
15. Limit,1931,1h 54m,Not Rated,7.0,3.3K,,"Three castaways - a man and two women - adrift in the vast expanse of the ocean find solace in recounting the tales of their lives to one another, reminiscing about the circumstances that led them to their desolate predicament.",https://www.imdb.com/title/tt0022080/?ref_=sr_i_15
16. Street Scene,1931,1h 20m,Approved,7.6,2.5K,,Twenty-four hours elapse on the stoop of a Hell's Kitchen tenement as a microcosm of the American melting pot interconnects during a summer heatwave.,https://www.imdb.com/title/tt0022436/?ref_=sr_i_16
17. Private Lives,1931,1h 24m,Passed,6.7,1.5K,,Divorced couple unexpectedly meet each other during their honeymoon and rekindle their love.,https://www.imdb.com/title/tt0022279/?ref_=sr_i_17
18. Taxi,1931,1h 9m,Approved,6.6,1.8K,,Independent cabbie Matt Nolan is primed to let his fists and handgun deliver payback after a big taxi firm uses intimidation and violence to squeeze out small-timers.,https://www.imdb.com/title/tt0023556/?ref_=sr_i_18
19. Comradeship,1931,1h 33m,Not Rated,7.5,2.1K,,"Plea against war and for friendship between peoples, through the story of French miners rescued by German colleagues after a firedamp explosion.",https://www.imdb.com/title/tt0022017/?ref_=sr_i_19
20. Murder at Midnight,1931,1h 9m,Passed,5.5,530,,A murder during a game of charades at a society party leads the police to begin the hunt through the guest list for a motive and culprit.,https://www.imdb.com/title/tt0022172/?ref_=sr_i_20
21. The Mad Genius,1931,1h 21m,Passed,6.3,889,,A crippled man finds a boy and vows to make him a great dancer.,https://www.imdb.com/title/tt0022103/?ref_=sr_i_21
22. Monkey Business,1931,1h 17m,Approved,7.4,14K,74,"On a transatlantic crossing, The Marx Brothers get up to their usual antics and manage to annoy just about everyone on board the ship.",https://www.imdb.com/title/tt0022158/?ref_=sr_i_22
23. The Maltese Falcon,1931,1h 20m,Passed,6.8,3.6K,,"A lovely dame with dangerous lies employs the services of a private detective, who is quickly caught up in the mystery and intrigue of a statuette known as the Maltese Falcon.",https://www.imdb.com/title/tt0022111/?ref_=sr_i_23
24. Blonde Crazy,1931,1h 19m,TV-G,7.1,2.6K,,The adventures of an egoistic con man and his glamorous accomplice.,https://www.imdb.com/title/tt0021673/?ref_=sr_i_24
25. Bad Sister,1931,1h 8m,Approved,6.1,1.7K,,Marianne falls in love with a con artist who has a hidden agenda.,https://www.imdb.com/title/tt0021636/?ref_=sr_i_25
26. Drácula,1931,1h 43m,Unrated,7.0,5.7K,,Centuries-old vampire Dracula preys upon the innocent Eva and her friends.,https://www.imdb.com/title/tt0021815/?ref_=sr_i_26
27. Night Nurse,1931,1h 12m,Passed,7.0,5.1K,,A nurse enlists the help of a petty criminal to foil a sinister plot to murder two children.,https://www.imdb.com/title/tt0022208/?ref_=sr_i_27
28. The Front Page,1931,1h 41m,Approved,6.7,3.9K,76,A crusading newspaper editor tricks his retiring star reporter into covering one last case.,https://www.imdb.com/title/tt0021890/?ref_=sr_i_28
29. The Champ,1931,1h 26m,Approved,7.2,4K,,An alcoholic ex-boxer struggles to provide a good living for his son.,https://www.imdb.com/title/tt0021730/?ref_=sr_i_29
30. The Millionaire,1931,1h 20m,Passed,7.1,681,,"A millionaire automaker retires upon the advice of his doctor, but becomes so bored he buys half interest in a gas station and works it on the sly.",https://www.imdb.com/title/tt0022151/?ref_=sr_i_30
31. Svengali,1931,1h 21m,Approved,6.8,3K,,"Through hypnotism and telepathic mind control, a sinister music maestro controls the singing voice, but not the heart, of the woman he loves.",https://www.imdb.com/title/tt0022454/?ref_=sr_i_31
32. Possessed,1931,1h 16m,Passed,6.9,2.6K,,"An ambitious factory girl meets a handsome, wealthy lawyer, but he's interested in her as a mistress, not a wife.",https://www.imdb.com/title/tt0022276/?ref_=sr_i_32
33. Waterloo Bridge,1931,1h 21m,,7.4,3.4K,,A prostitute's self-loathing makes her reluctant to marry an idealistic soldier during World War I.,https://www.imdb.com/title/tt0022550/?ref_=sr_i_33
34. East of Shanghai,1931,1h 23m,Not Rated,5.7,5.4K,69,"Believing that an unexpected inheritance will bring them happiness, a married couple instead finds their relationship strained to the breaking point.",https://www.imdb.com/title/tt0023395/?ref_=sr_i_34
35. Platinum Blonde,1931,1h 29m,Approved,6.7,4K,,"A young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change.",https://www.imdb.com/title/tt0022268/?ref_=sr_i_35
36. The Miracle Woman,1931,1h 30m,Passed,7.2,2.8K,,"After an unappreciated minister dies, his daughter loses her faith in God, prompting her to open a phony temple with a con man. Can the love of a blind aviator restore her faith and happiness?",https://www.imdb.com/title/tt0022153/?ref_=sr_i_36
37. Alexander Hamilton,1931,1h 10m,Passed,5.8,391,,"After the Revolution, Washington and Hamilton joined the new government. Hamilton fought for soldier pay and a national bank for foreign trade, battled 8 years for the Assumption Bill, and faced slander from Senator Roberts.",https://www.imdb.com/title/tt0021595/?ref_=sr_i_37
38. Le Million,1931,1h 31m,Not Rated,7.3,4.1K,,An impoverished painter and his rival engage in a race across Paris to recover a jacket concealing a winning lottery ticket.,https://www.imdb.com/title/tt0022150/?ref_=sr_i_38
39. Dishonored,1931,1h 31m,Approved,7.2,3.6K,,The Austrian Secret Service sends its most seductive agent to spy on the Russians.,https://www.imdb.com/title/tt0021800/?ref_=sr_i_39
40. The Black Camel,1931,1h 11m,Passed,6.6,1.9K,,The unsolved murder of a Hollywood actor several years earlier and an enigmatic psychic are the keys to help Charlie solve the Honolulu stabbing death of a beautiful actress.,https://www.imdb.com/title/tt0021668/?ref_=sr_i_40
41. The Smiling Lieutenant,1931,1h 33m,Passed,7.1,4.4K,,"An amorous lieutenant is forced to marry a socially awkward princess, though he tries to keep his violin-playing girlfriend on the side.",https://www.imdb.com/title/tt0022074/?ref_=sr_i_41
42. The Skin Game,1931,1h 25m,TV-G,5.7,4K,48,An old traditional family and a modern family battle over land in a small English village and almost destroy each other.,https://www.imdb.com/title/tt0022395/?ref_=sr_i_42
"43. Dance, Fools, Dance",1931,1h 20m,Approved,6.3,1.4K,,"After the death of her father and loss of the family fortune, Bonnie (Joan Crawford) gets a job as a cub reporter while her brother (William Bakewell) becomes involved in bootlegging.",https://www.imdb.com/title/tt0021778/?ref_=sr_i_43
44. Mata Hari,1931,1h 29m,Approved,6.5,4.2K,73,"A semi-fictionalized account of the life of Mata Hari, an exotic dancer who was accused of spying for Germany during World War I.",https://www.imdb.com/title/tt0023196/?ref_=sr_i_44
45. À nous la liberté,1931,1h 23m,Not Rated,7.4,5.4K,,"Seeking better life, two convicts escape from prison.",https://www.imdb.com/title/tt0022599/?ref_=sr_i_45
46. Trader Horn,1931,2h 2m,Approved,6.1,1.3K,,"Two white traders in the darkest Africa of the 1870s find a missionary's daughter, who was captured as a child by a savage tribe and now worshiped as a goddess.",https://www.imdb.com/title/tt0022495/?ref_=sr_i_46
47. Working Girls,1931,1h 17m,,6.3,447,,"Two sisters, May, older, naive, and June, younger and worldly, arrive in New York straight from the country and settle down in a boarding house. Their search for jobs leads them to find beaus and romantic trouble.",https://www.imdb.com/title/tt0022578/?ref_=sr_i_47
48. Five Star Final,1931,1h 29m,Not Rated,7.3,3K,,The City Editor of a sleazy tabloid goes against his own journalistic ethics to resurrect a twenty year old murder case - with tragic results.,https://www.imdb.com/title/tt0021873/?ref_=sr_i_48
49. The Threepenny Opera,1931,1h 44m,Not Rated,7.2,2.7K,,"The Gangster Macheath secretly marries the daughter of beggar king Peachum. When Peachum finds out, he instructs the police chief Brown to arrest and hang Macheath. If not, all the beggars of Soho will disturb the upcoming coronation.",https://www.imdb.com/title/tt0021818/?ref_=sr_i_49
50. An American Tragedy,1931,1h 36m,Approved,6.4,1.1K,,"A poor factory worker employed by a wealthy uncle falls in love with a beautiful heiress, but his happiness and promising future are jeopardized by a previous affair with a coworker he impregnated.",https://www.imdb.com/title/tt0021607/?ref_=sr_i_50
51. Pardon Us,1931,56m,Approved,6.8,3.1K,,Two guys end up in prison after attempting to sell beer to a policeman during Prohibition.,https://www.imdb.com/title/tt0022251/?ref_=sr_i_51
52. City Streets,1931,1h 23m,Passed,7.0,2.1K,,Man joins a gang to free his girlfriend from prison.,https://www.imdb.com/title/tt0021750/?ref_=sr_i_52
53. A Free Soul,1931,1h 33m,Passed,6.6,3.2K,,An alcoholic lawyer who successfully defended a notorious gambler on a murder charge objects when his free-spirited daughter becomes romantically involved with him.,https://www.imdb.com/title/tt0021885/?ref_=sr_i_53
54. Sit Tight,1931,1h 14m,Passed,5.1,185,,The managers of a gymnasium/health spa train an office clerk to be a champion wrestler.,https://www.imdb.com/title/tt0022391/?ref_=sr_i_54
55. Ladies' Man,1931,1h 15m,Passed,5.8,513,,"A society gigolo goes after a rich mother and her daughter, but tries to find true happiness with his girlfriend, who is neither rich nor in ""society.""",https://www.imdb.com/title/tt0022043/?ref_=sr_i_55
56. The Bitch,1931,1h 35m,Not Rated,7.5,5.4K,,"Maurice Legrand, a meek cashier married to a nagging wife, has a secret passion: he's a Sunday painter. He falls in love with Lulu, a young woman dominated by Dédé, the pimp who she works for. Dédé pushes Lulu into a relationship with him.",https://www.imdb.com/title/tt0021739/?ref_=sr_i_56
57. The Criminal Code,1931,1h 37m,Approved,6.9,1.8K,,"After a failed attempt at running for governor, D.A. Mark Brady is appointed warden of the state prison where many of the criminals he prosecuted are incarcerated.",https://www.imdb.com/title/tt0021770/?ref_=sr_i_57
58. Daughter of the Dragon,1931,1h 10m,Passed,5.7,928,,"Princess Ling Moy, a young and beautiful Chinese aristocrat lives next door, unbeknownst to her, to Dr. Fu Manchu, a brilliant but twisted genius who is out to rule the world. She is involved with Ah Kee, a handsome young man, who also unbeknownst to her, is a secret agent out to thwart the heinous plots of Fu Manchu. As it turns out, Fu is not only her next-door neighbor, he is also, (unbeknownst to her), her father. When she finds out, will she take her father's part and fight the men out to get Fu, or will she become a brave heroine and save the world even if it is from the devious doings of her own Dad? Yes, it's dated, and there isn't nearly enough of Warner Oland in it; but it moves along well, has a lot of action, Wong and Hayakawa were fine actors, and if you're a Charley Chan fan, it's worth it to how much, if any, of Fu Oland used when creating Charley Chan.",https://www.imdb.com/title/tt0021785/?ref_=sr_i_58
59. Three Wise Girls,1931,1h 8m,Passed,6.5,923,,Cassie moves to New York and jumps from one job to another until she lands a modeling gig.,https://www.imdb.com/title/tt0023589/?ref_=sr_i_59
60. Skippy,1931,1h 25m,Passed,6.3,1.2K,,"Skippy, the mischievous son of a wealthy doctor, meets Sooky in poverty-ridden Shantytown, and together they try to save Sooky's pet from a cruel dogcatcher.",https://www.imdb.com/title/tt0022397/?ref_=sr_i_60
61. Bad Girl,1931,1h 30m,Approved,6.4,1.9K,,"Two adolescents fall in love and are wed, but misunderstandings born from a lack of trust and communication haunt their marriage.",https://www.imdb.com/title/tt0021635/?ref_=sr_i_61
62. Indiscreet,1931,1h 32m,Passed,6.2,1.6K,,A young woman jeopardizes the relationship with the man she loves when a no-account from her past shows up.,https://www.imdb.com/title/tt0022000/?ref_=sr_i_62
63. The Sin of Madelon Claudet,1931,1h 15m,Passed,6.6,1.3K,,"Out of jail for a crime she did not commit, Madelon turns to prostitution and thievery to send her illegitimate son to medical school.",https://www.imdb.com/title/tt0022386/?ref_=sr_i_63
64. It's a Wise Child,1931,1h 23m,,8.0,102,,A young woman pretends to be pregnant to avoid an arranged marriage with an old man. The small-town gossips have a field day trying to guess who the father is.,https://www.imdb.com/title/tt0022007/?ref_=sr_i_64
65. The Cheat,1931,1h 14m,,6.3,927,,Woman in debt makes an impulsive investment which doesn't go her way.,https://www.imdb.com/title/tt0021735/?ref_=sr_i_65
66. Ten Cents a Dance,1931,1h 15m,Approved,6.5,1.2K,,"Men pay a dime to dance with Barbara and her fellow taxi dancers. She marries Eddie and plans to quit dancing. Before she does, she meets a handsome and rich gentleman.",https://www.imdb.com/title/tt0022469/?ref_=sr_i_66
67. Huckleberry Finn,1931,1h 20m,,6.3,146,,Runaway Huck Finn rafts down the Mississippi with his friends.,https://www.imdb.com/title/tt0021981/?ref_=sr_i_67
68. Charlie Chan Carries On,1931,1h 16m,,6.7,570,,"Charlie steps in to solve the murder of a wealthy American found dead in a London hotel. Settings include London, Nice, San Remo, Honolulu, and Hong Kong. Fast-paced with lots of wisecracking.",https://www.imdb.com/title/tt0021733/?ref_=sr_i_68
69. Dirigible,1931,1h 40m,Approved,6.4,884,,Jack Bradon is tasked to reach the South Pole with a dirigible.,https://www.imdb.com/title/tt0021799/?ref_=sr_i_69
70. Man of the World,1931,1h 14m,Passed,6.2,1.2K,,A young American girl visits Paris accompanied by her fiancee and her wealthy uncle. There she meets and is romanced by a worldly novelist; what she doesn't know is that he is a blackmailer who is using her to get to her uncle.,https://www.imdb.com/title/tt0022119/?ref_=sr_i_70
71. A Connecticut Yankee,1931,1h 35m,Passed,6.3,487,,A radio salesman finds himself transported back in time to King Arthur's court.,https://www.imdb.com/title/tt0021759/?ref_=sr_i_71
72. Honor Among Lovers,1931,1h 15m,,6.4,694,,"Jerry Stafford, a businessman, is in love with his secretary but she deserts him for another man. When she realizes her mistake, she goes back to him. Doris Brown is her girlfriend who is in love with a man named Monty Dunn.",https://www.imdb.com/title/tt0021969/?ref_=sr_i_72
73. Palmy Days,1931,1h 17m,Approved,6.8,733,,The assistant of a phony psychic leaves the fraudulent business and becomes an efficiency expert.,https://www.imdb.com/title/tt0022246/?ref_=sr_i_73
74. Fighting Caravans,1931,1h 32m,Passed,5.7,789,,"A young frontier scout helps guide a freight wagon train across the country, fighting off Indians and evil traders, while his two crusty companions try and save him from falling in love.",https://www.imdb.com/title/tt0021861/?ref_=sr_i_74
75. Guilty Hands,1931,1h 9m,Passed,6.9,1.2K,,"A district attorney attempts to commit the perfect murder when he kills his daughter's womanizing fiancé, then tries framing the fiancé's lover.",https://www.imdb.com/title/tt0021933/?ref_=sr_i_75
76. The Easiest Way,1931,1h 13m,Passed,6.3,730,,"Laura from a poor family rejects her boyfriend for a wealthy older man. She falls for a younger journalist, leaves the wealthy man but struggles financially.",https://www.imdb.com/title/tt0021825/?ref_=sr_i_76
77. Millie,1931,1h 25m,Passed,6.2,1K,,Millie's life crumbles when she discovers that her husband is having an affair.,https://www.imdb.com/title/tt0022149/?ref_=sr_i_77
78. The Range Feud,1931,1h 4m,Passed,5.6,539,,"Clint Turner is arrested for the murder of his girlfriend Judy's father, a rival rancher who was an enemy of his own father.",https://www.imdb.com/title/tt0022293/?ref_=sr_i_78
79. Laughing Sinners,1931,1h 12m,Passed,5.6,917,,A Salvation Army worker recruits a suicidal cafe dancer.,https://www.imdb.com/title/tt0022059/?ref_=sr_i_79
80. The Viking,1931,1h 15m,Passed,5.9,218,,"Luke, a sailor believing he's cursed, resists joining an Arctic sealing voyage until pushed by his sweetheart to prove he's not jinxed, and by Jed, who has hidden motives.",https://www.imdb.com/title/tt0022537/?ref_=sr_i_80
81. The Last Flight,1931,1h 16m,Passed,6.8,1.5K,,"World War I veterans roam Paris, drinking and admiring a woman they recently met.",https://www.imdb.com/title/tt0022054/?ref_=sr_i_81
82. East of Borneo,1931,1h 17m,Passed,5.4,278,,Woman treks through jungle to find her missing husband.,https://www.imdb.com/title/tt0021828/?ref_=sr_i_82
83. Ladies of the Big House,1931,1h 17m,Approved,6.6,201,,Married couple is imprisoned for a crime they didn't commit.,https://www.imdb.com/title/tt0022042/?ref_=sr_i_83
84. Arizona,1931,1h 10m,,5.6,382,,Bob refuses to marry his girlfriend and leaves her. She marries his close friend out of revenge.,https://www.imdb.com/title/tt0022134/?ref_=sr_i_84
85. The Woman Between,1931,1h 13m,Passed,5.4,191,,"Returning after a long absence, a man learns the woman he fell in love with on the ship going home is his stepmother.",https://www.imdb.com/title/tt0022569/?ref_=sr_i_85
86. Girls About Town,1931,1h 20m,,6.9,767,,"Two gold-diggers prey on rich old men, but one of them falls in love with a rich young man.",https://www.imdb.com/title/tt0021910/?ref_=sr_i_86
87. Lonely Wives,1931,1h 25m,Passed,6.2,584,,A lonely husband whose wife has been away hires a lookalike impersonator to fill his place and fool his mother-in-law while he plays around with a pretty coquette. Confusion prevails when his wife returns that evening.,https://www.imdb.com/title/tt0022086/?ref_=sr_i_87
88. Emil and the Detectives,1931,1h 15m,,7.2,791,,Emil goes to Berlin to see his grandmother with a large amount of money and is offered sweets by a strange man that make him sleep. He wakes up at his stop with no money. It is up to him and a group of children to save the day.,https://www.imdb.com/title/tt0021836/?ref_=sr_i_88
89. Mary,1931,1h 18m,,5.7,1.1K,,"A juror in a murder trial, after voting to convict, has second thoughts and begins to investigate on his own before the execution.",https://www.imdb.com/title/tt0021128/?ref_=sr_i_89
90. The Painted Desert,1931,1h 19m,Passed,5.2,892,,"Two men find an abandoned baby and fight over the ownership of the child, resulting in lifelong rivalry.",https://www.imdb.com/title/tt0022243/?ref_=sr_i_90
"91. Parlor, Bedroom and Bath",1931,1h 13m,Passed,6.1,1.1K,,A man tries passing off a socially awkward fellow as a Casanova in the hopes of marrying off his would be sister-in-law.,https://www.imdb.com/title/tt0022254/?ref_=sr_i_91
92. Tokyo Chorus,1931,1h 30m,,7.1,1.7K,,A married Tokyo man faces unemployment after standing up for an older colleague.,https://www.imdb.com/title/tt0022485/?ref_=sr_i_92
93. Flying High,1931,1h 20m,Passed,5.6,330,,An eccentric inventor and his new flying machine are the focus of this musical comedy.,https://www.imdb.com/title/tt0021879/?ref_=sr_i_93
94. The Yellow Ticket,1931,1h 28m,Passed,6.3,299,,"A young Russian girl is forced into a life of prostitution in Czarist Russia, and she and a British journalist find their lives endangered when she reveals to him information regarding the social crimes rampant in her country.",https://www.imdb.com/title/tt0022582/?ref_=sr_i_94
95. Body and Soul,1931,1h 10m,,6.8,135,,"Andress, Watson, and Johnson are with a Royal Air Force squadron in France. When Watson is killed in combat, Andrews tries to return the letters Watson received from a girl called ""Pom-Pom."" There are two possibilities: one is Watson's widow; the other is a German spy.",https://www.imdb.com/title/tt0021680/?ref_=sr_i_95
96. Kept Husbands,1931,1h 16m,Passed,5.9,757,,Daughter of a wealthy family decides to marry a poor working man but continue to live in the style to which she is accustomed.,https://www.imdb.com/title/tt0022021/?ref_=sr_i_96
97. A House Divided,1931,1h 10m,,6.8,296,,"In a small Pacific village, a widowed fisherman marries a girl young enough to be his daughter. Complications ensue when the new wife falls in love with her husband's son.",https://www.imdb.com/title/tt0021978/?ref_=sr_i_97
98. Devotion,1931,1h 21m,Approved,6.2,307,,"The poor, downtrodden (beautiful, of course) ""dutiful"" daughter of a London society family falls for a barrister, disguises herself, and takes a job as governess to his son. Adapted from the novel, ""A Little Flat in the Temple""",https://www.imdb.com/title/tt0021798/?ref_=sr_i_98
99. Poor as a Church Mouse,1931,1h 41m,,6.4,34,,"General Director von Ulrich is determined to introduce the American working pace at his office. The first to get fired is his secretary; she's replaced by stenographer Sui Sachs. On a business trip to Paris, feelings evolve on both sides.",https://www.imdb.com/title/tt0021619/?ref_=sr_i_99
100. Méphisto,1931,2h 14m,,6.4,73,,,https://www.imdb.com/title/tt0022141/?ref_=sr_i_100
101. Girls Demand Excitement,1931,1h 9m,,5.8,122,,"Peter Brooks is a hard-working, hard-up college student whose dislike of women attending college weakens under the amorous advances of spoiled socialite coed Joan Madison.",https://www.imdb.com/title/tt0021911/?ref_=sr_i_101
102. The Hound of the Baskervilles,1931,1h 12m,,5.9,65,,"When a nobleman is threatened by a family curse on his newly inherited estate, Sherlock Holmes is hired to investigate.",https://www.imdb.com/title/tt0021977/?ref_=sr_i_102
103. Berlin-Alexanderplatz: The Story of Franz Biberkopf,1931,1h 30m,,6.6,845,,Franz Biberkopf has served four years in prison. His return to normal life is not successful.,https://www.imdb.com/title/tt0021654/?ref_=sr_i_103
104. Der Mörder Dimitri Karamasoff,1931,1h 33m,,7.4,260,,Suspicion surrounds a lieutenant for killing his father: Dimitri asks his father for his heritage. The father says he wants to marry young Grushenka. Dimitri tries to talk the girl out of that plan and is himself totally smitten with her.,https://www.imdb.com/title/tt0022185/?ref_=sr_i_104
105. Confessions of a Co-Ed,1931,1h 15m,,5.5,169,,"A young college student gets pregnant by the man she loves, but circumstances prevent their marrying, so she marries a classmate she doesn't love. Soon, however, her lover returns, and she finds herself in a dilemma as to who to choose.",https://www.imdb.com/title/tt0021758/?ref_=sr_i_105
106. Tonight or Never,1931,1h 20m,,6.5,1.9K,,"A young opera singer finds her career stalled because of her cold and passionless performances, until she finds romance with a handsome admirer.",https://www.imdb.com/title/tt0022489/?ref_=sr_i_106
107. Rango,1931,1h 6m,,5.5,38,,"The frame story is narrated by a white father to his son. He explains that man's closest relative in nature is the orangutan, which translates literally as ""man of the forest."" He then tells the story of Ali and his son Bin, natives of Sumatra, who hunt in a jungle village. Ali wants to shoot a tiger, but the orangutans Tua and his baby Rango get in the way, and Rango is almost grabbed by the tiger. While Ali prepares a tiger trap, the orangutans enter Ali's hut and feast on the stored goods. Dozens of orangutans join them, ransacking the hut. When Ali and Bin return to discover the havoc, Ali captures Rango and puts him on a chain. Later, Ali saves Tua from a black panther. In the night, a tiger enters the camp, and Rango warns Bin in time for him to shoot and scare the tiger away. At dawn, Tua comes for Rango and eats in the hut, while Bin tends the water buffaloes. After the tiger kills a deer, the orangutans scream warnings to each other and flee. Two male tigers approach and chase Bin, Rango and Tua. The tiger kills Rango, but the water buffalo fights the tiger and kills him.",https://www.imdb.com/title/tt0173105/?ref_=sr_i_107
"108. Hyppolit, the Butler",1931,1h 12m,,7.7,1.9K,,"A butler changes the life of a nouveau-riche entrepreneur's life, while his daughter falls in love with the company's manager instead of a suitor chosen for her.",https://www.imdb.com/title/tt0021985/?ref_=sr_i_108
109. The Vice Squad,1931,1h 21m,,6.6,164,,A diplomat is blackmailed by crooked vice cops into helping them frame prostitutes.,https://www.imdb.com/title/tt0022536/?ref_=sr_i_109
110. Black Coffee,1931,1h 18m,,6.3,34,,"A famous but hated scientist, Sir Claude Amory, is killed during a party and some of his valuable papers are missing. Poirot rapidly determines the cause of death and the motive, then narrows down the suspects to the most likely culprit.",https://www.imdb.com/title/tt0021669/?ref_=sr_i_110
111. Daddy Long Legs,1931,1h 20m,Approved,5.9,185,,"Wealthy Jervis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.",https://www.imdb.com/title/tt0021775/?ref_=sr_i_111
112. Sidewalks of New York,1931,1h 14m,Passed,5.7,683,,A dim-witted slumlord tries to reform a gang of urban boys (and impress an attractive young woman) by transforming their rough neighborhood into a more decent place.,https://www.imdb.com/title/tt0022382/?ref_=sr_i_112
113. The Squaw Man,1931,1h 47m,Passed,6.3,447,,"Henry, Earl of Kerhill has inherited his family's title and wealth while his cousin James Wingate is forced to survive as a relatively low-ranking military officer. Wingate is in love with Henry's wife Lady Diana Kerhill, but his love is unfulfilled despite a mutual affection between them. When Henry embezzles the regiment's charitable fund, Wingate takes the blame in order to protect his family's name and to avoid implicating Lady Diana in the scandal. Wingate migrates to the United States and takes over the ownership of a a ranch in Montana. Wingate starts a feud with the local bootlegger Cash Hawkins over a land dispute, and he also has to face a corrupt sheriff working for Hawkins. The Native American woman Naturich (who is in love with Wingate) saves Wingate's life twice and personally kills Hawkins. Wingate marries Naturich and has a son with her. A few years later, Henry is mortally wounded in a hunting accident. He clears Wingate's name with a deathbed confession of his old crime. Lady Diana and her friend Sir John Applegate track down Wingate to Montana and inform him that he can safely return to the United Kingdom. Wingate decides to send his son to England, where he can attend the finest schools and eventually inherit the earldom. Naturich is miserable that her son is taken from her against her wishes, and shortly after learns that the sheriff finally has enough evidence to arrest her for Hawkins' murder. She commits suicide while holding a hand-crafted wooden horse which she had created for her beloved son. The story ends with Wingate holding his wife's body in her final moments.",https://www.imdb.com/title/tt0022428/?ref_=sr_i_113
114. The Struggle,1931,1h 27m,Approved,5.9,407,,A young couple's marriage is jeopardized by the husband's descent into alcoholism.,https://www.imdb.com/title/tt0022440/?ref_=sr_i_114
115. The Theft of the Mona Lisa,1931,1h 29m,,6.5,92,,A painter working at the Louvre is struck by the Mona Lisa. When he meets a girl who he thinks resembles the painting and she wants him to become famous he has the idea of robbing the painting. Based on the 1911 real robbery.,https://www.imdb.com/title/tt0022295/?ref_=sr_i_115
116. 24 Hours,1931,1h 6m,,6.2,369,,"A nightclub singer is carrying on an affair with a married man. When she is found murdered, her lover is suspected of the crime.",https://www.imdb.com/title/tt0021580/?ref_=sr_i_116
