Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
35. The Merry Widow,1934,1h 39m,Passed,7.1,3.6K,,"When a small kingdom's main taxpayer leaves for Paris, its king dispatches a dashing count to win back her allegiance.",https://www.imdb.com/title/tt0025493/?ref_=sr_i_35
36. Sadie McKee,1934,1h 33m,Approved,6.9,2K,,"A working girl's fortunes improve when she marries into money, but happiness is not so easily won.",https://www.imdb.com/title/tt0025740/?ref_=sr_i_36
37. Death Takes a Holiday,1934,1h 19m,Approved,6.9,2.7K,53,"The Grim Reaper takes the form of a Prince in an attempt to relate to humans and, along the way, also learns what it is to love.",https://www.imdb.com/title/tt0025037/?ref_=sr_i_37
38. Treasure Island,1934,1h 50m,Approved,7.1,3.6K,,Young Jim Hawkins is torn between his loyalty to his benefactors and his affection for lovable rogue Long John Silver in their struggle to recover a buried pirate treasure.,https://www.imdb.com/title/tt0025907/?ref_=sr_i_38
39. The Ghost Walks,1934,1h 9m,Approved,5.6,745,,"During a stormy night at an old dark mansion, people who claim to see ghosts roaming the halls are later found murdered.",https://www.imdb.com/title/tt0025169/?ref_=sr_i_39
40. It's a Gift,1934,1h 8m,Approved,7.0,6.1K,,"A henpecked New Jersey grocer makes plans to move to California to grow oranges, despite the resistance of his overbearing wife.",https://www.imdb.com/title/tt0025318/?ref_=sr_i_40
41. Romance in Manhattan,1934,1h 17m,Approved,6.8,980,,"Rejected as an immigrant because he doesn't have the required $200, a Czech immigrant jumps ship and is befriended by a chorus girl and becomes a taxi driver.",https://www.imdb.com/title/tt0025731/?ref_=sr_i_41
42. Sex Madness,1934,57m,Not Rated,2.9,1.1K,,"This exploitation film belongs to the social guidance genre of quasi-documentary narratives, which exhort young adults to follow particular moral and social prescriptions related to sexuality and drug use.",https://www.imdb.com/title/tt0147467/?ref_=sr_i_42
43. The Big Shakedown,1934,1h 4m,Not Rated,6.2,1.2K,,"Racketeers flood the market with counterfeit cosmetics and drugs, causing some tragedies.",https://www.imdb.com/title/tt0024890/?ref_=sr_i_43
44. Bad Seed,1934,1h 17m,,6.1,1.3K,,"After his father sells his car, Henri ""borrows"" a stranger's car in order to make a date with a young woman. This act sees him fall foul of a gang of car thieves but after some discussion he joins their gang.",https://www.imdb.com/title/tt0025480/?ref_=sr_i_44
45. Dames,1934,1h 31m,Approved,7.0,2.7K,,"A multimillionaire decides to boycott ""filthy"" forms of entertainment such as Broadway shows.",https://www.imdb.com/title/tt0025028/?ref_=sr_i_45
46. British Agent,1934,1h 20m,Approved,6.1,831,,"It's 1917. In Russia, the Communist revolution is in full swing. Stephen 'Steve' Locke is a British agent in Russia. The main task of Steve is to prevent the Bolsheviks, led by Joseph Stalin, to sign in Petrograd a separate treaty with the Germans. Germany had been at war with its neighbors. Steve has to deal with Elena Moura, the attractive secretary of Lenin and spy too. Steve falls in love with Elena.",https://www.imdb.com/title/tt0024915/?ref_=sr_i_46
47. Midnight,1934,1h 16m,Passed,5.6,1.4K,,"The foreman of a jury asks questions that send a woman to the electric chair for a murder committed in the heat of passion. On the night of the execution, his actions come back to haunt him.",https://www.imdb.com/title/tt0025499/?ref_=sr_i_47
48. Bright Eyes,1934,1h 25m,PG,7.2,2.7K,,"An orphaned girl is taken in by a snobbish family at the insistence of their rich, crotchety uncle, even as her devoted aviator godfather fights for custody.",https://www.imdb.com/title/tt0024914/?ref_=sr_i_48
49. Double Door,1934,1h 15m,,6.8,602,,"Wealthy Victoria manipulates family against new sister-in-law Anne. Can Rip pull away from his family for the sake of his marriage, or will he let his mother control him and lose his wife and any hope for independence?",https://www.imdb.com/title/tt0025064/?ref_=sr_i_49
50. Anne of Green Gables,1934,1h 18m,Approved,7.0,1.6K,,A romance-minded teenage girl is adopted by a pair of elderly siblings in turn-of-the-century Canada.,https://www.imdb.com/title/tt0024831/?ref_=sr_i_50
51. Les Misérables,1934,4h 41m,Not Rated,8.3,2.2K,,"The lives of numerous people over the course of 20 years in 19th century France, weaved together by the story of an ex-convict named Jean Valjean on the run from an obsessive police inspector, who pursues him for only a minor offense.",https://www.imdb.com/title/tt0025509/?ref_=sr_i_51
52. The Third Sex,1934,59m,,4.9,33,,"An exploitation film about homosexuality. The film is believed to be lost. Elinor Gordon, who was frightened sexually by a man while an infant, confides in her psychoanalyst that she is contemplating yielding to the advances of her overly attentive and affectionate female roommate, Bobby Allen. The psychoanalyst advises the woman to dispossess her roommate, who works in the same law office as she, and to marry a football player. After the young woman rebuffs her roommate, she accompanies her lawyer employer, Dave Warren, to the country home of the firm's senior partner, John Grant. While Elinor falls in love with Dave, the senior partner's socialite daughter, Judy, yearns for Paul, an artist, who, unknown to her, is a homosexual.",https://www.imdb.com/title/tt0053353/?ref_=sr_i_52
53. A Story of Floating Weeds,1934,1h 26m,Not Rated,7.6,3.8K,,A kabuki actor's mistress hatches a jealous plot to bring down her lover's son.,https://www.imdb.com/title/tt0025929/?ref_=sr_i_53
54. Man of Aran,1934,1h 16m,Approved,7.1,2.5K,,"In this blend of documentary and fictional narrative from pioneering filmmaker Robert Flaherty, the everyday trials of life on Ireland's unforgiving Aran Islands are captured with attention to naturalistic beauty and historical detail.",https://www.imdb.com/title/tt0025456/?ref_=sr_i_54
55. The Barretts of Wimpole Street,1934,1h 49m,Passed,6.9,2.4K,,"Elizabeth Barrett's tyrannical father has forbidden any of his family to marry. Nevertheless, Elizabeth falls in love with the poet Robert Browning.",https://www.imdb.com/title/tt0024865/?ref_=sr_i_55
56. The Westerner,1934,58m,Approved,6.6,61,,"Tim Addison buys a ranch which is having cattle rustled. Tim suspects Wallace is the culprit, so Wallace frames Tim and has his stooge Sheriff arrest him. Escaping jail, Tim needs proof against Wallace and he and Joe Allen find the answer.",https://www.imdb.com/title/tt0128838/?ref_=sr_i_56
57. The Man Who Reclaimed His Head,1934,1h 22m,Approved,6.7,239,,"A brilliant but impoverished writer, who is a pacifist, goes to work for a publisher and writes anti-war editorials. When he discovers that the publisher has betrayed him and is in league with munitions manufacturers to make money off of war, he goes insane.",https://www.imdb.com/title/tt0025453/?ref_=sr_i_57
58. Spitfire,1934,1h 27m,Approved,5.4,971,,A story about a savage girl in an American outback who is suspected of witchcraft.,https://www.imdb.com/title/tt0025822/?ref_=sr_i_58
59. Judge Priest,1934,1h 20m,Approved,6.2,2.8K,,"Judge Priest, a proud Confederate veteran, uses common sense and considerable humanity to dispense justice in a small town in the Post-Bellum Kentucky.",https://www.imdb.com/title/tt0025335/?ref_=sr_i_59
60. The Path of Glory,1934,1h 8m,,8.0,44,,,https://www.imdb.com/title/tt0025635/?ref_=sr_i_60
61. The Lawless Frontier,1934,59m,Approved,5.1,1.2K,,"Mexican outlaw Zanti killed John Tobin's parents. John teams up with Dusty, also hurt by Zanti, to get the bad guy.",https://www.imdb.com/title/tt0025373/?ref_=sr_i_61
62. The Painted Veil,1934,1h 25m,Approved,6.5,1.9K,,"A wife neglected by her husband, a medical researcher in China, falls in love with a dashing diplomatic attaché.",https://www.imdb.com/title/tt0025617/?ref_=sr_i_62
63. Murder at the Vanities,1934,1h 29m,Passed,6.5,1.1K,,"A homicide detective with an eye for the ladies, investigating a murder in Earl Carroll's Vanities, allows the music revue to continue during the investigation.",https://www.imdb.com/title/tt0025529/?ref_=sr_i_63
64. Mandalay,1934,1h 5m,Passed,6.6,1.3K,,"Abandoned by her lover, a woman becomes the main ""hostess"" in a decadent nightclub, but tries to put her past behind her on a steamer to Mandalay.",https://www.imdb.com/title/tt0025461/?ref_=sr_i_64
65. Now and Forever,1934,1h 21m,Approved,6.5,1.3K,,"A swindler and his girlfriend take in his young daughter, who has been living with the family of his deceased wife.",https://www.imdb.com/title/tt0025580/?ref_=sr_i_65
66. A Lost Lady,1934,1h 1m,Approved,6.0,682,,"Two days before Marian and Ned are to be married, he is killed by the husband of a woman he was seeing on the side. Marian becomes withdrawn and they send her to the Canadian Rockies for rest. While on a walk, she accidentally falls off a ledge and twists her ankle. She is found and rescued by Dan Forrester and his dog Sandy. He visits Marian every day even though she is still bitter. When it is time to go, he asks her to marry him and she accepts even though she will never love again. Back home in Chicago, Dan dotes on Marian and even builds a house in the country for his 'perfect wife'. Everything is going well until Marian meets a brash young transport owner named Frank. She rejects his advances, but he persists. When Dan leaves on business, Frank entertains her every day and Marian realizes that she may find love again after all.",https://www.imdb.com/title/tt0025422/?ref_=sr_i_66
67. Forsaking All Others,1934,1h 23m,Approved,6.4,1.7K,,"When Mary's fiance elopes with another woman, her friend Jeff seizes his chance with the jilted bride. Her ex returns, forcing a choice between the men.",https://www.imdb.com/title/tt0025132/?ref_=sr_i_67
68. The Little Minister,1934,1h 50m,Approved,6.2,897,,"A young minister in 1840s Scotland falls for a mysterious gypsy girl after she causes a riot. Their love faces obstacles from her hidden identity, village prejudice, and his loyalty to his mother's values.",https://www.imdb.com/title/tt0025409/?ref_=sr_i_68
69. Born to Be Bad,1934,1h 2m,Approved,6.1,1.4K,,An immoral mother blackmails a wealthy businessman after he accidentally hits her delinquent son with his truck.,https://www.imdb.com/title/tt0024906/?ref_=sr_i_69
70. Maniac,1934,51m,Not Rated,3.7,2.9K,,A former vaudevillian gifted at impersonation assists a mad scientist in reanimating corpses and soon goes mad himself.,https://www.imdb.com/title/tt0025465/?ref_=sr_i_70
71. Hollywood Party,1934,1h 8m,Approved,5.9,1.2K,,"Jimmy Durante's movie star Schnarzan faces competition when Baron Munchausen arrives with real man-eating lions. Durante hosts a party to use the lions in his next film, but his rival tries to buy the lions first, leading to a conflict.",https://www.imdb.com/title/tt0025263/?ref_=sr_i_71
72. Wonder Bar,1934,1h 24m,Passed,6.4,801,,"Harry and Inez are dance partners at Wonder Bar. Inez loves Harry, but he's in love with Liane, a wealthy businessman's wife.",https://www.imdb.com/title/tt0026007/?ref_=sr_i_72
73. Zou Zou,1934,1h 32m,Not Rated,6.3,755,,Zou Zou tries to help her childhood friend prove his innocence after he's accused of murder.,https://www.imdb.com/title/tt0026023/?ref_=sr_i_73
74. Jimmy the Gent,1934,1h 7m,Passed,6.6,2.2K,,"An unpolished racketeer, whose racket is finding heirs for unclaimed fortunes, affects ethics and tea-drinking manners to win back the sweetheart who now works for his seemingly upright competitor.",https://www.imdb.com/title/tt0025330/?ref_=sr_i_74
75. The Case of the Howling Dog,1934,1h 14m,Approved,6.9,1.2K,,An agitated and desperate man spares no expense in insisting that Mason represent him against a neighbor's howling dog and act as executor of his will.,https://www.imdb.com/title/tt0024958/?ref_=sr_i_75
76. The Wedding of Palo,1934,1h 19m,Not Rated,6.2,117,,The story tells of two Greenlandic men who are competing for the love of one woman.,https://www.imdb.com/title/tt0024203/?ref_=sr_i_76
77. X3X,1934,,,,,,,https://www.imdb.com/title/tt0791601/?ref_=sr_i_77
78. Bulldog Drummond Strikes Back,1934,1h 23m,Approved,6.8,526,,"Algy, Bulldog Drummond's right-hand-man, is getting married. Bulldog attends; on the way home, in the fog, he enters the (apparently deserted) mansion of Prince Achmed in search of a phone. He finds none, but he does find a body - which disappears when he summons a bobby. Bodies keep disappearing as Drummond keeps summoning the authorities, particularly his long-suffering upstairs neighbor, Captain Nielsen; the ever faithful Algy also finds his wedding night disrupted by, among other things, some emergency code-breaking. And of course, there's a beautiful woman (there's always a beautiful woman in the case), Lola, who turns out to be the daughter of the dead man who started all this.",https://www.imdb.com/title/tt0024932/?ref_=sr_i_78
79. Fog Over Frisco,1934,1h 8m,Approved,6.5,2K,,"The lifestyles of Arlene and Valkyr Bradford, half-sisters from a respected San Francisco family, diverge markedly as Arlene takes up with criminals.",https://www.imdb.com/title/tt0025129/?ref_=sr_i_79
80. The Secret Bride,1934,1h 4m,Approved,6.1,830,,"A governor's daughter and state attorney secretly marry amid corruption allegations. As political schemes unfold and true identities emerge, they face choosing between the governor's career and saving a life.",https://www.imdb.com/title/tt0026973/?ref_=sr_i_80
81. Kid Millions,1934,1h 30m,Approved,6.6,655,,"A musical comedy about a Brooklyn boy (Eddie Cantor) who inherits a fortune from his archaeologist father, but must go to Egypt to claim it.",https://www.imdb.com/title/tt0025347/?ref_=sr_i_81
82. Charlie Chan in London,1934,1h 19m,Approved,6.9,2.3K,,"Charlie visits a wealthy country home in England. Suspects in the murder range from a housekeeper, to a stableman, to a lawyer.",https://www.imdb.com/title/tt0024968/?ref_=sr_i_82
83. Black Moon,1934,1h 8m,Approved,5.9,1K,,"Young girl escapes voodoo sacrifice of parents on tropical island. Years later, compelled to return with family. Locals revere her as voodoo goddess, driving her insane, leading to family's demise.",https://www.imdb.com/title/tt0024895/?ref_=sr_i_83
84. Moulin Rouge,1934,1h 10m,Approved,6.3,214,,"A singer marries a famous composer, and after a while she gets the itch to go back on the stage. However, her husband won't let her. When she hears that a popular French singer named ""Raquel"" is coming to New York, she decides to go to Raquel with a plan--unbeknownst to her husband, ""Raquel"" is actually her sister, and her plan is for them to switch places so she can fulfill her dream of going back on the stage. However, things don't go quite as planned.",https://www.imdb.com/title/tt0025520/?ref_=sr_i_84
"85. Baby, Take a Bow",1934,1h 16m,PG,6.4,1.1K,,"Eddie Ellison is an ex-con who spent time in Sing-Sing prison. Kay marries him as soon as he serves his time. Five years later, Eddie and his ex-convict buddy Larry, have both gone straight, and Eddie and Kay have a beautiful little daughter named Shirley. However, Welch has kept a close eye on them for years. He believes in ""once a criminal, always a criminal."" When Eddie's employer's wife's pearls go missing, it comes out that Eddie and Larry both spent time in prison, and they're fired. Welch suspects that Eddie and Larry have something to do with the theft of the pearls. Will Welch prove that Eddie and Larry had something to do with the theft, or will the truth prevail?",https://www.imdb.com/title/tt0024854/?ref_=sr_i_85
86. The Private Life of Don Juan,1934,1h 29m,Approved,6.3,887,,"After having faked his own death and escaped Seville, aging lothario Don Juan returns, only to find that he has been promptly forgotten; perhaps a raven-haired beauty can coax him back into business.",https://www.imdb.com/title/tt0025681/?ref_=sr_i_86
87. Evelyn Prentice,1934,1h 19m,Approved,6.9,2K,,The neglected wife of a high profile attorney dallies with a unscrupulous womanizer and finds herself involved in blackmail and murder.,https://www.imdb.com/title/tt0025091/?ref_=sr_i_87
88. Belle of the Nineties,1934,1h 13m,Approved,6.3,1.1K,,"Ruby Carter, a nightclub star, moves from St. Louis to New Orleans to escape Tiger Kid. At Ace Lamont's club, she gains fame but faces drama with Ace's ex Molly. A jewel theft and fixed fight lead to confrontations.",https://www.imdb.com/title/tt0024873/?ref_=sr_i_88
89. The 9th Guest,1934,1h 5m,Passed,6.7,861,,"Eight people are invited to dinner in a fashionable penthouse apartment. After they are wined and dined, a voice on the radio informs them that they will be murdered unless they manage to outwit the ninth guest: Death.",https://www.imdb.com/title/tt0025566/?ref_=sr_i_89
90. Broadway Bill,1934,1h 44m,G,6.6,1.3K,,"A runaway heiress and her sister's husband join forces to race the latter's fast horse, Broadway Bill.",https://www.imdb.com/title/tt0024916/?ref_=sr_i_90
91. Our Daily Bread,1934,1h 20m,Approved,7.0,2.4K,,A group of down-on-their-luck workers combine their abilities to make a Gallafentian-style commune... and bread!,https://www.imdb.com/title/tt0025610/?ref_=sr_i_91
92. Chained,1934,1h 16m,Approved,6.3,1.2K,,A mistress of one man has a shipboard romance with another and is torn between both men.,https://www.imdb.com/title/tt0024963/?ref_=sr_i_92
93. Fashions of 1934,1934,1h 18m,Approved,6.6,2.2K,,"When the Manhattan investment firm of Sherwood Nash goes broke, he joins forces with his partner Snap and fashion designer Lynn Mason to provide discount shops with cheap copies of Paris couture dresses.",https://www.imdb.com/title/tt0025101/?ref_=sr_i_93
94. The Mysterious Mr. Wong,1934,1h 3m,Approved,4.7,943,,"Mr. Wong stops at nothing to gain the possession of 12 coins of Confucius, which will bring him great power.",https://www.imdb.com/title/tt0026755/?ref_=sr_i_94
95. Liliom,1934,1h 58m,Approved,6.8,1.3K,,"Liliom is a swaggering carnival barker who falls in love with a chambermaid and sets up house-keeping with her. He fails to provide for her, however, and continues his easy way of living.",https://www.imdb.com/title/tt0025397/?ref_=sr_i_95
96. Thirty Day Princess,1934,1h 14m,Approved,6.7,1.4K,,"A European princess arrives in New York City to secure a much-needed loan for her country. She contracts the mumps, and an actress who looks exactly like her is hired to impersonate her.",https://www.imdb.com/title/tt0025880/?ref_=sr_i_96
97. Chapaev,1934,1h 33m,,7.0,1.6K,,"This film is based on the book about Vasili Ivanovich Chapaev (1887 - 1919) who was in real life the Commander of the 25th Division of the Red Army. Chapaev is an uneducated peasant and a decorated hero in the World War I and later in the Russian Civil War, that followed the Russian revolution. This man of action is fighting on the side of the poor people. His troops consist of peasants, just like him. Unable to write, he can brilliantly demonstrate various battle tactics by moving potatoes on the table. He is street smart. He never lost a battle against the experienced Generals of the Tzar's Army.",https://www.imdb.com/title/tt0024966/?ref_=sr_i_97
98. Stand Up and Cheer!,1934,1h 8m,PG,5.4,612,,"A little girl's (Shirley Temple) toe-tapping musical numbers uplift the nation during the Depression in this charming classic that includes Temple's rendition of ""Baby Take a Bow.",https://www.imdb.com/title/tt0025829/?ref_=sr_i_98
99. Vagabond Violinist,1934,1h 2m,,5.7,131,,Paul Verlaine is a struggling composer whose assistant Germaine is secretly in love with him. Starring John Garrick and Merle Oberon.,https://www.imdb.com/title/tt0024917/?ref_=sr_i_99
100. The Scarlet Letter,1934,1h 9m,G,5.4,562,,"In 17th-century Massachusetts, a young woman is forced to wear a scarlet ""A"" on her dress for bearing an out-of-wedlock daughter.",https://www.imdb.com/title/tt0025747/?ref_=sr_i_100
"101. Hips, Hips, Hooray!",1934,1h 8m,Passed,6.3,644,,Two salesmen try to market a flavored lipstick.,https://www.imdb.com/title/tt0025254/?ref_=sr_i_101
"102. Father Brown, Detective",1934,1h 8m,Unrated,6.0,125,,Father Brown is trying to stop a known theft taking 10 diamonds and showing he is wrong in the eyes of god.,https://www.imdb.com/title/tt0026341/?ref_=sr_i_102
103. The Rise of Catherine the Great,1934,1h 35m,Not Rated,6.3,855,,"A beautiful German princess marries the heir to the Russian throne and befriends his wise aunt, the Empress Elizabeth.",https://www.imdb.com/title/tt0024962/?ref_=sr_i_103
104. The Secret of the Loch,1934,1h 12m,,5.2,201,,"A batty Scottish professor attempts to prove the existence of the Loch Ness Monster, but everyone thinks he's crazy. Meanwhile, a foolish young reporter attempts to get a scoop on the story.",https://www.imdb.com/title/tt0025759/?ref_=sr_i_104
105. The Richest Girl in the World,1934,1h 16m,Approved,6.3,1.1K,,An heiress switches places with her secretary in order to find a man who will love her for who she is and not for her money.,https://www.imdb.com/title/tt0025718/?ref_=sr_i_105
106. Lord Edgware Dies,1934,1h 20m,,5.9,181,,"A talented American actress enlists the help of the famed Belgian detective, Hercule Poirot, to negotiate a divorce from her husband, Lord Edgware, only to find him the next day stabbed to death in his library. Who would want him dead?",https://www.imdb.com/title/tt0025419/?ref_=sr_i_106
107. El fantasma del convento,1934,1h 25m,,6.9,618,,"Three friends get lost in a forest and are led to an old convent by a monk. They experience personality shifts, with Cristina trying to seduce Alfonso, mirroring an old tale. Alfonso ends up jailed as dark events unfold.",https://www.imdb.com/title/tt0025100/?ref_=sr_i_107
108. Music in the Air,1934,1h 25m,Approved,5.9,1.1K,,Constantly quarreling couple decide to try the jealousy angle when a naive young couple comes along.,https://www.imdb.com/title/tt0025536/?ref_=sr_i_108
109. Wagon Wheels,1934,56m,Approved,5.7,377,,In 1844 scout Clint Belmet and his two sidekicks guide a wagon train to the newly opened Oregon territory despite hardships and Indian attack.,https://www.imdb.com/title/tt0025954/?ref_=sr_i_109
110. The Silver Streak,1934,1h 12m,Approved,6.5,258,,The crew of the Pioneer Zephyr diesel train has only a few hours to deliver an iron lung to an injured man at the Boulder Dam construction site.,https://www.imdb.com/title/tt0027000/?ref_=sr_i_110
