link,title,status,attempt_count,last_error,last_attempted_at,completed_at
https://www.imdb.com/title/tt0025316/?ref_=sr_i_1,1. It Happened One Night,completed,1,,2026-07-29T23:15:43+00:00,2026-07-29T23:15:58+00:00
https://www.imdb.com/title/tt0024894/?ref_=sr_i_2,2. The Black Cat,completed,1,,2026-07-29T23:15:58+00:00,2026-07-29T23:16:13+00:00
https://www.imdb.com/title/tt0025452/?ref_=sr_i_3,3. The Man Who Knew Too Much,completed,1,,2026-07-29T23:16:13+00:00,2026-07-29T23:16:26+00:00
https://www.imdb.com/title/tt0025878/?ref_=sr_i_4,4. The Thin Man,completed,1,,2026-07-29T23:16:26+00:00,2026-07-29T23:16:39+00:00
https://www.imdb.com/title/tt0025862/?ref_=sr_i_5,5. Tarzan and His Mate,completed,1,,2026-07-29T23:16:39+00:00,2026-07-29T23:16:53+00:00
https://www.imdb.com/title/tt0025586/?ref_=sr_i_6,6. Of Human Bondage,completed,1,,2026-07-29T23:16:53+00:00,2026-07-29T23:17:06+00:00
https://www.imdb.com/title/tt0024844/?ref_=sr_i_7,7. L'Atalante,completed,1,,2026-07-29T23:17:06+00:00,2026-07-29T23:17:19+00:00
https://www.imdb.com/title/tt0025423/?ref_=sr_i_8,8. The Lost Patrol,completed,1,,2026-07-29T23:17:19+00:00,2026-07-29T23:17:32+00:00
https://www.imdb.com/title/tt0025351/?ref_=sr_i_9,9. Kiss and Make-Up,completed,1,,2026-07-29T23:17:32+00:00,2026-07-29T23:17:46+00:00
https://www.imdb.com/title/tt0025062/?ref_=sr_i_10,10. Two Monks,completed,1,,2026-07-29T23:17:46+00:00,2026-07-29T23:17:58+00:00
https://www.imdb.com/title/tt0025455/?ref_=sr_i_11,11. The Man from Utah,completed,1,,2026-07-29T23:17:58+00:00,2026-07-29T23:18:10+00:00
https://www.imdb.com/title/tt0025410/?ref_=sr_i_12,12. Little Miss Marker,completed,1,,2026-07-29T23:18:10+00:00,2026-07-29T23:18:23+00:00
https://www.imdb.com/title/tt0025004/?ref_=sr_i_13,13. The Count of Monte Cristo,completed,1,,2026-07-29T23:18:23+00:00,2026-07-29T23:18:38+00:00
https://www.imdb.com/title/tt0025301/?ref_=sr_i_14,14. Imitation of Life,completed,1,,2026-07-29T23:18:38+00:00,2026-07-29T23:18:50+00:00
https://www.imdb.com/title/tt0195256/?ref_=sr_i_15,15. The Goddess,completed,1,,2026-07-29T23:18:50+00:00,2026-07-29T23:19:02+00:00
https://www.imdb.com/title/tt0024902/?ref_=sr_i_16,16. Blue Steel,completed,1,,2026-07-29T23:19:02+00:00,2026-07-29T23:19:16+00:00
https://www.imdb.com/title/tt0025440/?ref_=sr_i_17,17. The Lucky Texan,completed,1,,2026-07-29T23:19:16+00:00,2026-07-29T23:19:28+00:00
https://www.imdb.com/title/tt0024747/?ref_=sr_i_18,18. Strauss' Great Waltz,completed,1,,2026-07-29T23:19:28+00:00,2026-07-29T23:19:43+00:00
https://www.imdb.com/title/tt0025903/?ref_=sr_i_19,19. The Trail Beyond,completed,1,,2026-07-29T23:19:43+00:00,2026-07-29T23:19:56+00:00
https://www.imdb.com/title/tt0025830/?ref_=sr_i_20,20. The Star Packer,completed,1,,2026-07-29T23:19:56+00:00,2026-07-29T23:20:08+00:00
https://www.imdb.com/title/tt0024805/?ref_=sr_i_21,21. 'Neath the Arizona Skies,completed,1,,2026-07-29T23:20:08+00:00,2026-07-29T23:20:21+00:00
https://www.imdb.com/title/tt0025969/?ref_=sr_i_22,22. West of the Divide,completed,1,,2026-07-29T23:20:21+00:00,2026-07-29T23:20:33+00:00
https://www.imdb.com/title/tt0025699/?ref_=sr_i_23,23. Randy Rides Alone,completed,1,,2026-07-29T23:20:33+00:00,2026-07-29T23:20:46+00:00
https://www.imdb.com/title/tt0025876/?ref_=sr_i_24,24. There's Always Tomorrow,completed,1,,2026-07-29T23:20:46+00:00,2026-07-29T23:20:59+00:00
https://www.imdb.com/title/tt0025164/?ref_=sr_i_25,25. The Gay Divorcee,completed,1,,2026-07-29T23:20:59+00:00,2026-07-29T23:21:14+00:00
