link,title,status,attempt_count,last_error,last_attempted_at,completed_at
https://www.imdb.com/title/tt0032910/?ref_=sr_i_1,1. Pinocchio,completed,1,,2026-07-31T01:50:36+00:00,2026-07-31T01:50:49+00:00
https://www.imdb.com/title/tt0032455/?ref_=sr_i_2,2. Fantasia,completed,1,,2026-07-31T01:50:49+00:00,2026-07-31T01:51:02+00:00
https://www.imdb.com/title/tt0032904/?ref_=sr_i_3,3. The Philadelphia Story,completed,1,,2026-07-31T01:51:02+00:00,2026-07-31T01:51:15+00:00
https://www.imdb.com/title/tt0032384/?ref_=sr_i_4,4. From Mayerling to Sarajevo,completed,1,,2026-07-31T01:51:15+00:00,2026-07-31T01:51:27+00:00
https://www.imdb.com/title/tt0032553/?ref_=sr_i_5,5. The Great Dictator,completed,1,,2026-07-31T01:51:27+00:00,2026-07-31T01:51:40+00:00
https://www.imdb.com/title/tt0032976/?ref_=sr_i_6,6. Rebecca,completed,1,,2026-07-31T01:51:40+00:00,2026-07-31T01:51:53+00:00
https://www.imdb.com/title/tt0032551/?ref_=sr_i_7,7. The Grapes of Wrath,completed,1,,2026-07-31T01:51:53+00:00,2026-07-31T01:52:06+00:00
https://www.imdb.com/title/tt0032599/?ref_=sr_i_8,8. His Girl Friday,completed,1,,2026-07-31T01:52:06+00:00,2026-07-31T01:52:19+00:00
https://www.imdb.com/title/tt0032484/?ref_=sr_i_9,9. Foreign Correspondent,completed,1,,2026-07-31T01:52:19+00:00,2026-07-31T01:52:32+00:00
https://www.imdb.com/title/tt0033045/?ref_=sr_i_10,10. The Shop Around the Corner,completed,1,,2026-07-31T01:52:32+00:00,2026-07-31T01:52:48+00:00
https://www.imdb.com/title/tt0032416/?ref_=sr_i_11,11. Dr. Kildare's Strange Case,completed,1,,2026-07-31T01:52:48+00:00,2026-07-31T01:52:59+00:00
https://www.imdb.com/title/tt0033253/?ref_=sr_i_12,12. The Westerner,completed,1,,2026-07-31T01:52:59+00:00,2026-07-31T01:53:12+00:00
https://www.imdb.com/title/tt0033238/?ref_=sr_i_13,13. Waterloo Bridge,completed,1,,2026-07-31T01:53:12+00:00,2026-07-31T01:53:24+00:00
https://www.imdb.com/title/tt0033152/?ref_=sr_i_14,14. The Thief of Bagdad,completed,1,,2026-07-31T01:53:24+00:00,2026-07-31T01:53:36+00:00
https://www.imdb.com/title/tt0033028/?ref_=sr_i_15,15. The Sea Hawk,completed,1,,2026-07-31T01:53:36+00:00,2026-07-31T01:53:49+00:00
https://www.imdb.com/title/tt0033107/?ref_=sr_i_16,16. Stranger on the Third Floor,completed,1,,2026-07-31T01:53:49+00:00,2026-07-31T01:54:01+00:00
https://www.imdb.com/title/tt0032728/?ref_=sr_i_17,17. The Long Voyage Home,completed,1,,2026-07-31T01:54:01+00:00,2026-07-31T01:54:14+00:00
