Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
29. Blondie Meets the Boss,1939,1h 15m,Approved,6.7,440,,Blondie takes over Dagwood's job while he goes off on a fishing trip.,https://www.imdb.com/title/tt0031107/?ref_=sr_i_29
30. The Night Riders,1939,56m,Approved,5.7,487,,"Talbot uses a phony land grant to rule thirteen million acres, taxing everyone heavily and evicting those who won't pay. The Three Mesquiteers becomes mysterious ""night riders"" to fight this evil.",https://www.imdb.com/title/tt0031722/?ref_=sr_i_30
31. I grandi magazzini,1939,1h 25m,,6.5,252,,"In a fit of jealousy, store clerk Assia Norris walks out on her boyfriend and heads for a vacation in the Alps, but not before ""borrowing"" a high-priced ski wardrobe.",https://www.imdb.com/title/tt0031391/?ref_=sr_i_31
32. The Star Maker,1939,1h 34m,Approved,6.2,121,,"This is a film based on the life of Gus Edwards, a well-known vaudeville composer, entertainer and producer.",https://www.imdb.com/title/tt0031974/?ref_=sr_i_32
33. The Hound of the Baskervilles,1939,1h 20m,Approved,7.4,13K,,"Sherlock Holmes and Dr Watson investigate the legend of a supernatural hound, a beast that may be stalking a young heir on the fog-shrouded moorland that makes up his estate.",https://www.imdb.com/title/tt0031448/?ref_=sr_i_33
34. Dodge City,1939,1h 44m,Approved,7.1,6.4K,,A Texas cattle agent witnesses firsthand the brutal lawlessness of Dodge City and takes the job of sheriff to clean the town up.,https://www.imdb.com/title/tt0031235/?ref_=sr_i_34
35. The Roaring Twenties,1939,1h 46m,Approved,7.9,18K,80,Three men attempt to make a living in Prohibitionist America after returning home from fighting together in World War I.,https://www.imdb.com/title/tt0031867/?ref_=sr_i_35
36. The Hunchback of Notre Dame,1939,1h 56m,Approved,7.8,13K,,"In 15th-century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.",https://www.imdb.com/title/tt0031455/?ref_=sr_i_36
37. The Little Princess,1939,1h 33m,G,7.2,7.3K,,"A little girl is left by her father in an exclusive seminary for girls while he fights in the Second Boer War. Later, after he is presumed dead, she is forced to become a servant.",https://www.imdb.com/title/tt0031580/?ref_=sr_i_37
38. Made for Each Other,1939,1h 32m,Approved,6.3,4.6K,,"While on a business trip, an ambitious young lawyer meets and immediately falls in love with a stranger. They wed the following day, and tragedy soon strikes.",https://www.imdb.com/title/tt0031602/?ref_=sr_i_38
39. Gunga Din,1939,1h 57m,Approved,7.2,14K,,"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",https://www.imdb.com/title/tt0031398/?ref_=sr_i_39
40. The Secret of Dr. Kildare,1939,1h 24m,Approved,6.4,592,,"Dr. Gillespie's cancer worsens. To make him rest, Kildare refuses to assist him on a study, instead taking a case of hysterical blindness in a millionaire's daughter who could help the hospital financially.",https://www.imdb.com/title/tt0031909/?ref_=sr_i_40
41. Drums Along the Mohawk,1939,1h 44m,Approved,7.0,7.5K,,"After leaving a life of luxury, newlyweds Gil and Lana Martin settle on a farm on the New York frontier, only to be caught in the crossfire of Loyalists and Native Americans as the Revolutionary War begins.",https://www.imdb.com/title/tt0031252/?ref_=sr_i_41
42. Midnight,1939,1h 34m,Approved,7.8,6.5K,79,"A chorus girl stranded in Paris is set up by a millionaire to break up his wife's affair with another man, while being romantically pursued by a cab driver.",https://www.imdb.com/title/tt0031647/?ref_=sr_i_42
43. Blondie Takes a Vacation,1939,1h 9m,Approved,6.8,453,,"Blondie and Dagwood are in charge of operations at a mountain motel. The elderly owners of the establishment are in danger of losing their life savings. Among other things, arson threatens.",https://www.imdb.com/title/tt0031108/?ref_=sr_i_43
44. The Adventures of Sherlock Holmes,1939,1h 25m,Approved,7.2,8.3K,,"The master sleuth hunts his archenemy, Professor Moriarty, who is planning the crime of the century.",https://www.imdb.com/title/tt0031022/?ref_=sr_i_44
45. Young Mr. Lincoln,1939,1h 40m,Approved,7.5,10K,91,A fictionalized account of the early life of the American president as a young lawyer facing his greatest court case.,https://www.imdb.com/title/tt0032155/?ref_=sr_i_45
46. Beau Geste,1939,1h 52m,Approved,7.5,7.1K,69,Three adopted English brothers join the French Foreign Legion in North Africa after one of them steals their adoptive family's famous heirloom sapphire.,https://www.imdb.com/title/tt0031088/?ref_=sr_i_46
47. Calling Dr. Kildare,1939,1h 26m,Approved,6.4,652,,Dr. Kildare treats a gangster and falls for the man's sister.,https://www.imdb.com/title/tt0031133/?ref_=sr_i_47
48. The Four Feathers,1939,2h 9m,Approved,7.4,7.1K,,"A British Army officer resigns, burning his last-day summons to war in the Sudan. Accusing him of cowardice, his girlfriend and three friends give him white feathers. To gain redemption, he shadows his friends to save their lives.",https://www.imdb.com/title/tt0031334/?ref_=sr_i_48
49. Another Thin Man,1939,1h 43m,Approved,7.4,8.9K,63,An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.,https://www.imdb.com/title/tt0031047/?ref_=sr_i_49
50. The Man in the Iron Mask,1939,1h 53m,Approved,7.0,2.3K,,"Despotic King Louis XIV discovers he has a twin brother who has grown up under the tutelage of his foster father, the patriotic musketeer D'Artagnan.",https://www.imdb.com/title/tt0031619/?ref_=sr_i_50
51. Some Like It Hot,1939,1h 5m,Approved,6.5,349,,"Nicky Nelson is a fast-talking sideshow barker with a wax-and-alive concession on Atlantic City's boardwalk. Even with the band of his friend, struggling musician Gene Krupa, playing on the sidewalk to attract the customers, ""The Living Corpse"" and other low-rent acts aren't enough to lure the seen-it-all boardwalk strollers, and the landlord closes the show in lieu of never-paid rent. Nicky, always promoting, goes to Stephen Hanratty, head of the pier's Dance Pavilion, to plug Krupa's band as an attraction, but Hanratty won't even listen to them. But, while there, he meets singer Lily Racquel, who knows he is a phoney but might have the ability to to talk a radio-station manager into giving her an audition. She gives him a ring to help finance the project; he promptly loses it in a crap-game.",https://www.imdb.com/title/tt0031950/?ref_=sr_i_51
52. Jesse James,1939,1h 46m,Approved,7.0,5.5K,,"After railroad agents forcibly evict the James family from their family farm, Jesse and Frank turn to banditry for revenge.",https://www.imdb.com/title/tt0031507/?ref_=sr_i_52
53. The Private Lives of Elizabeth and Essex,1939,1h 46m,Approved,7.0,6.7K,,"A depiction of the love/hate relationship between Queen Elizabeth I and Robert Devereux, the Earl of Essex.",https://www.imdb.com/title/tt0031826/?ref_=sr_i_53
54. Gulliver's Travels,1939,1h 16m,Approved,6.6,5.5K,,A doctor washes ashore on an island inhabited by little people.,https://www.imdb.com/title/tt0031397/?ref_=sr_i_54
55. Golden Boy,1939,1h 39m,Approved,6.8,2.4K,,"A poor young Italian man, who is a virtuoso on the violin, wishes to become a champion boxer to make a fortune for his family. But what is the road to success and happiness, and what is the price?",https://www.imdb.com/title/tt0031377/?ref_=sr_i_55
56. Tower of London,1939,1h 32m,Approved,6.6,2.4K,,"In the 15th century Richard Duke of Gloucester, aided by his club-footed executioner Mord, eliminates those ahead of him in succession to the throne, then occupied by his brother King Edward IV of England.",https://www.imdb.com/title/tt0032049/?ref_=sr_i_56
57. On Borrowed Time,1939,1h 39m,Approved,7.7,2.5K,,"A cantankerous old man takes in his beloved, orphaned grandson, whom he must protect at all costs with the help of an agent of Death and a magical apple tree.",https://www.imdb.com/title/tt0031754/?ref_=sr_i_57
58. The Rains Came,1939,1h 43m,Approved,6.9,2.5K,,"In India, a married British aristocrat is reunited with an old flame, but she truly has her sights set on a handsome surgeon.",https://www.imdb.com/title/tt0031835/?ref_=sr_i_58
59. Poison Pen,1939,1h 6m,Approved,6.6,327,,"A small, sedate British village is shocked when its residents begin receiving hate-filled diatribes, known as ""poison pen letters.""",https://www.imdb.com/title/tt0031804/?ref_=sr_i_59
60. Each Dawn I Die,1939,1h 32m,Approved,7.2,4.2K,,A corrupt D.A. (Thurston Hall) with political ambitions is angered by news stories implicating him in criminal activity and decides to frame the reporter (James Cagney) for manslaughter in order to silence him.,https://www.imdb.com/title/tt0031260/?ref_=sr_i_60
61. The Story of Vernon and Irene Castle,1939,1h 33m,Approved,6.9,3K,67,The story of the dancing team who taught the world to two-step.,https://www.imdb.com/title/tt0031983/?ref_=sr_i_61
62. Union Pacific,1939,2h 15m,Approved,7.0,3.9K,,"In 1862, Central Pacific and Union Pacific Railroads compete westward across the wilderness toward California. A crooked politician tries to stop construction of the transcontinental railroad.",https://www.imdb.com/title/tt0032080/?ref_=sr_i_62
63. The Adventures of Huckleberry Finn,1939,1h 31m,Approved,6.8,1.6K,,"To avoid his abusive father, a rambunctious boy rafts the Mississippi River with a slave, encountering many wild characters.",https://www.imdb.com/title/tt0031020/?ref_=sr_i_63
64. It's a Wonderful World,1939,1h 26m,Approved,6.8,3.8K,,"When a tycoon is accused of murder, the private eye tracking him finds himself roped in as an accessory and attempts to evade police, kidnapping a poetess along the way.",https://www.imdb.com/title/tt0031500/?ref_=sr_i_64
65. The Cat and the Canary,1939,1h 12m,Approved,7.1,4.3K,,"When an eccentric family meets in their uncle's remote, decaying mansion on the tenth anniversary of his death for the reading of his will, murder and madness follow.",https://www.imdb.com/title/tt0031143/?ref_=sr_i_65
66. Buck Rogers,1939,3h 57m,Approved,6.7,1.1K,,A 20th Century pilot named Buck Rogers and his young friend Buddy Wade awake from 500 years in suspended animation to find that the world has been taken over by the outlaw army of Killer Kane.,https://www.imdb.com/title/tt0032290/?ref_=sr_i_66
67. King of the Underworld,1939,1h 7m,Approved,6.4,1.8K,,"After the killing of her husband by friendly fire during a police raid, Dr. Carole Nelson tries to find gangster Joe Gurney to clear her name with the medical board.",https://www.imdb.com/title/tt0031536/?ref_=sr_i_67
68. The Old Maid,1939,1h 35m,Approved,7.4,4.4K,,The arrival of an ex-lover on a young woman's wedding day sets in motion a chain of events which will alter her and her cousin's lives forever.,https://www.imdb.com/title/tt0031750/?ref_=sr_i_68
69. Babes in Arms,1939,1h 34m,Approved,6.3,3.1K,,"A group of vaudevillians struggling to compete with talkies hits the road hoping for a comeback. Frustrated to be left behind, all of their kids put on a show themselves to raise money for the families and to prove they've got talent, too.",https://www.imdb.com/title/tt0031066/?ref_=sr_i_69
70. The Flying Deuces,1939,1h 9m,Approved,6.7,6.3K,,Ollie has fallen in love with the innkeeper's daughter in Paris. The only problem - she's very much in love with her husband. To forget her he joins the Foreign Legion with Stan. Bad idea.,https://www.imdb.com/title/tt0031322/?ref_=sr_i_70
71. Intermezzo,1939,1h 10m,Approved,6.6,3.2K,74,"A violinist's piano accompanist retires. He hears his daughter's piano teacher (Ingrid Bergman) play, asks her to play on his next international tour, and they fall in love.",https://www.imdb.com/title/tt0031491/?ref_=sr_i_71
72. The Hardys Ride High,1939,1h 21m,Approved,6.6,530,,Judge Hardy and family travel to Detroit to claim an inheritance where they experience life as millionaires and learn the cost of riding high.,https://www.imdb.com/title/tt0031403/?ref_=sr_i_72
73. Tarzan Finds a Son!,1939,1h 22m,Approved,6.5,3.8K,,Tarzan finds a boy from a crashed plane and raises him with Jane in the jungle. A search party comes looking for the plane.,https://www.imdb.com/title/tt0032007/?ref_=sr_i_73
74. Five Came Back,1939,1h 15m,Approved,7.1,2.6K,,A plane has engine trouble while flying over a jungle inhabited by cannibals.,https://www.imdb.com/title/tt0031314/?ref_=sr_i_74
75. The Real Glory,1939,1h 36m,Approved,6.5,1.3K,,A small American contingent tries to train rural tribesmen to defend themselves against fanatical Muslim radicals in 1906 Philippines.,https://www.imdb.com/title/tt0031842/?ref_=sr_i_75
76. Jeepers Creepers,1939,1h 9m,Approved,5.8,140,,A greedy land baron tries to cheat a family out of its land because he secretly knows there's oil under it.,https://www.imdb.com/title/tt0151123/?ref_=sr_i_76
77. These Glamour Girls,1939,1h 19m,Approved,6.3,592,,A drunken college boy invites a taxi dancer to spend the weekend at his snobbish school.,https://www.imdb.com/title/tt0032018/?ref_=sr_i_77
78. When Tomorrow Comes,1939,1h 32m,Approved,6.7,913,,A concert pianist unhappily married to a mentally ill woman falls in love with a waitress.,https://www.imdb.com/title/tt0032124/?ref_=sr_i_78
79. At the Circus,1939,1h 27m,Approved,6.8,6.9K,,The Marx Brothers try to help the owner of a circus recover some stolen funds before he finds himself out of a job.,https://www.imdb.com/title/tt0031060/?ref_=sr_i_79
80. The Gorilla,1939,1h 6m,Approved,4.8,1.8K,,"After a wealthy man is threatened by a killer known as The Gorilla, he hires the Ritz Brothers to investigate. A real escaped gorilla shows up at the mansion just as the investigators arrive.",https://www.imdb.com/title/tt0031387/?ref_=sr_i_80
81. Invisible Stripes,1939,1h 21m,Approved,6.7,2.2K,,An ex-con who wants to go straight has difficulties trying to reintegrate into society while on parole.,https://www.imdb.com/title/tt0032636/?ref_=sr_i_81
82. Frontier Marshal,1939,1h 11m,Approved,6.6,1.2K,,Wyatt Earp agrees to become marshal and establish order in Tombstone in this very romanticized version of the gunfight at the O.K. Corral.,https://www.imdb.com/title/tt0031346/?ref_=sr_i_82
83. Good Girls Go to Paris,1939,1h 15m,Approved,6.8,663,,"A Midwesterner waitress, scheming to gold-dig her way to Paris, gets mixed up with a wealthy New York family.",https://www.imdb.com/title/tt0031383/?ref_=sr_i_83
84. The Housekeeper's Daughter,1939,1h 20m,Approved,6.1,499,,"There is the murder of a gangster. His girlfriend goes to stay with her mother. The mother is the housekeeper of an upper middle-class family with an attractive son. The gangster's gang follows the girl, and the police pursue the gang.",https://www.imdb.com/title/tt0031450/?ref_=sr_i_84
85. Idiot's Delight,1939,1h 47m,Approved,6.5,2K,,A group of disparate travelers are caught and thrown together in a posh Alpine hotel when the borders are closed at the beginning of World War II.,https://www.imdb.com/title/tt0031473/?ref_=sr_i_85
86. Mr. Moto in Danger Island,1939,1h 4m,Approved,6.7,924,,The U.S. government asks Mr. Moto to go to Puerto Rico to investigate diamond smuggling after an earlier investigator is murdered.,https://www.imdb.com/title/tt0031677/?ref_=sr_i_86
87. British Intelligence,1939,1h 1m,Approved,6.1,1.5K,,"Although the home of cabinet minister Arthur Bennett is a hotbed of spies, moles, and double agents, no one knows the true identity of notorious German spymaster Strendler.",https://www.imdb.com/title/tt0032283/?ref_=sr_i_87
88. Captain Fury,1939,1h 32m,Approved,6.1,401,,"An Irish convict sentenced to hard labor in Australia escapes into the outback, and organizes a band of fellow escapees to fight a corrupt landowner.",https://www.imdb.com/title/tt0031137/?ref_=sr_i_88
89. The Man They Could Not Hang,1939,1h 4m,Approved,6.8,2.2K,,"When Dr. Savaard's experiment in cryonics is interrupted by the short-sighted authorities, his volunteer dies, and he is condemned to death. He vows vengeance if he can survive his own hanging.",https://www.imdb.com/title/tt0031614/?ref_=sr_i_89
90. Allegheny Uprising,1939,1h 21m,Approved,6.3,1.9K,,"In 1759, in Pennsylvania's Allegheny Valley, local settlers and Indian fighters try to persuade the British authorities to ban the trading of alcohol and arms with the marauding Indians.",https://www.imdb.com/title/tt0031033/?ref_=sr_i_90
91. The Light That Failed,1939,1h 39m,Approved,6.4,638,,"Dick Heldar, a London artist, is gradually losing his sight. He struggles to complete his masterpiece, the portrait of Bessie Broke, a cockney girl, before his eyesight fails him.",https://www.imdb.com/title/tt0031572/?ref_=sr_i_91
92. The Oklahoma Kid,1939,1h 25m,Approved,6.4,2.9K,,"During the Oklahoma Land Rush, the lawlessness is exacerbated by the McCord gang's feud with the Kincaids, who are trying to bring law and justice to the region.",https://www.imdb.com/title/tt0031747/?ref_=sr_i_92
93. Slightly Honorable,1939,1h 25m,Approved,6.0,586,,A lawyer is framed for the murder of a young party girl and tries to clear his name.,https://www.imdb.com/title/tt0033062/?ref_=sr_i_93
94. Inspector Hornleigh,1939,1h 16m,Not Rated,6.6,422,,Inspector Hornleigh and his assistant Sergeant Bingham are called in to investigate a murder that involves the theft of government secrets.,https://www.imdb.com/title/tt0031489/?ref_=sr_i_94
95. The Return of Doctor X,1939,1h 3m,Approved,5.7,2.9K,,A hotshot reporter and a young doctor team up to investigate a series of grisly murders and a mysterious sample of synthetic blood.,https://www.imdb.com/title/tt0031851/?ref_=sr_i_95
96. Stanley and Livingstone,1939,1h 41m,Approved,7.0,1.7K,,"Tasked by his editor, American reporter Henry M. Stanley travels to a dangerous and uncharted region of East Africa to find the missing Scottish pioneer missionary Dr. David Livingstone.",https://www.imdb.com/title/tt0031973/?ref_=sr_i_96
97. Fifth Avenue Girl,1939,1h 23m,Approved,6.8,2.1K,,"Feeling unwanted by his wife and children, a wealthy industrialist hires an unemployed young woman to pose as his mistress.",https://www.imdb.com/title/tt0031302/?ref_=sr_i_97
98. The End of the Day,1939,1h 39m,,7.7,1.2K,,"Aged penniless actors are living in an old people's home. They always talk about their past glory or failures. One day Raphael Saint-Clair comes; he has been a famous actor and had a lot of love affairs. Passions come back, and jealousies.",https://www.imdb.com/title/tt0031309/?ref_=sr_i_98
99. The Mystery of Mr. Wong,1939,1h 8m,Approved,6.1,1.2K,,"Detective tries to solve the murder of antiques collector who was in possession of a famous jewel known as ""The Eye of the Daughter of The Moon.""",https://www.imdb.com/title/tt0031704/?ref_=sr_i_99
100. Raffles,1939,1h 12m,Approved,6.4,1.4K,,"Man about town and first class cricketer A.J. Raffles keeps himself solvent with daring robberies. Meeting Gwen from his schooldays and falling in love all over again, he spends the weekend with her parents, Lord and Lady Melrose. A necklace presents an irresistible temptation, but also in attendance is Scotland Yard's finest, finally on the trail.",https://www.imdb.com/title/tt0032963/?ref_=sr_i_100
101. The Three Musketeers,1939,1h 13m,Approved,5.9,735,,D'Artagnan sings and fronts for slapstick cowardly Ritz brothers posing as musketeers.,https://www.imdb.com/title/tt0032028/?ref_=sr_i_101
102. Judge Hardy and Son,1939,1h 30m,Approved,6.7,598,,"Judge Hardy, trying to find a relative of an aged couple to prevent them from losing their home, enlists the aid of his son Andy.",https://www.imdb.com/title/tt0031517/?ref_=sr_i_102
103. Man About Town,1939,1h 25m,Approved,6.4,230,,"Producer Bob Temple, who's brought an American show to London, loves his star Diana, but she won't take him seriously as a lover. To show her, he picks up stranger Lady Arlington, whose financier husband neglects her. On a weekend at the Arlington country house, Bob is used by both Lady A. and her friend to make their husbands jealous; this works all too well, and Bob is in danger from both husbands.",https://www.imdb.com/title/tt0031611/?ref_=sr_i_103
104. The Story of Alexander Graham Bell,1939,1h 38m,Approved,7.0,1.3K,,The story of how Alexander Graham Bell invented the telephone.,https://www.imdb.com/title/tt0031981/?ref_=sr_i_104
105. You Can't Cheat an Honest Man,1939,1h 19m,Approved,6.9,2K,,"The owner of a debt-ridden circus contends with pursuing bill collectors and sheriffs, and his beloved daughter's relationships with one of his performers and a stuffy but wealthy young man.",https://www.imdb.com/title/tt0032152/?ref_=sr_i_105
106. Charlie Chan at Treasure Island,1939,1h 14m,Approved,7.2,2K,,Charlie's investigation of a phony psychic during the 1939 World Exposition on San Francisco's Treasure Island leads him to expose a suicide as murder.,https://www.imdb.com/title/tt0031147/?ref_=sr_i_106
107. Mad Youth,1939,1h 16m,Approved,4.9,343,,"A rich society mother hires a male escort, but he falls for her daughter instead. The mother-daughter conflict forces the daughter to run off to stay with a friend who is enslaved by a prostitution ring.",https://www.imdb.com/title/tt0032741/?ref_=sr_i_107
108. The Lone Wolf Spy Hunt,1939,1h 11m,Approved,6.5,944,,"Ex-safecracker Michael Lanyard now works legally, but an old rival frames him for stealing secret documents. He's caught between seductive Karen and loyal girlfriend Val Carson.",https://www.imdb.com/title/tt0031589/?ref_=sr_i_108
109. Mr. Moto Takes a Vacation,1939,1h 5m,Approved,6.5,845,,"Disguised as an Austrian archaeologist, Moto helps unearth the priceless crown of the legendary Queen of Sheba and sans disguise defends it from a variety of thugs and criminals.",https://www.imdb.com/title/tt0031676/?ref_=sr_i_109
110. Honolulu,1939,1h 23m,Approved,6.5,864,,"Wanting a break from his overzealous fans, a famous movie star hires a Hawaiian plantation owner to switch places with him for a few weeks.",https://www.imdb.com/title/tt0031442/?ref_=sr_i_110
111. Day-Time Wife,1939,1h 12m,Approved,6.4,983,,"After a young wife discovers her husband of two years is involved with his beautiful secretary, she applies for a job as secretary to a business rival.",https://www.imdb.com/title/tt0031215/?ref_=sr_i_111
112. You Can't Get Away with Murder,1939,1h 19m,Approved,6.4,1.5K,,"Youthful tough Johnnie Stone has fallen under the influence of petty crook Frank Wilson, who involves him and robbery and murder using his sister's boyfriend's stolen gun.",https://www.imdb.com/title/tt0032153/?ref_=sr_i_112
113. The House of Fear,1939,1h 7m,Approved,6.2,191,,"A detective goes undercover as a producer to investigate an actor's murder, which occurred during the performance of a play. The actor's body disappeared shortly after the crime, and his ghost is rumored to be haunting the theater.",https://www.imdb.com/title/tt0031449/?ref_=sr_i_113
114. Nancy Drew... Reporter,1939,1h 8m,Approved,6.5,1.6K,,"Nancy Drew, contest-reporter for the local newspaper, clears a young woman of murder charges.",https://www.imdb.com/title/tt0031709/?ref_=sr_i_114
115. The Gracie Allen Murder Case,1939,1h 18m,Approved,6.4,320,,"The zany plot follows nitwit Gracie Allen trying to help master sleuth Philo Vance solve a murder. Allen's uncle fixes her up with Bill at a company picnic. When the two go out to a nightclub that night, Gracie inadvertently links Bill to the murder of a thug after finding the dead body and Bill's cigarette case at the scene of the crime. While being questioned at the club, she meets Vance who's investigating the homicide. After Gracie's bungled attempts to solve the case, Vance decides it might be easier to have her working with him. Despite Gracie's ""help,"" the two eventually find the real killer.",https://www.imdb.com/title/tt0031389/?ref_=sr_i_115
