Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
36. Four Sons,1928,1h 40m,Passed,7.2,1.1K,,"A family saga in which three sons of a Bavarian widow go to war for Germany and the fourth goes to America, Germany's eventual opponent.",https://www.imdb.com/title/tt0018909/?ref_=sr_i_36
37. L'Argent,1928,3h 15m,,7.4,1.2K,,"The business tycoon Nicolas Saccard is nearly ruined by his rival Gunderman, when he tries to raise capital for his company. To push up the price of his stock, Saccard plans a publicity stunt involving the aviator Jacques Hamelin flying across the Atlantic to Guyana and drilling for oil there, much to the dismay of Hamelin's wife Line. While Hamelin is away, Saccard tries to seduce Line. Line finally realizes that she and her husband were pawns in Saccard's scheme, and she accuses him of stock fraud.",https://www.imdb.com/title/tt0019646/?ref_=sr_i_37
38. The Viking,1928,1h 30m,Passed,6.6,522,,Vikings compete for power and the love of a woman.,https://www.imdb.com/title/tt0019532/?ref_=sr_i_38
"39. Laugh, Clown, Laugh",1928,1h 13m,Passed,7.5,2.3K,,"A professional clown and a self-indulgent count learn to help each other with their problems, but then become romantic rivals.",https://www.imdb.com/title/tt0019074/?ref_=sr_i_39
40. In Old Arizona,1928,1h 35m,Passed,5.5,1.5K,,"A charming, happy-go-lucky bandit in old Arizona plays cat-and-mouse with the sheriff trying to catch him while he romances a local beauty.",https://www.imdb.com/title/tt0020018/?ref_=sr_i_40
41. The Wedding March,1928,1h 53m,Passed,7.3,2K,,"A young impoverished aristocrat falls in love with an inn-keepers daughter, but has to marry money.",https://www.imdb.com/title/tt0019558/?ref_=sr_i_41
42. Sweeney Todd,1928,1h 13m,,6.2,89,,A man dreams he is the 'demon barber' who cuts sailors' throats for jewels and uses the corpses for pies.,https://www.imdb.com/title/tt0343052/?ref_=sr_i_42
43. Sex in Chains,1928,1h 47m,,6.6,339,,A young man is convicted of manslaughter and sentenced to a term in prison. There he forms a close relationship with his cellmate and upon his release his wife is concerned as to how prison has changed the man she married.,https://www.imdb.com/title/tt0018935/?ref_=sr_i_43
44. 4 Devils,1928,1h 40m,Passed,,,,"Four orphans, raised by an aging clown, becomes a high wire act in a circus.",https://www.imdb.com/title/tt0018907/?ref_=sr_i_44
45. The Mysterious Lady,1928,1h 36m,Passed,7.2,1.5K,,"An attractive Russian spy seduces an Austrian officer in order to get some important plans, but when she actually falls in love with him, both of them are placed in a dangerous situation.",https://www.imdb.com/title/tt0019195/?ref_=sr_i_45
46. The Italian Straw Hat,1928,1h 48m,Not Rated,6.8,1K,,"On his way through the woods to his marriage, Fadinard's horse eats the hat of a married lady spending here a few moments with her lover. Fadinard has to find the very same rare hat to avoid her dishonor. This will greatly disturb his own marriage.",https://www.imdb.com/title/tt0018523/?ref_=sr_i_46
47. A Girl in Every Port,1928,1h 18m,Passed,6.6,960,,"Two sailors with a rivalry over chasing women become friends. But when one decides to finally settle down, will this mysterious young women come between them?",https://www.imdb.com/title/tt0018937/?ref_=sr_i_47
48. So This Is Love,1928,1h,Passed,5.8,265,,"Dress designer Jerry loves shop-girl Hilda. But prizefighter Spike is also eyeing her. Jerry is no match for Spike but takes a few boxing lessons and is aided by Hilda, who overfeeds Spike before the big fight between the two rivals.",https://www.imdb.com/title/tt0019401/?ref_=sr_i_48
49. The Garden of Eden,1928,1h 19m,Not Rated,6.8,552,,"Toni le Braun (Corinne Griffith) is a hopeful, talented opera singer who gets a letter from Budapest saying that she has acquired a singing job. Unfortunately, she soon learns that the local venue in which she is to sing is not an opera house but a cabaret. When she refuses the advances of one of the rich patrons of the cabaret and the wardrobe mistress (Louise Dresser) assists her in escaping his advances, they are both fired. What Toni does not know is that the wardrobe mistress is a Baroness, whose husband was killed in the great war. Rather than lose her old life, she works all year, and when she gets her husband's yearly check, she lives in Monte Carlo the way she did before the war, until her money runs out, and then she returns to Budapest. The Baroness introduces Toni as her daughter; she is henceforth the Baroness' ward. Two men fall in love with Toni, and she becomes engaged to one of them, a young man named Richard (Charles Ray). Everything is wonderful, but as the movie says, ""in all the fairy tales where people live happily ever after, the men did not have relatives."" At the wedding, Richard's uncle arrives, and he is the man who had previously tried to make advances toward Toni at the cabaret. She is ashamed, for now she knows everyone will know she is not really the Baroness' daughter. The other members of the wedding party try to pay her off, as others try to talk Richard into breaking his agreement, but Richard's uncle, the partially reformed lech, assures him that Toni is a wonderful girl and that he should not let the old humbug relatives use money as an excuse to not allow him to marry her. Richard declares that he wasn't going to allow them to do so anyway. After much madcap histrionics and shocking losses of clothing, the two are wed, and everyone lives happily ever after.",https://www.imdb.com/title/tt0018927/?ref_=sr_i_49
50. The Divine Lady,1928,1h 39m,Not Rated,6.1,1K,,"The story of the romance between Emma, Lady Hamilton, and British war hero Admiral Horatio Nelson.",https://www.imdb.com/title/tt0019824/?ref_=sr_i_50
51. Storm Over Asia,1928,1h 14m,,6.9,2.5K,,"After a run-in with the law, a Mongolian man becomes a fugitive and joins the Russian Civil War.",https://www.imdb.com/title/tt0019286/?ref_=sr_i_51
52. Shiraz,1928,1h 37m,,7.0,373,,"A historical romance set in the Mughal Empire. Selima (Enakshi) is a princess-foundling raised by a potter and loved by her brother, Shiraz (Rai). She is abducted and sold as a slave to Prince Khurram, later Emperor Shah Jehan (Roy), who falls for her, to the chagrin of the wily Dalia (Seeta Devi). When Selima is caught with Shiraz, the young man is condemned to be trampled to death by an elephant. A pendant reveals Selima's royal status and she saves her brother, marries the prince and becomes Empress Mumtaz Mahal while Dalia is banned for her machinations against Selima. When Selima dies (1629), the emperor builds her a monument to the design of the now old and blind Shiraz, the Taj Mahal. The film contains a number of passionate kissing scenes.",https://www.imdb.com/title/tt0019374/?ref_=sr_i_52
53. The Devious Path,1928,1h 47m,,7.0,479,,"Neglected by her husband, an ambitious lawyer, Irene seeks variety in Berlin's nightlife, drugs and flirtations included.",https://www.imdb.com/title/tt0018615/?ref_=sr_i_53
54. The Terror,1928,1h 25m,,6.8,77,,Guests at an old English manor house are stalked by a mysterious killer known only as 'The Terror.',https://www.imdb.com/title/tt0019456/?ref_=sr_i_54
55. The Noose,1928,1h 5m,,6.4,93,,A crook blackmails a governor because he knows of the governor's wife's dark past.,https://www.imdb.com/title/tt0019217/?ref_=sr_i_55
56. Dressed to Kill,1928,1h 10m,,6.5,76,,"A mob boss' gang gets suspicious about their boss' new girlfriend, a beautiful young girl who doesn't seem to be the type who'd hang out with gangsters. They're not quite certain if she's actually a police agent or just a ""groupie"".",https://www.imdb.com/title/tt0018851/?ref_=sr_i_56
57. Salamander,1928,1h 30m,,6.3,44,,"A Socialist Realist distortion of Dr. Paul Kammerer's experiments in the inheritance of acquired character(istic)s -- the (not entirely anti-Darwinian) conjecture that certain changes the environment produces in an individual may spontaneously appear in the next generation. As recounted in Arthur Koestler's The Case of the Midwife Toad (1971), Kammerer (1880-1926) claimed that darkened footpads he had artificially induced in a toad had been passed on to its offspring. When it was discovered that his critical specimen had been injected with ink (though why and by whom is still unknown), his credibility was destroyed and he apparently suicided. Richard Goldschmidt's synopsis of the film in ""Research and Politics,"" Nature (1949), mocks it as Soviet propaganda in support of the inheritance of acquired characters: The importance attached to the subject is revealed by the facts that none other than the then all-powerful [People's] Commissar for [Public] Education, the highly cultured and intelligent Lunacharsky, is the author of the film, that his wife plays the leading lady and that Lunacharsky, playing himself, appears in one scene.... In a Central European University a young biologist (model Kammerer) is working. He is a great friend of the people and endowed with all the qualities of a Communist movie hero. Working with salamanders, he has succeeded in changing their colour by action of the environment. One day the supreme glory is achieved; the effect is inherited. The bad man of the play, a priest, learns of this, comes to the conclusion that the discovery will spell an end to the power of the Church and the privileged classes, and decides to act. He meets at night in a church... with a young prince of the blood whom he had succeeded in having appointed as assistant to Kammerer. (This is obviously a typical job for a German prince!) Here in the dark sacristy the plot is hatched. The prince (or the priest?) proposes to Kammerer that he announce his glorious discovery at a formal University meeting, and the scientist gladly accepts. During the following night the priest and the prince enter Kammerer's laboratory... open the jar in which the proof specimen of salamander is kept in alcohol, and inject the specimen with ink.... [A]t the University meeting... the young scientist... makes a brilliant speech announcing the final proof for the inheritance of acquired characters.... [Suddenly someone] takes out the salamander, and dips it into a jar of water. All the colour runs out of the specimen. An immense uproar starts and Kammerer is ingloriously kicked out of the University as an impostor. Some time later, we see the poor young scholar walking the streets and begging with an experimental monkey which had followed him into misery. He is completely forgotten until one of his former students... succeeds in finding him, finally, completely down and out, in a miserable attic. She takes the train at once to Moscow and obtains an interview with Lunacharsky..., who gives orders to save the victim of 'bourgeois' persecution. Meanwhile, the character of Kammerer has sunk so low that he decides to make an end of it. The very moment he tries to commit suicide, the Russian student returns with Lunacharsky's message and prevents him from taking his life. The last scene shows a train in which Kammerer and the Russian saviour are riding east and a large streamer reads 'To the land of liberty.'",https://www.imdb.com/title/tt0020357/?ref_=sr_i_57
58. White Shadows in the South Seas,1928,1h 28m,Passed,6.8,1.1K,,"An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.",https://www.imdb.com/title/tt0019574/?ref_=sr_i_58
59. Moulin Rouge,1928,2h 17m,Not Rated,6.6,327,,"Dancer Parysia is the rage of Paris. Her daughter Margaret is secretly engaged to Andre, and the boy's aristocratic father objects to the alliance. But then Andre himself turns out to be an even greater challenge to the couple.",https://www.imdb.com/title/tt0019186/?ref_=sr_i_59
60. That Certain Thing,1928,1h 9m,Passed,6.3,404,,"Molly wants to marry rich. When she runs into Andy, heir to a restaurant fortune, she jumps at the chance and marries him. Andy's father is furious and disinherits them. Andy tries his hand at ditch digging, but that doesn't work out.",https://www.imdb.com/title/tt0019462/?ref_=sr_i_60
61. Lilac Time,1928,1h 20m,,6.5,767,,"All of those handsome young men in their flying machines are billeted in a field next to the Widow Berthelot's farmhouse in France. Her daughter Jeannine is curious about the young men fighting for England in World War I and their airplanes. Then one of the aviators is killed. His replacement is Captain Philip Blythe, who can't help but notice Jeannine: when he lands the first time, she is standing in the middle of his ""runway."" She makes a more favorable impression when he sees her later by the lilacs. When all of the young men depart on a mission, Blythe promises to return.",https://www.imdb.com/title/tt0019098/?ref_=sr_i_61
62. Hangman's House,1928,1h 11m,Passed,6.6,620,,"""Citizen"" Hogan, an exile Irish patriot, risks his life by returning to Ireland and helping a young couple.",https://www.imdb.com/title/tt0018972/?ref_=sr_i_62
63. Two Lovers,1928,1h 38m,,6.7,37,,"Two Lovers (1928) is a silent feature film directed by Fred Niblo, and produced by Samuel Goldwyn.",https://www.imdb.com/title/tt0019501/?ref_=sr_i_63
64. Shooting Stars,1928,1h 10m,Not Rated,7.2,549,,"The husband and wife acting team of Mae Feather and Julian Gordon is torn apart when he discovers she is having an affair with the screen comedian Andy Wilks. Mae hatches a plot to kill her husband by putting a real bullet in the prop gun which will be fired at him during the making of their new film, 'Prairie Love'.",https://www.imdb.com/title/tt0018392/?ref_=sr_i_64
65. Drums of Love,1928,1h 40m,,5.6,101,,"A princess is betrothed to a deformed monarch, but falls hard for his handsome brother.",https://www.imdb.com/title/tt0018854/?ref_=sr_i_65
66. The Pace That Kills,1928,1h 4m,,7.1,46,,Young farmboy leaves for the big city to get a job and find his sister; both of them get involved with drug dealers and become opium/cocaine addicts.,https://www.imdb.com/title/tt0019242/?ref_=sr_i_66
67. The Red Dance,1928,1h 35m,,6.3,195,,"Just before the Russian Revolution, Tasia, a young peasant girl, is ordered to kill the Grand Duke Eugen, considered an enemy by the revolutionaries, on the eve of his marriage to Princes Varvara. Because Tasia has fallen in love with Eugen, she deliberately misses when she shoots at him. After the revolution begins, Tasia is taken under the wing of Ivan Petroff, a fellow peasant who loves her. Ivan eventually rises to the rank of general, while Tasia becomes famous as ""The Red Dancer of Moscow,"" a heroine to the revolution. Tasia again encounters Eugen after powerful General Tanaroff arranges for him to be arrested. When Tasia pleads with Ivan for his help, admitting that she loves Eugen, he sacrifices his own love for her and saves Eugen from going before a firing squad.",https://www.imdb.com/title/tt0019312/?ref_=sr_i_67
68. The Trail of '98,1928,1h 27m,Passed,7.0,529,,Fortune hunters from all over the country rush to the Klondike in 1897 to seek their fortunes in the gold are tested by hardships of the journey.,https://www.imdb.com/title/tt0019489/?ref_=sr_i_68
69. Interference,1928,1h 23m,,6.2,189,,"Reported killed in action, Philip lives under an assumed name in London. Deborah, a former lover, discovers him. She still loves Philip and is jealous of his wife Faith, who has since married Sir John. So Deborah tries to blackmail Faith.",https://www.imdb.com/title/tt0019035/?ref_=sr_i_69
70. The Barker,1928,1h 20m,Passed,6.8,129,,"A carnival barker wants his son to become a lawyer, but his son gets side-tracked into joining the carnival too.",https://www.imdb.com/title/tt0018674/?ref_=sr_i_70
71. The Singing Fool,1928,1h 45m,Passed,6.0,316,,"A singing waiter and composer (Al Jolson) loves two women (Betty Bronson, Josephine Dunn), conquers Broadway and holds his dying son, singing ""Sonny Boy.""",https://www.imdb.com/title/tt0019388/?ref_=sr_i_71
72. Gentlemen Prefer Blondes,1928,1h 15m,,,,,Gold-digging blonde Lorelei and her brunette friend Dorothy are searching for rich husbands.,https://www.imdb.com/title/tt0018931/?ref_=sr_i_72
73. Tempest,1928,1h 42m,Not Rated,6.6,604,,"In Czarist Russia, a peasant officer, resented by the aristocrats, falls in love with a princess.",https://www.imdb.com/title/tt0019451/?ref_=sr_i_73
74. The Battle of the Sexes,1928,1h 28m,Passed,6.5,545,,"Gum-chewing frizzy-haired gold-digger Marie Skinner cooks up a scheme with her lover Babe Winsor, a jazz hound, to fleece a portly, middle-aged real estate tycoon, William Judson. Marie moves into Judson's apartment building and contrives to meet and seduce him, plying him with compliments, music, swoons, décolletage, and batted eyes. When his loyal wife (and their two children) see him out catting with Marie at a night club, mom's devastated and confronts him. He moves out. Babe wants Marie to sell Judson worthless bonds. Will mom commit suicide? Will sis shoot the floozy? Will pops figure out he's being a fool?",https://www.imdb.com/title/tt0018678/?ref_=sr_i_74
75. The Bronc Stomper,1928,1h,,,,,"Champion rodeo rider Richard Thurston is prevented from competing in a rodeo by the event's crooked chairman Riggs, who has bet a sizable amount of money on another rider and doesn't want to take a chance of losing it if Thurston competes and wins. As if that weren't enough, Riggs also frames Thurston for the theft of money from Daisy Hollister, the owner of the ranch where Thurston works. Complications ensue.",https://www.imdb.com/title/tt0018726/?ref_=sr_i_75
76. The Five O'Clock Girl,1928,,,7.8,62,,"""The Five O'Clock Girl"" was a successful Broadway play starring Mary Eaton and Oscar Shaw. Marion Davies' Cosmopolitan Productions bought the rights for the play and filmed it as a feature talkie. The plot revolves around Pat, a shop girl in a cleaners, and a local plumber named Gerry who she falls in love with. Publicity stills from the film show Marion trying on clothes people have brought in for cleaning and doing impersonations of the clothes' owners.",https://www.imdb.com/title/tt0018893/?ref_=sr_i_76
77. Scarlet Seas,1928,1h 10m,,4.6,32,,"A sea captain comes to rescue of a prostitute in Shanghai, who is being run out of town. He takes her aboard his ship and heads out to sea. Not long afterwards the ship sinks but the pair manage to get into a lifeboat before it goes under. They are later picked up by a passing ship, but it turns out that the crew had just mutinied against their captain and taken over the ship.",https://www.imdb.com/title/tt0020370/?ref_=sr_i_77
78. Skyscraper,1928,1h 8m,,5.5,184,,"A man pretends to be interested in his fellow steel worker's sweetheart, in order to help the man recover his spirit and come out of depression.",https://www.imdb.com/title/tt0019398/?ref_=sr_i_78
79. Mein Leben für das Deine,1928,,,,,,,https://www.imdb.com/title/tt0189843/?ref_=sr_i_79
80. Crossroads,1928,1h 21m,,7.1,506,,"After falling in love with a courtesan, Rikiya is blinded by ash during a fight in a brothel. Believing the blindness permanent and his opponent dead, Rikiya goes back home to his sister. Okiku, desperate to protect her brother who thinks himself a murderer, wants to sacrifice herself for him and become a prostitute to pay for Rikiya's treatment.",https://www.imdb.com/title/tt0019043/?ref_=sr_i_80
81. Bringing Up Father,1928,1h 10m,,5.7,158,,"The wealthy Jiggs is tired of being left out of the swanky parties thrown by his social-climbing wife Maggie and their daughter. He decides to teach them a ""lesson"" by faking his own suicide, but things don't quite turn out the way he planned.",https://www.imdb.com/title/tt0018722/?ref_=sr_i_81
82. The Vortex,1928,1h 10m,,6.1,46,,A young man is shocked to discover that his fiancée is the mistress of his mother's lover.,https://www.imdb.com/title/tt0019538/?ref_=sr_i_82
83. What a Night!,1928,1h,Passed,,,,"The daughter of an industrialist, Dorothy Winston, arranges to work on a newspaper in which her father places a substantial amount of advertising, Joe Madison, the reporter son of the paper's editor, offers to show her the ropes. A gunman employed by Mike Corney lands in jail, and Dorothy succeeds in interviewing him, getting him to divulge the whereabouts of a canceled check that will link Corney to Patterson, a corrupt political boss. Dorothy and Joe get the check, and Joe telephones his father to urge him to print an exposé of Patterson. Corney recovers the check, however, and Patterson institutes a damaging libel suit against the paper. Dorothy gets the check back and obtains photographic evidence to further incriminate Patterson and Corney. Dorothy and Joe decide to write the story of their life with each another.",https://www.imdb.com/title/tt0019568/?ref_=sr_i_83
84. Der Ring der Bajadere,1928,,,6.1,10,,,https://www.imdb.com/title/tt8262256/?ref_=sr_i_84
85. Alias Jimmy Valentine,1928,1h 28m,Passed,6.5,43,,"Jimmy is an expert safe cracker that intends to knock over a small town's leading bank, but he stays there and gets a job instead. As a cashier, he falls in love with the president's daughter. Things go along well in his new life, until the arrival of a detective who's been on his trail, who tries to expose Jimmy as a crook, but can't get anyone to believe him.",https://www.imdb.com/title/tt0018638/?ref_=sr_i_85
86. The Constant Nymph,1928,1h 50m,,7.1,120,,"Sanger, an eccentric expatriate composer, dies in his house in the Austrian Alps, leaving his daughters penniless. Young composer Lewis Dodd, a longstanding friend of the family, falls in love with their cousin Florence when she comes to take the girls back to England. But little Tessa Sanger is in love with Lewis herself, and when she runs away from school and comes to live with Florence and her husband, their already-shaky marriage is further undermined.",https://www.imdb.com/title/tt0018791/?ref_=sr_i_86
87. The Air Circus,1928,1h 58m,,7.6,110,,Two eager young pilots at flight school compete over their flight instructor's aviatrix sister.,https://www.imdb.com/title/tt0018633/?ref_=sr_i_87
88. The Mating Call,1928,1h 12m,Passed,6.7,402,,A WWI vet takes on the KKK when he loses his wife to a womanizing Klansman.,https://www.imdb.com/title/tt0019152/?ref_=sr_i_88
89. Gow the Head Hunter,1928,1h 10m,Passed,6.0,61,,"Captain Edward A. Salisbury (1875-1962) was a noted millionaire explorer and writer, whose exploration stories of the islands of the South Seas Pacific appeared often in ""The National Geographic,"" and other magazines in the early part of the 20th-century, spent 18 months exploring the New Hebrides islands where head-hunting and cannibalism was practiced by some of the natives...and highly discouraged and frowned-upon the white-governments of their lands. The footage shot by Captain Edward A. Salisbury was put together to make this film. Captain Salisbury explained that 'gow' was the native term for the practice of head-hunting, and was not the name of one of the head-hunters.",https://www.imdb.com/title/tt0196592/?ref_=sr_i_89
90. Stand and Deliver,1928,1h,,6.3,52,,"Bored with peacetime lack of action, a Great War veteran dashes off to the Greek army to hunt down a marauding bandit. His hatred for women is tested by a saucy young lady he rescues there.",https://www.imdb.com/title/tt0019419/?ref_=sr_i_90
91. Verdun: Looking at History,1928,2h 31m,Not Rated,7.3,179,,"Dramatic re-enactment of the battle of Verdun during World War I, as seen by both French and German sides.",https://www.imdb.com/title/tt0020547/?ref_=sr_i_91
92. The Secret Hour,1928,1h 20m,,,,,"The Secret Hour is a lost 1928 silent film romance drama directed by Rowland V. Lee and starring Pola Negri. It is based on the 1924 Broadway play, They Knew What They Wanted by Sidney Howard. It was produced by Paramount Famous Lasky Corporation and distributed through Paramount Pictures.",https://www.imdb.com/title/tt0019363/?ref_=sr_i_92
93. Feel My Pulse,1928,1h 3m,Passed,6.9,271,,"A rich but hypochondriac heiress inherits a sanitarium. What she doesn't know is that it is a front for bootleggers, and a hideout for criminals on the run from the law.",https://www.imdb.com/title/tt0018882/?ref_=sr_i_93
94. Zvenigora,1928,1h 49m,,7.1,1.3K,,An old Ukrainian man protects and searches for a legendary treasure in the midst of political upheavals.,https://www.imdb.com/title/tt0019611/?ref_=sr_i_94
