Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
33. Uncle Tom's Cabin,1927,2h 24m,Passed,6.8,547,,Slavery tears apart a Black family in the South before the start of the Civil War.,https://www.imdb.com/title/tt0018524/?ref_=sr_i_33
34. Quality Street,1927,1h 20m,,6.6,817,,"A fresh young beauty becomes an old maid waiting for her suitor to return from the Napoleonic wars. When he returns, clearly disappointed, she disguises herself as her own niece in order to test his loyalty.",https://www.imdb.com/title/tt0018297/?ref_=sr_i_34
35. The End of St. Petersburg,1927,1h 25m,Not Rated,7.3,2K,,"A peasant comes to St. Petersburg to find work. He unwittingly helps in the arrest of an old friend who is now a labor leader. The unemployed man is arrested and sent to fight in World War I. After three years, he returns to rebel.",https://www.imdb.com/title/tt0018066/?ref_=sr_i_35
36. The Gaucho,1927,1h 35m,Approved,7.0,403,,"A girl is saved by a miracle after she falls from a cliff in the Argentine Andes, and is blessed with healing powers. A shrine is built on the site, and a whole city grows around it, rich with gold from the grateful worshipers. Ruiz, an evil and sadistic general, captures the city, confiscates the gold, and closes the shrine. But the Gaucho, the charismatic leader of a band of outlaws, comes to the rescue.",https://www.imdb.com/title/tt0017918/?ref_=sr_i_36
37. Open Range,1927,1h,,7.0,40,,"Hired ranch-hand Tex Smith is smitten with Lucy Blake, who lives in the cattle settlement of Marco. Meanwhile, Indian chief Brave Bear despises the encroachment of white people and conspires with Sam Hardman to steal the town's cattle during a rodeo.",https://www.imdb.com/title/tt0018233/?ref_=sr_i_37
38. The Fall of the Romanov Dynasty,1927,1h 30m,Not Rated,6.4,380,,"In May 1913 the Romanov Dynasty celebrates its 300th anniversary at the Russian throne. The last emperor in the long line is Tsar Nicholas II. He rules over a country with huge social and economic differences. Russia is for the most part still an agrarian society, but capitalism and its industries are growing. In 1914 Russia gets involved in the First World War. Tsar Nicholas II declares a general mobilization. A vast number of peasants and workers have to go to the front as soldiers. After three years the country is ruined by the war, and there is a shortage of provisions. In February 1917 workers begin striking in the capital, Petrograd. Their protests are soon joined by soldiers. A complete anarchy is threatening the country, when the parliament, called the duma, reorganizes the power structure by forming a new Provisional Government. At the same time the Soviet of Workers' and Soldiers' Deputies forms another ruling body at the City Hall of Petrograd. In this situation Tsar Nicholas II sees no other possibility than to resign from his government. On the 4th of March 1917 he declares his abdication from the throne. The new Provisional Government and its war minister Kerensky continue the war. This presents an opportunity for the Bolsheviks to organize demonstrations and to persuade the workers and soldiers to overthrow the Provisional Government and seize power themselves.",https://www.imdb.com/title/tt0018246/?ref_=sr_i_38
39. Belphégor,1927,4h 15m,,7.6,195,,A phantom appears in the Louvre museum in the middle of the night in search of something in the dark corridors.,https://www.imdb.com/title/tt0221015/?ref_=sr_i_39
40. Chang: A Drama of the Wilderness,1927,1h 9m,Passed,6.8,1.3K,,A snapshot of life in the jungles of Northern Siam.,https://www.imdb.com/title/tt0017743/?ref_=sr_i_40
41. Get Your Man,1927,1h 3m,,6.4,354,,"A young American girl in Paris falls in love with a handsome nobleman, but he is about to wed in an arranged marriage. She hatches a plan to overcome that obstacle and get her man.",https://www.imdb.com/title/tt0017928/?ref_=sr_i_41
42. The Girl with the Hat Box,1927,1h,Not Rated,7.1,885,,"Natasha and her grandfather live in a cottage near Moscow, making hats for Madame Irène. Madame and her husband have told the housing committee that Natasha rents a room from them; this fiddle gives Madame's lazy husband a room for lounging. The local railroad clerk, Fogelev, loves Natasha but she takes a shine to Ilya, a clumsy student who sleeps in the train station. To help Ilya, Natasha marries him and takes him to Madame's to live in the room the house committee thinks is hers. Meanwhile, Madame's husband pays Natasha with a lottery ticket he thinks is a loser, and when it comes up big, just as Ilya and Natasha are falling in love, everything gets complicated",https://www.imdb.com/title/tt0017809/?ref_=sr_i_42
43. Café Elektric,1927,1h 31m,,6.3,201,,A dance-hall girl falls for a pickpocket.,https://www.imdb.com/title/tt0017726/?ref_=sr_i_43
44. The First Auto,1927,1h 15m,Passed,6.3,361,,"A horse breeder resists the rise of automobiles, losing business and relationships. His son leaves for Detroit's auto industry, creating a rift. Their conflict peaks when the father's anti-car stance threatens his son's life.",https://www.imdb.com/title/tt0017886/?ref_=sr_i_44
45. When a Man Loves,1927,1h 51m,Passed,7.0,452,,"A nobleman studying for the priesthood abandons his vocation in 18th Century France when he falls in love with a beautiful, but reluctant, courtesan.",https://www.imdb.com/title/tt0018566/?ref_=sr_i_45
46. Old San Francisco,1927,1h 28m,Passed,6.4,438,,"In San Francisco, a villainous land owner with underworld connections seeks to steal the property of an old Spanish family.",https://www.imdb.com/title/tt0018218/?ref_=sr_i_46
47. Long Pants,1927,1h,,6.2,635,,"Harry Shelby receives his first pair of long pants. He immediately falls in love with a cocaine-smuggling flapper named Bebe. When Bebe is imprisoned, he decides to rescue her; to do this, he must break off his forthcoming wedding to his childhood sweetheart Priscilla by any means necessary--including murder.",https://www.imdb.com/title/tt0018102/?ref_=sr_i_47
48. The Fourth Commandment,1927,1h 10m,Passed,5.4,20,,"Following a reversal in the Graham family fortune, a childhood love affair between Gordon Graham and Marjorie Miller is frustrated by the socially ambitious Mrs. Miller. After he graduates from college, Gordon marries Virginia and has a son with her. Four years later, Virginia is so eager to return to work that accepts her mother-in-law's offer to live with them and care for Sonny. However, Virginia soon becomes jealous of Mrs. Graham for stealing her child's affections, and gives her husband an ultimatum that either she or his mother must go. In the end, Virginia leaves with Sonny and then marries Stoneman, her employer, but when he is imprisoned on embezzlement charges, she is left destitute. Years later, Sonny and his wife Marjorie take Virginia into their home, but in a repeat of family history, Marjorie soon becomes jealous of Virginia. When the couple move to Paris, Virginia decides to pass out of their lives. While attending an architectural convention in Paris, Gordon and Marjorie (now his wife) are recognized by the haggard woman, but she dies in the street before she can reach them.",https://www.imdb.com/title/tt0016904/?ref_=sr_i_48
49. Topsy and Eva,1927,1h 20m,,7.2,89,,"A slapstick farce using characters from Uncle Tom's Cabin in a further adventures of story, provided Eva didn't die after all. Legree swindles the colonel and takes control of his property-including Topsy-if a will isn't found in time.",https://www.imdb.com/title/tt0173340/?ref_=sr_i_49
"50. Swim Girl, Swim",1927,1h 10m,,,,,"Serious university co-ed Alice Smith, is wholly engrossed, it would appear, in chasing butterflies and rare insects under the guidance of her friend, Mr. Spangle, Ph. D., though she secretly yearns to be an athlete and thus win the admiration of Jerry Marvin, a popular schoolmate. She takes up swimming, making herself the campus joke because of her ideas on the subject, which result from the spiteful influence of Helen Tracey. She is persuaded to enter a channel swim, but en route she is relieved by Spangle's boat; through a heavy fog, Spangle maneuvers the boat unwittingly in the direction of the finish line; and when they collide with a fishing boat, Alice is thrown into the water and is acclaimed the winner. Jerry begins to fall for her as a result and introduces her to Gertrude Ederle, who trains Alice in swimming; learning of the previous deception, Jerry rejects her, then relents when she enters another race and wins on her own merits.",https://www.imdb.com/title/tt0018459/?ref_=sr_i_50
51. The Patent Leather Kid,1927,2h 30m,,6.0,653,,A boxer has difficulty balancing his sport with a budding romance; both are further jeopardized when the United States enters the first World War.,https://www.imdb.com/title/tt0018253/?ref_=sr_i_51
52. The Show,1927,1h 16m,Passed,6.9,787,,"Performers in a Budapest sideshow encounter love, greed, and murder.",https://www.imdb.com/title/tt0018397/?ref_=sr_i_52
53. Une vie sans joie,1927,1h 24m,,6.3,212,,"About the conflict between social classes through the life of the unhappy Catherine Ferrand, an orphan girl, who is a victim of the jealousy of women and the greed of men.",https://www.imdb.com/title/tt0153439/?ref_=sr_i_53
54. Mother Machree,1927,1h 15m,Passed,5.5,208,,"Ellen McHugh, a poor Irish immigrant to America, finds work in a carnival and is thus able to send her son Brian to a fine school. But when her position is found out, the school expels Brian. Mrs. McHugh feels compelled to allow the school principal and his wife to adopt Brian. The widow McHugh becomes a housekeeper and raises her employer's daughter Edith, who grows up to fall in love with Brian McHugh.",https://www.imdb.com/title/tt0019182/?ref_=sr_i_54
55. Hotel Imperial,1927,1h 25m,,6.7,303,,"During World War I, a hotel maid and Austrian officer in hiding attempt to survive in a Russian-occupied town.",https://www.imdb.com/title/tt0018014/?ref_=sr_i_55
56. The Cave of the Silken Web,1927,59m,,6.4,144,,"One of the earliest cinematic adaptation of Chinese classic novel Journey to the West. When seeking for food alone, Tang Xuanzang was kept prisoner by seven spider monsters who took the form of seven beautiful women. The Monkey King and the other two of Xuanzang's disciples managed to rescue him with the help of Avalokitesvara Bodhisattva/Guanyin. They renounced the desire for lust and continued the quest for Buddhist Scriptures.",https://www.imdb.com/title/tt3355612/?ref_=sr_i_56
57. Rubber Heels,1927,1h 10m,,3.4,12,,"A European royal couple come to New York to sell some of the royal family's crown jewels. A gang of international jewel thieves plans to steal the gems, so a private detective is assigned to guard them. Unfortunately, the private eye turns out to be a bumbling, inept fool--or so everyone thinks.",https://www.imdb.com/title/tt0018349/?ref_=sr_i_57
58. Sword of Penitence,1927,1h 10m,,6.5,61,,"Ishimatsu is out of jail and wants to rebuild his life. But his brother, Sakichi, and his old partners are not going to allow it.",https://www.imdb.com/title/tt0018606/?ref_=sr_i_58
59. The College Widow,1927,1h 7m,,4.9,18,,The College Widow (1927) is an American silent comedy film produced and distributed by Warner Bros. and directed by Archie Mayo. The film is based on the 1904 Broadway play by George Ade and was previously adapted to film in 1915 with Ethel Clayton. The 1927 silent film version is a starring vehicle for Dolores Costello.,https://www.imdb.com/title/tt0017767/?ref_=sr_i_59
60. The Chinese Parrot,1927,1h 10m,,5.4,35,,"Detective Charlie Chan investigates a pearl necklace, which has caused misery for all of its owners.",https://www.imdb.com/title/tt0017752/?ref_=sr_i_60
61. Fanny Hawthorne,1927,1h 34m,,7.3,315,,"A celebration of working-class leisure activities at Hindle, Lancashire during ""Wakes Week"", an annual week still observed in parts of Lancashire and Yorkshire when all factories and schools take a holiday.",https://www.imdb.com/title/tt0017998/?ref_=sr_i_61
62. Casey at the Bat,1927,1h 8m,Passed,5.7,48,,"Casey is a slovenly junk man in a turn of the twentieth century hick town who has a remarkable ability to play baseball. An unscrupulous New York scout signs him up, so Casey and his equally dishonest manager go to the big leagues. Eventually, the scout and manager conspire to get him drunk and bet against him for a crucial game with the pennant at stake.",https://www.imdb.com/title/tt0017738/?ref_=sr_i_62
63. Bed and Sofa,1927,1h 26m,,7.3,1.5K,,"A married couple have a small apartment in Moscow. When an old friend of the husband's arrives in the city, he is unable to find lodgings. Kolia, the husband, invites his friend to move in with them.",https://www.imdb.com/title/tt0018505/?ref_=sr_i_63
64. Troll-Elgen,1927,1h 35m,,6.5,88,,"The motherless moose calf acts like a cow, and the strange animal is the start of a lot of stories. Hunter's aren't interesting in hunting him down, except one. He has decided to do it in, the troll-moose.",https://www.imdb.com/title/tt0018508/?ref_=sr_i_64
65. The Fighting Eagle,1927,1h 10m,Passed,6.1,97,,The exploits of Brigadier Gerard who helps expose Foreign Minister Talleyrand as a traitor to Napoleon.,https://www.imdb.com/title/tt0017877/?ref_=sr_i_65
66. The Gorilla,1927,1h 20m,,6.3,67,,An ape is suspected of committing a series of murders.,https://www.imdb.com/title/tt0017947/?ref_=sr_i_66
67. The War Horse,1927,50m,Passed,6.1,26,,,https://www.imdb.com/title/tt0018548/?ref_=sr_i_67
68. Her Wild Oat,1927,1h 10m,Passed,7.1,83,,"Mary Lou Smith, owner of a food wagon, decides to take her hard-earned money and splurge on a vacation where the rich and famous gather for fun. The guests at this beach treat her badly, so her reporter friend decides to help with matters.",https://www.imdb.com/title/tt0018993/?ref_=sr_i_68
69. Hula,1927,1h 4m,,6.3,376,,The daughter of a pineapple plantation owner in Hawaii sets her sights on a married English engineer.,https://www.imdb.com/title/tt0018016/?ref_=sr_i_69
70. The Climbers,1927,1h 10m,Passed,,,,"The Duchess of Aragon (Irene Rich) is wooed by King Ferdinand VII of Spain, much to the displeasure of his mistress Countess Veya (Myrna Loy), who forces the Duchess out of Spain and into Puerto Rico, where she is forced to behave in very unladylike manners, such as riding horses like a cowboy , and dueling with and fending off various brigands and bandits.",https://www.imdb.com/title/tt0017758/?ref_=sr_i_70
71. Captain Salvation,1927,1h 27m,Passed,6.9,377,,"Seminary student helps injured prostitute, defying town's demands to expel her, jeopardizing his upcoming marriage and ministry position in that New England town.",https://www.imdb.com/title/tt0017735/?ref_=sr_i_71
72. Casanova,1927,2h 12m,,7.1,291,,"A flamboyant portrait of the famous seducer seen by a former baritone of the Moscow Opera who, after a vocal accident, leaves for Germany and then France to devote himself to cinema.",https://www.imdb.com/title/tt0017736/?ref_=sr_i_72
73. Zôho kaitei Chûshingura: Ten no maki Chi no maki Jin no maki,1927,,,,,,,https://www.imdb.com/title/tt5328736/?ref_=sr_i_73
74. She's a Sheik,1927,1h,,5.3,32,,The daughter of a desert chief kidnaps a member of the French Foreign Legion in the hopes of wooing him.,https://www.imdb.com/title/tt0018386/?ref_=sr_i_74
75. Broadway Nights,1927,1h 12m,,5.0,57,,"Fannie, a performer in a music hall act, teams up with Johnny, an MC and a gambler, and becomes a success. They marry, and a few years later they have a child. One night while they are playing in a club in New York City, two Broadway produces catch their act and offer Fannie a job in their latest show, but they don't have a place for Johnny. Fannie turns down their offer, and soon things take a downturn for the pair, both career-wise and personal-wise, and when Johnny loses all their money gambling, things come to a head.",https://www.imdb.com/title/tt0017703/?ref_=sr_i_75
76. Silk Stockings,1927,1h 10m,,7.4,11,,"Sam and Molly Thornhill, a married couple very much in love, are nevertheless continually quarreling. On the eve of their wedding anniversary, Sam fails to notice a pair of silk stockings slipped into his pocket by a lady.",https://www.imdb.com/title/tt0018403/?ref_=sr_i_76
77. For the Term of His Natural Life,1927,1h 41m,,5.9,150,,"A convict, wrongfully accused and sent a harsh prison colony, attempts to escape.",https://www.imdb.com/title/tt0017899/?ref_=sr_i_77
"78. Man, Woman and Sin",1927,1h 10m,Passed,6.2,414,,"A young man takes a succession of odd jobs to save enough money to buy a house for himself and his mother. He lands a position in a newspaper office and falls in love with the beautiful society editor, who is secretly having an affair with the married managing editor. She returns the young man's affections to make her lover jealous, but finds herself falling for him.",https://www.imdb.com/title/tt0018138/?ref_=sr_i_78
79. No Man's Law,1927,54m,Passed,6.4,104,,"Two thugs plot to kill an old miner to get his claim, but one of them lusts after his beautiful daughter and wants her first.",https://www.imdb.com/title/tt0018204/?ref_=sr_i_79
80. Prostitutka,1927,1h 17m,,5.7,97,,"A bold study on the dangers of prostitution in the Soviet Union in the 1920s, it's dramatic fiction that tells the story of Lyuba, who after irremediable events, loses her honor, being obliged to exercise the oldest profession in the world to survive. She hopes for better days and a new opportunity. The film also shows the story of two other women who also need hope.",https://www.imdb.com/title/tt0018290/?ref_=sr_i_80
81. The Battles of Coronel and Falkland Islands,1927,1h 47m,,7.0,120,,"Dramatic reconstruction of two 1914 naval battles off Coronel and the Falkland Islands.The first a defeat of the British by Vice Admiral Maximilian von Spee, the second a retaliation by the British under vice Admiral Sturdee.",https://www.imdb.com/title/tt0221007/?ref_=sr_i_81
82. Am Rande der Welt,1927,1h 44m,,5.9,97,,A mill situated on the border between two unnamed countries and the residents therein become pawns in a future war.,https://www.imdb.com/title/tt0017623/?ref_=sr_i_82
83. White Gold,1927,1h 13m,,6.7,117,,"A beautiful young Mexican girl marries an Arizona sheep rancher and returns with him to his ranch, where he lives with his elderly father. The father, not used to sharing his son's attentions with anyone, takes an instant dislike to the new wife, and proceeds to make life as miserable for her as possible, including trying to turn his son against her. When a drifter shows up looking for work, the old man sees his chance.",https://www.imdb.com/title/tt0018571/?ref_=sr_i_83
84. Orchids and Ermine,1927,1h 10m,Passed,6.8,203,,A telephone operator at an opulent hotel falls in love with a young man who turns out to be a rich oil millionaire.,https://www.imdb.com/title/tt0018235/?ref_=sr_i_84
85. Stark Love,1927,1h 10m,,6.5,170,,"A literate young hillbilly plans to attend college to learn about chivalry and escape the brutal, rigid mountain society with the love of his life, but his tyrannical father interferes.",https://www.imdb.com/title/tt0018446/?ref_=sr_i_85
"86. Slide, Kelly, Slide",1927,1h 20m,,5.6,521,,"Jim Kelly, an arrogant smart aleck and pitcher loses his girlfriend Sally and his teammates, but wises up in time to save the day.",https://www.imdb.com/title/tt0018413/?ref_=sr_i_86
87. Éducation de prince,1927,,,5.6,21,,,https://www.imdb.com/title/tt0199173/?ref_=sr_i_87
88. Tracked by the Police,1927,1h 12m,Passed,5.4,55,,"The Laguna Dam is to be built in Arizona,to supply water to desert-land unfit for cultivation or stock-raising. Rival companies bid for the building contract, which leads to violence and danger for Bob Owen and his dog Satan.",https://www.imdb.com/title/tt0018501/?ref_=sr_i_88
89. Mr. Wu,1927,1h 30m,Passed,6.3,743,,"When Mandarin Wu's unmarried daughter becomes pregnant by a young Englishman, he seeks vengeance.",https://www.imdb.com/title/tt0018179/?ref_=sr_i_89
90. The Magic Flame,1927,1h 40m,Passed,4.5,73,,A love triangle involving two members of a travelling circus and an aristocrat has serious consequences for all three individuals.,https://www.imdb.com/title/tt0018129/?ref_=sr_i_90
91. En rade,1927,1h 32m,,6.8,102,,"""Stranded / Sea Fever"" - About the relationship between a small bar waitress and Jean, the son of the laundress who dreams of other horizons.",https://www.imdb.com/title/tt0019849/?ref_=sr_i_91
92. The Blood Ship,1927,1h 10m,,6.5,77,,"A former captain joins a cargo ship's crew, finding it commanded by the man who stole his vessel, wife and daughter. With a fellow sailor in love with his daughter, he rallies the shanghaied crew against the brutal captain and first mate.",https://www.imdb.com/title/tt0017687/?ref_=sr_i_92
93. The Red Mill,1927,1h 14m,Passed,6.8,1.6K,,A tavern worker and the daughter of a burgomaster enter into elaborate masquerades in order to win the hearts of the men they love.,https://www.imdb.com/title/tt0018311/?ref_=sr_i_93
94. The Last Outlaw,1927,1h 3m,,5.9,80,,"The Last Outlaw is a 1927 silent American Western film, starring Gary Cooper and directed by Arthur Rosson.",https://www.imdb.com/title/tt0018080/?ref_=sr_i_94
95. The City Gone Wild,1927,1h,,5.3,18,,"Hard-boiled underworld melodrama, with gang wars and gunfights, in which criminal lawyer turns prosecutor to avenge a friend's death.",https://www.imdb.com/title/tt0017755/?ref_=sr_i_95
96. Evening Clothes,1927,1h 10m,,5.0,11,,"Wealthy French farmer Lucien D'Artois (Adolphe Menjou) is fond of raising horses and married to Germaine (Virginia Valli), according to the terms of a marriage contract. When she finds his rustic interests unbearable, she leaves him. Determined to become a polished Parisian, Lucien goes to the city and diligently studies fencing and dancing but is unable to gain her favor. He embarks on a life of frivolity and free spending and to demonstrate his powers with women, he deliberately steals nightclub girl Fox Trot (Louise Brooks) from Lazarre (Noah Beery). Eventually Lucien's fortune is drained and everything he owns is seized except a suit of evening clothes. Living by his wits, Lucien imagines himself still a popular, wealthy count and returning to his bare flat. To his surprise, Germaine has returned to him.",https://www.imdb.com/title/tt0017856/?ref_=sr_i_96
97. Ragtime,1927,1h 10m,,4.6,11,,A classic 'who dunnit' movie,https://www.imdb.com/title/tt0018302/?ref_=sr_i_97
98. The Magic Garden,1927,1h 10m,,,,,about a little boy and girl that meet in a beautiful garden and the little girl promises the boy that some day she would meet him there again. He goes off to study the violin in Italy and when he returns he finds the girl in the garden.,https://www.imdb.com/title/tt0132294/?ref_=sr_i_98
99. Too Many Crooks,1927,1h,,,,,"Celia Mason, the only daughter of a retired banker, discusses with Marshall Stone, the family lawyer, a crook drama she has just seen and maintains she can write a better one herself. Stone puts her in touch with John Barton (actually the author of the play), who supplies bad men on demand. Celia asks him to invite a group of crooks as guests at her house party. Within 24 hours, Fast Hands Foster has stolen 3 suitcases of jewelry; Frisco Flora has vamped 15 millionaires and obtained material for an equal number of blackmail suits; and Coxey the Con-man has sold most of the neighboring homes to ""fall guys."" Celia is amazed to learn they believe her to be an accomplice, but Barton removes the loot from her safe before the crooks abscond with it. Learning Barton's true calling, Celia is relieved.",https://www.imdb.com/title/tt0018496/?ref_=sr_i_99
100. Spring Fever,1927,1h 18m,Not Rated,6.4,1.1K,,"To impress a wealthy young woman, a clerk pretends he is a pro-golfer.",https://www.imdb.com/title/tt0018440/?ref_=sr_i_100
101. A Gentleman of Paris,1927,1h 5m,,6.6,59,,"A young Parisian noble promises to marry. Visited by fiancée and parents, he bids farewell to mistresses. After marriage and gambling scandal engineered by vengeful valet, the valet confesses to save his master, reuniting the newlyweds.",https://www.imdb.com/title/tt0017926/?ref_=sr_i_101
102. Rolled Stockings,1927,1h 10m,,5.5,20,,"A lost film a man is disappointed with son Jim for not making the college crew team with his brother. Both brothers fall for the same girl. On the eve of the big race, their rivalry comes to a head and the co-ed chooses brothers.",https://www.imdb.com/title/tt0018335/?ref_=sr_i_102
