Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
52. Hold Back the Dawn,1941,1h 56m,Approved,7.3,3.2K,79,"Stopped in Mexico by U.S. Immigration, Georges Iscovescu hopes to get into the country by marrying a citizen.",https://www.imdb.com/title/tt0033722/?ref_=sr_i_52
53. Topper Returns,1941,1h 28m,Approved,6.8,3.9K,,A fun-loving young woman is murdered after trading bedrooms with her wealthy friend. Her ghost seeks aid from Topper to find the murderer.,https://www.imdb.com/title/tt0034303/?ref_=sr_i_53
54. Western Union,1941,1h 35m,Approved,6.7,3.7K,,"When Edward Creighton leads the construction of the Western Union to unite east with west, he hires a reformed Western outlaw and a tenderfoot Eastern surveyor.",https://www.imdb.com/title/tt0034384/?ref_=sr_i_54
55. Man Made Monster,1941,59m,Approved,6.1,2.3K,,A mad scientist turns a man into an electrically-controlled monster to do his bidding.,https://www.imdb.com/title/tt0033879/?ref_=sr_i_55
56. Design for Scandal,1941,1h 25m,Approved,6.2,616,,"To save his job, newsman Jeff Sherman offers to help his boss get out of a swingeing alimony settlement. But his devious plan to compromise Cornelia Porter, the judge on the case, while she is on holiday at Cape Cod soon proves to be - well - too devious!",https://www.imdb.com/title/tt0033525/?ref_=sr_i_56
57. Adventures of Captain Marvel,1941,3h 36m,Approved,7.1,1.7K,,"To protect a magic talisman from being used for evil, a teenage boy named Billy Batson is given the power to become an adult superhero, Captain Marvel, with a single magic word: ""Shazam!""",https://www.imdb.com/title/tt0033317/?ref_=sr_i_57
58. I Wake Up Screaming,1941,1h 22m,Approved,7.2,5.9K,,Why is Inspector Ed Cornell trying to railroad Frankie Christopher for the murder of model Vicky Lynn?,https://www.imdb.com/title/tt0033740/?ref_=sr_i_58
59. Blues in the Night,1941,1h 28m,Approved,6.7,1.7K,,"A blues band struggles until meeting gangster Del Davis, who offers them work. Love triangles, betrayal, and tragedy ensue at his roadhouse, but the surviving band members reunite to continue their musical journey.",https://www.imdb.com/title/tt0033409/?ref_=sr_i_59
60. Confirm or Deny,1941,1h 14m,,6.4,363,,"Newsman Mitch and teletype operator Jennifer, whose job is to see he doesn't send inappropriate stuff out of the country, dodge bombs during the blitz of London while falling in love.",https://www.imdb.com/title/tt0033486/?ref_=sr_i_60
61. The Shepherd of the Hills,1941,1h 38m,Approved,6.9,2.9K,,"A mysterious but pleasant stranger arrives in the Missouri hills and befriends a young backwoods girl, which doesn't sit well with her moonshiner fiancé who has vowed to find and kill his own father.",https://www.imdb.com/title/tt0034182/?ref_=sr_i_61
62. The Ghost Train,1941,1h 25m,Not Rated,6.1,1.9K,,High jinks and chills ensue after a group of people become stranded at an isolated station and a legendary phantom train approaches.,https://www.imdb.com/title/tt0033660/?ref_=sr_i_62
63. Footsteps in the Dark,1941,1h 36m,Approved,6.7,1.7K,,A respected investment advisor has a double life as a mystery writer and becomes involved in the real murder of a shady client.,https://www.imdb.com/title/tt0033616/?ref_=sr_i_63
64. The Black Cat,1941,1h 10m,Approved,6.1,2.4K,,"Elderly Henrietta Winslow lives in an isolated mansion with her housekeeper and beloved cats. As her health fails, her greedy relatives gather in anticipation of her death.",https://www.imdb.com/title/tt0033397/?ref_=sr_i_64
65. Ziegfeld Girl,1941,2h 12m,Approved,6.7,3.8K,,"In the 1920s, three women become performers in the renowned Broadway show the Ziegfeld Follies, where they find fame, love, and tragedy.",https://www.imdb.com/title/tt0034415/?ref_=sr_i_65
66. Charlie Chan in Rio,1941,1h,Approved,6.9,1.6K,,"On the trail of a singer who killed the man she loved in Honolulu, Charlie finds her stabbed to death when he ultimately catches up to her in Rio.",https://www.imdb.com/title/tt0033458/?ref_=sr_i_66
67. Pot o' Gold,1941,1h 26m,Approved,6.0,2.3K,,"Jimmy goes to work with his uncle, the owner of a food factory. Before he gets there, he befriends an Irish family who happens to be his uncle's worst enemy because of their love for music and in-house band who constantly practices.",https://www.imdb.com/title/tt0034055/?ref_=sr_i_67
68. So Ends Our Night,1941,1h 57m,TV-PG,6.9,911,,"Three German refugees during World War II are always hiding, constantly in fear of deportation.",https://www.imdb.com/title/tt0034208/?ref_=sr_i_68
69. Lady Be Good,1941,1h 52m,Approved,6.4,1.3K,,"A composer and his songwriter wife clash while they succeed in working together, writing hit Broadway shows, but fail in their marriage to the point of getting divorced twice.",https://www.imdb.com/title/tt0033803/?ref_=sr_i_69
70. When Ladies Meet,1941,1h 45m,Approved,6.5,1.6K,,"A successful novelist falls in love with her married publisher, to the consternation of her boyfriend, who arranges for her to meet the publisher's wife.",https://www.imdb.com/title/tt0034386/?ref_=sr_i_70
71. That Uncertain Feeling,1941,1h 24m,Approved,6.6,3.4K,,A psychoanalyst causes a woman to doubt her happy marriage.,https://www.imdb.com/title/tt0034274/?ref_=sr_i_71
72. Adam Had Four Sons,1941,1h 21m,Approved,6.7,1.6K,,A governess becomes the center of a wealthy family after her employer's wife dies.,https://www.imdb.com/title/tt0033314/?ref_=sr_i_72
73. Sleepers West,1941,1h 14m,Approved,6.6,778,,Mike Shayne tries to distinguish criminals from red herrings as he escorts a surprise witness via rail to a high profile trial in San Francisco.,https://www.imdb.com/title/tt0034199/?ref_=sr_i_73
74. The 47 Ronin,1941,4h 1m,,7.2,3K,,"The legendary Forty-seven ronin plot to avenge the death of their lord, Asano Naganori, by killing Kira Yoshinaka, a shogunate official responsible for Asano being forced to commit seppuku.",https://www.imdb.com/title/tt0033654/?ref_=sr_i_74
75. Cheers for Miss Bishop,1941,1h 35m,Approved,6.4,915,,"Dedicated Midwestern teacher Ella Bishop is distressed when her fiancé runs off with her vixenish cousin Amy. After Amy dies in childbirth, Ella is left to care for Amy's daughter Hope.",https://www.imdb.com/title/tt0033459/?ref_=sr_i_75
76. Johnny Eager,1941,1h 47m,Approved,7.1,3.9K,,The step-daughter of a district attorney falls in love with a gangster on parole who her father originally imprisoned.,https://www.imdb.com/title/tt0033774/?ref_=sr_i_76
77. The Big Store,1941,1h 23m,Approved,6.5,5.8K,,"A detective is hired to protect the life of a singer who has recently inherited a department store, from the store's crooked manager.",https://www.imdb.com/title/tt0033388/?ref_=sr_i_77
78. The Face Behind the Mask,1941,1h 9m,Approved,7.1,2.5K,,A disfigured watch-maker with a grudge against society embarks on a life of crime.,https://www.imdb.com/title/tt0033582/?ref_=sr_i_78
79. The Devil Commands,1941,1h 5m,Approved,6.1,1.8K,,Scientist becomes obsessed with the idea of communicating with his dead wife.,https://www.imdb.com/title/tt0033530/?ref_=sr_i_79
80. They Met in Bombay,1941,1h 32m,Approved,6.6,1.5K,,A jewel thief and a con artist are rivals in the theft of a valuable gem as the Japanese army invades China.,https://www.imdb.com/title/tt0034281/?ref_=sr_i_80
81. Sundown,1941,1h 30m,Approved,5.7,1.1K,,"In 1941, a mysterious Somaliland woman helps the British against the Germans.",https://www.imdb.com/title/tt0034242/?ref_=sr_i_81
82. Texas,1941,1h 33m,Approved,6.7,1.6K,,Two young men head west in search of fortune and adventure.,https://www.imdb.com/title/tt0034269/?ref_=sr_i_82
83. Buck Privates,1941,1h 24m,Approved,7.0,5.1K,,"Two sidewalk salesman enlist in the army in order to avoid jail, only to find that their drill instructor is the police officer who tried having them imprisoned.",https://www.imdb.com/title/tt0033436/?ref_=sr_i_83
84. You Belong to Me,1941,1h 34m,Approved,5.8,956,,A jealous and insecure newlywed man interferes with his wife's medical work in order to prevent her from seeing attractive male patients.,https://www.imdb.com/title/tt0034407/?ref_=sr_i_84
85. It Started with Eve,1941,1h 30m,Approved,7.6,2.2K,,"In order to please his dying father, a man convinces a hat-check girl to impersonate his fiancée, but complications arise when the father's health suddenly improves.",https://www.imdb.com/title/tt0033766/?ref_=sr_i_85
86. Miss Polly,1941,45m,Approved,6.1,264,,A town's forced rigid morality rules stifle young people so severely that the town has gone two years without a wedding. Miss Polly conspires to help a couple overcome the meddling do-gooders.,https://www.imdb.com/title/tt0033912/?ref_=sr_i_86
87. Blossoms in the Dust,1941,1h 39m,Approved,6.9,2.5K,,"After losing her young son, Edna Gladney opposes the unfair laws discriminating against children whose parents are unknown, and opens an orphanage for those children.",https://www.imdb.com/title/tt0033407/?ref_=sr_i_87
88. Major Barbara,1941,2h 1m,Approved,6.8,1.7K,73,"A young and idealistic woman, who has adopted the Salvation Army and whose father is an armament industrialist, will save more souls directing her father's business.",https://www.imdb.com/title/tt0033868/?ref_=sr_i_88
89. Bombsight Stolen,1941,1h 30m,Approved,6.7,1.6K,,Allied spies and Nazi Agents insinuate themselves at a Scottish cottage (converted to a wartime hospital) with interests on an inventor's nearly perfected bomb sight.,https://www.imdb.com/title/tt0033491/?ref_=sr_i_89
90. King of the Zombies,1941,1h 7m,Approved,5.3,2.8K,,"On a spooky island, three stranded travelers find an evil doctor working with foreign spies and in control of zombies.",https://www.imdb.com/title/tt0033787/?ref_=sr_i_90
91. Two-Faced Woman,1941,1h 30m,Approved,6.2,2.1K,,"After a ski instructor catches her husband flirting with an old flame, she decides to pose as her (fictitious) twin sister in an attempt to keep him faithful.",https://www.imdb.com/title/tt0034328/?ref_=sr_i_91
92. Underground,1941,1h 35m,Approved,7.2,781,,"During WWII, two SS officer brothers face Nazi regime's cruel reality. One stays loyal while the other exposes the system's atrocities, testing their family bond.",https://www.imdb.com/title/tt0034337/?ref_=sr_i_92
93. Dive Bomber,1941,2h 12m,Approved,6.5,2.3K,,A military surgeon teams with a ranking Navy flyer to develop a high-altitude suit which will protect pilots from blacking out when they go into a steep dive.,https://www.imdb.com/title/tt0033537/?ref_=sr_i_93
94. Spooks Run Wild,1941,1h 5m,Approved,5.3,2K,,"The boys are stranded in a small rural town, they hear about a ""monster killer"" roaming the countryside. At night, they sneak out. Peewee is shot by a grave-digger, and they are forced to seek aid at an old mansion.",https://www.imdb.com/title/tt0034224/?ref_=sr_i_94
95. Love Crazy,1941,1h 39m,Approved,7.4,3.8K,,"A wife suspecting infidelity starts divorce proceedings, so the husband pretends to be insane in order to delay the divorce and clear up the misunderstanding.",https://www.imdb.com/title/tt0033852/?ref_=sr_i_95
96. Married Bachelor,1941,1h 21m,Approved,6.2,358,,"A man's marriage suffers when he pretends to be a bachelor while promoting ""his"" best-selling book about married life (actually written by an eccentric professor) in order to pay off a debt to a gangster.",https://www.imdb.com/title/tt0033883/?ref_=sr_i_96
97. Invisible Ghost,1941,1h 4m,Approved,5.3,3K,,The town's leading citizen becomes a homicidal maniac after his wife deserts him.,https://www.imdb.com/title/tt0033760/?ref_=sr_i_97
98. Road to Zanzibar,1941,1h 31m,Approved,6.7,3.6K,73,"Stranded in Africa, Chuck and his pal Fearless have comic versions of jungle adventures, featuring two attractive con women.",https://www.imdb.com/title/tt0034116/?ref_=sr_i_98
99. Belle Starr,1941,1h 27m,Approved,5.7,1.2K,,"At the end of the Civil War, an embittered Southern belle joins forces with a Confederate guerrilla leader to raid Union towns.",https://www.imdb.com/title/tt0033383/?ref_=sr_i_99
100. Meet Boston Blackie,1941,1h,Approved,6.6,777,,"When a murder occurs on an ocean liner docked in New York, the trail leads to Coney Island and a spy ring.",https://www.imdb.com/title/tt0033890/?ref_=sr_i_100
101. The Wagons Roll at Night,1941,1h 24m,Approved,6.3,1.4K,,"After a local grocery clerk rescues a baby from an escaped lion, a carnival owner develops him into an attraction but balks after the young man falls in love with his sister.",https://www.imdb.com/title/tt0034370/?ref_=sr_i_101
102. Babes on Broadway,1941,1h 58m,Approved,6.6,1.8K,,"Penny Morris and Tommy Williams are both starstruck young teens but nobody seems to give them any chance to perform. Instead, they decide to put up their own show to collect money for a summer camp for the kids.",https://www.imdb.com/title/tt0034485/?ref_=sr_i_102
103. Nothing But the Truth,1941,1h 30m,Approved,7.1,1.2K,,"A stockbroker's new partner bets $10,000 that he can only tell the truth for twenty-four hours.",https://www.imdb.com/title/tt0033963/?ref_=sr_i_103
104. Never Give a Sucker an Even Break,1941,1h 11m,Approved,7.0,2.9K,,"A filmmaker attempts to sell a surreal script he has written, which comes to life as he pitches it.",https://www.imdb.com/title/tt0033945/?ref_=sr_i_104
105. Keep 'Em Flying,1941,1h 26m,Approved,6.5,1.9K,,"When a barnstorming stunt pilot joins the Air Corps, his two goofball assistants decide to go with him.",https://www.imdb.com/title/tt0033781/?ref_=sr_i_105
106. Manpower,1941,1h 44m,Approved,6.6,2K,,"Two friends, who are members of a road crew employed by a Los Angeles power company, battle the elements to restore electrical power, and trade punches over the same woman.",https://www.imdb.com/title/tt0035034/?ref_=sr_i_106
107. Back Street,1941,1h 29m,Approved,6.7,803,,"Five years after meeting and falling in love with a banker, a willful shop girl decides to become his mistress upon learning he has since gotten married and had a son.",https://www.imdb.com/title/tt0033365/?ref_=sr_i_107
108. Among the Living,1941,1h 7m,Approved,6.4,976,,A mentally unstable man who has been kept in isolation for years escapes and causes trouble for his identical twin brother.,https://www.imdb.com/title/tt0033337/?ref_=sr_i_108
"109. H.M. Pulham, Esq.",1941,2h,Approved,6.9,1.6K,,"A man who lived his life as he was advised to do, not how he would have chosen to, is brought out of his shell by a beautiful young woman.",https://www.imdb.com/title/tt0033686/?ref_=sr_i_109
110. Appointment for Love,1941,1h 29m,Approved,5.8,203,,"Charming Andre Cassil woos physician Jane Alexander and the two impulsively get married. The honeymoon ends very quickly after Jane voices her progressive views on marriage, which include that the two should keep separate apartments. Andre then tries to make his wife jealous to lure her into his bedroom.",https://www.imdb.com/title/tt0033348/?ref_=sr_i_110
111. Horror Island,1941,1h,Approved,5.9,1.2K,,A down-on-his-luck businessman organizes an excursion to Sir Henry Morgan's Island for a treasure hunt only to encounter a mysterious phantom and murder.,https://www.imdb.com/title/tt0033728/?ref_=sr_i_111
112. The Comedians,1941,1h 51m,,6.8,83,,"For his first return film in now National Socialist Germany, Pabst presented a historical tribute to the very first national theater troupe there, founded by a group of actors in the town of Weimar in the 18th century.",https://www.imdb.com/title/tt0033796/?ref_=sr_i_112
113. Honky Tonk,1941,1h 45m,Approved,6.5,1.5K,47,"Fast-talking con man and grifter Candy Johnson rises to be the corrupt boss of Yellow Creek, but his wife's alcoholic father tries to set things right.",https://www.imdb.com/title/tt0033726/?ref_=sr_i_113
114. Onnellinen ministeri,1941,2h 4m,,6.2,72,,"An artist who bases a painting for a revealing lingerie ad on a photo of a girl he had found torn from a magazine, not knowing that the girl is in fact the daughter of the Finnish minister of finance.",https://www.imdb.com/title/tt0033982/?ref_=sr_i_114
115. Shadows on the Stairs,1941,1h 4m,Approved,5.7,867,,Occupants of a London boarding house become suspects as a string of murders are committed.,https://www.imdb.com/title/tt0034173/?ref_=sr_i_115
116. Mr. Bug Goes to Town,1941,1h 18m,Approved,6.9,1.6K,,The happy tranquility of Buggsville is shattered when the populace learns that a colossal skyscraper is to be built over their tiny town.,https://www.imdb.com/title/tt0033727/?ref_=sr_i_116
117. A Man Betrayed,1941,1h 22m,Approved,5.9,714,,A small-town attorney comes to the city to investigate the murder of a friend and falls in love with the daughter of the head of the crime ring he hopes to expose.,https://www.imdb.com/title/tt0033871/?ref_=sr_i_117
118. A Yank in the RAF,1941,1h 38m,Approved,6.3,1.7K,,An American pilot impulsively joins His Majesty's Royal Air Force in Britain in an attempt to impress his ex-girlfriend.,https://www.imdb.com/title/tt0034405/?ref_=sr_i_118
119. The Great Man's Lady,1941,1h 30m,Approved,6.6,947,,A 100-year-old pioneer woman tells her story in flashbacks.,https://www.imdb.com/title/tt0034812/?ref_=sr_i_119
120. The Great Train Robbery,1941,1h 2m,Approved,7.1,75,,"Tom Logan is a railroad detective. Tom takes it upon himself to halt the activities of his crooked brother Duke. Duke and his henchman have stolen an entire gold train, including the passengers. These bad guys have stopped the train and have it backed into lead into a long-since-abandoned dead-end tunnel. Nightclub singer Kay Stevens is one the passengers who requires rescuing by Tom.",https://www.imdb.com/title/tt0033680/?ref_=sr_i_120
121. The Feminine Touch,1941,1h 37m,Approved,6.4,1.1K,,An author writing a book on jealousy discovers his wife is an expert on the subject.,https://www.imdb.com/title/tt0033596/?ref_=sr_i_121
