Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
32. Phantom Ship,1935,1h 2m,Approved,5.4,1.3K,,"During a horrific storm at sea, the crew realizes that there is a murderer among them who is killing them off one by one.",https://www.imdb.com/title/tt0026759/?ref_=sr_i_32
33. Scrooge,1935,1h 18m,Approved,6.4,3K,,"Ebenezer Scrooge, a mean old miser, hasn't a good word for Christmas, though his impoverished clerk Bob Cratchit and nephew Fred are full of holiday spirit. On Christmas Eve, Scrooge is visited by spirits of the past, present, and future.",https://www.imdb.com/title/tt0026972/?ref_=sr_i_33
34. The Last Days of Pompeii,1935,1h 36m,Approved,6.4,1.4K,,"In the doomed Roman city, a gentle blacksmith becomes a corrupt gladiator, while his son leans toward Christianity.",https://www.imdb.com/title/tt0026605/?ref_=sr_i_34
35. Roberta,1935,1h 46m,Approved,7.0,4K,66,An American jazzman and his buddy woo a Russian princess and a fake countess in Paris.,https://www.imdb.com/title/tt0026942/?ref_=sr_i_35
36. Mark of the Vampire,1935,1h,Approved,6.3,6.2K,,"When a nobleman is murdered, a professor of the occult blames vampires, but not all is what it seems.",https://www.imdb.com/title/tt0026685/?ref_=sr_i_36
37. She,1935,1h 41m,Approved,6.4,2.2K,,"A group of explorers search for the legendary ""flame of life"", a mysterious force that bestows immortality.",https://www.imdb.com/title/tt0026983/?ref_=sr_i_37
38. The Little Colonel,1935,1h 21m,PG,7.0,2.1K,,"In the post-Civil war south, a darling little girl attempts to restore the peace between her parents and her plantation owner grandfather.",https://www.imdb.com/title/tt0016029/?ref_=sr_i_38
39. The Criminal Within,1935,1h 7m,Approved,5.9,356,,"A famous detective is invited to a swanky party at an elegant mansion, but before the night is over he finds himself involved with gangsters, blackmail and murder.",https://www.imdb.com/title/tt0028000/?ref_=sr_i_39
40. Les Misérables,1935,1h 48m,Approved,7.6,4.3K,,"In early 19th century France, an ex-convict who failed to report for parole is relentlessly pursued over a 20-year period by an obsessive police inspector.",https://www.imdb.com/title/tt0026725/?ref_=sr_i_40
41. Dante's Inferno,1935,1h 29m,Approved,6.6,1K,,"Jim Carter moves in on the McWade's carnival concession which shows scenes from Dante's ""Inferno"". He makes it a going concern, marrying Betty along the way. An inspector calls the amusement pier unsafe but Carter bribes him. The pier collapses, leading to the inspector's suicide, injury to Pop McWade, trial for Carter, and Betty's leaving him. Carter starts over with an unsafe floating casino.",https://www.imdb.com/title/tt0026262/?ref_=sr_i_41
42. The Lives of a Bengal Lancer,1935,1h 49m,Approved,7.0,3.6K,,Three British soldiers on the Northwest Frontier of India struggle against the enemy - and themselves.,https://www.imdb.com/title/tt0026643/?ref_=sr_i_42
43. The Woman in Red,1935,1h 8m,Approved,6.1,1.1K,,A polo player's wife becomes the mystery woman in a Long Island horsy-set murder trial.,https://www.imdb.com/title/tt0027228/?ref_=sr_i_43
44. The Devil Is a Woman,1935,1h 19m,Approved,6.9,4.3K,,"A young man is warned by a captain about a temptress; nonetheless, he finds himself falling in love with her.",https://www.imdb.com/title/tt0026276/?ref_=sr_i_44
45. Ruggles of Red Gap,1935,1h 30m,Approved,7.5,4.9K,,An English valet brought to the American west assimilates into the American way of life.,https://www.imdb.com/title/tt0026955/?ref_=sr_i_45
46. The Good Fairy,1935,1h 38m,Approved,7.4,1.8K,,A naive girl just out of a cloistered orphanage finds that being a 'good fairy' to strangers makes life awfully complicated.,https://www.imdb.com/title/tt0026424/?ref_=sr_i_46
47. Crime and Punishment,1935,1h 28m,Approved,6.9,2.5K,,A young man is haunted by the murder of a neighborhood pawn broker and hounded by the local police inspector who suspects that he is guilty.,https://www.imdb.com/title/tt0026246/?ref_=sr_i_47
48. Magnificent Obsession,1935,1h 52m,Approved,6.8,1.4K,,"A wealthy survivor of a hospital crisis later falls for a deceased doctor's blind widow. Inspired by the doctor's charitable values, he secretly aids her, studies medicine, and performs her sight-saving surgery.",https://www.imdb.com/title/tt0026667/?ref_=sr_i_48
49. Gold Diggers of 1935,1935,1h 35m,Approved,6.8,3.2K,,"Romantic antics abound among the guests at a luxury hotel, including a stage director, an eccentric millionaire, and the daughter of a financial backer.",https://www.imdb.com/title/tt0026421/?ref_=sr_i_49
50. 'G' Men,1935,1h 25m,Approved,7.1,4.7K,,"A lawyer, whose benefactor runs a racket, goes to work for the Federal Bureau of Investigation.",https://www.imdb.com/title/tt0026393/?ref_=sr_i_50
51. Dangerous,1935,1h 19m,Approved,6.8,4K,,"An alcoholic actress who is considered a dangerous jinx is rehabilitated, but she then shows that she's as dangerous as ever.",https://www.imdb.com/title/tt0026261/?ref_=sr_i_51
52. Broadway Melody of 1936,1935,1h 41m,Approved,6.7,2.3K,,"A Broadway producer is reluctant to hire his high school sweetheart for the leading role in a new show, so she decides to take advantage of a rumor started by a gossip columnist.",https://www.imdb.com/title/tt0026144/?ref_=sr_i_52
53. Curly Top,1935,1h 15m,G,6.8,2.3K,,"Wealthy Edward Morgan becomes charmed with a curly-haired orphan and her pretty older sister Mary and arranges to adopt both under the alias of ""Mr. Jones."" As he spends more time with them, he soon finds himself falling in love with Mary.",https://www.imdb.com/title/tt0026252/?ref_=sr_i_53
54. The Mystery Man,1935,1h 5m,Approved,5.6,317,,"When he runs short of money, a newspaper reporter pawns a police revolver he was given after he helped the police solve a case. Later on the gun is used in a murder, and the reporter is suspected of committing the crime.",https://www.imdb.com/title/tt0026756/?ref_=sr_i_54
55. The Littlest Rebel,1935,1h 13m,PG,6.7,1.8K,,"Shirley Temple's father, a rebel officer, sneaks back to his rundown plantation to see his family and is arrested. A Yankee takes pity and sets up an escape. Everyone is captured and the officers are to be executed. Shirley and ""Bojangles"" Robinson beg President Lincoln to intercede.",https://www.imdb.com/title/tt0026641/?ref_=sr_i_55
56. Peter Ibbetson,1935,1h 25m,Approved,6.9,2.9K,,A Victorian-era architect commissioned by the Duke of Towers to design his stables falls in love with the Duchess.,https://www.imdb.com/title/tt0026866/?ref_=sr_i_56
57. Annie Oakley,1935,1h 30m,Approved,6.6,2.1K,,A romanticized biography of the famous sharpshooter.,https://www.imdb.com/title/tt0026073/?ref_=sr_i_57
58. The Gay Deception,1935,1h 17m,Approved,6.7,536,,"Mirabel wins a $5, 000 lottery which will enable her to live like a queen in New York. There she meets Sandro, a bellboy who is really a prince, so she does get to be a queen after all.",https://www.imdb.com/title/tt0026400/?ref_=sr_i_58
59. Charlie Chan's Secret,1935,1h 12m,Approved,6.9,2K,,"The heir to a huge fortune is presumed drowned, then shows up, is then murdered.",https://www.imdb.com/title/tt0027442/?ref_=sr_i_59
60. The Crusades,1935,2h 5m,Approved,6.5,1.5K,,King Richard and the Third Crusade (1190-1192) are given the DeMille treatment with more spectacle than history.,https://www.imdb.com/title/tt0026249/?ref_=sr_i_60
61. Bonnie Scotland,1935,1h 20m,Approved,6.7,2.3K,,Stan and Ollie mistakenly enlist in the army and find themselves posted to the Northwest Frontier in India on a dangerous mission.,https://www.imdb.com/title/tt0026126/?ref_=sr_i_61
62. The Ghost Goes West,1935,1h 35m,Approved,6.7,2.4K,,"A haunted Scottish castle is dismantled and transported to Florida, bringing the family ghost along with it.",https://www.imdb.com/title/tt0026406/?ref_=sr_i_62
63. Reckless,1935,1h 37m,Approved,6.4,1.7K,,Wealthy man Bob Harrison buys all theater seats to watch Mona Leslie's musical alone. He and her agent Ned Riley love her. Rivalry between the two men over Mona Leslie creates conflict.,https://www.imdb.com/title/tt0026914/?ref_=sr_i_63
64. One Frightened Night,1935,1h 6m,Approved,6.0,516,,"An eccentric millionaire, unable to locate his only granddaughter, decides to divide his estate among a group of people less close to him: his niece and nephew, his attorney, his doctor, and his housekeeper. But complications and murder arise when two different women turn up, claiming to be the granddaughter.",https://www.imdb.com/title/tt0026819/?ref_=sr_i_64
65. China Seas,1935,1h 27m,Approved,6.9,3.3K,,"When earthy Dolly Portland is rejected by Captain Gaskell in favor of a socialite, she aids Jamesy McCardle, in league with Malay pirates, in his plot to seize Gaskell's ship.",https://www.imdb.com/title/tt0026205/?ref_=sr_i_65
66. The Black Room,1935,1h 8m,Approved,6.9,2.8K,,"Ignoring an ancient prophecy, evil brother Gregor seeks to maintain his feudal power on his his Tyrolean estate by murdering and impersonating his benevolent younger twin.",https://www.imdb.com/title/tt0026123/?ref_=sr_i_66
67. Hands Across the Table,1935,1h 20m,Approved,6.9,2.4K,,"A loafer and a manicurist, both planning to marry money, meet and form an uneasy alliance.",https://www.imdb.com/title/tt0026452/?ref_=sr_i_67
68. The Little Pastry Shop,1935,54m,,6.2,63,,,https://www.imdb.com/title/tt0027405/?ref_=sr_i_68
69. The Dark Angel,1935,1h 46m,Approved,6.6,1.1K,,"The close relationship between a woman and her two male childhood friends is tested when she accepts a marriage proposal from one of them, while the burgeoning First World War threatens to change their lives forever.",https://www.imdb.com/title/tt0026264/?ref_=sr_i_69
70. Carnival in Flanders,1935,1h 35m,,7.4,1.6K,,Tells the story of the Spanish invasion of Flanders,https://www.imdb.com/title/tt0026564/?ref_=sr_i_70
71. The Phantom Light,1935,1h 16m,,6.2,725,,"A lighthouse keeper has been murdered in mysterious circumstances and, during the ensuing investigation a Phantom Light keeps appearing at the scene of his death.",https://www.imdb.com/title/tt0026868/?ref_=sr_i_71
72. Charlie Chan in Egypt,1935,1h 13m,Approved,6.6,2.3K,,"While investigating the theft of antiquities from an ancient tomb excavation, Charlie discovers the body of the expedition's leader concealed inside the mummy's wrappings.",https://www.imdb.com/title/tt0026197/?ref_=sr_i_72
73. The Case of the Curious Bride,1935,1h 20m,Approved,6.6,1.4K,,"Perry interrupts his vacation plans when an ex-girlfriend, now newly married, asks him to help her with murder and bigamy charges.",https://www.imdb.com/title/tt0026184/?ref_=sr_i_73
74. Charlie Chan in Shanghai,1935,1h 11m,Approved,6.9,1.7K,,"When a prominent official is murdered at a banquet honoring Charle Chan, the detective and son Lee team up to expose an opium-smuggling ring.",https://www.imdb.com/title/tt0026199/?ref_=sr_i_74
75. The Murder Man,1935,1h 9m,Approved,6.8,1.4K,,"When a crooked businessman is fatally shot, a hotshot New York newspaper reporter specializing in murder stories narrows in on the dead man's associate.",https://www.imdb.com/title/tt0026739/?ref_=sr_i_75
76. Toni,1935,1h 24m,,7.2,2.3K,,"In the 1920s, the Provence is a magnet for immigrants seeking work in the quarries or in agriculture. Many mingle with locals and settle down permanently - like Toni, an Italian who has moved in with Marie, a Frenchwoman. Even a well-ordered existence is not immune from boredom, friendship, love, or enmity, and Toni gets entangled in a web of increasingly passionate relationships. For there is his best pal Fernand, but also Albert, his overbearing foreman; there is Sebastian, a steady Spanish peasant, but also Gabi, his young rogue relative; there is Marie, but there is also Josefa.",https://www.imdb.com/title/tt0025898/?ref_=sr_i_76
77. The Gilded Lily,1935,1h 20m,Approved,6.7,996,,A stenographer becomes a famed entertainer and is courted by an English nobleman and an informal American reporter.,https://www.imdb.com/title/tt0026409/?ref_=sr_i_77
78. If You Could Only Cook,1935,1h 12m,Approved,7.0,1.7K,,An executive lets an attractive cook talk him into taking a job as butler.,https://www.imdb.com/title/tt0026519/?ref_=sr_i_78
79. Gentleman's Agreement,1935,1h 11m,,,,,A young doctor realises that his father is a quack and changes places with a down-and-out.,https://www.imdb.com/title/tt0026402/?ref_=sr_i_79
80. The Three Musketeers,1935,1h 36m,Approved,5.8,440,,"Gascon D'Artagnan joins the Musketeers in Paris, battling Porthos, Aramis, and Athos to save France and a lady's honor from Cardinal Richelieu's machinations.",https://www.imdb.com/title/tt0027099/?ref_=sr_i_80
81. Wings in the Dark,1935,1h 15m,Approved,6.4,780,,"In his dedicated pursuit of technology that will aid pilots to safely ""fly blind"" during adverse conditions, aerial innovator Ken Gordon is literally blinded in an accident, but this setback doesn't deter him from his goal.",https://www.imdb.com/title/tt0027221/?ref_=sr_i_81
82. The Phantom Empire,1935,4h 5m,Approved,6.1,597,,"When the ancient continent of Mu sank beneath the ocean, some of its inhabitant survived in caverns beneath the sea. Cowboy singer Gene Autry stumbles upon the civilization, now buried beneath his own Radio Ranch. The Muranians have developed technology and weaponry such as television and ray guns. Their rich supply of radium draws unscrupulous speculators from the surface. The peaceful civilization of the Muranians is corrupted by the greed from above, and it becomes Autry's task to prevent all-out war, ideally without disrupting his regular radio show.",https://www.imdb.com/title/tt0026867/?ref_=sr_i_82
83. The Glass Key,1935,1h 20m,Approved,6.9,622,,"Ed Beaumont, a close friend and bodyguard to political boss Paul Madvig, faces a murder case, risking his life and reputation to uncover the killer.",https://www.imdb.com/title/tt0026416/?ref_=sr_i_83
84. Star of Midnight,1935,1h 30m,Approved,6.7,1.9K,,"When a dancer disappears from a theater, her former lover asks lawyer Clay Dalzell to investigate, leading him on a trail of murder and deception.",https://www.imdb.com/title/tt0027040/?ref_=sr_i_84
85. Bordertown,1935,1h 30m,Approved,6.6,2.1K,,"In Mexico, a former lawyer becomes the invaluable second-in-command to a casino owner, whose wife begins to fall for him.",https://www.imdb.com/title/tt0026129/?ref_=sr_i_85
86. Mystery of Edwin Drood,1935,1h 27m,Approved,6.4,696,,An opium-addicted choirmaster develops an obsession for a beautiful young girl and will not stop short of murder in order to have her.,https://www.imdb.com/title/tt0026758/?ref_=sr_i_86
87. Naughty Marietta,1935,1h 45m,Approved,6.5,1.7K,,"In order to avoid a prearranged marriage, a rebellious French princess sheds her identity and escapes to colonial New Orleans, where she finds an unlikely true love.",https://www.imdb.com/title/tt0026768/?ref_=sr_i_87
88. Charlie Chan in Paris,1935,1h 12m,Approved,7.1,1.9K,,"Hired to investigate forged bonds, Charlie is thwarted by the murder of his undercover agent, but the arrival of son Lee helps him uncover the true culprits.",https://www.imdb.com/title/tt0026198/?ref_=sr_i_88
89. The Pace That Kills,1935,1h 8m,PG,3.7,768,,"A drug dealer on the run from the law meets an innocent young girl and her brother and turns them into ""cocaine fiends.""",https://www.imdb.com/title/tt0028074/?ref_=sr_i_89
90. The Clairvoyant,1935,1h 21m,Approved,6.6,1.3K,,"A fake music-hall clairvoyant meets a woman, and suddenly his predictions seem to come true ...",https://www.imdb.com/title/tt0024989/?ref_=sr_i_90
91. Rendezvous,1935,1h 34m,Approved,6.6,1.2K,,Powell plays an American cryptologist who tangles with German spies while falling in love.,https://www.imdb.com/title/tt0026922/?ref_=sr_i_91
92. The Farmer Takes a Wife,1935,1h 31m,Approved,6.5,543,,"Charming love story set on the Erie Canal in the mid-19th Century. A farmer works on the canal to earn money to buy a farm. He meets a cook on a canal boat, but she can't even consider leaving the exciting life on the canal for a banal one on a farm...",https://www.imdb.com/title/tt0026338/?ref_=sr_i_92
93. The Triumph of Sherlock Holmes,1935,1h 15m,Approved,5.7,962,,"Holmes, retired to Sussex, is drawn into a last case when his arch enemy Moriarty arranges with an American gang to kill one John Douglas, a country gentleman with a mysterious past.",https://www.imdb.com/title/tt0027136/?ref_=sr_i_93
94. Westward Ho,1935,1h 1m,Approved,5.7,717,,As a youngster John Wyatt saw his parents killed and his brother kidnapped. On a wagon train heading West he meets his brother who is now a spy for the gang which originally did the dirty work. He and his brother both fall for Mary Gordon.,https://www.imdb.com/title/tt0027200/?ref_=sr_i_94
95. An Inn in Tokyo,1935,1h 19m,,7.4,1.8K,,Unemployed Kihachi and his two sons struggle to make ends meet. But that doesn't keep Kihachi from wooing single mother Otaka.,https://www.imdb.com/title/tt0027118/?ref_=sr_i_95
96. The Ghost Rider,1935,56m,,5.1,56,,"Jim Bullard escapes from prison and returns to settle matters with the Rascob's that framed him. He kills two of them leaving an ace as his calling card. Bull remembers the deck of cards that fell when he fought Dave had no aces and the Rascob's set out after him. Trapped in a cabin, Dave receives unexpected help from Bullard.",https://www.imdb.com/title/tt0026407/?ref_=sr_i_96
97. Riffraff,1935,1h 34m,Approved,6.2,1.2K,,"Charismatic tuna fisherman Dutch rises in union ranks but pride costs him job, marriage to cannery worker Hattie after failed strike. Despite deep love, they must overcome stubbornness.",https://www.imdb.com/title/tt0026932/?ref_=sr_i_97
98. The Casino Murder Case,1935,1h 22m,Approved,6.1,909,,"After socialite Lynn Llewellyn receives an anonymous threat, he is poisoned at his uncle's casino, and although he recovers, his wife is murdered by the same killer.",https://www.imdb.com/title/tt0026187/?ref_=sr_i_98
99. The New Adventures of Tarzan,1935,4h 17m,Approved,5.3,450,,"Tarzan goes to Guatemala to find his lost friend, D'Arnot. On the way he helps Major Matling search Mayan ruins for hidden jewels and an idol containing the formula for a powerful explosive.",https://www.imdb.com/title/tt0026772/?ref_=sr_i_99
100. Bright Lights,1935,1h 22m,Approved,6.3,278,,"Joe and Fay Wilson are a happily married vaudeville team. But when a reporter discovers, that one of the chorus girls in the troupe is a slightly eccentric heiress, who bugs sometimes out to do something strange (e.g. being a chorus girl in vaudeville), the manager decides that Joe had to do is act on Broadway -with the heiress- and the heiress falls in love with him, his marriage is threatened.",https://www.imdb.com/title/tt0026139/?ref_=sr_i_100
101. Man on the Flying Trapeze,1935,1h 6m,Approved,7.5,1.5K,,"Hard-working, henpecked Ambrose Wolfinger takes off from work to go to a wrestling match with catastrophic consequences.",https://www.imdb.com/title/tt0026676/?ref_=sr_i_101
102. Hop-a-Long Cassidy,1935,1h,Approved,6.7,477,,An evil ranch foreman tries to provoke a range war by playing two cattlemen against each other while helping a gang to rustle the cattle.,https://www.imdb.com/title/tt0026493/?ref_=sr_i_102
103. Personal Maid's Secret,1935,58m,Approved,6.5,345,,A maid helps her employers climb the social ladder and has a secretive interest in one particular socialite.,https://www.imdb.com/title/tt0026865/?ref_=sr_i_103
104. Enchanted April,1935,1h 6m,Approved,5.7,294,,"Seeking to rekindle romance missing from her marriage, Lotty Wilkins and three women escape their routine lives by renting an Italian villa for April.",https://www.imdb.com/title/tt0026313/?ref_=sr_i_104
105. The Big Broadcast of 1936,1935,1h 37m,,5.6,374,,"Spud Miller hopes to save his struggling radio station by winning a broadcast competition, with the help of the Radio Eye, an invention that can display live events from anywhere in the world.",https://www.imdb.com/title/tt0026113/?ref_=sr_i_105
106. Ah Wilderness!,1935,1h 38m,Approved,6.8,989,,"Story of small-town life in turn-of-the-century America, and a young boy's problems facing adolescence.",https://www.imdb.com/title/tt0026046/?ref_=sr_i_106
107. Transatlantic Tunnel,1935,1h 34m,Approved,6.0,1.1K,,A team of international scientists and engineers attempts to build a tunnel under the ocean.,https://www.imdb.com/title/tt0027131/?ref_=sr_i_107
108. Tomorrow's Children,1935,1h 10m,Not Rated,5.6,238,,"A young woman wishes to marry her boyfriend and raise a family, but because her own family has been deemed ""defective"" by the state health authorities--her parents are lazy alcoholics who continue to have children, and her brothers are crippled, have mental problems or are jailed--she is ordered by a court to undergo sterilization so that her family's ""defective genes"" won't be passed on to any more children. Her boyfriend and a kind priest desperately search for a way to stop the forced sterilization before it's too late.",https://www.imdb.com/title/tt0220107/?ref_=sr_i_108
109. Our Little Girl,1935,1h 5m,PG,6.3,611,,A troubled child tries to patch up her parents' broken marriage by running away.,https://www.imdb.com/title/tt0026835/?ref_=sr_i_109
110. Murder on a Honeymoon,1935,1h 14m,Approved,6.7,1.1K,,A schoolteacher and amateur sleuth suspects foul play when a fellow passenger on a sea-plane gets sick and dies.,https://www.imdb.com/title/tt0026744/?ref_=sr_i_110
111. No More Ladies,1935,1h 20m,Approved,6.0,1.1K,,A society girl tries to reform her playboy husband by making him jealous.,https://www.imdb.com/title/tt0026787/?ref_=sr_i_111
112. Frisco Kid,1935,1h 17m,Approved,6.2,735,,"After a roustabout sailer avoids being shanghaied in 1852 San Francisco, his audacity helps him to arise to a position of power in the vice industry of the infamous Barbary Coast.",https://www.imdb.com/title/tt0026385/?ref_=sr_i_112
113. Kind Lady,1935,1h 16m,Approved,6.9,740,,"Henry, a homeless artist, is invited in from the cold by Mary. Her kindness is exploited as Henry, his family and friends manipulate their way into living in her home. Mary tries to get rid of them, but they have their own scheme in mind.",https://www.imdb.com/title/tt0027845/?ref_=sr_i_113
114. The Last Outpost,1935,1h 16m,Approved,6.0,647,,"During WW1, the destinies of British officers Michael Andrews and John Stevenson seem intertwined on the battle front as much as on a more personal level.",https://www.imdb.com/title/tt0026607/?ref_=sr_i_114
115. Rocky Mountain Mystery,1935,1h 3m,Approved,5.9,495,,The heirs of the dying owner of a valuable radium mine are being murdered as a mining engineer tries to uncover the killer and clear his cousin's name.,https://www.imdb.com/title/tt0025939/?ref_=sr_i_115
