Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
15. Crime and Punishment,1923,2h 15m,,6.7,432,,"A student murders a loan shark and her sister after writing about exceptional people's right to commit crimes. He meets prostitute Sonja while on the run, clashes with his sister's fiancé, and learns of Sonja's connection.",https://www.imdb.com/title/tt0014397/?ref_=sr_i_15
16. Merry-Go-Round,1923,1h 50m,,6.5,496,,A nobleman posing as a necktie salesman falls in love with the daughter of a circus puppeteer although he is already married to the daughter of his country's war minister.,https://www.imdb.com/title/tt0013386/?ref_=sr_i_16
17. The Shock,1923,1h 36m,Passed,6.4,588,,"A gang of blackmailers sends a cripple to San Francisco to expose a banker they have been blackmailing. However, the cripple meets and falls in love with the banker's daughter.",https://www.imdb.com/title/tt0014463/?ref_=sr_i_17
18. Where the North Begins,1923,1h 15m,,6.8,163,,"A German Shepherd puppy is ""adopted"" by a wolf pack in the snowy and frozen Great North and raised by them as one of their own. A few years later he comes upon a fur trapper and saves the man from certain death, and begins to feel a kinship with him that is stronger than the one he has with his adopted pack.",https://www.imdb.com/title/tt0014600/?ref_=sr_i_18
19. White Tiger,1923,1h 26m,Passed,6.1,293,,Three crooks pull off a magnificent crime. As they're forced to hide out together they slowly begin to distrust each other.,https://www.imdb.com/title/tt0014606/?ref_=sr_i_19
20. The Spanish Dancer,1923,1h 43m,,6.6,126,,A love story between Don Cesar de Bazan and a beautiful Gypsy dancer.,https://www.imdb.com/title/tt0014499/?ref_=sr_i_20
21. The Faithful Heart,1923,1h 27m,Not Rated,7.4,1.6K,,"Marie wants to escape from her job and also from her lover, Paul, an unemployed drunk. She dreams of going off with Jean, a dockworker. The two men quarrel and fight over Marie on two occasions, but Paul retains a hold over her. Marie has a baby who falls ill and as time goes on Jean and a crippled neighbor try to help the child. Paul nearly causes the death of the child whilst in a drunken stupor and in a final struggle that occurs, the crippled woman seizes Paul's gun and shoots him dead.",https://www.imdb.com/title/tt0013933/?ref_=sr_i_21
22. Under the Red Robe,1923,1h 40m,,5.0,15,,A young man is tasked by the powerful Cardinal Richelieu to capture one of the cardinal's enemies but falls in love with his target's sister.,https://www.imdb.com/title/tt0014568/?ref_=sr_i_22
23. Scaramouche,1923,2h 4m,Passed,7.1,739,,"When a nobleman murders his best friend, a lawyer becomes a revolutionary with his heart set on vengeance.",https://www.imdb.com/title/tt0014440/?ref_=sr_i_23
24. A Man of Action,1923,1h,,,,,"Wealthy Bruce MacAllister is goaded by his fiancée, Helen Sumner, into proving that he is a man of action rather than a pampered youth. After telling his estate administrator, Eugene Preston, that he is going east for a meeting, Bruce dons a disguise and infiltrates the San Francisco, CA, underworld. Bruce is mistaken for master criminal ""The Chicago Kid"" and finds himself leading the gang in a robbery of his own fortune in diamonds. When he discovers Eugene's intention to steal the jewels for himself, the loot changes hands many times. Helen summons the police, the criminals are arrested, and Bruce wins her respect.",https://www.imdb.com/title/tt0014253/?ref_=sr_i_24
25. The Extra Girl,1923,1h 8m,Not Rated,6.7,1.3K,,"A small town girl dreams of movie stardom. A switched photo wins her a movie contract. However, when she arrives Hollywood, she is assigned to the props department. Her parents visit and invest some money with a very shifty individual.",https://www.imdb.com/title/tt0014029/?ref_=sr_i_25
26. Wilhelm Tell,1923,1h 25m,,5.7,51,,The film portrays the story of the legendary Swiss national hero William Tell.,https://www.imdb.com/title/tt0014617/?ref_=sr_i_26
27. Alt Heidelberg,1923,,,7.1,18,,Prince Karl Heinz enjoys his carefree life as a student in Heidelberg. He falls in love with the beautiful Käthe and everything is fine and dandy till his father is reported very ill.,https://www.imdb.com/title/tt0013829/?ref_=sr_i_27
28. The Green Goddess,1923,1h 20m,,6.5,73,,Three British subjects arrive in the land of the Rajah of Rukh during the time of the British Raj.,https://www.imdb.com/title/tt0014100/?ref_=sr_i_28
29. Wild Bill Hickok,1923,1h 10m,,6.8,26,,"After the America Civil War ends, important political and military figures gather in Washington D.C. Gunfighter Wild Bill Hickok (William Hart) retires to Dodge City where he hangs up his gun belt and takes over a card table. Local lawmen are unable to rid the town of lawless cowboys. Hickok's arch-enemy and gang leader Jack McQueen accuses Hickok of losing his nerve. Hickok visits General Custer and retrieves his sword, taking up his role once more as a fighter for what's right. He returns to Dodge City and enlists the help of friends Wyatt Earp, Calamity Jane, Bat Masterson, Doc Holliday, Charlie Bassett, Luke Short, and Bill Tilghman to clean up the town. Hickok falls for the wife of George Hamilton (Carl Gerard). Pursued for his crimes, McQueen leaves town and gets away. Hickok follows him and tries to bring him to justice.",https://www.imdb.com/title/tt0014615/?ref_=sr_i_29
30. Drifting,1923,1h 24m,,6.6,155,,"In Shanghai, an American girl smuggling opium is put under surveillance by an American agent disguised as a mining engineer. The two fall in love, and she determines to get out of the drug business, but she is afraid of the man who is the head of the drug ring for which she worked.",https://www.imdb.com/title/tt0014003/?ref_=sr_i_30
31. The Monkey's Paw,1923,1h 4m,,5.5,25,,A couple dream that a magic paw returns their dead son.,https://www.imdb.com/title/tt0175924/?ref_=sr_i_31
32. Malar Pirates,1923,1h 47m,,6.2,98,,Three boys steal a sailboat and sail away for a summer adventure on Lake Mälaren. Based on Sigfrid Siwertz's novel.,https://www.imdb.com/title/tt0014301/?ref_=sr_i_32
33. Paganini,1923,1h 30m,,7.0,33,,,https://www.imdb.com/title/tt0014346/?ref_=sr_i_33
34. Kindled Courage,1923,50m,Passed,4.8,11,,"Andy Walker, bullied and taunted with being a coward, leaves town on a freight. The brakeman shoots two ruffians, but Andy is hailed as the hero and made a deputy sheriff. He is sent to capture Overland Pete and his gang. Scared, but game, he starts out and accidentally brought face to face with them, wins out and makes good. He also wins the love of the sister of one of the crooks, returns home with his bride, and whips the bully who taunted him as being yellow. - Moving Picture World, 1923.",https://www.imdb.com/title/tt0013292/?ref_=sr_i_34
35. The Snow Bride,1923,50m,,,,,"Annette is in love with Sheriff André Porel, but her father Gaston, promises her to Paul Gerard, after Gerard witnesses Gaston kill Indian Charlie. Despondent, Annette considers suicide, but Gerard drinks the poison by mistake. Annette is convicted of murder and is being led to her execution by André when an avalanche buries the gallows and Gaston. The villagers take this as a sign of Annette's innocence; she is released and marries André.",https://www.imdb.com/title/tt0014487/?ref_=sr_i_35
36. Warning Shadows,1923,1h 30m,Unrated,6.6,1.2K,,"A wealthy man invites the local wealthy bachelors over for a puppet show about men who covet another man's wife. What ensues is a violent confrontation of desire, jealousy and sexual tension as the guests indulge in their darkest impulses.",https://www.imdb.com/title/tt0013579/?ref_=sr_i_36
37. Ruggles of Red Gap,1923,1h 20m,,5.7,39,,An English valet brought to the American west assimilates into the American way of life.,https://www.imdb.com/title/tt0014423/?ref_=sr_i_37
38. This Ancient Law,1923,2h 8m,,7.2,362,,"Baruch Mayr, son of an orthodox rabbi from a poor shtetl in Galizia, decides to break with the family tradition and leave the shtetl to become an actor. Due to this behaviour his father bans him from his family. Baruch, who joined a small burlesque troupe is discovered by an Austrian Erzherzogin (archdutchess) who introduces him to the director of the most important Theater in Vienna, the Burgtheater. Baruch receives a contract there and becomes more and more an assimilated jew. But his relation with the Erzherzogin isn't approved by the Austrian court, so they have to end it. When an old friend of his father, who is always traveling from one Jewish community to the next (and has told him first about the theatres in the world), Baruch becomes a little bit homesick and returns for a holiday to his old shtetl to see his folks and to pick up his childhood sweetheart. But his father wants him not to enter his house, so he returns to Vienna, with his bride. But his old friend does not stop trying to convince his father of his errors.",https://www.imdb.com/title/tt0013830/?ref_=sr_i_38
39. The Last Moment,1923,1h,,4.9,21,,"Hercules Napoleon Cameron, who finds his adventure in books, is searching the waterfront with Alice Winthrop for a friend's father when they are shanghaied and taken aboard ""The Finn's"" ship, bound for the South Seas. ""The Finn"" is a brutal captain who reinforces his authority with a caged, ape-like monster. ""The Thing"" escapes during a storm, destroys the captain and crew, then turns on Alice and Nap. Fearing that their last moment has arrived, they declare their love for each other, and Nap suddenly develops a heroic impulse. He holds off the monster for a time, Alice and Nap swim for shore closely followed by ""The Thing,"" and Nap finally drowns the beast with the aid of a large abalone.",https://www.imdb.com/title/tt0014188/?ref_=sr_i_39
40. The White Sister,1923,2h 23m,,6.9,616,,"A young woman becomes a nun when she believes her sweetheart has been killed, then things get complicated when he returns alive.",https://www.imdb.com/title/tt0014605/?ref_=sr_i_40
41. Flames of Passion,1923,50m,,,,,"A lumber camp melodrama: a corrupt lumber mill owner is pitted against a dashing, heroic foreman (Larkin) and a stunning, helpless heroine.",https://www.imdb.com/title/tt0013132/?ref_=sr_i_41
42. Little Old New York,1923,1h 50m,Passed,6.4,1.2K,,An Irish girl comes to America disguised as a boy to claim a fortune left to her brother who has died.,https://www.imdb.com/title/tt0014205/?ref_=sr_i_42
43. Bride of Vengeance,1923,,,,,,,https://www.imdb.com/title/tt0221033/?ref_=sr_i_43
44. Woman to Woman,1923,1h 22m,Passed,7.0,92,,"David Compton leaves his expectant French girlfriend Louise Boucher, a dancer at the Moulin Rouge, for the war where he loses his memory. Building a new life from scratch after the war, he gets married in London. Louise, now a mother, thinks him dead. She becomes a famous dancer under the name Deloryse but falls gravely ill. One night, as David is in the audience of her show, he recovers his memory. After she learns that David is married to another woman, Louise puts her son in the care of David's new wife and, accepting a dancing job at a party, she dies there of exhaustion and sorrow.",https://www.imdb.com/title/tt0015508/?ref_=sr_i_44
45. Cyrano de Bergerac,1923,1h 53m,TV-G,6.9,367,,Cyrano de Bergerac is a joyous and witty poet filled with plenty of charisma and bravado in 17th-century France. He has only one flaw: an unusually long nose which makes him unattractive to any woman.,https://www.imdb.com/title/tt0160166/?ref_=sr_i_45
46. Black Oxen,1923,1h 20m,,5.9,267,,"A Manhattan playboy falls in love with a mysterious European woman whom he notices as an exact double for a famous socialite who disappeared at the turn of the century. At first, he thinks it's just pure coincidence, as the beautiful young woman he's currently romancing is much younger than the woman who vanished years before, but he soon starts to believe that it's not such a coincidence after all.",https://www.imdb.com/title/tt0014721/?ref_=sr_i_46
47. Hoffmanns Erzählungen,1923,1h 38m,,5.8,54,,"""Hoffmann's Tales"" - The story of the poet Hoffmann, who falls in love with a mechanical doll, loses his mirror image in Venice and finally liberates his lover from the clutches of a sinister doctor.",https://www.imdb.com/title/tt0210731/?ref_=sr_i_47
48. Ein Glas Wasser,1923,,,,,,Self-interest drives the Duchess of Marlborough to urge Queen Anne of England to prolong an expensive war with France. Bolingbroke and Masham argue for peace in the interests of the nation's economy.,https://www.imdb.com/title/tt0013178/?ref_=sr_i_48
49. The Eternal City,1923,1h 20m,Passed,6.2,35,,"David Rossi is an orphan in Rome, and is taken care of by a homeless man, Bruno. The wealthy Dr. Roselli adopts David and raises him with his daughter, Roma. When they grow up David and Roma become engaged. Dr. Roselli dies, and David and Bruno join the army when war erupts. Roma becomes a well-known sculptor, backed by Baron Bonelli, who is secretly the head of the Rome branch of the Communist party. Returning from the war, David becomes a follower of Benito Mussolini. Complications ensue when David finds out that Roma is backed by Baron Bonelli, his arch-enemy.",https://www.imdb.com/title/tt0014023/?ref_=sr_i_49
50. Le brasier ardent,1923,2h,Not Rated,7.3,392,,"A woman, named simply ""Elle"" and her husband, a wealthy industrialist, are not on the best of terms. While she enjoys the way he caters to her every whim, she wonders whether he really loves her. He, on the other hand, torments himself by imagining rivals. One morning she awakens from a nightmare in which she has been pursued by a man in various guises, who turns out to be the famous Detective Z, whose memoirs she has been reading. When she and her husband quarrel over leaving Paris permanently for a country estate, he goes to the ""Trouve Tout"" Agency and hires, of all people, Detective Z, to win back her affection. She promptly steals their marriage contract. Z tracks down the document and is nearly seduced in the process, but he resists her and returns to the comforts of home, his adoring mother, and a pet bulldog. In a chic restaurant one evening, she challenges him to a dancing duel, which he wins. After her confession of love, he goes home with a toothache. The contract is returned, the married couple plan to go away on a trip - all is ending as it should...",https://www.imdb.com/title/tt0293777/?ref_=sr_i_50
51. The Shepherd King,1923,1h 30m,,,,,"Biblical story of David, who defeats the Philistines and becomes King.",https://www.imdb.com/title/tt0015323/?ref_=sr_i_51
52. Your Friend and Mine,1923,1h,,,,,"Oil man Hugh Stanton embarks on one of his frequent business trips and leaves his wife, Patricia, in the care of Ted and Beatrice Mason. She also spends considerable time with Victor Raymier, the artist who is painting her portrait, unaware that he is a fraud who merely signs his name to the work of a real artist in his employ. One day, Victor persuades Patricia to accompany him to his country home. A storm forces them indoors and the fake artist proceeds to make unwanted advances on Patricia. The Masons come to her rescue, and following their return to the city, Patricia telephones her husband, asking him to come home. He informs her that the proceeds from his new oil well will enable him to be a full-time husband.",https://www.imdb.com/title/tt0014633/?ref_=sr_i_52
53. The Grub Stake,1923,1h 39m,,7.0,93,,"A young woman is lured to the Yukon by a gambler with promises of marriage and a grubstake for a gold mine. She takes her ailing father with her, only to discover when she gets there that the gambler was lying to her and actually planned to sell her to a dance hall. She gathers her father and an old miner she has met, takes a dogsled and supplies from the gambler and the three of them head for the wilderness to look for a lost gold claim the old miner has been looking for.",https://www.imdb.com/title/tt0133813/?ref_=sr_i_53
54. Adam's Rib,1923,1h 42m,,5.8,145,,"Michael Ramsay only has time for gathering his fortune in wheat. His wife seeks comfort elsewhere and, to avoid a scandal, her daughter Mathilda assumes her mother's guilt. Ramsay nearly goes broke but gets rich again; his wife returns.",https://www.imdb.com/title/tt0013817/?ref_=sr_i_54
55. Maytime,1923,1h 20m,,6.4,61,,"Ottilie is forced to wed her cousin despite her love for Dick, the gardener's son. Dick leaves, vowing to return a wealthy man, only to find she has already married. Decades later, their grandchildren meet and fall in love.",https://www.imdb.com/title/tt0014264/?ref_=sr_i_55
56. The Nortull Gang,1923,1h 16m,,6.4,212,,"About a group of office girls hardships in the male world set in 1907. A collective fighting for female solidarity, civil rights and the conflict between love and work.",https://www.imdb.com/title/tt0014320/?ref_=sr_i_56
57. Penrod and Sam,1923,1h 24m,,6.8,80,,"Penrod and his gang don't want to let neighborhood ""goodie-goodie"" Georgie Bassett into their club, but Penrod's father pressures him to allow the boy in because his parents are wealthy and prominent members of the town. Finally the boys agree to let Georgie join, but first they demand that he undergo an ""initiation"", and they're determined to make it one that Georgie won't soon forget.",https://www.imdb.com/title/tt0014353/?ref_=sr_i_57
58. All the Brothers Were Valiant,1923,1h 41m,,6.5,31,,"Joel Shore is made captain of the whaling schooner formerly headed by his courageous and admired brother, Mark, who was lost at sea. Accompanied by his bride, who suspects Joel to have a cowardly heart, they set sail for a whale hunt.",https://www.imdb.com/title/tt0013824/?ref_=sr_i_58
59. Rosita,1923,1h 30m,Passed,6.4,526,,"Rosita, a peasant singer in Seville, captures the attention of the King.",https://www.imdb.com/title/tt0014416/?ref_=sr_i_59
60. The Scarlet Car,1923,50m,,,,,"Billy Winthrop is in love with Beatrice Forbes, who is engaged to Ernest Peabody, a reform candidate for mayor backed by Billy's father. When Billy learns that Peabody has betrayed Violet Gaynor and plans to double-cross Mr. Winthrop, he exposes the candidate with the help of Mitt Deagon and wins Beatrice.",https://www.imdb.com/title/tt0014441/?ref_=sr_i_60
61. The Street,1923,1h 14m,,6.8,564,,"Presents two distinct plot lines until the two eventually merge: the first is that of the bored middle-aged man seeking a departure from monotony in his life; the second is that of the blind man and the little boy, his grandson, who are interdependent. None of the characters have been given names and are therefore referred to only by description. The city is an expressionistic nightmare, a dangerous and chaotic place.",https://www.imdb.com/title/tt0014516/?ref_=sr_i_61
62. The First Degree,1923,50m,TV-PG,6.7,133,,"Sam Purdy, a banker-turned-politician-turned-sheep farmer is repeatedly blackmailed by his half-brother because of their love for a woman named Mary.",https://www.imdb.com/title/tt0014042/?ref_=sr_i_62
63. The White Rose,1923,1h 40m,,6.1,254,,"Joseph, a wealthy young Southern aristocrat, graduates from a seminary; before he takes charge of his assigned parish, he decides to go out and see what ""the real world"" is all about. He winds up in New Orleans and becomes attracted to Bessie, a poor, unsophisticated orphan girl. One thing leads to another, and before long Bessie discovers that she is pregnant by Joseph.",https://www.imdb.com/title/tt0014604/?ref_=sr_i_63
64. The Eternal Struggle,1923,1h 20m,,5.9,20,,"Believing she's responsible for the death of her would-be seducer, a young woman flees to North Vancouver.",https://www.imdb.com/title/tt0014024/?ref_=sr_i_64
65. Married Love,1923,1h,,6.6,8,,"A fireman's fiancée, ejected by her father, becomes a maid and finds small families happier than large ones.",https://www.imdb.com/title/tt0245265/?ref_=sr_i_65
66. Backbone,1923,1h 10m,,,,,"As has his family for generations, André de Mersay rules the little town of St. Croix, Maine, and its surrounding lumber interests. While thinking of his granddaughter, Yvonne, who is returning from France, André recalls the story of his namesake ancestor who, in the time of Louis XV of France, was cruelly separated from his sweetheart, Yvonne de Chausson, and exiled to America. When Yvonne arrives she is told by Anthony Bracken, de Mersay's business manager, that her grandfather is seriously ill and may see no one. The arrival of John Thorne and his efforts to open up a tract of lumber long intended to be worked by the de Mersays further infuriate Yvonne. After much conflict and danger to Yvonne and John, it is revealed that de Mersay died sometime ago; that Bracken and his partner, Doc Roper, were embezzling de Mersay funds; and that John Thorne is descended from Yvonne de Chausson. Yvonne and John are united, thus fulfilling a promise centuries old.",https://www.imdb.com/title/tt0013855/?ref_=sr_i_66
67. Bluebeard's 8th Wife,1923,1h,,6.5,32,,"A French nobleman's daughter marries rich American John Brandon to help her family. Upon discovering he's divorced seven times, she tries forcing another divorce, but he refuses and they reconcile.",https://www.imdb.com/title/tt0013877/?ref_=sr_i_67
68. Der verlorene Schuh,1923,50m,,6.2,61,,One of the first movies made about the fairy tale Cinderella. The film is part of the current German expressionism. Because of that the film ends up being darker than the fairy tale itself.,https://www.imdb.com/title/tt0014577/?ref_=sr_i_68
69. The Blizzard,1923,1h 41m,,7.0,228,,"Gunnar Hede, a young Swedish man, wants to become a professional musician, but when his father suddenly dies he is pressured by his family to take over the family business, raising and selling reindeer. He doesn't like the business and isn't suited for it, but he gives in and takes over. However, when he is badly injured one day in an accident while driving the herd over the frozen Arctic and sustains some serious head trauma, his family fears that he may be permanently mentally damaged and they may lose both Gunnar and the family business.",https://www.imdb.com/title/tt0014108/?ref_=sr_i_69
70. The Silent Command,1923,1h 20m,,5.8,111,,"Benedict Hisston is a foreign agent, part of a conspiracy to destroy the Panama Canal and the US Navy's Atlantic Fleet. He attempts to acquire information about mine placement in the Canal Zone from Captain Richard Decatur but fails. That information is essential to the conspiracy's success and so he then hires vamp Peg Williams to obtain the intelligence through seduction. Decatur is not fooled and obeys the ""silent command"" of the Chief of Naval Intelligence to play along with the spies without revealing his purpose to friends or family. He is court-martialed, stripped of rank, and dismissed from the Navy after he strikes an admiral. His association with Williams estranges him from his wife but earns him the trust of Hisston and the other spies. When the conspirators are ready to enact their plan, he travels to Panama with them. He thwarts their attempt at sabotage, saving the canal and the fleet. He is then reinstated into the Navy, reunited with his wife, and honored by the nation for his heroism",https://www.imdb.com/title/tt0014469/?ref_=sr_i_70
71. The Hell Ship,1923,1h 26m,,6.9,169,,"A naval adventure that focuses on the rivalry among the crew, particularly the indignation wrought by the behavior of implacable Captain Steen. Dick, one of the sailors, is one of the most rebellious and draws up plans to exact vengeance.",https://www.imdb.com/title/tt0014014/?ref_=sr_i_71
72. Crown of Thorns,1923,1h 42m,,6.2,124,,"By the director of Cabinet of Dr.Caligari, this is the Passion embedded in a contemporary story. An anarchist jailed for an attempted assassination is told the Passion story by the prison chaplain, who seeks to convince him that it is better to sacrifice ones own life than take the life of ones enemy. The framing story, taken from a novel, is believed to have been intended to give the Biblical story an anti-Bolshevist propaganda function. In any case, it was added without the knowledge of the actors in the Passion story, who included some of the major stars of the period Asta Nielsen as Mary Magdalene, Henny Porten as Mary, Grigori Chmara as Jesus, and Werner Krauss as Pontius Pilate -bampfa.berkeley.edu",https://www.imdb.com/title/tt0014146/?ref_=sr_i_72
73. A Million to Burn,1923,50m,,,,,"The owner of a resort hotel promotes Tom Gwynne, a college boy working as a waiter, to manager. As a result of his mismanagement the hotel loses several thousand dollars. Tom inherits a million and buys the hotel to continue his experimental management, which is to give the employees time and opportunity for self-expression--to do what they like best to do. With the grounds full of acrobats, musicians, and dancers, the hotel goes bankrupt. The old manager returns, buys the hotel, but retains Tom--now that he has learned his lesson--as manager.",https://www.imdb.com/title/tt0014280/?ref_=sr_i_73
74. Milady,1923,1h,,,,,"Cardinal Richelieu is desirous of embarrassing his king and D'Artagnan for political purposes. Employs Milady de Winter to help his cause. D'Artagnan, however, is faithful to his queen and sweetheart, Constance, the latter in her services as spy. Milady is captured but a traitor aids her to escape. However, she has her revenge by poisoning Constance and in turn is beheaded.",https://www.imdb.com/title/tt0014277/?ref_=sr_i_74
75. North of Hudson Bay,1923,50m,,5.8,156,,"On a steamboat heading North, where his brother has struck gold, Mike Dane falls in love with Estelle MacDonald. When he arrives at the Canadian trading post, Dane learns that his brother has been murdered and his partner sentenced to death as the killer.",https://www.imdb.com/title/tt0014321/?ref_=sr_i_75
76. In the Palace of the King,1923,1h 30m,,,,,"King Philip of Spain is jealous of his more popular brother, Don John, and sends him into battle against the Moors, hoping he will not return. Don John is in love with Dolores, daughter of General Mendoza, but the general discourages her, as Don John is betrothed to the Queen of England's sister. Don John returns victorious, and following a dispute over a secret letter, the king stabs his brother and leaves him for dead. When Mendoza accepts the blame, Dolores, who knows the truth, tells the court she had been dishonored by Don John, causing her father's reaction. Dolores then threatens the king that she will reveal his guilt unless her father is pardoned. The king pardons Mendoza, Don John recovers, and he and Dolores marry.",https://www.imdb.com/title/tt0014151/?ref_=sr_i_76
77. Call of the Wild,1923,1h 10m,,6.6,36,,"Buck, a young Saint Bernard, is stolen from his home in England and shipped to Canada where he is used on a dogsled. He is treated badly until John Thornton, a prospector, befriends him. Buck takes the opportunity to rescue Thornton when his life is endangered. Finally, he settles down to the pleasures of family life.",https://www.imdb.com/title/tt0013908/?ref_=sr_i_77
78. Human Wreckage,1923,1h 20m,,7.4,23,,An attorney's wife is determined to fight the evils of addictive substances.,https://www.imdb.com/title/tt0014141/?ref_=sr_i_78
79. The Leopardess,1923,50m,,,,,"On a South Sea island, wealthy hunter Scott Quaigg meets Tiare, the daughter of a drunken Scotsman and a native woman, who happily give permission to marry her. While sailing to his home in New York, Quaigg treats Tiare roughly and throws Captain Croft overboard when he comes to her defense. Quaigg attempts to tame Tiare by exploiting her superstitions and threatening her with the same whip he uses on his pet leopard. Later, Tiare awaits her husband's return from a hunting trip with a gun and fires as a man enters, only to discover that it is Captain Croft, who was saved from drowning. Quaigg finds them together and releases the leopard. However, the beast kills its master before being shot by Croft. Afterward, Tiare and Croft return to the South Seas together.",https://www.imdb.com/title/tt0014195/?ref_=sr_i_79
80. Cameo Kirby,1923,1h 10m,,5.7,386,,"Wrongfully blamed for the death of Col. John Randall, Cameo Kirby (Gilbert) must find the true villain and clear his name before he can declare his love for Adele (Olmstead), the dead man's daughter.",https://www.imdb.com/title/tt0013909/?ref_=sr_i_80
81. The Abysmal Brute,1923,1h 20m,Passed,,,,"A young man is raised in the mountains by his prizefighter father. Although he possesses great strength and athletic skill, he is completely out of his league when it comes to women. He becomes a successful boxer in San Francisco and is given the name ""The Abysmal Brute"". When he rescues a drowning man, he meets a beautiful socialite named Maude Sangster and falls in love. His lack of social skills proves a hindrance when a rival suitor competes with him for Maude's affections.",https://www.imdb.com/title/tt0013814/?ref_=sr_i_81
82. The Treasure,1923,1h 20m,,6.7,390,,"In and around a bell maker near Marburg (today Slovenia) people tell the story of a treasure that was hidden during the Turki invasion of 1683, the year the Turkish Army was besieging Vienna. Everybody think it's nonsense except for an old worker there, who feels that the treasure must be in the bell maker's house. A young traveling worker who has fallen in love with the bell maker's daughter Beate makes fun of this, but she convinces him that the old worker is not that nuts. So he starts searching for himself, and soon he finds it, as well as the old worker. He tells his master, who decides, that the young one has to disappear. He and Beate are leaving, while the old worker offers his part of the treasure to the master if he allows him to marry Beate. Beate, after coming home, hears of that and leaves together with the young worker.",https://www.imdb.com/title/tt0014446/?ref_=sr_i_82
83. Wüstenrausch,1923,,,,,,,https://www.imdb.com/title/tt0014627/?ref_=sr_i_83
84. L'idée de Françoise,1923,,,,,,,https://www.imdb.com/title/tt0194963/?ref_=sr_i_84
