Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
17. Dodsworth,1936,1h 41m,Approved,7.7,11K,,A retired auto manufacturer and his wife take a long-planned European vacation only to find that they want very different things from life.,https://www.imdb.com/title/tt0027532/?ref_=sr_i_17
18. The Petrified Forest,1936,1h 22m,Approved,7.5,16K,,"A waitress, a hobo and a bank robber get mixed up at a lonely diner in the desert.",https://www.imdb.com/title/tt0028096/?ref_=sr_i_18
19. Secret Agent,1936,1h 26m,Approved,6.4,9.7K,67,"After three British Agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",https://www.imdb.com/title/tt0028231/?ref_=sr_i_19
20. Come and Get It,1936,1h 39m,Approved,6.8,2.7K,,"An ambitious lumberjack abandons his saloon girl lover so that he can marry into wealth, but years later becomes infatuated with the woman's daughter.",https://www.imdb.com/title/tt0027459/?ref_=sr_i_20
21. Bullets or Ballots,1936,1h 22m,Approved,7.0,3.8K,,"When a crusader against rackets is murdered, a grand jury battles the rackets by promoting McLaren to be in charge of the cleanup. He fires NYPD Detective Blake, who punches him and joins the racket.",https://www.imdb.com/title/tt0027407/?ref_=sr_i_21
22. The Only Son,1936,1h 22m,Not Rated,7.7,4.6K,,"A widow sends her only son away to receive a better education. Years later, she visits him, finding him a poor school teacher with a wife and son.",https://www.imdb.com/title/tt0027752/?ref_=sr_i_22
23. Next Time We Love,1936,1h 27m,Approved,6.4,753,,A young married couple's relationship becomes strained when he is assigned overseas as a foreign correspondent and she becomes a major stage star.,https://www.imdb.com/title/tt0028029/?ref_=sr_i_23
24. Winds of the Wasteland,1936,55m,Approved,6.0,1.3K,,The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or Stageline owner Drake get the government mail contract.,https://www.imdb.com/title/tt0028510/?ref_=sr_i_24
25. The Oregon Trail,1936,59m,Approved,,,,U.S. Army Captain John Delmont takes a leave of absence to find out what happened to his missing father. Later he leads a wagon train to California and goes after the bad guys involved in his father's disappearance.,https://www.imdb.com/title/tt0028068/?ref_=sr_i_25
26. Flash Gordon,1936,4h 5m,Approved,6.9,2.9K,,"Flash Gordon, Dale Arden and Dr. Alexis Zarkov visit the planet Mongo to thwart the evil schemes of Emperor Ming the Merciless, who has set his planet on a collision course with Earth.",https://www.imdb.com/title/tt0027623/?ref_=sr_i_26
27. Desire,1936,1h 35m,Approved,7.1,3.4K,86,An automotive engineer bound for a holiday in Spain meets a sultry jewel thief.,https://www.imdb.com/title/tt0027515/?ref_=sr_i_27
28. Reefer Madness,1938,1h 6m,PG,3.8,9.9K,70,"Cautionary tale that features a fictionalized take on marijuana use. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music.",https://www.imdb.com/title/tt0028346/?ref_=sr_i_28
29. Swing Time,1936,1h 43m,Approved,7.4,16K,91,"Roguish gambler/dancer ""Lucky"" Garnett is challenged by his fiance's father to come up with $25,000 to prove he's worthy of her hand. But after he falls in love with a dance instructor, Lucky'll do anything to keep from earning the bucks.",https://www.imdb.com/title/tt0028333/?ref_=sr_i_29
30. Libeled Lady,1936,1h 38m,Approved,7.8,9.7K,,"When a socialite sues a big paper for libel, the editor responsible calls in the help of his ignored fiancée and a former employee to frame her and make the false story seem true.",https://www.imdb.com/title/tt0027884/?ref_=sr_i_30
31. Show Boat,1936,1h 53m,Approved,7.4,4.1K,88,"Despite her mother's objections, the naive young daughter of a show boat captain is thrust into the limelight as the company's new leading lady.",https://www.imdb.com/title/tt0028249/?ref_=sr_i_31
32. Little Lord Fauntleroy,1936,1h 42m,Approved,7.3,2.9K,,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,https://www.imdb.com/title/tt0027893/?ref_=sr_i_32
33. The Devil-Doll,1936,1h 19m,Approved,7.0,5.5K,,A Devil's Island escaped convict uses miniaturized humans to wreak vengeance on those who framed him.,https://www.imdb.com/title/tt0027521/?ref_=sr_i_33
34. More Than a Secretary,1936,1h 17m,Approved,6.4,876,,"When the co-owner of a secretarial school visits a magazine editor to find out why he runs through secretaries, she's mistaken for an applicant. Drawn to him, she accepts the position.",https://www.imdb.com/title/tt0027985/?ref_=sr_i_34
35. These Three,1936,1h 33m,Approved,7.4,3.6K,,Two schoolteachers and the man they both love face ruin when a malicious student cooks up a lie.,https://www.imdb.com/title/tt0028356/?ref_=sr_i_35
36. The Amazing Adventure,1936,1h 1m,Approved,6.3,2.4K,,A bored millionaire wagers his doctor that he can support himself at a working-class job for a year without touching his inheritance.,https://www.imdb.com/title/tt0027286/?ref_=sr_i_36
37. Anything Goes,1936,1h 32m,Approved,6.2,626,,"Young man falls for blonde heiress forced onto ship. Follows to rescue her, disguising as mobster's aide when realizing she's returning home and his boss is aboard.",https://www.imdb.com/title/tt0027302/?ref_=sr_i_37
38. Follow the Fleet,1936,1h 50m,Approved,7.1,5.1K,,A Navy sailor tries to rekindle a romance with the woman he loves while on liberty in San Francisco.,https://www.imdb.com/title/tt0027630/?ref_=sr_i_38
39. San Francisco,1936,1h 55m,Approved,7.1,6.7K,,"A Barbary Coast saloonkeeper and a Nob Hill impresario are rivals for the affections of a beautiful singer, both personally and professionally, in 1906 San Francisco.",https://www.imdb.com/title/tt0028216/?ref_=sr_i_39
40. Private Number,1936,1h 20m,Approved,6.7,725,,A maid secretly marries the son of her wealthy boss.,https://www.imdb.com/title/tt0028142/?ref_=sr_i_40
41. The Invisible Ray,1936,1h 20m,Approved,6.5,3.5K,,"A scientist becomes murderous after discovering, and being exposed to the radiation of, a powerful new element called Radium X.",https://www.imdb.com/title/tt0027800/?ref_=sr_i_41
42. Satan Met a Lady,1936,1h 14m,Approved,5.8,2.7K,,"A double-crossing woman, the two-timing P.I. she hired, the corpulent ""empress of crime"", and a gentleman thief are all after a legendary priceless eighth-century ram's horn.",https://www.imdb.com/title/tt0028219/?ref_=sr_i_42
43. The Plainsman,1936,1h 53m,Approved,6.8,2.7K,,Wild Bill Hickok and Buffalo Bill Cody attempt to stop an Indian uprising that was started by white gun-runners.,https://www.imdb.com/title/tt0028108/?ref_=sr_i_43
44. Wife vs. Secretary,1936,1h 28m,Approved,7.0,4.4K,,The wife of a publishing executive mistakenly believes that her husband's relationship with his attractive secretary is more than professional.,https://www.imdb.com/title/tt0028505/?ref_=sr_i_44
45. Great Guy,1936,1h 6m,Approved,6.3,1.2K,,The adventures of an investigator (Cagney) for the Bureau of Weights and Measures.,https://www.imdb.com/title/tt0027697/?ref_=sr_i_45
46. Poor Little Rich Girl,1936,1h 19m,G,7.0,1.7K,,"The daughter of a wealthy businessman becomes lost in the city while traveling to a new school, and is taken in by a pair of down-on-their-luck performers.",https://www.imdb.com/title/tt0028118/?ref_=sr_i_46
47. Theodora Goes Wild,1936,1h 34m,Approved,7.1,3.3K,,"The author of a controversially racy best-selling book tries to hide her celebrity status from her provincial small-town neighbors, who would be scandalized if they knew.",https://www.imdb.com/title/tt0028355/?ref_=sr_i_47
48. The Gorgeous Hussy,1936,1h 43m,Approved,5.6,1.5K,,President Andrew Jackson's friendship with an innkeeper's daughter spells trouble for them both.,https://www.imdb.com/title/tt0027690/?ref_=sr_i_48
49. The Story of Louis Pasteur,1936,1h 26m,Approved,7.2,3.6K,82,The biography of the pioneering French microbiologist who helped revolutionize agriculture and medicine.,https://www.imdb.com/title/tt0028313/?ref_=sr_i_49
50. Tarzan Escapes,1936,1h 29m,Approved,6.5,3.8K,,"An expedition seeking to bring Jane back to civilization, and Tarzan into captivity, gets more than it's bargained for.",https://www.imdb.com/title/tt0028345/?ref_=sr_i_50
51. Rose-Marie,1936,1h 53m,Approved,6.7,1.5K,,An incognito opera singer falls for a policeman who has been assigned to track down her fugitive brother.,https://www.imdb.com/title/tt0028207/?ref_=sr_i_51
52. Mayerling,1936,1h 36m,Approved,7.0,1.1K,,"Rodolfe, Crown Prince of Austria, is fettered on all sides. He's bored; his father, the emperor, is domineering; his politics are more liberal than his father's, but he knows his views carry no weight. He agrees to marry a princess to sire an heir, then spends his nights as a playboy. In 1888, he meets Marie Vetsera, 17, a baroness' daughter. She is resolute, smitten, and wants nothing in return for her love. The Prime Minister is alarmed; he contrives to have her sent away. Rodolfe sinks into dissipation. When she returns, how will the lovers handle the opposition of society and their families? Can he find a way for them to be together?",https://www.imdb.com/title/tt0027951/?ref_=sr_i_52
53. China Clipper,1936,1h 28m,Approved,6.2,767,,Dave Logan takes his regional Pan American airline and with vision and sometimes ruthless determination establishes pan-American and trans-Pacific routes.,https://www.imdb.com/title/tt0027445/?ref_=sr_i_53
54. Mary of Scotland,1936,2h 3m,Approved,6.3,3K,,The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,https://www.imdb.com/title/tt0027948/?ref_=sr_i_54
55. As You Like It,1936,1h 36m,Not Rated,5.8,950,,"A Duke usurps his brother's land and power, banishing him and his entourage into the forest of Arden. The banished Duke's daughter, Rosalind, remains with her cousin Celia. She has fallen in love with Orlando.",https://www.imdb.com/title/tt0027311/?ref_=sr_i_55
56. The Bohemian Girl,1936,1h 11m,Approved,6.6,2.4K,,"A band of Gypsies is camped outside the walls of Count Arnheim's palace. Oliver's wife kidnaps the Count's daughter Arline, then leaves the child and runs off with her lover, Devilshoof. Not knowing her true identity, Oliver, with ""Uncle"" Stanley's help, raises the girl as his own. Years later, Arline, still unaware of her noble birth, is caught trespassing on the Count's grounds and thrown into the dungeon. Meanwhile, Stanley and Oliver pass the time playing ""fingers"" and bumblingly ply their trade picking pockets. Finally, just when Oliver needs his help to rescue Arline, Stanley gets drunk while siphoning wine into bottles.",https://www.imdb.com/title/tt0027376/?ref_=sr_i_56
57. The Trail of the Lonesome Pine,1936,1h 42m,Approved,6.8,1.6K,,A railroad man from the city befriends a mountain girl in a Kentucky family feud.,https://www.imdb.com/title/tt0028401/?ref_=sr_i_57
58. The Man Who Could Work Miracles,1936,1h 22m,Approved,6.9,1.8K,,"An ordinary man suddenly finds that anything he says comes true. Or at least, almost anything.",https://www.imdb.com/title/tt0029201/?ref_=sr_i_58
59. The Ex-Mrs. Bradford,1936,1h 22m,Approved,6.9,2.5K,,A wealthy mystery writer uses her doctor ex-husband's non-payment of alimony to coerce him into a reconciliation.,https://www.imdb.com/title/tt0027593/?ref_=sr_i_59
60. Anthony Adverse,1936,2h 21m,Approved,6.3,2.2K,,"In 18th-century Italy, an orphan's debt to the man who raised him threatens to separate him forever from the woman he loves.",https://www.imdb.com/title/tt0027300/?ref_=sr_i_60
61. Suzy,1936,1h 33m,Approved,6.4,1.8K,,"Believing that a German spy has killed her new husband (Franchot Tone), a struggling chorus girl (Jean Harlow) flees to Paris where she meets and marries a World War I pilot (Cary Grant), whose carefree ways bring unexpected results.",https://www.imdb.com/title/tt0028330/?ref_=sr_i_61
62. Craig's Wife,1936,1h 13m,Approved,7.2,1.3K,,"A domineering woman marries a wealthy man for his money, and then uses her position to further her own ambitions for money and power.",https://www.imdb.com/title/tt0027474/?ref_=sr_i_62
63. Three Godfathers,1936,1h 21m,Approved,7.3,1.2K,,Three fugitives risk their lives to bring a newborn baby out of the desert to safety.,https://www.imdb.com/title/tt0028367/?ref_=sr_i_63
64. Lloyd's of London,1936,1h 58m,Approved,6.9,1.3K,,An honest broker saves the day.,https://www.imdb.com/title/tt0027902/?ref_=sr_i_64
65. The Green Pastures,1936,1h 33m,Approved,7.0,1K,74,"God, heaven, and several Old Testament stories, including the Creation and Noah's Ark, are described supposedly using the perspective of rural, black Americans.",https://www.imdb.com/title/tt0027700/?ref_=sr_i_65
66. The Prisoner of Shark Island,1936,1h 36m,Approved,7.2,2.9K,,"The story of Dr. Samuel Mudd, who was imprisoned after innocently treating President Lincoln's assassin in 1865.",https://www.imdb.com/title/tt0028141/?ref_=sr_i_66
67. Revolt of the Zombies,1936,1h 5m,Approved,3.5,2K,,An international expedition is sent into Cambodia to destroy an ancient formula that turns men into zombies.,https://www.imdb.com/title/tt0028174/?ref_=sr_i_67
68. Banjo on My Knee,1936,1h 35m,Approved,6.1,750,,"Believing he has killed a guest, a groom flees on his wedding night.",https://www.imdb.com/title/tt0027331/?ref_=sr_i_68
69. The Garden of Allah,1936,1h 19m,Approved,5.8,1.8K,,The star-crossed desert romance of a cloistered woman and a renegade monk.,https://www.imdb.com/title/tt0027657/?ref_=sr_i_69
70. Romeo and Juliet,1936,2h 5m,Approved,6.4,2.4K,,Young love is poisoned by a generations long feud between two noble families.,https://www.imdb.com/title/tt0028203/?ref_=sr_i_70
71. Captain January,1936,1h 17m,G,7.0,1.7K,,"A little girl named Star lives with the lighthouse keeper who rescued her when her parents drowned. A truant officer decides she should go to boarding school, but she's rescued by relatives.",https://www.imdb.com/title/tt0027421/?ref_=sr_i_71
72. Stowaway,1936,1h 27m,G,7.1,1.6K,,A young girl lost in Shanghai is taken in by an American playboy and his girlfriend.,https://www.imdb.com/title/tt0028315/?ref_=sr_i_72
73. The Lower Depths,1936,1h 30m,Not Rated,7.5,4K,,"A charismatic thief makes friends with a bankrupt baron who comes to live in the thief's slum. Meanwhile the thief seeks the love of a young woman, who is held emotionally captive by her slumlord family.",https://www.imdb.com/title/tt0027336/?ref_=sr_i_73
74. Adventure in Manhattan,1936,1h 13m,Approved,6.5,951,,"A reporter meets an actress whose producer is a presumed-dead thief, and stakes his reputation on predicting the next crime.",https://www.imdb.com/title/tt0027258/?ref_=sr_i_74
75. Our Relations,1936,1h 11m,Approved,7.3,3.8K,,"Two pairs of long-lost twin brothers experience high jinks involving a valuable ring, cases of mistaken identity, and gangsters.",https://www.imdb.com/title/tt0028070/?ref_=sr_i_75
76. Big Brown Eyes,1936,1h 17m,Approved,6.5,1.3K,,Sassy manicurist Eve Fallon is recruited as an even more brassy reporter and she helps police detective boyfriend Danny Barr break a jewel theft ring and solve the murder of a baby.,https://www.imdb.com/title/tt0027357/?ref_=sr_i_76
77. Avenging Waters,1936,56m,Approved,6.3,77,,"Mortimer build a fence for the cattle brought by Ken Morley. To retaliate, Slater who wants access to the land, builds a dam cutting off Mortimer's water supply. When Ken confronts Slater, he is captured. Then lightning destroys the dam and Ken, imprisoned in a shack, is in the path of the oncoming surge of water.",https://www.imdb.com/title/tt0027322/?ref_=sr_i_77
78. Pennies from Heaven,1936,1h 21m,Approved,6.6,884,,"Larry Poole, in prison on a false charge, promise an inmate that when he gets out he will look up and help out a family. The family turns out to be a young girl, Patsy Smith, and her elderly grandfather who need lots of help.",https://www.imdb.com/title/tt0028092/?ref_=sr_i_78
79. The Milky Way,1936,1h 29m,Approved,6.5,2K,,"Timid milkman, Burleigh Sullivan, somehow knocks out a boxing champ in a brawl. The fighter's manager decides to build up the milkman's reputation in a series of fixed fights and then have the champ beat him to regain his title.",https://www.imdb.com/title/tt0027969/?ref_=sr_i_79
80. Charlie Chan at the Race Track,1936,1h 10m,Approved,7.1,1.7K,,"When a friend of Charlie's is found kicked to death by his own race horse on board a Honolulu-bound liner, the detective discovers foul play and uncovers an international gambling ring.",https://www.imdb.com/title/tt0027441/?ref_=sr_i_80
81. Small Town Girl,1936,1h 46m,Approved,6.5,1K,,"Kay lives in a small rural time and thinks that her life is just too dull and repetitious to bear. One night she meets young, handsome, rich Bob Dakin, who asks her for directions while drunk, then proceeds to take her out for a night on the town. Kay likes the stranger, and when he decides--while drunk--that they should get married, Kay hesitates little before consenting. The next morning, Bob, once he sobers up, regrets his mistake. His strict and upright parents, however, insist that the young couple pretend marriage for six months before divorcing, in order to avoid bad publicity. Bob resents Kay for standing in the way of him and his fiancée Priscilla, but Kay still hopes that he'd have a change of heart.",https://www.imdb.com/title/tt0028269/?ref_=sr_i_81
82. Celos,1936,1h 19m,,6.9,36,,Story about the rocky relationship between an engaged couple after the husband-to-be discovers a picture of his fiancée with an old boyfriend. He becomes consumed with jealousy and attempts to find out as many details as possible about her life before they met.,https://www.imdb.com/title/tt0026192/?ref_=sr_i_82
83. Rembrandt,1936,1h 25m,Approved,7.0,2.2K,,The respected painter takes to drink and faces down scandal after his wife dies.,https://www.imdb.com/title/tt0028167/?ref_=sr_i_83
84. Intermezzo,1936,1h 26m,Approved,6.5,1.5K,,An innocent young pianist falls into an affair with a married violinist.,https://www.imdb.com/title/tt0027796/?ref_=sr_i_84
85. The Dark Hour,1936,1h 4m,Approved,5.4,446,,"A pair of detectives investigate the murder of an elderly millionaire who was the target of blackmail and death threats and find that there is no shortage of suspects, many of them in the victim's own family.",https://www.imdb.com/title/tt0027501/?ref_=sr_i_85
86. Gold Diggers of 1937,1936,1h 41m,Approved,6.4,1.4K,,"When two investors inform an opportunistic dancer that they can't fund an elderly stage producer's production, she suggests they get an insurance policy on the producer's life.",https://www.imdb.com/title/tt0027686/?ref_=sr_i_86
87. Pigskin Parade,1936,1h 33m,Approved,6.0,863,,Married coaches Slug and Bessie find hillbilly football tosser Amos and the team gets invited to the Yale Bowl.,https://www.imdb.com/title/tt0028103/?ref_=sr_i_87
88. Speed,1936,1h 10m,Approved,5.7,698,,"With the help of his mechanic buddy, an engineer, and the company's attractive new publicist, an automotive test driver struggles to develop a new carburetor by entering cars in the Indy 500 and speed trials at California's Muroc Dry Lake.",https://www.imdb.com/title/tt0028291/?ref_=sr_i_88
89. Sant Tukaram,1936,2h 11m,,6.5,320,,"This film chronicles the life of Tukaram (17th century), one of Maharashtra's most popular saint poets, activating the 20th century resonances of his turning away from courtly Sanskrit towards vernacular rhythms of religious poetry which constituted the first major emancipatory movement against Brahmanical caste domination. The episodic plot pits Tukaram (Pagnis) against the Brahmin Salomalo (Bhagwat), who pretends to be the true author of Tukaram's songs while calling for his ostracization.",https://www.imdb.com/title/tt0028217/?ref_=sr_i_89
90. Wedding Present,1936,1h 21m,Approved,6.2,804,,"When Charlie Mason is promoted from irresponsible reporter to hard-nosed city editor, it costs him his girlfriend, ace reporter Rusty Fleming. After he hears she's engaged to another, he quits and tries to win her back.",https://www.imdb.com/title/tt0028486/?ref_=sr_i_90
91. Marihuana,1936,57m,Not Rated,4.1,1.1K,,A young girl slowly becomes a dope pusher.,https://www.imdb.com/title/tt0026683/?ref_=sr_i_91
92. The General Died at Dawn,1936,1h 38m,Approved,6.5,1.4K,,"Amid the anarchy of China, an American mercenary tangles with a ruthless warlord.",https://www.imdb.com/title/tt0027664/?ref_=sr_i_92
93. The Case of the Velvet Claws,1936,1h 3m,Approved,6.1,699,,Perry marries Della but a beautiful woman interrupts their honeymoon night and demands Perry take her case at gunpoint.,https://www.imdb.com/title/tt0027429/?ref_=sr_i_93
94. Charlie Chan at the Circus,1936,1h 12m,Approved,6.8,1.9K,,"While visiting the circus with his family, Charlie is recruited by the big top's co-owner to investigate threatening letters that he's received.",https://www.imdb.com/title/tt0027439/?ref_=sr_i_94
95. The Story of a Cheat,1936,1h 21m,,7.5,2.8K,,"A charming scoundrel reflects on his exploits, from childhood through to manhood.",https://www.imdb.com/title/tt0028201/?ref_=sr_i_95
96. The Man Who Lived Again,1936,1h 6m,Approved,6.6,1.4K,,"Dr. Laurience, a brilliant but unstable scientist experimenting with transferring minds, becomes vengeful when his magnate patron withdraws his support.",https://www.imdb.com/title/tt0027938/?ref_=sr_i_96
97. The Demon Barber of Fleet Street,1936,1h 16m,Approved,5.8,1.7K,,"A Fleet Street barber recounts the story of Sweeney Todd, a notorious barber who in the last century murdered many customers for their money.",https://www.imdb.com/title/tt0028331/?ref_=sr_i_97
98. Charlie Chan at the Opera,1936,1h 8m,Approved,7.1,2.5K,,"A dangerous amnesiac escapes from an asylum, hides in the opera house, and is suspected of getting revenge on those who tried to murder him 13 years ago.",https://www.imdb.com/title/tt0027440/?ref_=sr_i_98
99. Ticket to Paradise,1936,1h 7m,Approved,6.1,161,,"Janes Forbes (Barrie) decides to help amnesiac Jack Doe (Pryor) to find the details of his true identity. She doesn't tell anyone she is leaving, which causes her worried father to hire a detective to find the pair. Trouble ensues when a minor gangster with his own night club becomes involved.",https://www.imdb.com/title/tt0028380/?ref_=sr_i_99
100. Let's Go with Pancho Villa,1936,1h 32m,PG-13,7.7,898,,"During the Mexican Revolution, six peasant fighters join Pancho Villa's forces to aid their community. As battles rage on, only two survive, until tragedy and a harsh command force the last warrior to return to civilian life.",https://www.imdb.com/title/tt0027240/?ref_=sr_i_100
101. Redes,1936,1h 5m,Not Rated,7.0,992,,A story of burgeoning labor rights amongst poor fishermen in a small village in Mexico.,https://www.imdb.com/title/tt0028165/?ref_=sr_i_101
102. Three Smart Girls,1936,1h 24m,Approved,6.6,1.7K,,Three sisters scheme to reunite their divorced parents before their wealthy father marries a conniving gold digger.,https://www.imdb.com/title/tt0028373/?ref_=sr_i_102
103. One Rainy Afternoon,1936,1h 21m,Approved,6.0,341,,"Actor Philippe and his married date Yvonne plan to neck in a darkened cinema, but he gets the wrong seat and mistakenly kisses lovely Monique, resulting in an absurd public scandal; Monique's fiancé is not amused.",https://www.imdb.com/title/tt0028062/?ref_=sr_i_103
104. The Moon's Our Home,1936,1h 20m,,6.6,348,,"A comedy about marriage and everything relating to it. New York novelist Henry Fonda meets up with an actress, Margaret Sullavan, and the two date and later marry, though neither knows of the other's fame. The real adventure begins on the honeymoon, when this screwball comedy really heats up with insults and arguments.",https://www.imdb.com/title/tt0027979/?ref_=sr_i_104
105. The Texas Rangers,1936,1h 38m,Approved,6.6,935,,"Two down-on-their-luck former outlaws volunteer to be Texas Rangers and find themselves assigned to bring in an old friend, now a notorious outlaw.",https://www.imdb.com/title/tt0028352/?ref_=sr_i_105
106. The Plough and the Stars,1936,1h 12m,Approved,5.6,703,,A husband clashes with his wife over his membership to the Irish citizen army.,https://www.imdb.com/title/tt0028112/?ref_=sr_i_106
107. Sakura no sono,1936,,,,,,"Madame Ranevskaya is a spoiled, aging aristocratic lady who returns from a trip to Paris to face the loss of her magnificent Cherry Orchard estate after a default on the mortgage. In denial, she continues living in the past, deluding herself and her family, while the beautiful cherry trees are being axed down by the re-possessor Lopakhin, her former serf, who has his own agenda.",https://www.imdb.com/title/tt1233350/?ref_=sr_i_107
108. The Old Corral,1936,57m,Approved,5.7,295,,"As the sheriff of a small Western town, Autry sings his way into a relationship with Eleanor, a singer from a Chicago nightclub who earlier witnessed a murder.",https://www.imdb.com/title/tt0028054/?ref_=sr_i_108
109. The Case of the Black Cat,1936,1h 6m,Approved,6.3,883,,"A bedridden eccentric millionaire, anticipating his own murder, hires Mason to help him rewrite his will, and the lawyer ends up defending the caretaker's cat.",https://www.imdb.com/title/tt0027428/?ref_=sr_i_109
110. The Lonely Trail,1936,56m,Approved,5.6,480,,"Though he fought for the North in the Civil War, John is asked by the Governor of Texas to get rid of some troublesome carpetbaggers. He enlists the help of Holden before learning that Holden too is plundering the local folk.",https://www.imdb.com/title/tt0027905/?ref_=sr_i_110
111. Rhythm on the Range,1936,1h 27m,Approved,6.2,385,,"Cowboy Jeff Larabee returns from the east and meets Doris Halloway, a young girl, that he regards as a vagabond, till he learns that she's the owner of the ranch where he works. He tries to win her heart, but without success, until she is endangered by gangsters.",https://www.imdb.com/title/tt0028178/?ref_=sr_i_111
112. And So They Were Married,1936,1h 14m,Approved,6.0,585,,"A bitter divorcée and a grumpy widower stuck in a hotel cut off by a blizzard begin to fall in love, but their children are determined to keep them apart.",https://www.imdb.com/title/tt0027293/?ref_=sr_i_112
113. Yellowstone,1936,1h 3m,Approved,5.3,200,,An ex-con is murdered in Yellowstone National Park while a bank robber's son is searching for the loot his father hid there 20 years before.,https://www.imdb.com/title/tt0028523/?ref_=sr_i_113
114. Ladies in Love,1936,1h 37m,Approved,6.2,543,,"Three working girls in Budapest pool their resources to get a better apartment and impress their dates. One dates a nobleman and, learning of her rejection by him, considers poison. Another drinks the poison by mistake and lands a physician for herself. The third marries a businessman. The first girl gets a shop of her own.",https://www.imdb.com/title/tt0027860/?ref_=sr_i_114
